DC,41,42,46
6042,2572,2021,1334
6047,2256,1772,1725
6055,4954,0,1338
6056,925,727,441
6057,4118,0,1938
6059,2540,1996,1332
6062,9112,147,2851
6064,972,1817,1192
6065,2360,1854,1184
6071,903,1753,1138
6072,2217,1742,1568
6073,6836,0,2360
6074,550,1069,695
6077,3833,3012,1819
6082,5488,4312,2140
6083,2113,1739,1428
6084,771,1496,970
6085,777,1507,979
6090,823,1597,1037
6091,5085,0,1817
6095,6040,0,1987
6096,2257,1773,1212
6097,7732,0,3331
6099,6342,0,1910
6858,6015,0,1962
7010,1898,1491,994
7012,2536,1993,1813
7013,1172,2275,1478
7014,2178,1711,980
7015,4568,3589,2602
7016,3632,2853,2277
7017,4547,3573,2544
7018,1504,1182,961
7019,7041,0,2623
7021,986,1913,1242
7023,945,1833,1192
7024,840,1630,1058
7030,2584,2030,1157
7048,686,1333,866
7055,2443,1920,1181
7077,563,1093,710
7079,1065,2067,1342
7084,1307,2538,1125
8851,4138,0,1057
8852,389,754,481
