store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
379,WK16,0,100,
379,WK18,1,0,
379,WK21,0,76,
381,WK14,3,0,
383,WK14,2,0,
383,WK18,2,0,
383,WK22,2,0,
384,WK14,2,0,
384,WK16,1,0,
386,WK14,1,0,
387,WK14,5,0,
389,WK14,5,0,
390,WK14,11,0,
391,WK14,4,0,
394,WK14,2,0,
396,WK14,3,0,
399,WK14,5,0,
400,WK14,2,0,
400,WK16,1,0,
403,WK14,4,0,
404,WK14,12,0,
404,WK15,1,0,
405,WK14,4,0,
406,WK14,10,0,
408,WK14,3,0,
409,WK14,3,0,
410,WK14,8,81,
410,WK15,0,116,
410,WK20,0,83,
412,WK14,5,0,
413,WK14,7,0,
413,WK18,1,0,
413,WK22,1,0,
416,WK14,16,0,
417,WK14,4,0,
421,WK14,6,0,
423,WK14,3,0,
424,WK14,6,0,
427,WK14,3,0,
430,WK14,6,0,
431,WK14,9,0,
434,WK14,3,0,
436,WK14,1,0,
440,WK14,3,0,
440,WK16,1,0,
443,WK14,2,0,
444,WK14,6,0,
445,WK14,18,0,
447,WK14,7,0,
447,WK15,3,0,
450,WK14,4,0,
453,WK14,1,0,
457,WK14,4,0,
458,WK14,5,0,
458,WK15,2,0,
459,WK14,6,0,
464,WK14,3,0,
464,WK15,2,0,
469,WK14,1,0,
470,WK14,1,0,
475,WK14,1,0,
477,WK14,6,0,
479,WK14,1,0,
481,WK14,13,0,
483,WK14,6,0,
489,WK14,3,0,
490,WK14,8,0,
490,WK18,1,0,
490,WK22,1,0,
493,WK14,1,0,
494,WK14,7,0,
495,WK14,5,0,
498,WK14,4,0,
501,WK14,7,0,
502,WK14,2,0,
504,WK14,3,0,
504,WK16,1,0,
505,WK14,8,0,
507,WK14,2,0,
507,WK18,2,0,
508,WK14,9,0,
508,WK15,2,125,
508,WK20,0,131,
510,WK14,10,0,
511,WK14,8,0,
514,WK14,2,0,
515,WK14,17,0,
515,WK15,0,116,
515,WK18,5,0,
515,WK20,0,83,
518,WK14,2,0,
518,WK15,2,0,
519,WK14,7,0,
520,WK14,1,0,
521,WK14,1,0,
523,WK14,2,0,
528,WK14,12,0,
528,WK15,1,0,
531,WK14,2,0,
532,WK14,4,0,
533,WK14,3,0,
535,WK14,3,0,
536,WK14,1,0,
538,WK14,6,0,
539,WK14,1,0,
541,WK14,21,0,
542,WK14,5,0,
543,WK14,2,0,
544,WK14,4,0,
545,WK14,4,0,
547,WK14,11,0,
548,WK14,9,0,
551,WK14,24,0,
552,WK14,11,0,
553,WK14,7,0,
555,WK14,3,0,
556,WK14,11,0,
559,WK14,5,0,
561,WK14,7,0,
562,WK14,5,0,
563,WK14,24,0,
565,WK14,3,0,
568,WK14,9,0,
569,WK14,17,0,
571,WK14,3,0,
572,WK14,2,0,
572,WK18,2,0,
572,WK22,2,0,
573,WK14,2,0,
574,WK14,8,0,
578,WK14,9,0,
579,WK14,35,0,
580,WK14,15,0,
580,WK15,1,0,
582,WK14,34,0,
583,WK14,16,0,
585,WK14,2,0,
586,WK14,2,0,
587,WK14,7,0,
588,WK14,13,0,
588,WK18,5,0,
592,WK14,5,0,
593,WK14,5,0,
596,WK14,5,0,
598,WK14,3,0,
598,WK17,0,123,
599,WK14,13,0,
600,WK14,6,0,
600,WK18,4,0,
601,WK14,1,0,
604,WK14,7,0,
604,WK15,1,0,
605,WK14,3,0,
606,WK14,2,0,
609,WK14,5,0,
610,WK14,1,0,
610,WK15,1,0,
613,WK14,26,0,
614,WK14,2,0,
614,WK15,2,0,
615,WK14,7,0,
616,WK14,2,0,
619,WK14,14,0,
620,WK14,17,0,
620,WK18,2,0,
620,WK22,1,0,
621,WK14,3,0,
623,WK14,10,0,
624,WK14,6,0,
625,WK14,10,0,
630,WK14,4,0,
631,WK14,6,0,
632,WK14,2,0,
632,WK15,3,0,
633,WK14,2,0,
633,WK18,2,0,
634,WK14,5,0,
635,WK14,18,0,
636,WK14,4,0,
637,WK14,2,0,
637,WK18,2,0,
638,WK14,3,0,
639,WK14,7,0,
640,WK14,1,0,
642,WK14,5,0,
643,WK14,8,0,
644,WK14,8,0,
645,WK14,1,0,
646,WK14,6,0,
647,WK14,2,0,
647,WK18,2,0,
649,WK14,13,0,
649,WK15,2,0,
652,WK14,2,0,
653,WK14,6,0,
656,WK14,7,0,
657,WK14,15,0,
657,WK18,2,0,
657,WK22,2,0,
658,WK14,10,0,
659,WK14,9,0,
660,WK14,2,0,
661,WK14,3,0,
662,WK14,13,0,
663,WK14,18,0,
665,WK14,13,91,
665,WK15,0,116,
665,WK20,0,83,
666,WK14,7,0,
666,WK15,2,0,
667,WK14,8,0,
668,WK14,19,0,
669,WK14,3,0,
670,WK14,5,0,
671,WK14,8,0,
672,WK14,11,0,
673,WK14,17,0,
674,WK14,7,80,
674,WK20,0,82,
675,WK14,4,0,
676,WK14,27,122,
676,WK20,0,82,
677,WK14,9,0,
678,WK14,15,0,
680,WK14,13,0,
681,WK14,3,0,
682,WK14,8,0,
683,WK14,10,117,
683,WK20,0,90,
684,WK14,6,0,
685,WK14,18,107,
685,WK20,0,76,
686,WK14,7,0,
687,WK14,12,0,
688,WK14,2,0,
689,WK14,17,193,
689,WK20,0,84,
690,WK14,14,0,
690,WK15,0,125,
690,WK20,0,94,
691,WK14,3,0,
692,WK14,12,0,
694,WK14,11,0,
696,WK14,9,0,
697,WK14,26,0,
698,WK14,9,0,
699,WK14,16,0,
701,WK14,3,0,
702,WK14,1,0,
705,WK14,14,0,
708,WK14,2,0,
710,WK14,8,0,
711,WK14,4,0,
712,WK14,5,0,
715,WK14,2,0,
716,WK14,3,0,
719,WK14,1,0,
721,WK14,10,0,
722,WK14,54,0,
723,WK14,6,0,
724,WK14,12,0,
726,WK14,15,0,
726,WK15,3,0,
727,WK14,24,0,
727,WK18,2,0,
728,WK14,5,0,
729,WK14,2,0,
730,WK14,6,0,
731,WK14,1,0,
734,WK14,6,0,
734,WK15,1,0,
735,WK14,5,101,
737,WK14,6,0,
738,WK14,6,106,
738,WK20,0,92,
739,WK14,10,100,
739,WK20,0,90,
740,WK14,9,0,
741,WK14,11,0,
742,WK14,13,91,
742,WK15,0,125,
742,WK20,0,95,
751,WK14,8,0,
753,WK14,3,0,
754,WK14,9,0,
756,WK14,10,0,
758,WK14,5,0,
761,WK14,2,0,
766,WK14,8,0,
767,WK14,39,0,
767,WK18,5,0,
769,WK14,19,0,
769,WK15,1,0,
770,WK14,2,0,
771,WK14,7,0,
771,WK15,4,0,
774,WK14,4,0,
776,WK14,7,0,
777,WK14,1,0,
778,WK14,11,0,
778,WK15,2,0,
778,WK18,1,0,
781,WK15,5,124,
781,WK20,0,103,
782,WK14,7,0,
782,WK15,2,0,
784,WK14,23,0,
785,WK14,4,0,
788,WK14,19,134,
788,WK18,2,0,
788,WK20,0,102,
795,WK14,2,0,
797,WK14,6,0,
800,WK14,14,0,
802,WK14,4,0,
803,WK14,4,0,
809,WK14,5,0,
811,WK14,7,0,
813,WK14,1,0,
814,WK14,3,0,
815,WK14,9,0,
815,WK16,0,98,
815,WK21,0,76,
816,WK14,10,0,
817,WK14,16,0,
818,WK14,4,0,
819,WK14,13,0,
826,WK14,5,0,
826,WK18,1,0,
826,WK22,1,0,
836,WK14,10,0,
837,WK14,17,218,
837,WK20,0,100,
838,WK14,15,0,
842,WK14,3,0,
844,WK14,11,0,
847,WK14,4,0,
848,WK14,12,0,
853,WK14,4,0,
856,WK14,37,0,
857,WK14,9,0,
859,WK14,16,0,
862,WK14,7,0,
863,WK14,7,0,
864,WK14,6,0,
865,WK14,15,0,
865,WK15,4,0,
866,WK14,8,0,
867,WK14,8,0,
868,WK14,6,0,
869,WK14,7,0,
874,WK14,3,0,
876,WK14,6,0,
878,WK14,9,0,
879,WK14,5,0,
881,WK14,4,0,
882,WK14,5,0,
882,WK18,3,0,
882,WK22,4,0,
886,WK14,2,0,
889,WK14,4,0,
899,WK14,8,0,
901,WK14,8,0,
901,WK15,2,0,
904,WK14,6,0,
905,WK14,5,0,
908,WK14,12,0,
909,WK14,1,0,
910,WK14,4,0,
913,WK14,3,84,
914,WK14,5,0,
916,WK14,8,0,
917,WK14,2,0,
918,WK14,4,0,
919,WK14,4,0,
924,WK14,6,0,
924,WK15,1,0,
928,WK14,43,0,
929,WK14,3,0,
931,WK14,9,0,
932,WK14,7,0,
934,WK14,2,0,
935,WK14,3,0,
937,WK14,4,0,
939,WK14,6,0,
939,WK18,3,0,
941,WK14,11,0,
943,WK14,11,0,
944,WK14,8,0,
948,WK14,5,0,
950,WK14,6,0,
952,WK14,6,0,
953,WK14,7,0,
955,WK14,19,0,
956,WK14,3,0,
958,WK14,2,0,
959,WK14,26,0,
960,WK14,62,0,
963,WK14,1,0,
963,WK18,1,0,
963,WK22,1,0,
965,WK14,39,0,
966,WK14,2,0,
966,WK15,1,0,
967,WK14,22,0,
968,WK14,14,0,
969,WK14,5,0,
970,WK14,5,0,
971,WK14,22,0,
974,WK14,6,0,
976,WK14,6,0,
977,WK14,24,0,
978,WK14,11,0,
979,WK14,23,0,
981,WK14,12,0,
984,WK14,3,0,
984,WK15,1,0,
985,WK14,5,0,
986,WK14,5,0,
987,WK14,7,0,
988,WK14,16,0,
989,WK14,1,0,
990,WK14,25,0,
991,WK14,4,0,
994,WK14,14,0,
996,WK14,2,0,
996,WK18,2,0,
996,WK22,2,0,
999,WK14,1,0,
1004,WK14,9,0,
1005,WK14,8,0,
1006,WK14,9,0,
1007,WK14,45,0,
1008,WK14,4,0,
1010,WK14,1,0,
1011,WK14,5,0,
1012,WK14,5,0,
1012,WK18,2,0,
1016,WK14,1,0,
1017,WK14,6,0,
1017,WK15,1,0,
1019,WK14,13,0,
1019,WK15,2,0,
1020,WK14,4,0,
1021,WK14,2,0,
1023,WK14,11,116,
1023,WK20,0,78,
1024,WK14,4,0,
1025,WK14,5,0,
1026,WK14,10,0,
1028,WK14,4,0,
1029,WK14,27,0,
1030,WK14,2,0,
1032,WK14,12,0,
1034,WK14,6,0,
1036,WK14,6,0,
1037,WK14,4,0,
1039,WK14,5,0,
1042,WK14,5,0,
1048,WK14,11,0,
1058,WK14,4,0,
1060,WK14,4,0,
1066,WK14,6,0,
1068,WK14,4,0,
1070,WK14,16,0,
1071,WK14,2,0,
1072,WK14,6,0,
1074,WK14,19,0,
1075,WK14,8,0,
1077,WK14,10,0,
1079,WK14,29,0,
1080,WK14,15,0,
1081,WK14,19,0,
1081,WK18,4,0,
1082,WK14,24,0,
1083,WK14,26,0,
1084,WK14,10,0,
1085,WK14,27,0,
1086,WK14,13,0,
1087,WK14,2,0,
1088,WK14,2,0,
1089,WK14,12,0,
1090,WK14,2,0,
1091,WK14,8,0,
1095,WK14,2,0,
1095,WK18,1,0,
1095,WK22,1,0,
1097,WK14,4,0,
1100,WK14,9,0,
1101,WK14,1,0,
1104,WK14,26,0,
1105,WK14,7,0,
1106,WK14,5,0,
1107,WK14,2,0,
1110,WK14,5,0,
1111,WK14,1,0,
1112,WK14,10,0,
1112,WK18,1,0,
1112,WK22,1,0,
1113,WK14,9,91,
1113,WK21,0,77,
1114,WK14,26,0,
1115,WK14,13,0,
1121,WK14,16,0,
1122,WK14,19,0,
1123,WK14,16,0,
1123,WK15,0,100,
1123,WK21,0,104,
1124,WK14,6,0,
1125,WK14,7,0,
1126,WK14,7,0,
1126,WK15,2,0,
1128,WK14,2,0,
1131,WK14,2,0,
1132,WK14,7,0,
1133,WK14,2,0,
1134,WK14,14,0,
1134,WK15,2,0,
1135,WK14,3,0,
1138,WK14,1,0,
1139,WK14,2,0,
1140,WK14,2,0,
1146,WK14,9,0,
1147,WK14,5,135,
1147,WK20,0,63,
1149,WK14,2,0,
1153,WK14,2,0,
1154,WK14,9,0,
1154,WK15,1,0,
1155,WK14,6,0,
1156,WK14,3,0,
1159,WK14,17,0,
1159,WK18,4,0,
1159,WK22,3,0,
1162,WK14,11,0,
1164,WK14,9,0,
1166,WK14,3,0,
1167,WK14,1,0,
1168,WK14,5,0,
1169,WK14,8,0,
1171,WK14,12,0,
1171,WK15,1,0,
1172,WK14,22,0,
1173,WK14,5,0,
1174,WK14,1,0,
1179,WK14,9,0,
1182,WK14,31,0,
1183,WK14,2,0,
1187,WK18,2,0,
1187,WK22,2,0,
1190,WK14,4,0,
1191,WK14,1,0,
1192,WK14,5,0,
1193,WK14,11,0,
1194,WK14,19,0,
1195,WK14,15,0,
1196,WK14,2,0,
1197,WK14,3,0,
1198,WK14,1,0,
1199,WK14,6,0,
1201,WK14,4,0,
1202,WK14,46,0,
1203,WK14,14,0,
1204,WK14,2,0,
1205,WK14,20,0,
1207,WK14,21,0,
1209,WK14,2,0,
1211,WK14,1,0,
1212,WK14,6,0,
1213,WK14,13,0,
1215,WK14,5,0,
1217,WK14,10,0,
1219,WK14,16,0,
1220,WK14,8,0,
1221,WK14,2,0,
1222,WK14,7,0,
1223,WK14,10,0,
1224,WK14,7,0,
1225,WK14,13,0,
1226,WK14,16,0,
1227,WK14,7,0,
1229,WK14,1,0,
1230,WK14,0,249,
1230,WK17,0,115,
1230,WK18,0,105,
1230,WK20,0,116,
1232,WK14,3,0,
1233,WK14,19,0,
1234,WK14,10,0,
1236,WK14,4,0,
1237,WK14,8,0,
1237,WK15,1,0,
1240,WK14,3,0,
1241,WK14,2,0,
1243,WK14,15,0,
1244,WK14,8,0,
1245,WK14,21,0,
1245,WK15,3,0,
1247,WK14,13,0,
1247,WK15,0,99,
1252,WK14,14,0,
1253,WK14,3,0,
1255,WK14,1,0,
1259,WK14,12,0,
1260,WK14,4,0,
1261,WK14,2,0,
1263,WK14,15,0,
1267,WK14,1,0,
1268,WK14,6,0,
1271,WK14,11,0,
1273,WK14,3,0,
1276,WK14,1,0,
1277,WK14,45,0,
1280,WK14,6,0,
1283,WK14,21,0,
1284,WK14,8,0,
1285,WK14,5,0,
1288,WK14,3,0,
1289,WK14,3,0,
1290,WK14,2,0,
1291,WK14,3,0,
1292,WK14,42,0,
1292,WK15,0,102,
1293,WK14,2,0,
1297,WK14,84,0,
1298,WK14,3,0,
1300,WK14,7,0,
1301,WK14,13,0,
1302,WK14,17,0,
1302,WK15,0,97,
1302,WK18,2,0,
1302,WK21,0,83,
1302,WK22,2,0,
1303,WK14,3,0,
1303,WK15,1,0,
1304,WK14,5,0,
1305,WK14,1,0,
1307,WK14,4,0,
1309,WK14,6,0,
1310,WK14,10,0,
1311,WK14,2,0,
1312,WK14,3,0,
1314,WK14,3,0,
1315,WK15,1,0,
1316,WK14,1,0,
1317,WK14,6,0,
1318,WK14,7,0,
1319,WK14,9,0,
1320,WK14,9,0,
1321,WK14,4,0,
1322,WK14,9,0,
1326,WK14,2,0,
1327,WK14,1,0,
1328,WK14,10,0,
1335,WK14,25,0,
1335,WK18,1,0,
1336,WK14,4,0,
1337,WK14,5,0,
1341,WK14,11,0,
1342,WK14,1,0,
1344,WK14,15,0,
1345,WK14,5,0,
1346,WK14,4,0,
1348,WK14,9,0,
1350,WK14,15,0,
1350,WK18,1,0,
1350,WK22,1,0,
1351,WK14,11,0,
1352,WK14,5,0,
1354,WK14,6,0,
1355,WK14,3,0,
1358,WK14,3,0,
1360,WK14,10,0,
1362,WK14,3,0,
1363,WK14,6,0,
1364,WK14,2,0,
1364,WK16,1,0,
1365,WK14,5,0,
1366,WK14,1,0,
1367,WK14,10,0,
1369,WK14,1,0,
1370,WK14,3,0,
1375,WK14,13,0,
1375,WK15,1,0,
1376,WK14,7,0,
1377,WK14,1,0,
1378,WK14,7,0,
1379,WK14,3,0,
1381,WK14,3,0,
1382,WK14,2,0,
1384,WK14,4,0,
1385,WK14,1,0,
1386,WK14,7,0,
1390,WK14,15,0,
1391,WK14,26,0,
1393,WK14,6,0,
1394,WK14,1,0,
1396,WK14,3,0,
1396,WK22,2,0,
1397,WK14,3,0,
1399,WK14,10,0,
1399,WK18,2,0,
1400,WK14,7,0,
1403,WK14,8,0,
1404,WK14,4,0,
1406,WK14,6,0,
1407,WK14,1,0,
1408,WK14,12,0,
1410,WK14,2,0,
1413,WK14,1,0,
1415,WK14,3,103,
1415,WK16,0,106,
1415,WK22,0,91,
1416,WK14,8,0,
1417,WK14,2,0,
1422,WK14,9,0,
1424,WK14,8,0,
1426,WK14,1,0,
1427,WK14,0,106,
1428,WK14,15,0,
1428,WK18,3,0,
1430,WK14,1,0,
1431,WK14,2,0,
1432,WK14,7,0,
1434,WK14,2,0,
1435,WK14,4,0,
1436,WK14,4,0,
1438,WK14,7,0,
1439,WK14,2,0,
1440,WK14,7,0,
1440,WK15,5,0,
1444,WK14,14,0,
1445,WK14,3,0,
1446,WK14,10,0,
1447,WK14,9,0,
1447,WK18,2,0,
1448,WK14,1,0,
1449,WK14,1,0,
1450,WK14,2,0,
1451,WK14,1,0,
1451,WK18,1,0,
1457,WK14,7,0,
1457,WK22,0,92,
1458,WK14,15,0,
1461,WK14,4,0,
1461,WK19,0,127,
1462,WK14,2,0,
1464,WK14,4,0,
1465,WK14,6,0,
1466,WK14,16,0,
1467,WK14,1,0,
1468,WK14,9,0,
1469,WK14,7,0,
1470,WK14,5,0,
1472,WK14,6,0,
1474,WK14,5,0,
1477,WK14,20,0,
1477,WK15,0,106,
1477,WK21,0,96,
1478,WK14,1,0,
1479,WK18,1,0,
1479,WK22,1,0,
1482,WK14,9,0,
1483,WK14,6,0,
1485,WK14,5,0,
1485,WK16,0,125,
1485,WK22,0,91,
1486,WK14,8,0,
1487,WK14,6,0,
1491,WK14,5,0,
1493,WK14,3,0,
1494,WK14,3,0,
1498,WK14,2,0,
1499,WK14,19,103,
1499,WK15,0,95,
1499,WK20,0,96,
1500,WK14,3,0,
1502,WK14,3,0,
1505,WK14,9,91,
1505,WK15,0,126,
1505,WK20,0,86,
1506,WK14,3,0,
1508,WK14,4,0,
1508,WK16,0,151,
1508,WK22,0,98,
1513,WK14,13,0,
1516,WK14,2,0,
1517,WK14,2,0,
1520,WK14,5,0,
1522,WK14,14,0,
1523,WK14,6,0,
1524,WK14,3,0,
1525,WK14,12,0,
1527,WK14,18,0,
1529,WK15,3,0,
1530,WK14,6,0,
1531,WK14,1,0,
1534,WK14,6,0,
1534,WK18,2,0,
1534,WK22,2,0,
1535,WK14,1,0,
1536,WK14,28,0,
1536,WK15,1,0,
1537,WK14,5,0,
1538,WK14,1,0,
1540,WK14,14,0,
1541,WK14,2,0,
1542,WK14,2,0,
1542,WK16,0,90,
1542,WK22,0,91,
1543,WK14,1,0,
1544,WK14,18,0,
1544,WK18,5,0,
1547,WK14,4,0,
1550,WK14,9,0,
1552,WK14,1,0,
1558,WK14,4,0,
1560,WK14,3,0,
1565,WK14,5,0,
1565,WK16,0,134,
1565,WK22,0,84,
1566,WK14,4,0,
1567,WK14,16,0,
1568,WK15,2,0,
1571,WK14,44,0,
1572,WK14,8,124,
1572,WK20,0,106,
1573,WK14,3,0,
1575,WK14,26,0,
1575,WK15,0,135,
1575,WK20,0,113,
1576,WK14,14,0,
1577,WK14,5,0,
1578,WK14,2,0,
1581,WK14,3,0,
1583,WK16,1,0,
1588,WK14,3,0,
1590,WK14,1,0,
1592,WK14,6,0,
1593,WK14,8,0,
1594,WK14,2,0,
1597,WK14,8,0,
1604,WK14,2,0,
1605,WK14,2,0,
1606,WK14,4,0,
1606,WK18,1,0,
1606,WK22,1,0,
1608,WK14,8,0,
1609,WK14,2,0,
1610,WK14,2,0,
1611,WK14,5,0,
1611,WK18,1,0,
1612,WK14,3,0,
1612,WK16,1,0,
1613,WK14,4,0,
1614,WK14,6,0,
1616,WK14,9,0,
1617,WK14,4,123,
1620,WK14,4,0,
1621,WK14,6,0,
1624,WK14,3,0,
1626,WK14,6,0,
1627,WK14,3,0,
1629,WK14,2,0,
1630,WK14,2,0,
1631,WK14,5,0,
1632,WK17,0,127,
1633,WK14,4,0,
1634,WK14,6,0,
1635,WK14,1,0,
1636,WK14,2,0,
1638,WK14,5,0,
1639,WK14,9,0,
1641,WK14,4,0,
1642,WK14,10,0,
1648,WK14,8,0,
1648,WK15,0,135,
1648,WK21,0,106,
1649,WK14,2,0,
1652,WK14,8,0,
1653,WK14,7,0,
1653,WK18,2,0,
1653,WK22,2,0,
1654,WK14,3,0,
1654,WK16,0,106,
1654,WK22,0,101,
1657,WK14,3,0,
1658,WK14,6,0,
1659,WK14,6,0,
1661,WK14,3,0,
1662,WK14,3,0,
1663,WK14,14,0,
1664,WK14,1,0,
1668,WK14,1,0,
1669,WK14,47,0,
1672,WK14,4,0,
1673,WK14,13,0,
1674,WK14,16,0,
1677,WK14,5,0,
1678,WK14,1,0,
1679,WK14,8,0,
1682,WK14,6,0,
1685,WK14,3,0,
1686,WK14,2,0,
1687,WK14,12,0,
1688,WK14,7,0,
1689,WK14,2,0,
1689,WK15,3,0,
1694,WK14,5,0,
1695,WK14,4,0,
1696,WK14,3,0,
1698,WK14,7,0,
1698,WK16,0,81,
1698,WK21,0,83,
1699,WK14,6,0,
1700,WK14,6,0,
1701,WK14,10,0,
1702,WK14,2,0,
1702,WK15,1,0,
1703,WK14,17,0,
1705,WK14,3,0,
1708,WK14,3,0,
1708,WK15,1,0,
1709,WK14,2,0,
1711,WK14,2,0,
1712,WK14,14,0,
1714,WK14,20,0,
1715,WK14,2,0,
1719,WK14,6,0,
1720,WK14,2,0,
1721,WK14,24,0,
1722,WK14,1,0,
1723,WK14,3,0,
1724,WK18,2,0,
1726,WK14,8,0,
1727,WK14,1,0,
1730,WK14,5,0,
1733,WK14,4,0,
1741,WK14,2,0,
1743,WK14,10,0,
1744,WK14,3,0,
1749,WK14,7,0,
1749,WK15,2,0,
1751,WK14,4,0,
1752,WK14,3,0,
1753,WK14,2,0,
1754,WK14,6,0,
1755,WK14,5,0,
1757,WK14,2,0,
1759,WK14,20,0,
1759,WK18,2,0,
1762,WK14,2,0,
1763,WK14,13,0,
1765,WK14,2,0,
1767,WK14,4,0,
1768,WK14,2,0,
1768,WK15,1,0,
1771,WK14,5,0,
1772,WK14,34,115,
1772,WK15,0,126,
1772,WK20,0,112,
1773,WK14,2,0,
1774,WK14,7,0,
1775,WK14,7,0,
1776,WK14,38,0,
