,,Report Mon Jun 19 10:50:57 2023,,
,,,,
,,Report Options,,
,,"Requested 851909729: (US)  2023 06 19, 10:56",,
,,"Report Columns :Prime Item Nbr, UPC, Prime Item Desc, Store Nbr, Store Name, Curr Str On Hand",,
,,Qty,,
,,Item Nbr   Is One Of  655365868 Or,,
,,Selections Include:By Fuzzy Dates --> Time Range 1 Last Week,,
,,Selections Include:Store Type Breakdown --> All Stores (Without Dotcom),,
,,All Events,,
,,,,
,,,,
,,,,
,,,,
Store Nbr,Prime Item Nbr,UPC,Prime Item Desc,Curr Str On Hand Qty
10,655365868,0019434600373,ONN. INVERTER 150W,1 
24,655365868,0019434600373,ONN. INVERTER 150W,1 
52,655365868,0019434600373,ONN. INVERTER 150W,1 
70,655365868,0019434600373,ONN. INVERTER 150W,1 
78,655365868,0019434600373,ONN. INVERTER 150W,1 
90,655365868,0019434600373,ONN. INVERTER 150W,1 
172,655365868,0019434600373,ONN. INVERTER 150W,1 
236,655365868,0019434600373,ONN. INVERTER 150W,1 
266,655365868,0019434600373,ONN. INVERTER 150W,1 
272,655365868,0019434600373,ONN. INVERTER 150W,1 
305,655365868,0019434600373,ONN. INVERTER 150W,1 
328,655365868,0019434600373,ONN. INVERTER 150W,1 
332,655365868,0019434600373,ONN. INVERTER 150W,1 
334,655365868,0019434600373,ONN. INVERTER 150W,1 
354,655365868,0019434600373,ONN. INVERTER 150W,1 
375,655365868,0019434600373,ONN. INVERTER 150W,1 
381,655365868,0019434600373,ONN. INVERTER 150W,1 
408,655365868,0019434600373,ONN. INVERTER 150W,1 
466,655365868,0019434600373,ONN. INVERTER 150W,1 
485,655365868,0019434600373,ONN. INVERTER 150W,1 
501,655365868,0019434600373,ONN. INVERTER 150W,1 
518,655365868,0019434600373,ONN. INVERTER 150W,1 
537,655365868,0019434600373,ONN. INVERTER 150W,1 
562,655365868,0019434600373,ONN. INVERTER 150W,1 
593,655365868,0019434600373,ONN. INVERTER 150W,1 
603,655365868,0019434600373,ONN. INVERTER 150W,1 
653,655365868,0019434600373,ONN. INVERTER 150W,1 
657,655365868,0019434600373,ONN. INVERTER 150W,1 
659,655365868,0019434600373,ONN. INVERTER 150W,1 
665,655365868,0019434600373,ONN. INVERTER 150W,1 
700,655365868,0019434600373,ONN. INVERTER 150W,1 
723,655365868,0019434600373,ONN. INVERTER 150W,1 
727,655365868,0019434600373,ONN. INVERTER 150W,1 
749,655365868,0019434600373,ONN. INVERTER 150W,1 
752,655365868,0019434600373,ONN. INVERTER 150W,1 
772,655365868,0019434600373,ONN. INVERTER 150W,1 
781,655365868,0019434600373,ONN. INVERTER 150W,1 
806,655365868,0019434600373,ONN. INVERTER 150W,1 
809,655365868,0019434600373,ONN. INVERTER 150W,1 
835,655365868,0019434600373,ONN. INVERTER 150W,1 
849,655365868,0019434600373,ONN. INVERTER 150W,1 
875,655365868,0019434600373,ONN. INVERTER 150W,1 
922,655365868,0019434600373,ONN. INVERTER 150W,1 
938,655365868,0019434600373,ONN. INVERTER 150W,1 
945,655365868,0019434600373,ONN. INVERTER 150W,1 
982,655365868,0019434600373,ONN. INVERTER 150W,1 
987,655365868,0019434600373,ONN. INVERTER 150W,1 
995,655365868,0019434600373,ONN. INVERTER 150W,1 
1058,655365868,0019434600373,ONN. INVERTER 150W,1 
1074,655365868,0019434600373,ONN. INVERTER 150W,1 
1082,655365868,0019434600373,ONN. INVERTER 150W,1 
1089,655365868,0019434600373,ONN. INVERTER 150W,1 
1105,655365868,0019434600373,ONN. INVERTER 150W,1 
1129,655365868,0019434600373,ONN. INVERTER 150W,1 
1134,655365868,0019434600373,ONN. INVERTER 150W,1 
1140,655365868,0019434600373,ONN. INVERTER 150W,1 
1161,655365868,0019434600373,ONN. INVERTER 150W,1 
1163,655365868,0019434600373,ONN. INVERTER 150W,1 
1171,655365868,0019434600373,ONN. INVERTER 150W,1 
1237,655365868,0019434600373,ONN. INVERTER 150W,1 
1257,655365868,0019434600373,ONN. INVERTER 150W,1 
1264,655365868,0019434600373,ONN. INVERTER 150W,1 
1270,655365868,0019434600373,ONN. INVERTER 150W,1 
1306,655365868,0019434600373,ONN. INVERTER 150W,1 
1314,655365868,0019434600373,ONN. INVERTER 150W,1 
1386,655365868,0019434600373,ONN. INVERTER 150W,1 
1391,655365868,0019434600373,ONN. INVERTER 150W,1 
1421,655365868,0019434600373,ONN. INVERTER 150W,1 
1444,655365868,0019434600373,ONN. INVERTER 150W,1 
1464,655365868,0019434600373,ONN. INVERTER 150W,1 
1485,655365868,0019434600373,ONN. INVERTER 150W,1 
1486,655365868,0019434600373,ONN. INVERTER 150W,1 
1496,655365868,0019434600373,ONN. INVERTER 150W,1 
1535,655365868,0019434600373,ONN. INVERTER 150W,1 
1578,655365868,0019434600373,ONN. INVERTER 150W,1 
1589,655365868,0019434600373,ONN. INVERTER 150W,1 
1619,655365868,0019434600373,ONN. INVERTER 150W,1 
1686,655365868,0019434600373,ONN. INVERTER 150W,1 
1726,655365868,0019434600373,ONN. INVERTER 150W,1 
