Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
10,14,Cook with Color AA Pallet,Full Stack,1,42,
10,22,Electric Throw SB OTG,Half Endcap,2,38,
10,22,Electric Throw SB OTG,Half Endcap,2,42,
10,40,Calf Massager 9pc 1/2 Pallet,Half Stack,1,42,
10,92,"Holidays Around the World Tamale 4-Way: Corn Husks, Maseca, Hominy, Armour Lard",4-way,2,38,
10,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
10,97,Hormel Party Tray Assortment,Bunker,2,42,
10,97,Hormel Party Tray Assortment,Bunker,1,46,
11,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
11,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
11,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
11,7,Bitzee Sidekick,SK,1,42,
11,7,"Value Games Assortment, 108 units",Full Endcap,1,42,
11,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
11,11,Midea Quartz Heater Black & White Black & White,Full Stack,2,42,
11,11,Pelonis Cool Mist Humidifier Black & White,Full Endcap,1,42,
11,14,Cook with Color AA Pallet,Full Stack,1,42,
11,40,Calf Massager 9pc 1/2 Pallet,Half Stack,2,42,
11,72,"58"" HISENSE 4K ROKU TV",Full Stack,1,42,
11,72,"75"" SAM CU7000 4K TV",Full Stack,1,42,
11,72,"75"" SAM CU7000 4K TV",Full Stack,1,46,
11,74,Ice Maker for Hosting,Half Stack,2,38,
11,74,Ice Maker for Hosting,Half Stack,1,42,
11,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,2,38,
11,97,Hormel Party Tray Assortment,Bunker,1,42,
11,97,Jimmy Dean Sausage,Bunker,1,42,
11,97,Charcuterie Kit,Bunker,1,46,
11,97,Hormel Party Tray Assortment,Bunker,1,46,
11,97,Jimmy Dean Sausage,Bunker,1,46,
12,3,Melissa & Doug Sticker Wow,Half Stack,1,42,
12,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
12,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,42,
12,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,42,
12,7,Kinetic Sand Sidekick,SK,1,42,
12,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
12,11,Midea Quartz Heater Black & White Black & White,Full Stack,2,42,
12,14,Cirkul AA Pallet 2,Full Stack,1,42,
12,72,"86"" LG UQ7070 4K TV",Full Stack,1,38,
12,72,"58"" HISENSE 4K ROKU TV",Full Stack,1,42,
12,72,"75"" SAM CU7000 4K TV",Full Stack,1,42,
12,72,"86"" LG UQ7070 4K TV",Full Stack,1,42,
12,72,"58"" HISENSE 4K ROKU TV",Full Stack,1,46,
12,72,"75"" SAM CU7000 4K TV",Full Stack,1,46,
12,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
12,97,Charcuterie Kit,Bunker,2,42,
12,97,Jimmy Dean Sausage,Bunker,1,42,
12,97,Charcuterie Kit,Bunker,1,46,
12,97,Jimmy Dean Sausage,Bunker,1,46,
13,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
13,7,Bitzee Sidekick,SK,1,42,
13,13,Great Value Wipes 75CT Lemon,Full Endcap,1,46,
13,79,Parent’s Choice Baby Wipes $0.98,4-way,3,38,
13,79,"Parent's Choice Diapers $4.98, Sz 3-6 20pcs",Full Endcap,2,38,
13,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
14,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
14,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
14,7,Hot Wheels Neon Speeders,Half Endcap,1,42,
14,14,Cook with Color AA Pallet,Full Stack,1,42,
14,22,Electric Throw SB OTG,Half Endcap,2,38,
14,22,Electric Throw SB OTG,Half Endcap,2,42,
14,79,"Parent's Choice Diapers $4.98, Sz 3-6 20pcs",Full Endcap,1,38,
14,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,1,38,
14,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
14,97,Charcuterie Kit,Bunker,1,42,
14,97,Hormel Party Tray Assortment,Bunker,1,42,
15,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
15,11,Midea Quartz Heater Black & White Black & White,Full Stack,4,42,
15,14,Cirkul AA Pallet 2,Full Stack,1,42,
15,22,Electric Throw SB OTG,Half Endcap,2,38,
15,97,Hormel Party Tray Assortment,Bunker,1,46,
16,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,42,
16,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,42,
16,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,42,
16,7,Hot Wheels Neon Speeders,Half Endcap,1,42,
16,7,MJ Mr Sams Truck,SK,1,42,
16,11,Midea Quartz Heater Black & White Black & White,Full Stack,4,42,
16,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
16,97,Hormel Party Tray Assortment,Bunker,1,46,
17,13,Great Value All-Purpose Cleaner Spray Lemon 32oz,Full Endcap,1,46,
17,79,Parent’s Choice Baby Wipes $0.98,4-way,1,38,
17,97,Hormel Party Tray Assortment,Bunker,1,42,
17,97,Jimmy Dean Sausage,Bunker,1,42,
17,97,Jimmy Dean Sausage,Bunker,1,46,
18,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
18,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
18,7,Bitzee Sidekick,SK,1,42,
18,7,Kinetic Sands Beach Kit 1/2 pallet,Half Stack,1,42,
18,7,MJ Mr Sams Truck,SK,1,42,
18,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
18,11,Midea Quartz Heater Black & White Black & White,Full Stack,4,42,
18,13,O’Cedar Easywring Spinmop,Full Endcap,1,46,
18,22,Electric Throw SB OTG,Half Endcap,1,38,
18,22,Electric Throw SB OTG,Half Endcap,1,42,
18,72,"86"" LG UQ7070 4K TV",Full Stack,1,38,
18,72,"32"" onn HD Roku TV",Full Stack,1,42,
18,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
18,97,Hormel Party Tray Assortment,Bunker,1,42,
18,97,Hormel Party Tray Assortment,Bunker,1,46,
19,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
19,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
19,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
19,7,MJ Mr Sams Truck,SK,1,42,
19,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
19,11,Midea Quartz Heater Black & White Black & White,Full Stack,2,42,
19,13,Great Value All-Purpose Cleaner Spray Lemon 32oz,Full Endcap,1,46,
19,13,Great Value Wipes 75CT Lemon,Full Endcap,2,46,
19,13,O’Cedar Easywring Spinmop,Full Endcap,2,46,
19,14,Cirkul AA Pallet,Full Stack,1,42,
19,14,Cirkul AA Pallet 2,Full Stack,1,42,
19,14,Cook with Color AA Pallet,Full Stack,1,42,
19,22,Electric Throw SB OTG,Half Endcap,2,38,
19,22,Electric Throw SB OTG,Half Endcap,2,42,
19,40,Calf Massager 9pc 1/2 Pallet,Half Stack,2,42,
19,72,"86"" LG UQ7070 4K TV",Full Stack,1,38,
19,72,"32"" onn HD Roku TV",Full Stack,2,42,
19,72,"58"" HISENSE 4K ROKU TV",Full Stack,1,42,
19,72,"75"" SAM CU7000 4K TV",Full Stack,1,42,
19,72,"58"" HISENSE 4K ROKU TV",Full Stack,1,46,
19,72,"75"" SAM CU7000 4K TV",Full Stack,1,46,
19,74,Ice Maker for Hosting,Half Stack,2,38,
19,74,Hoover Cleanslate Spot Cleaner Plus Up,Half Stack,2,42,
19,74,Ice Maker for Hosting,Half Stack,1,42,
19,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,1,38,
19,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
19,97,Charcuterie Kit,Bunker,1,42,
19,97,Hormel Party Tray Assortment,Bunker,1,42,
19,97,Jimmy Dean Sausage,Bunker,1,42,
19,97,Charcuterie Kit,Bunker,1,46,
19,97,Hormel Party Tray Assortment,Bunker,1,46,
19,97,Jimmy Dean Sausage,Bunker,1,46,
21,3,Melissa & Doug Sticker Wow,Half Stack,1,38,
21,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,42,
21,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,42,
21,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,42,
21,6,Instax Film Twin,SK,1,42,
21,6,Instax Film Twin,SK,1,46,
21,11,Pelonis Cool Mist Humidifier Black & White,Full Endcap,1,42,
21,22,Electric Throw SB OTG,Half Endcap,2,42,
21,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,1,38,
21,97,Hormel Party Tray Assortment,Bunker,1,42,
21,97,Hormel Party Tray Assortment,Bunker,1,46,
22,3,Melissa & Doug Sticker Wow,Half Stack,1,38,
22,3,Melissa & Doug Sticker Wow,Half Stack,1,42,
22,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
22,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
22,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
22,7,Barbie Dreamhouse Pallet,Full Stack,1,42,
22,7,Barbie Malibu House Pallet,Full Stack,1,42,
22,7,Bitzee Sidekick,SK,1,42,
22,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
22,11,Midea Quartz Heater Black & White Black & White,Full Stack,4,42,
22,14,Cirkul AA Pallet,Full Stack,1,42,
22,14,Cirkul AA Pallet 2,Full Stack,1,42,
22,14,Cook with Color AA Pallet,Full Stack,1,42,
22,22,Electric Throw SB OTG,Half Endcap,2,38,
22,22,Electric Throw SB OTG,Half Endcap,2,42,
22,72,"86"" LG UQ7070 4K TV",Full Stack,1,38,
22,72,"32"" onn HD Roku TV",Full Stack,1,42,
22,72,"75"" SAM CU7000 4K TV",Full Stack,1,42,
22,72,"86"" LG UQ7070 4K TV",Full Stack,1,42,
22,72,"32"" onn HD Roku TV",Full Stack,1,46,
22,72,"75"" SAM CU7000 4K TV",Full Stack,1,46,
22,97,Hormel Party Tray Assortment,Bunker,1,42,
22,97,Jimmy Dean Sausage,Bunker,1,42,
22,97,Jimmy Dean Sausage,Bunker,1,46,
23,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
23,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
23,11,Midea Quartz Heater Black & White Black & White,Full Stack,1,42,
23,13,Great Value All-Purpose Cleaner Spray Lemon 32oz,Full Endcap,1,46,
23,74,PowerForce Helix Rewind Plus Up,Full Endcap,1,38,
23,74,PowerForce Helix Rewind Plus Up,Full Endcap,1,42,
23,79,Parent’s Choice Baby Wipes $0.98,4-way,1,38,
23,79,"Parent's Choice Diapers $17.48, Sz 3-6 20pcs",Full Endcap,1,38,
23,79,Parent’s Choice Baby Wipes $0.98,4-way,1,42,
23,79,"Parent's Choice Diapers $17.48, Sz 3-6 20pcs",Full Endcap,1,42,
23,97,Jimmy Dean Sausage,Bunker,1,46,
24,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,42,
24,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,42,
24,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,42,
24,7,MJ Mr Sams Truck,SK,1,42,
24,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
24,11,Midea Quartz Heater Black & White Black & White,Full Stack,4,42,
24,13,Great Value Wipes 75CT Lemon,Full Endcap,1,46,
24,13,O’Cedar Easywring Spinmop,Full Endcap,2,46,
24,79,Parent’s Choice Baby Wipes $0.98,4-way,1,38,
24,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
24,97,Charcuterie Kit,Bunker,1,42,
24,97,Hormel Party Tray Assortment,Bunker,1,42,
24,97,Hormel Party Tray Assortment,Bunker,1,46,
25,3,Crayola Light Up Tracing Pad,Full Endcap,1,42,
25,3,Crayola Smart Case,Full Endcap,1,42,
25,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
25,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,42,
25,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,42,
25,7,Barbie Dreamhouse Pallet,Full Stack,1,42,
25,7,Barbie Malibu House Pallet,Full Stack,1,42,
25,7,Kinetic Sands Beach Kit 1/2 pallet,Half Stack,1,42,
25,7,"Value Games Assortment, 108 units",Full Endcap,1,42,
25,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
25,11,Midea Quartz Heater Black & White Black & White,Full Stack,3,42,
25,11,Pelonis Cool Mist Humidifier Black & White,Full Endcap,1,42,
25,13,Great Value Wipes 75CT Lemon,Full Endcap,1,46,
25,14,Cirkul AA Pallet 2,Full Stack,1,42,
25,74,Tineco A10D Plus Up,Half Stack,1,38,
25,74,Tineco A10D Plus Up,Half Stack,3,42,
25,97,Hormel Party Tray Assortment,Bunker,1,42,
25,97,Hormel Party Tray Assortment,Bunker,2,46,
26,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
26,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
26,11,Midea Quartz Heater Black & White Black & White,Full Stack,1,42,
26,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,1,38,
26,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
26,97,Hormel Party Tray Assortment,Bunker,1,42,
27,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,42,
27,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,42,
27,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,42,
27,7,MJ Mr Sams Truck,SK,1,42,
27,13,O’Cedar Easywring Spinmop,Full Endcap,1,46,
27,14,Cook with Color AA Pallet,Full Stack,1,42,
27,40,Calf Massager 9pc 1/2 Pallet,Half Stack,1,42,
27,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,1,38,
27,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
27,97,Hormel Party Tray Assortment,Bunker,1,46,
28,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
28,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
28,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
28,7,MJ Mr Sams Truck,SK,1,42,
28,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
28,11,Midea Quartz Heater Black & White Black & White,Full Stack,1,42,
28,13,Great Value Wipes 75CT Lemon,Full Endcap,1,46,
28,79,Parent’s Choice Baby Wipes $0.98,4-way,1,38,
28,79,"Parent's Choice Diapers $17.48, Sz 3-6 20pcs",Full Endcap,2,38,
28,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
28,97,Hormel Party Tray Assortment,Bunker,1,46,
30,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
30,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
30,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,42,
30,7,Bitzee Sidekick,SK,1,42,
30,7,MJ Mr Sams Truck,SK,1,42,
30,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
30,11,Midea Quartz Heater Black & White Black & White,Full Stack,2,42,
30,13,O’Cedar Easywring Spinmop,Full Endcap,1,46,
30,14,Cirkul AA Pallet 2,Full Stack,1,42,
30,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
30,97,Jimmy Dean Sausage,Bunker,1,42,
30,97,Hormel Party Tray Assortment,Bunker,1,46,
31,3,Crayola Imagination Art Set,Full Endcap,1,38,
31,3,Crayola Smart Case,Full Endcap,1,42,
31,3,Crayola Ultimate Light Board,Full Endcap,1,42,
31,3,Melissa & Doug Sticker Wow,Half Stack,1,42,
31,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
31,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
31,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
31,7,Bitzee Sidekick,SK,1,42,
31,7,Hot Wheels Neon Speeders,Half Endcap,1,42,
31,7,Kinetic Sand Sidekick,SK,1,42,
31,7,MJ Mr Sams Truck,SK,1,42,
31,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
31,11,Midea Quartz Heater Black & White Black & White,Full Stack,1,42,
31,11,Pelonis Cool Mist Humidifier Black & White,Full Endcap,1,42,
31,13,O’Cedar Easywring Spinmop,Full Endcap,1,46,
31,22,Electric Throw SB OTG,Half Endcap,1,42,
31,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
31,97,Hormel Party Tray Assortment,Bunker,1,42,
31,97,Jimmy Dean Sausage,Bunker,1,42,
31,97,Hormel Party Tray Assortment,Bunker,1,46,
31,97,Jimmy Dean Sausage,Bunker,1,46,
32,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
32,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
32,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
32,7,"Value Games Assortment, 108 units",Full Endcap,1,42,
32,11,Midea Quartz Heater Black & White Black & White,Full Stack,4,42,
32,13,Great Value Wipes 75CT Lemon,Full Endcap,2,46,
32,14,Cook with Color AA Pallet,Full Stack,1,42,
32,22,Electric Throw SB OTG,Half Endcap,4,38,
32,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,2,38,
32,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
32,96,Wine Holiday Gift Sets,Full Endcap,1,42,
32,96,Winemakers Sparkling Brut $5,Full Endcap,1,42,
32,97,Hormel Party Tray Assortment,Bunker,3,42,
34,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
34,11,Mainstays Radiator Heater Black & White,Full Stack,1,42,
34,13,O’Cedar Easywring Spinmop,Full Endcap,2,46,
34,22,Electric Throw SB OTG,Half Endcap,1,38,
34,72,"58"" HISENSE 4K ROKU TV",Full Stack,2,42,
34,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
35,14,Cirkul AA Pallet,Full Stack,1,42,
35,14,Cirkul AA Pallet 2,Full Stack,1,42,
35,22,Electric Throw SB OTG,Half Endcap,1,38,
35,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
36,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
36,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
36,7,MJ Mr Sams Truck,SK,1,42,
36,11,Midea Quartz Heater Black & White Black & White,Full Stack,1,42,
36,13,O’Cedar Easywring Spinmop,Full Endcap,1,46,
36,14,Cirkul AA Pallet,Full Stack,1,42,
36,14,Cirkul AA Pallet 2,Full Stack,1,46,
36,22,Electric Throw SB OTG,Half Endcap,1,42,
36,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,1,38,
36,95,GV Red & Green Tortilla Chips,Full Stack,1,46,
36,97,Jimmy Dean Sausage,Bunker,1,42,
37,3,Crayola Light Up Tracing Pad,Full Endcap,2,38,
37,3,Crayola Scribble Scrubbie Arctic Igloo,Full Endcap,2,38,
37,3,Crayola Smart Case,Full Endcap,2,38,
37,3,Crayola Ultimate Light Board,Full Endcap,2,38,
37,3,Melissa & Doug Sticker Wow,Half Stack,2,38,
37,3,Crayola Scribble Scrubbie Pets Tub,Full Endcap,2,42,
37,4,Great Value 96ct Assorted Cutlery,Full Endcap,1,38,
37,4,"Great Value Disposable Plastic Red Cups 18oz, 50ct",Full Endcap,1,38,
37,4,"Great Value Plates 10in., 50 ct",Full Endcap,1,38,
37,7,Barbie Dreamhouse Pallet,Full Stack,1,42,
37,7,Barbie Malibu House Pallet,Full Stack,1,42,
37,7,Bitzee Sidekick,SK,1,42,
37,7,Hot Wheels Neon Speeders,Half Endcap,1,42,
37,7,MJ Mr Sams Truck,SK,1,42,
37,7,"Value Games Assortment, 108 units",Full Endcap,1,42,
37,13,Great Value All-Purpose Cleaner Spray Lemon 32oz,Full Endcap,1,46,
37,13,Great Value Wipes 75CT Lemon,Full Endcap,1,46,
37,14,Cook with Color AA Pallet,Full Stack,1,42,
37,22,Electric Throw SB OTG,Half Endcap,2,38,
37,22,Electric Throw SB OTG,Half Endcap,2,42,
37,40,Calf Massager 9pc 1/2 Pallet,Half Stack,2,42,
37,79,Parent’s Choice Baby Wipes $0.98,4-way,2,38,
37,79,"Parent's Choice Diapers $17.48, Sz 3-6 20pcs",Full Endcap,2,38,
37,79,"Parent's Choice Diapers $4.98, Sz 3-6 20pcs",Full Endcap,1,38,
37,79,Parent’s Choice Baby Wipes $0.98,4-way,1,42,
37,79,"Parent's Choice Diapers $17.48, Sz 3-6 20pcs",Full Endcap,2,42,
37,79,"Parent's Choice Diapers $4.98, Sz 3-6 20pcs",Full Endcap,1,42,
37,92,"Holidays Around the World Tamale 4-Way: Corn Husks, Maseca, Hominy, Armour Lard",4-way,1,38,
37,95,Welch's Sparkling Juice Pallet Assortment 672pcs,Full Stack,1,38,
37,95,GV Red & Green Tortilla Chips,Full Stack,2,46,
37,96,Wine Holiday Gift Sets,Full Endcap,1,42,
37,97,Charcuterie Kit,Bunker,2,42,
