Recipient company ,Tracking Number,Ship date ,Status ,Delivered date,Status with details 
2341,417358789070,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:34 pm Signed for by:CCOLIINE; Quincy, MA"
2350,417358789081,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:43 am Signed for by:MMANFRED; Wauseon, OH"
2352,417358789092,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:34 am Signed for by:KWASHINGTON; Cambridge, MN"
2355,417358789107,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:11 pm Signed for by:BCOX; Buffalo, NY"
2358,417358789118,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:03 am Signed for by:SCHAS; Alpena, MI"
2418,417358789265,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:43 am Signed for by:MNORRIS; Placerville, CA"
2420,417358789276,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:31 am Signed for by:SMASCETTA; Belle Vernon, PA"
2453,417358789357,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:49 am Signed for by:MCANTORNA; Fallon, NV"
2464,417358789390,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:17 am Signed for by:PSUNOTA; Sacramento, CA"
2472,417358789405,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:55 am Signed for by:JJOSH; Winston-Salem, NC"
2479,417358789427,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:51 am Signed for by:MMARIE; San Diego, CA"
2480,417358789438,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:16 pm Signed for by:JJEN; Honesdale, PA"
2494,417358789460,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:12 am Signed for by:BWALKER; Oceanside, CA"
2502,417358789493,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:55 am Signed for by:AJOHNSON; Latrobe, PA"
2503,417358789508,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:30 pm Signed for by:WTHOMAS; Hackettstown, NJ"
2507,417358789519,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:39 am Signed for by:RRODRIGUEZ; Santa Maria, CA"
2514,417358789520,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:13 am Signed for by:SMARSHALL; Pocomoke City, MD"
2518,417358789530,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:00 pm Signed for by:RMARITZA; Trenton, NJ"
2519,417358789541,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:46 am Signed for by:WWALMART; Shrewsbury, PA"
2522,417358789552,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:51 am Signed for by:JBARIBEAU; Escanaba, MI"
2523,417358789563,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:34 am Signed for by:AADAM; Brea, CA"
2528,417358789574,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:05 am Signed for by:MKELLANDER; Mill Hall, PA"
2529,417358789585,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:22 am Signed for by:DOWENS; Virginia Beach, VA"
2531,417358789596,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:43 am Signed for by:JJUAN; Mohegan Lake, NY"
2536,417358789600,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:28 am Signed for by:SSTACY; Tulare, CA"
2546,417358789611,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:15 am Signed for by:JJULIE; Orange, CA"
2547,417358789622,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:49 am Signed for by:CCOLE; Monticello, NY"
2548,417358789633,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:34 am Signed for by:DNOE; South Williamson, KY"
2551,417358789644,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:27 am Signed for by:WWALMART; Mount Airy, MD"
2553,417358789655,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:37 am Signed for by:DRICH; Windsor, CA"
2555,417358789666,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:38 am Signed for by:WWALM; New Castle, DE"
2565,417358789677,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:25 am Signed for by:THENDON; Madison Heights, VA"
2572,417358789699,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 7:43 am Signed for by:HSHERRITT; Waverly, OH"
2574,417358789703,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:11 am Signed for by:MWARDECKER; Carlisle, PA"
2576,417358789714,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:55 am Signed for by:MCODY; Charleston, WV"
2577,417358789725,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:41 am Signed for by:BROCHELLE; Cockeysville, MD"
2582,417358789736,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:03 am Signed for by:KKIM; Clinton, NJ"
2583,417358789747,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:03 am Signed for by:VVENNICE; Uniondale, NY"
2585,417358789758,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:16 am Signed for by:VVICTOR; Stratford, CT"
2586,417358789769,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:22 am Signed for by:MMITU; Buffalo, NY"
2591,417358789770,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:02 am Signed for by:SSRANDA; Hollywood, FL"
2598,417358789780,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:53 am Signed for by:AALFREDO; Sacramento, CA"
2603,417358789791,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:46 am Signed for by:DIBRIHIM; Gibsonia, PA"
2604,417358789806,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:52 am Signed for by:TTATY; Newton, NJ"
2605,417358789817,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:27 pm Signed for by:RFIELDS; Gallipolis, OH"
2607,417358789828,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:25 am Signed for by:SHANSEN; Polson, MT"
2610,417358789839,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:25 am Signed for by:DDEBBIE; Logan, WV"
2614,417358789840,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:44 am Signed for by:BHALL; Temple, PA"
2617,417358789850,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:57 am Signed for by:RREGINIA; Winnemucca, NV"
2618,417358789861,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:23 am Signed for by:LLAURA; Walled Lake, MI"
2627,417358789872,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 3:19 pm Signed for by:DDOMINGO; Tampa, FL"
2630,417358789883,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 3:23 pm Signed for by:TMCCRAY; Jesup, GA"
2631,417358789894,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:33 am Signed for by:RRENE; Livonia, MI"
2633,417358789909,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:31 am Signed for by:MTT; Piscataway, NJ"
2634,417358789910,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:27 pm Signed for by:RRECEIVED; Gorham, NH"
2636,417358789920,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:18 am Signed for by:RRAY; Huntington Beach, CA"
2637,417358789931,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:29 am Signed for by:BBROERS; Monroe, NY"
2638,417358789942,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:JCOLLINS; Ashland, KY"
2639,417358789953,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:30 pm Signed for by:RROBIN; Gilford, NH"
2641,417358789964,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:48 am Signed for by:HHEFFNER; Allentown, PA"
2642,417358789975,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:14 am Signed for by:SMURPHY; Saint Paul, MN"
2645,417358789986,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:46 am Signed for by:LWATSON; Blackstone, VA"
2646,417358789997,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:06 pm Signed for by:MBRENDA; Pearisburg, VA"
2647,417358790008,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:53 am Signed for by:ELEWIS; Woodstock, VA"
2648,417358790019,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:19 am Signed for by:CPADILLA; San Leandro, CA"
2659,417358790020,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:56 am Signed for by:LBROWN; Falmouth, ME"
2660,417358790030,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:29 am Signed for by:JJONH; North Reading, MA"
2663,417358790041,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:06 am Signed for by:CLEAP; Ebensburg, PA"
2664,417358790052,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:15 pm Signed for by:KKITHE; Punxsutawney, PA"
2674,417358790063,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:19 am Signed for by:TTAYLOR; Greenville, PA"
2678,417358790074,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:27 am Signed for by:CWHITAKER; Mishawaka, IN"
2679,417358790085,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:22 am Signed for by:CLORD; Elkhart, IN"
2683,417358790096,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:54 am Signed for by:JMICHAUD; Hadley, MA"
2697,417358790100,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:14 pm Signed for by:TROBINSON; Antioch, CA"
2700,417358790111,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:24 am Signed for by:JJEWEL; White Lake, MI"
2703,417358790122,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:30 pm Signed for by:MGARDENER; Florence, SC"
2704,417358790133,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:56 am Signed for by:DBAITY; Randleman, NC"
2705,417358790144,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:57 am Signed for by:LCURRAN; Franklin, VA"
2712,417358790155,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:06 pm Signed for by:LLUCY; Myrtle Beach, SC"
2716,417358790166,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:36 am Signed for by:KBARTLET; Cedar Rapids, IA"
2719,417358790177,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:43 am Signed for by:RBEOINT; Bristol, CT"
2725,417358790188,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:10 am Signed for by:FFORESYTH; Lewis Center, OH"
2726,417358790199,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:20 am Signed for by:LPRESTON; Reynoldsburg, OH"
2735,417358790203,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:13 am Signed for by:SARROYO; Sacramento, CA"
2747,417358790214,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:08 am Signed for by:DVEGEANT; Warwick, RI"
2756,417358790225,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:17 am Signed for by:HHOLLY; Frederick, MD"
2758,417358790236,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:29 pm; Plymouth, NH; Left at back door.Signature Service not requested."
2762,417358790258,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:34 am Signed for by:SWEISE; Radford, VA"
2772,417358790269,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:43 pm Signed for by:TTYLER; Southport, NC"
2785,417358790270,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 3:32 pm Signed for by:LLEX; Victor, NY"
2789,417358790280,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:56 am Signed for by:MFELICIA; Boynton Beach, FL"
2792,417358790291,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:18 am Signed for by:LPLYMALE; Wayne, WV"
2795,417358790306,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:SWISEHUTF; Ashland, VA"
2799,417358790328,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:40 am Signed for by:KHAGNER; Clinton, MD"
2836,417358790442,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:47 pm Signed for by:TTT; Fuquay-Varina, NC"
2841,417358790453,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:13 am Signed for by:HHILL; Lumberton, NJ"
2842,417358790464,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:29 am Signed for by:MNARWHAL; Corona, CA"
2845,417358790486,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:27 am Signed for by:WMART; Siler City, NC"
2849,417358790497,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 4:11 pm Signed for by:DGUEL; Mason, WV"
2866,417358790556,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:57 am Signed for by:AMANAGER; Okemos, MI"
2867,417358790567,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:06 pm Signed for by:XDAVIS; Lansing, MI"
2871,417358790578,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:14 am Signed for by:DKLI; Riverton, NJ"
2897,417358790604,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:06 am Signed for by:LMORILES; Southington, CT"
2898,417358790615,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:05 am Signed for by:LLINDA; Old Saybrook, CT"
2905,417358790660,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:27 am Signed for by:BBLAISE; Suffern, NY"
2906,417358790670,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:05 pm Signed for by:LFELIX; Riverhead, NY"
2908,417358790681,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 3:20 pm; Biscoe, NC; Left at back door.Signature Service not requested."
2909,417358790692,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:30 pm Signed for by:JSABOT; Corry, PA"
2914,417358790707,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:09 am Signed for by:SMILLER; Massillon, OH"
2915,417358790718,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:03 am Signed for by:MALVARADO; East Setauket, NY"
2916,417358790729,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:41 am Signed for by:DDIANA; East Meadow, NY"
2917,417358790730,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:09 am Signed for by:JPETERSON; Islandia, NY"
2925,417358790751,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:27 am Signed for by:EHO; Napa, CA"
2928,417358790762,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:04 am Signed for by:OKWAN; Goose Creek, SC"
2929,417358790773,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:20 am Signed for by:SSCOTT; Hope Mills, NC"
2933,417358790784,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:55 am Signed for by:BSENDER; Princeton, WV"
2952,417358790810,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:30 am Signed for by:AMARICIA; Murrieta, CA"
2989,417358790898,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:59 am Signed for by:AAINA; Fremont, CA"
3081,417358790924,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:11 am Signed for by:HHARDEEP; Sacramento, CA"
3102,417358790935,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:17 am Signed for by:DCORDES; Princeton, MN"
3163,417358790946,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:06 am Signed for by:BBELKIS; Hollywood, FL"
3208,417358790968,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:49 am Signed for by:MBENJI; Springville, UT"
3209,417358790979,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:35 am Signed for by:XDWAYNE; Elk River, MN"
3212,417358790980,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:RMELISSA; Egg Harbor Township, NJ"
3214,417358790990,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:50 pm Signed for by:CCOWAN; Suffolk, VA"
3216,417358791004,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:02 am Signed for by:JGRACE; Virginia Beach, VA"
3223,417358791015,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:38 am Signed for by:TMARTIN; Beaver Falls, PA"
3234,417358791026,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:AMILHORN; Rogersville, TN"
3243,417358791037,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:12 am Signed for by:CSTOOTS; Roanoke, VA"
3248,417358791059,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:12 pm Signed for by:GGARCIA; La Habra, CA"
3254,417358791070,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:54 am Signed for by:JQUINTANW; Reno, NV"
3262,417358791081,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:06 am Signed for by:AAA; Cambridge, OH"
3266,417358791092,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:46 am Signed for by:JJEANLUDE; Hightstown, NJ"
3276,417358791107,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:18 pm Signed for by:JENINE; San Bernardino, CA"
3277,417358791118,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:38 am Signed for by:TTHOMPSON; Reno, NV"
3282,417358791130,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:18 am Signed for by:AGARRETT; Logan, OH"
3291,417358791151,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:18 am Signed for by:AARMSTRONG; Flanders, NJ"
3292,417358791162,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:47 am Signed for by:AADAM; Union, NJ"
3304,417358791184,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:11 am Signed for by:TGAULDIN; Reidsville, NC"
3305,417358791195,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:18 am Signed for by:TLAND; Mayodan, NC"
3307,417358791200,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:07 pm Signed for by:TTRISH; Crawfordville, FL"
3310,417358791210,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:52 am Signed for by:JJIMMY; Deltona, FL"
3328,417358791221,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:30 am Signed for by:RRASCH; Greenville, MI"
3337,417358791232,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:24 pm Signed for by:NNICHOLE; Rio Grande, NJ"
3339,417358791243,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:42 am Signed for by:WLEWIS; Vineland, NJ"
3342,417358791254,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:53 am Signed for by:GHHHHHHHHHHH; Amelia, OH"
3349,417358791265,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:10 am Signed for by:KKEVIN; Punta Gorda, FL"
3352,417358791276,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:47 pm Signed for by:LVANG; Stockton, CA"
3370,417358791287,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:59 pm Signed for by:MBARRETT; Palmetto, FL"
3387,417358791298,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:23 pm Signed for by:KMCKAY; North Port, FL"
3404,417358791302,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:10 am Signed for by:WWHALEY; Saint Paul, MN"
3420,417358791335,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:31 am Signed for by:CCN; Westbury, NY"
3422,417358791346,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:15 pm Signed for by:HOYTE; Woodbury, NJ"
3429,417358791368,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:47 pm Signed for by:TECKSTROM; Warren, PA"
3443,417358791380,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:37 am Signed for by:VVANESA; Riverdale, NJ"
3447,417358791390,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:35 am Signed for by:DKNIGHT; Columbus, OH"
3458,417358791416,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:32 am Signed for by:DMAST; Whitehall, MI"
3464,417358791427,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:52 am Signed for by:RROCIO; Chino, CA"
3474,417358791438,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:11 am Signed for by:TNORRIS; Bradenton, FL"
3475,417358791449,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:34 am Signed for by:MDC; Norristown, PA"
3480,417358791450,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:35 am Signed for by:BBENTLY; Lebanon, VA"
3481,417358791460,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:39 am Signed for by:SVANDUSEN; Middle River, MD"
3486,417358791471,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:11 am Signed for by:LRUSSELL; Athens, OH"
3487,417358791482,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:27 am Signed for by:JKELLY; Utica, MI"
3489,417358791493,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:40 am Signed for by:KWOODSON; Rosedale, MD"
3490,417358791508,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:55 am Signed for by:CSTEMPLE; Hanover, MD"
3493,417358791520,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:17 am Signed for by:XDANIEL; Martinez, CA"
3494,417358791530,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:54 pm Signed for by:RRUBY; San Marcos, CA"
3498,417358791541,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:41 pm Signed for by:ISKELLING; Circle Pines, MN"
3501,417358791552,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:22 am Signed for by:NNICOLE; Elverson, PA"
3502,417358791563,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:46 am Signed for by:DPENNININGTON; Hamilton, OH"
3513,417358791574,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:42 am Signed for by:GGLORIA; Shakopee, MN"
3515,417358791596,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:10 am Signed for by:CWILKES; Hillsboro, OH"
3522,417358791600,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:52 am Signed for by:JJENNET; Baldwin Park, CA"
3523,417358791611,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:38 am Signed for by:NNERY; Santa Clarita, CA"
3527,417358791622,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:52 am Signed for by:JJB; Port Saint Lucie, FL"
3534,417358791633,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:00 am Signed for by:WWALMART; Red Wing, MN"
3538,417358791655,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:53 am Signed for by:AOATES; Melbourne, FL"
3587,417358791666,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:33 am Signed for by:RRAY; Rocklin, CA"
3588,417358791677,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:27 am Signed for by:GGLORIA; Dumfries, VA"
3598,417358791699,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:59 am Signed for by:CPOWERS; Cedar Knolls, NJ"
3624,417358791714,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:39 am Signed for by:CSTENBERG; Monticello, MN"
3625,417358791725,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:36 am Signed for by:PPHYLLIS; Fort Lauderdale, FL"
3626,417358791736,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:43 am Signed for by:RROBERT; Winston-Salem, NC"
3632,417358791758,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:44 am; Sandusky, MI; Left at garage.Signature Service not requested."
3634,417358791769,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:55 am Signed for by:SAL; Tamaqua, PA"
3658,417358791791,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:05 pm Signed for by:ABURKES; Greensboro, NC"
3708,417358791806,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:05 am Signed for by:ATOLOUMU; Suisun City, CA"
3712,417358791817,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:43 am Signed for by:MMINDY; Citrus Heights, CA"
3733,417358791839,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:27 am Signed for by:AALEX; Fort Mill, SC"
3738,417358791840,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:05 am Signed for by:AMILLER; Natrona Heights, PA"
3774,417358791894,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:24 pm; Williamstown, NJ; Left at front door.Signature Service not requested."
3778,417358791909,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:20 am Signed for by:MFRANCISCO; Casper, WY"
3791,417358791931,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:02 am Signed for by:BSTO; Three Rivers, MI"
3792,417358791942,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:38 am Signed for by:SWARD; Lancaster, OH"
3803,417358791953,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:05 pm Signed for by:CCHRISTINA; West Haven, CT"
3809,417358791986,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:28 am Signed for by:CVAMHULSEN; Upper Sandusky, OH"
3810,417358791997,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 3:49 pm Signed for by:CRICHARS; East Greenville, PA"
3831,417358792033,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:CSMITH; Portsmouth, VA"
3848,417358792066,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:31 am Signed for by:AKRISTY; Syracuse, UT"
3852,417358792077,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:39 am Signed for by:CSTEVENS; Unicoi, TN"
3876,417358792114,9/30/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:11 am Signed for by:CJANOWIAK; Muskegon, MI"
