4109,14,8,0,20,1,43
4761,18,13,0,14,1,46
4770,24,6,0,12,1,43
4992,9,16,4,62,1,92
6216,24,0,4,35,1,64
6635,35,4,16,55,1,111
6672,12,10,4,43,1,70
8281,0,3,0,4,1,8
4820,0,9,8,52,2,71
4961,8,4,0,8,2,22
4996,25,17,0,13,3,58
6453,14,13,4,25,3,59
4860,20,12,4,48,4,88
4938,17,3,4,16,4,44
4946,13,24,0,27,4,68
4990,8,2,1,4,4,19
6261,19,8,12,26,4,69
6375,2,8,8,36,4,58
6415,8,0,8,16,4,36
6426,0,6,12,30,4,52
6474,17,2,4,14,4,41
6604,16,12,4,21,4,57
8250,4,10,4,10,4,32
8261,0,4,8,13,4,29
8266,11,0,12,10,4,37
4911,17,9,0,24,5,55
6267,21,6,0,49,5,81
6313,62,20,20,71,5,178
8184,19,11,12,44,5,91
8222,16,8,8,20,5,57
8254,26,10,0,69,5,110
8274,14,9,0,26,5,54
4794,13,9,8,54,6,90
4798,0,9,4,7,6,26
4926,11,9,4,21,6,51
6328,25,6,4,64,6,105
6413,41,14,4,85,6,150
6429,34,11,8,102,6,161
6673,11,6,12,36,6,71
6677,28,2,0,57,6,93
8288,27,2,1,13,6,49
4712,9,17,0,20,7,53
4874,32,7,8,17,7,71
6419,10,3,48,77,7,145
6439,30,9,0,36,7,82
8114,10,9,4,24,7,54
4781,29,8,4,66,8,115
4851,20,13,4,36,8,81
4950,48,10,16,61,8,143
6260,10,20,8,22,8,68
6262,12,3,4,24,8,51
6338,0,4,0,8,8,20
6437,28,0,9,28,8,73
6462,31,1,24,99,8,163
6509,5,4,0,12,8,29
6605,23,32,4,67,8,134
6686,0,8,12,28,8,56
8126,8,5,0,8,8,29
8182,4,4,17,16,8,49
8259,12,15,0,38,8,73
4764,13,3,0,26,9,51
4804,18,11,4,20,9,62
4955,4,5,1,5,9,24
6204,15,8,0,20,9,52
6360,19,12,4,47,9,91
6364,26,15,4,38,9,92
6609,8,6,0,9,9,32
8156,20,8,0,43,9,80
8181,17,7,4,44,9,81
4704,41,4,0,25,10,80
4782,14,21,9,57,10,111
6325,7,3,4,10,10,34
6329,32,33,0,30,10,105
6343,8,4,4,34,10,60
6345,21,0,49,73,10,153
6355,10,11,4,67,10,102
6404,25,7,16,74,10,132
6441,10,11,0,43,10,74
6619,18,15,4,68,10,115
6685,12,6,32,45,10,105
8180,13,36,4,42,10,105
8186,0,16,8,23,10,57
8291,0,2,4,28,10,44
8293,17,14,8,43,10,92
4730,10,8,4,16,11,49
4732,12,2,0,18,11,43
4815,47,25,4,101,11,188
4983,19,10,4,17,11,61
6257,18,8,0,10,11,47
6357,17,3,18,59,11,108
6377,3,4,4,11,11,33
6471,0,0,0,22,11,33
6613,4,18,0,30,11,63
8145,9,55,6,51,11,132
8267,12,6,0,11,11,40
8276,28,21,4,61,11,125
8277,12,3,0,16,11,42
8298,13,10,12,37,11,83
4836,31,35,4,29,12,111
4855,8,4,20,32,12,76
4920,34,6,0,30,12,82
4963,13,25,0,37,12,87
6220,8,17,11,52,12,100
6265,26,17,0,56,12,111
6633,21,16,12,85,12,146
6637,22,25,2,32,12,93
6781,15,19,4,50,12,100
8201,59,52,0,134,12,257
8244,2,7,4,29,12,54
4703,28,24,8,77,13,150
4795,0,2,0,16,13,31
4906,21,11,0,34,13,79
6201,20,16,26,43,13,118
6235,27,18,0,14,13,72
6315,20,0,16,49,13,98
6384,36,16,8,102,13,175
6388,31,20,4,109,13,177
6410,28,0,4,68,13,113
6570,11,12,0,11,13,47
6658,37,4,8,93,13,155
8299,7,14,0,26,13,60
4742,13,9,5,25,14,66
4797,17,58,8,88,14,185
4829,45,17,8,65,14,149
4839,12,2,0,67,14,95
6246,43,43,0,59,14,159
6367,15,1,8,35,14,73
6414,25,20,4,49,14,112
6432,21,0,20,32,14,87
6539,48,8,14,78,14,162
6549,36,5,8,66,14,129
6556,8,15,5,32,14,74
8111,65,5,12,72,14,168
8203,8,18,0,44,14,84
8264,25,19,2,11,14,71
8289,14,27,0,42,14,97
4808,46,18,10,76,15,165
4872,24,61,6,93,15,199
6244,21,22,4,49,15,111
6334,12,6,4,24,15,61
6502,25,18,0,15,15,73
6503,29,32,12,80,15,168
6644,45,36,3,81,15,180
8130,12,32,0,28,15,87
8138,7,4,8,36,15,70
8169,23,8,12,44,15,102
8224,33,13,0,35,15,96
4819,9,21,0,23,16,69
4825,39,17,4,32,16,108
4944,20,12,12,80,16,140
6332,17,13,8,32,16,86
6350,9,12,4,45,16,86
6378,26,23,12,80,16,157
6431,34,10,8,103,16,171
6661,0,14,28,57,16,115
8106,13,31,4,105,16,169
8135,27,3,20,69,16,135
8168,40,29,7,71,16,163
8239,12,2,0,1,16,31
8245,9,60,4,55,16,144
8262,25,18,0,13,16,72
8286,16,5,0,16,16,53
4769,30,34,0,102,17,183
4939,19,26,4,132,17,198
6238,11,8,8,8,17,52
6376,60,107,0,81,17,265
6454,10,42,4,54,17,127
6663,19,9,12,123,17,180
8167,37,23,32,159,17,268
8253,3,21,4,37,17,82
4879,44,71,8,105,18,246
6348,47,36,8,56,18,165
6353,4,6,2,21,18,51
6358,47,13,4,112,18,194
6381,15,18,10,25,18,86
6624,40,49,4,152,18,263
6630,71,14,8,131,18,242
6692,19,11,0,72,18,120
8107,11,23,13,33,18,98
8134,15,3,8,28,18,72
8146,36,12,22,47,18,135
8238,14,10,24,62,18,128
8241,22,38,2,50,18,130
4702,17,18,0,25,19,79
6212,21,3,5,60,19,108
6479,49,93,13,114,19,288
6506,21,25,4,21,19,90
6569,16,26,10,32,19,103
8165,21,6,8,91,19,145
8175,32,9,12,90,19,162
8192,23,21,0,52,19,115
8209,17,11,9,42,19,98
8265,3,8,17,47,19,94
8268,14,10,4,20,19,67
4805,20,3,24,62,20,129
4947,31,4,14,60,20,129
6189,1,17,0,26,20,64
6203,43,46,20,55,20,184
6412,12,8,24,20,20,84
6427,27,8,22,64,20,141
6449,14,16,14,69,20,133
6472,31,51,20,119,20,241
6667,65,23,12,105,20,225
8120,16,13,0,69,20,118
8123,12,15,4,53,20,104
8133,12,13,8,37,20,90
8141,31,20,27,75,20,173
8149,29,4,48,122,20,223
8196,25,38,4,47,20,134
8263,13,18,8,27,20,86
8269,37,42,3,91,20,193
8278,24,14,8,47,20,113
4718,10,3,8,44,21,86
4973,37,15,20,113,21,206
