store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
264,WK08,17,95,
265,WK08,9,0,
266,WK08,11,0,
267,WK08,11,0,
268,WK08,20,0,
272,WK08,6,0,
273,WK08,4,0,
274,WK08,14,0,
275,WK08,9,0,
279,WK08,13,0,
281,WK08,29,0,
284,WK08,8,0,
285,WK08,7,0,
286,WK08,7,0,
287,WK08,25,84,
288,WK08,5,0,
295,WK08,7,0,
296,WK08,8,0,
297,WK08,10,0,
298,WK08,7,0,
299,WK08,15,0,
300,WK08,10,0,
301,WK08,11,108,
306,WK08,2,0,
307,WK08,8,0,
308,WK08,28,0,
309,WK08,4,0,
310,WK08,1,0,
313,WK08,18,0,
314,WK08,14,0,
315,WK08,3,0,
316,WK08,7,0,
318,WK08,7,0,
319,WK08,14,0,
321,WK08,10,0,
329,WK08,2,0,
330,WK08,9,0,
331,WK08,7,0,
335,WK08,8,0,
336,WK08,9,0,
337,WK08,17,81,
338,WK08,7,0,
340,WK08,31,0,
342,WK08,9,0,
345,WK08,14,0,
348,WK08,11,0,
350,WK08,11,0,
350,WK10,1,0,
352,WK08,7,0,
353,WK08,8,0,
354,WK08,7,0,
355,WK08,21,0,
357,WK08,31,0,
359,WK08,26,0,
360,WK08,4,0,
364,WK08,7,0,
365,WK08,4,0,
366,WK08,26,0,
369,WK08,9,0,
371,WK08,8,118,
372,WK08,17,0,
373,WK08,42,0,
376,WK08,7,0,
379,WK08,35,0,
381,WK08,13,0,
382,WK08,15,0,
383,WK08,11,0,
384,WK08,9,0,
386,WK08,2,0,
387,WK08,6,0,
389,WK08,6,0,
390,WK08,14,0,
391,WK08,17,0,
394,WK08,2,0,
396,WK08,7,0,
398,WK08,5,0,
399,WK08,12,0,
400,WK08,8,0,
403,WK08,8,0,
404,WK08,37,0,
405,WK08,6,0,
406,WK08,14,0,
407,WK08,26,0,
408,WK08,6,0,
409,WK08,8,0,
410,WK08,23,99,
412,WK08,10,0,
413,WK08,20,0,
416,WK08,11,0,
417,WK08,13,0,
419,WK08,8,0,
421,WK08,18,0,
423,WK08,2,0,
424,WK08,2,0,
426,WK08,8,0,
427,WK08,12,0,
428,WK08,4,0,
430,WK08,5,0,
431,WK08,11,0,
434,WK08,4,0,
436,WK08,19,0,
440,WK08,30,0,
442,WK08,3,0,
443,WK08,7,0,
444,WK08,36,0,
445,WK08,30,0,
447,WK08,14,0,
450,WK08,5,0,
451,WK08,8,0,
457,WK08,6,0,
458,WK08,14,0,
459,WK08,14,0,
462,WK08,9,0,
464,WK08,7,0,
467,WK08,10,0,
469,WK08,5,0,
475,WK08,10,0,
477,WK08,16,0,
479,WK08,12,0,
481,WK08,24,0,
481,WK09,1,0,
481,WK10,11,0,
483,WK08,22,0,
484,WK08,14,0,
484,WK10,1,0,
489,WK08,5,0,
490,WK08,14,0,
493,WK08,9,0,
494,WK08,4,0,
495,WK08,6,0,
498,WK08,4,0,
501,WK08,24,0,
502,WK08,26,0,
504,WK08,10,0,
505,WK08,5,0,
508,WK08,37,0,
510,WK08,19,108,
511,WK08,9,0,
514,WK08,4,0,
515,WK08,33,0,
516,WK08,19,0,
517,WK08,7,0,
518,WK08,20,0,
518,WK09,0,107,
519,WK08,10,0,
520,WK08,15,0,
521,WK08,4,0,
523,WK08,9,0,
528,WK08,7,0,
529,WK08,10,0,
531,WK08,5,0,
532,WK08,4,0,
533,WK08,5,0,
535,WK08,11,0,
536,WK08,5,0,
538,WK08,7,0,
539,WK08,5,0,
541,WK08,13,0,
542,WK08,5,0,
543,WK08,4,0,
544,WK08,8,0,
545,WK08,7,0,
547,WK08,2,0,
548,WK08,13,0,
551,WK08,13,0,
552,WK08,13,0,
553,WK08,8,0,
555,WK08,6,0,
556,WK08,8,0,
557,WK08,9,0,
558,WK08,8,0,
559,WK08,12,0,
559,WK10,10,0,
559,WK11,1,0,
560,WK08,8,0,
561,WK08,15,0,
562,WK08,2,0,
563,WK08,7,0,
563,WK09,1,0,
564,WK08,9,0,
565,WK08,11,0,
568,WK08,10,0,
569,WK08,35,0,
571,WK08,28,0,
572,WK08,9,0,
573,WK08,12,0,
573,WK10,1,0,
574,WK08,13,0,
577,WK08,12,0,
578,WK08,14,0,
579,WK08,15,0,
579,WK09,1,0,
580,WK08,4,0,
582,WK08,9,0,
582,WK09,1,0,
583,WK08,24,0,
584,WK08,18,0,
585,WK08,5,0,
586,WK08,15,0,
587,WK08,13,0,
588,WK08,19,0,
589,WK08,3,0,
592,WK08,6,0,
593,WK08,7,0,
596,WK08,9,0,
598,WK08,45,0,
599,WK08,14,0,
601,WK08,32,0,
603,WK08,24,0,
603,WK09,2,0,
603,WK10,6,109,
604,WK08,8,0,
605,WK08,6,0,
606,WK08,7,0,
609,WK08,13,0,
609,WK10,10,0,
609,WK11,1,0,
610,WK08,22,0,
613,WK08,3,0,
614,WK08,18,0,
615,WK08,19,0,
616,WK08,6,0,
617,WK08,10,0,
619,WK08,27,0,
620,WK08,11,0,
621,WK08,7,0,
623,WK08,10,0,
624,WK08,10,0,
625,WK08,13,0,
630,WK08,6,0,
631,WK08,8,0,
632,WK08,4,0,
634,WK08,12,0,
635,WK08,29,0,
637,WK08,12,0,
638,WK08,13,0,
639,WK08,5,0,
640,WK08,9,0,
642,WK08,6,0,
643,WK08,9,0,
644,WK08,13,0,
645,WK08,13,0,
646,WK08,4,0,
646,WK10,6,0,
646,WK11,1,0,
648,WK08,3,0,
649,WK08,6,0,
652,WK08,17,0,
653,WK08,35,0,
656,WK08,11,0,
657,WK08,25,0,
658,WK08,12,0,
659,WK08,9,0,
660,WK08,15,0,
661,WK08,5,0,
662,WK08,5,0,
663,WK08,29,0,
664,WK08,14,0,
665,WK08,28,0,
666,WK08,4,0,
667,WK08,17,0,
668,WK08,32,0,
669,WK08,15,0,
670,WK08,24,0,
671,WK08,16,0,
672,WK08,11,0,
673,WK08,13,0,
674,WK08,24,0,
675,WK08,9,0,
676,WK08,25,0,
677,WK08,5,0,
678,WK08,31,0,
680,WK08,19,0,
681,WK08,12,101,
682,WK08,9,0,
683,WK08,17,0,
684,WK08,17,0,
685,WK08,31,0,
686,WK08,10,0,
687,WK08,15,0,
688,WK08,7,0,
689,WK08,54,0,
690,WK08,23,0,
691,WK08,2,0,
692,WK08,32,0,
694,WK08,10,0,
696,WK08,4,0,
697,WK08,13,0,
698,WK08,32,0,
699,WK08,9,0,
701,WK08,5,0,
702,WK08,9,0,
705,WK08,12,0,
708,WK08,4,0,
709,WK08,12,0,
709,WK09,2,0,
710,WK08,6,0,
711,WK08,23,0,
712,WK08,16,0,
715,WK08,3,0,
716,WK08,5,0,
719,WK08,13,0,
719,WK09,2,0,
720,WK08,10,0,
721,WK08,7,0,
722,WK08,19,91,
723,WK08,7,0,
724,WK08,14,83,
726,WK08,52,0,
726,WK09,7,0,
727,WK08,3,0,
728,WK08,12,0,
729,WK08,39,0,
729,WK09,2,0,
730,WK08,12,0,
731,WK08,5,0,
734,WK08,26,0,
735,WK08,31,0,
737,WK08,22,0,
738,WK08,49,0,
739,WK08,24,0,
740,WK08,7,0,
741,WK08,28,0,
742,WK08,15,0,
744,WK08,3,0,
746,WK08,2,0,
750,WK08,3,0,
750,WK10,5,0,
750,WK11,1,0,
751,WK08,10,0,
751,WK10,8,0,
751,WK11,1,0,
753,WK08,5,0,
753,WK10,7,0,
753,WK11,1,0,
754,WK08,13,0,
756,WK08,9,0,
758,WK08,7,0,
761,WK08,2,0,
766,WK08,5,0,
767,WK08,31,0,
769,WK08,25,0,
770,WK08,4,0,
771,WK08,16,0,
774,WK08,17,0,
776,WK08,10,0,
776,WK10,11,0,
776,WK11,1,0,
777,WK08,6,0,
778,WK08,19,0,
781,WK08,42,0,
782,WK08,25,0,
784,WK08,3,0,
784,WK10,6,0,
784,WK11,1,0,
785,WK08,27,0,
788,WK08,22,0,
789,WK08,5,0,
794,WK08,7,0,
795,WK08,9,0,
797,WK08,4,0,
797,WK10,6,0,
797,WK11,1,0,
800,WK08,14,0,
801,WK08,8,0,
802,WK08,5,0,
802,WK10,5,0,
803,WK08,5,0,
804,WK08,15,0,
805,WK08,1,0,
806,WK08,4,0,
807,WK08,8,0,
808,WK08,10,0,
809,WK08,7,106,
810,WK08,5,0,
810,WK10,5,0,
810,WK11,1,0,
811,WK08,6,0,
814,WK08,4,0,
815,WK08,31,0,
816,WK08,11,0,
817,WK08,3,0,
818,WK08,21,0,
819,WK08,12,0,
826,WK08,4,101,
827,WK08,9,0,
829,WK08,1,0,
835,WK08,8,0,
836,WK08,21,0,
837,WK08,20,0,
838,WK08,13,0,
842,WK08,29,0,
842,WK10,6,117,
842,WK11,1,0,
844,WK08,26,0,
844,WK09,2,0,
844,WK10,15,0,
846,WK08,14,0,
847,WK08,2,0,
847,WK10,8,0,
848,WK08,5,0,
849,WK08,3,0,
853,WK08,3,0,
856,WK08,35,0,
859,WK08,8,0,
862,WK08,4,0,
863,WK08,8,0,
864,WK08,22,0,
865,WK08,38,0,
866,WK08,5,0,
867,WK08,27,0,
867,WK10,4,0,
867,WK11,1,0,
868,WK08,11,0,
869,WK08,12,0,
869,WK10,9,0,
869,WK11,1,0,
870,WK08,3,0,
871,WK08,21,0,
874,WK08,4,0,
875,WK08,1,0,
876,WK08,7,0,
877,WK08,3,0,
878,WK08,3,0,
879,WK08,18,0,
880,WK08,3,0,
881,WK08,20,0,
882,WK08,1,0,
882,WK10,2,0,
886,WK08,10,0,
886,WK10,12,0,
886,WK11,1,0,
889,WK08,4,0,
892,WK08,17,0,
892,WK10,22,0,
892,WK11,1,0,
895,WK08,17,0,
896,WK08,3,0,
899,WK08,9,0,
901,WK08,5,0,
904,WK08,7,0,
905,WK08,16,0,
905,WK10,11,0,
905,WK11,1,0,
908,WK08,7,0,
909,WK08,4,0,
910,WK08,19,0,
910,WK10,13,0,
913,WK08,20,0,
913,WK10,5,83,
913,WK11,1,0,
914,WK08,21,0,
915,WK08,1,0,
916,WK08,12,0,
917,WK08,5,0,
918,WK08,9,0,
919,WK08,24,0,
921,WK09,59,0,
922,WK08,8,0,
923,WK08,8,0,
924,WK08,7,0,
924,WK10,6,0,
924,WK11,1,0,
928,WK08,7,0,
928,WK09,1,0,
929,WK08,8,0,
931,WK08,8,0,
932,WK08,18,0,
934,WK08,4,0,
935,WK08,3,0,
936,WK08,19,0,
939,WK08,10,0,
940,WK08,10,0,
941,WK08,2,0,
943,WK08,6,0,
944,WK08,23,0,
947,WK08,8,0,
948,WK08,3,0,
950,WK08,6,0,
952,WK08,4,0,
953,WK08,18,0,
953,WK10,12,0,
953,WK11,1,0,
955,WK08,9,0,
956,WK08,4,0,
958,WK08,5,0,
958,WK10,5,0,
959,WK08,24,0,
960,WK08,17,103,
960,WK09,1,0,
961,WK08,3,0,
962,WK08,21,0,
963,WK08,9,0,
965,WK08,8,0,
965,WK10,10,0,
966,WK08,24,0,
967,WK08,14,0,
968,WK08,8,0,
969,WK08,5,0,
970,WK08,23,0,
971,WK08,10,0,
971,WK10,11,0,
972,WK08,18,0,
973,WK08,1,0,
974,WK08,4,0,
975,WK08,17,70,
977,WK08,14,0,
978,WK08,15,0,
979,WK08,9,0,
979,WK10,9,0,
981,WK08,13,0,
984,WK08,9,0,
984,WK10,3,0,
984,WK11,1,0,
985,WK08,20,0,
985,WK10,14,0,
985,WK11,1,0,
986,WK08,23,0,
986,WK10,1,0,
988,WK08,6,0,
989,WK08,4,0,
990,WK08,13,0,
991,WK08,4,0,
994,WK08,3,0,
995,WK08,7,0,
996,WK08,8,0,
999,WK08,2,0,
1004,WK08,6,0,
1005,WK08,18,0,
1005,WK10,5,109,
1005,WK11,1,0,
1006,WK08,7,0,
1007,WK08,20,0,
1007,WK10,12,0,
1008,WK08,26,0,
1008,WK10,3,115,
1008,WK11,1,0,
1010,WK08,1,0,
1011,WK08,8,0,
1012,WK08,10,0,
1012,WK10,9,0,
1014,WK08,8,0,
1016,WK08,6,0,
1017,WK08,16,0,
1019,WK08,13,0,
1019,WK10,11,0,
1019,WK11,2,0,
1020,WK08,4,0,
1020,WK11,5,0,
1021,WK08,23,0,
1022,WK08,5,0,
1023,WK08,21,0,
1024,WK08,7,0,
1025,WK08,6,0,
1026,WK08,40,0,
1029,WK08,28,0,
1030,WK08,16,0,
1032,WK08,42,0,
1033,WK08,18,0,
1034,WK08,5,0,
1036,WK08,19,0,
1037,WK08,10,0,
1039,WK08,12,0,
1042,WK08,10,0,
1044,WK08,7,0,
1048,WK08,20,0,
1053,WK08,5,0,
1055,WK08,4,0,
1058,WK08,26,0,
1058,WK10,3,0,
1060,WK08,9,0,
1062,WK08,4,0,
1064,WK08,9,0,
1066,WK08,7,0,
1068,WK08,13,0,
1070,WK08,14,82,
1071,WK08,8,0,
1072,WK08,9,0,
1074,WK08,11,0,
1075,WK08,13,0,
1079,WK08,13,0,
1080,WK08,24,0,
1082,WK08,3,0,
1083,WK08,11,0,
1085,WK08,30,0,
1086,WK08,5,0,
1087,WK08,6,0,
1088,WK08,6,0,
1089,WK08,27,0,
1091,WK08,10,0,
1095,WK08,9,0,
1095,WK10,8,0,
1095,WK11,1,0,
1097,WK08,8,0,
1098,WK08,9,0,
1100,WK08,17,0,
1101,WK08,3,0,
1104,WK08,33,0,
1104,WK09,1,0,
1105,WK08,4,0,
1106,WK08,3,0,
1107,WK08,5,0,
1110,WK08,8,0,
1111,WK08,14,94,
1112,WK08,8,0,
1113,WK08,24,0,
1114,WK08,22,68,
1115,WK08,31,0,
1116,WK08,11,0,
1120,WK08,8,0,
1121,WK08,23,0,
1122,WK08,22,0,
1123,WK08,35,99,
1124,WK08,13,0,
1125,WK08,12,0,
1125,WK10,8,0,
1126,WK08,19,0,
1128,WK08,5,0,
1129,WK08,2,0,
1131,WK08,8,0,
1132,WK08,6,0,
1133,WK08,7,0,
1134,WK08,21,0,
1135,WK08,6,0,
1136,WK08,3,0,
1138,WK08,3,0,
1139,WK08,23,0,
1140,WK08,7,0,
1146,WK08,11,0,
1147,WK08,36,0,
1149,WK08,12,0,
1150,WK08,4,0,
1153,WK08,4,0,
1154,WK08,11,0,
1155,WK08,5,0,
1156,WK08,20,0,
1159,WK08,27,0,
1160,WK08,7,0,
1161,WK08,3,0,
1162,WK08,17,0,
1164,WK08,7,0,
1165,WK08,7,0,
1166,WK08,8,0,
1167,WK08,4,0,
1168,WK08,4,0,
1171,WK08,7,0,
1172,WK08,2,0,
1175,WK08,18,0,
1178,WK08,7,0,
1179,WK08,9,0,
1180,WK08,7,0,
1182,WK08,24,0,
1182,WK09,1,0,
1183,WK08,9,0,
1186,WK08,2,0,
1190,WK08,7,0,
1191,WK08,8,0,
1192,WK08,2,0,
1193,WK08,14,0,
1194,WK08,18,0,
1195,WK08,30,0,
1196,WK08,3,0,
1198,WK08,10,0,
1199,WK08,11,0,
1199,WK10,1,0,
1199,WK11,1,0,
1201,WK08,6,0,
1202,WK08,36,0,
1202,WK10,5,102,
1203,WK08,6,0,
1204,WK08,3,0,
1205,WK08,2,0,
1206,WK08,5,0,
1207,WK08,41,0,
1209,WK08,8,0,
1211,WK08,4,0,
1211,WK10,5,0,
1212,WK08,4,0,
1213,WK08,4,0,
1215,WK08,6,0,
1217,WK08,14,0,
1220,WK08,2,0,
1221,WK08,4,0,
1222,WK08,15,0,
1223,WK08,2,0,
1224,WK08,8,0,
1225,WK08,3,0,
1226,WK08,31,0,
1227,WK08,6,0,
1229,WK08,1,0,
1232,WK08,7,0,
1233,WK08,12,0,
1234,WK08,19,0,
1236,WK08,4,0,
1237,WK08,4,0,
1240,WK08,8,0,
1241,WK08,12,0,
1241,WK10,8,0,
1241,WK11,1,0,
1242,WK08,1,0,
1243,WK08,6,0,
1244,WK08,8,0,
1245,WK08,10,0,
1247,WK08,20,0,
1249,WK08,8,0,
1252,WK08,8,0,
1254,WK08,17,0,
1255,WK08,1,0,
1257,WK08,3,0,
1259,WK08,13,76,
1260,WK08,4,0,
1261,WK08,6,0,
1263,WK08,13,0,
1267,WK08,4,0,
1267,WK10,1,0,
1268,WK08,3,0,
1271,WK08,11,0,
1273,WK08,7,0,
1273,WK10,6,0,
1273,WK11,1,0,
1276,WK08,4,0,
1276,WK10,5,0,
1277,WK08,13,0,
1277,WK11,8,102,
1280,WK08,13,0,
1280,WK10,8,0,
1280,WK11,1,0,
1283,WK08,12,0,
1285,WK08,17,0,
1285,WK10,8,0,
1285,WK11,1,0,
1287,WK08,1,0,
1288,WK08,10,0,
1289,WK08,36,0,
1290,WK08,5,0,
1291,WK08,7,0,
1292,WK08,17,0,
1293,WK08,4,0,
1295,WK08,7,0,
1297,WK08,31,54,
1297,WK09,1,0,
1298,WK08,7,0,
1299,WK08,64,0,
1299,WK09,1,0,
1300,WK08,6,0,
1301,WK08,7,0,
1302,WK08,13,0,
1303,WK08,7,0,
1304,WK08,10,0,
1304,WK10,1,0,
1304,WK11,7,0,
1305,WK08,3,0,
1305,WK10,5,0,
1307,WK08,1,0,
1307,WK10,3,0,
1309,WK08,7,0,
1310,WK08,24,0,
1311,WK08,4,0,
1312,WK08,3,0,
1314,WK08,4,0,
1315,WK08,20,0,
1315,WK10,6,0,
1315,WK11,1,0,
1316,WK08,4,0,
1317,WK08,6,0,
1318,WK08,12,0,
1319,WK08,15,0,
1320,WK08,14,0,
1321,WK08,3,0,
1322,WK08,8,0,
1326,WK08,9,0,
1327,WK08,13,0,
1331,WK08,6,0,
1335,WK08,26,0,
1336,WK08,8,0,
1337,WK08,17,0,
1341,WK08,11,0,
1342,WK08,3,0,
1344,WK08,28,0,
1345,WK08,34,0,
1346,WK08,5,0,
1348,WK08,16,0,
1350,WK08,13,0,
1351,WK08,6,0,
1354,WK08,6,0,
1355,WK08,30,0,
1358,WK08,10,0,
1360,WK08,8,0,
1362,WK08,17,0,
1363,WK08,8,0,
1364,WK08,14,107,
1364,WK09,5,0,
1365,WK08,15,0,
1365,WK11,17,0,
1366,WK08,3,0,
1366,WK10,4,0,
1367,WK08,7,0,
1369,WK08,21,0,
1370,WK08,18,0,
1371,WK08,5,0,
1375,WK08,59,0,
1376,WK08,14,0,
1377,WK08,4,0,
1377,WK10,4,0,
1378,WK08,4,0,
1378,WK10,1,0,
1378,WK11,6,0,
1379,WK08,3,0,
1381,WK08,45,0,
1382,WK08,30,0,
1383,WK08,37,0,
1384,WK08,22,0,
1384,WK10,13,0,
1384,WK11,1,0,
1385,WK08,4,0,
1386,WK08,9,0,
1386,WK10,7,0,
1387,WK08,1,0,
1388,WK08,3,0,
1390,WK08,22,0,
1391,WK08,7,0,
1391,WK09,1,0,
1393,WK08,17,0,
1393,WK10,22,0,
1393,WK11,1,0,
1394,WK08,2,0,
1396,WK08,5,0,
1396,WK10,5,0,
1397,WK08,15,0,
1399,WK08,6,0,
1400,WK08,9,0,
1403,WK08,14,0,
1404,WK08,4,0,
1405,WK08,4,0,
1406,WK08,7,0,
1407,WK08,6,0,
1410,WK08,5,0,
1415,WK08,18,0,
1415,WK11,2,0,
1416,WK08,5,0,
1416,WK11,3,0,
1417,WK08,51,0,
1422,WK08,7,0,
1422,WK10,1,0,
1422,WK11,4,0,
1424,WK08,10,0,
1426,WK08,12,0,
1427,WK08,9,0,
1428,WK08,10,0,
1428,WK10,1,0,
1428,WK11,6,0,
1429,WK08,7,0,
1430,WK08,4,0,
1430,WK10,5,0,
1431,WK08,6,0,
1432,WK08,26,0,
1432,WK10,2,0,
1432,WK11,9,0,
1433,WK08,5,0,
1434,WK08,2,0,
1434,WK10,8,0,
1434,WK11,1,0,
1435,WK08,9,0,
1435,WK10,3,95,
1435,WK11,1,0,
1436,WK08,3,0,
1438,WK08,26,67,
1440,WK08,27,0,
1442,WK08,12,0,
1444,WK08,3,0,
1445,WK08,45,0,
1446,WK08,19,0,
1446,WK11,15,0,
1447,WK08,14,0,
1447,WK11,10,0,
1448,WK08,20,0,
1449,WK08,5,0,
1449,WK10,5,0,
1450,WK08,19,0,
1451,WK08,2,0,
1452,WK08,1,0,
1453,WK08,4,0,
1453,WK10,5,0,
1454,WK08,4,0,
1454,WK10,4,0,
1454,WK11,1,0,
1456,WK08,27,0,
1457,WK08,36,0,
1457,WK10,6,111,
1457,WK11,1,0,
1458,WK08,19,90,
1460,WK08,7,0,
1461,WK08,17,0,
1462,WK08,4,0,
1464,WK08,2,0,
1465,WK08,18,0,
1466,WK08,14,91,
1467,WK08,7,0,
1468,WK08,7,0,
1469,WK08,5,0,
1470,WK08,10,0,
1470,WK11,9,0,
1472,WK08,4,0,
1472,WK11,5,0,
1474,WK08,8,0,
1475,WK08,2,0,
1476,WK08,8,0,
1477,WK08,19,0,
1478,WK08,7,0,
1482,WK08,2,0,
1483,WK08,17,0,
1483,WK10,3,0,
1485,WK08,32,0,
1485,WK10,2,0,
1485,WK11,1,0,
1486,WK08,15,0,
1487,WK08,4,0,
1487,WK10,3,0,
1488,WK08,8,0,
1491,WK08,27,0,
1491,WK10,2,106,
1491,WK11,1,0,
1494,WK08,14,0,
1495,WK08,4,0,
1496,WK08,3,0,
1496,WK10,4,0,
1496,WK11,1,0,
1498,WK08,1,0,
1499,WK08,23,0,
1500,WK08,5,0,
1500,WK11,10,0,
1502,WK08,9,0,
1505,WK08,21,0,
1506,WK08,8,0,
1506,WK10,6,0,
1506,WK11,1,0,
1507,WK08,5,0,
1508,WK08,40,0,
1508,WK10,1,0,
1508,WK11,1,0,
1509,WK08,4,0,
1509,WK10,4,0,
1509,WK11,1,0,
1510,WK08,7,0,
1513,WK08,7,0,
1514,WK08,3,0,
1516,WK08,13,0,
1519,WK08,15,0,
1520,WK08,3,0,
1522,WK08,11,0,
1523,WK08,10,0,
1524,WK08,5,0,
1525,WK08,9,0,
1526,WK08,4,0,
1526,WK10,4,0,
1526,WK11,1,0,
1527,WK08,18,0,
1528,WK08,4,0,
1528,WK10,4,0,
1528,WK11,1,0,
1529,WK08,29,0,
1529,WK10,4,0,
1530,WK08,2,0,
1531,WK08,1,0,
1531,WK10,3,0,
1534,WK08,13,0,
1534,WK11,15,0,
1535,WK08,2,0,
1535,WK11,5,0,
1536,WK08,16,0,
1537,WK08,7,0,
1538,WK08,2,0,
1538,WK11,5,0,
1540,WK08,5,0,
1540,WK11,4,0,
1541,WK08,7,0,
1542,WK08,15,0,
1542,WK10,2,0,
1542,WK11,2,111,
1543,WK08,41,0,
1543,WK10,6,120,
1543,WK11,1,0,
1544,WK08,11,0,
1547,WK08,1,0,
1550,WK08,7,0,
1550,WK10,1,0,
1552,WK08,8,0,
1554,WK08,8,0,
1558,WK08,8,0,
1560,WK08,2,0,
1564,WK08,22,0,
1565,WK08,34,0,
1565,WK10,2,0,
1566,WK08,5,0,
1566,WK11,4,0,
1567,WK08,6,0,
1567,WK11,7,0,
1568,WK08,10,0,
1568,WK10,12,0,
1571,WK08,2,0,
1571,WK10,9,0,
1572,WK08,34,80,
1573,WK08,20,0,
1575,WK08,32,0,
1577,WK08,10,0,
1577,WK11,10,0,
1578,WK08,6,0,
1581,WK08,8,0,
1581,WK11,9,0,
1583,WK08,10,0,
1585,WK08,24,0,
1585,WK10,4,94,
1585,WK11,1,0,
1587,WK08,17,0,
1590,WK08,3,0,
1592,WK08,2,0,
1592,WK11,2,0,
1593,WK08,9,0,
1593,WK10,1,0,
1593,WK11,7,0,
1594,WK08,20,0,
1597,WK08,6,0,
1602,WK08,4,0,
