4109,29,21,,20,,20,20,110
4702,40,32,,20,,21,27,140
4703,20,20,,20,,20,20,100
4704,38,23,22,29,,39,37,188
4711,20,20,,20,,20,26,106
4713,39,32,,20,,20,27,138
4718,22,20,,20,,20,20,102
4720,20,20,,20,,20,20,100
4724,20,20,,20,,20,20,100
4728,31,24,,20,,20,23,118
4730,46,39,,20,,21,26,152
4731,22,20,,20,,20,21,103
4736,46,38,,21,,29,30,164
4738,38,40,,20,,21,33,152
4740,20,20,,20,,20,20,100
4741,20,20,,20,,20,20,100
4742,25,20,,20,,20,20,105
4749,20,20,,20,,20,20,100
4750,20,20,,20,,20,20,100
4761,30,26,,22,,20,27,125
4763,43,34,,20,,24,28,149
4770,20,20,,20,,20,20,100
4772,51,52,29,22,,31,36,221
4775,21,20,,20,,20,29,110
4776,20,20,,20,,20,20,100
4777,25,24,,20,,20,20,109
4778,20,20,,20,,20,20,100
4780,35,20,32,28,,38,35,188
4781,20,20,,20,,20,20,100
4785,49,46,29,20,,26,31,201
4786,20,20,,20,,20,20,100
4789,30,24,,20,,23,20,117
4790,20,20,,20,,20,20,100
4797,25,20,,20,,30,28,123
4799,25,25,,20,,20,21,111
4802,28,27,,20,,20,20,115
4804,22,20,,20,,20,20,102
4805,21,20,,20,,20,20,101
4808,46,39,,20,,25,23,153
4815,32,20,,20,,20,20,112
4817,20,20,,20,,20,20,100
4820,35,21,,20,,20,23,119
4825,20,21,,20,,20,20,101
4829,20,20,,20,,20,20,100
4831,20,20,,20,,20,20,100
4837,20,20,,20,,20,20,100
4839,42,30,,20,,20,23,135
4840,25,20,,20,,20,20,105
4843,35,32,,20,,20,24,131
4846,20,20,,20,,20,20,100
4850,20,20,,20,,20,20,100
4853,31,24,,20,,20,27,122
4855,20,20,,20,,20,20,100
4857,25,20,,36,,25,34,140
4860,20,20,,20,,20,20,100
4861,47,46,28,27,,32,26,206
4870,20,20,,20,,20,20,100
4871,20,20,,20,,20,20,100
4872,24,22,,20,,20,20,106
4873,20,20,,20,,20,20,100
4874,20,20,,20,,20,20,100
4875,20,20,,20,,20,20,100
4876,33,20,,20,,20,20,113
4905,33,31,,23,,20,20,127
4911,37,40,23,29,,22,28,179
4914,44,33,,20,,20,26,143
4915,24,21,,20,,20,24,109
4920,20,20,,20,,20,20,100
4930,20,20,,20,,20,20,100
4933,26,20,,20,,20,21,107
4938,22,24,,25,,20,20,111
4939,20,20,,20,,20,20,100
4942,38,26,,20,,20,27,131
4944,20,20,,20,,20,20,100
4947,20,20,,20,,20,20,100
4948,20,20,,20,,20,20,100
4958,20,20,,20,,20,20,100
4961,29,21,,20,,20,20,110
4962,20,20,,20,,20,20,100
4972,27,28,,20,,20,21,116
4973,20,20,,20,,20,20,100
4982,20,20,,20,,20,20,100
4985,33,20,,20,,21,23,117
4987,24,20,,20,,20,21,105
4989,21,23,,20,,20,20,104
4990,30,24,,20,,20,21,115
4991,30,28,,20,,20,20,118
4992,26,20,,20,,20,20,106
4998,40,32,34,28,,31,36,201
4999,20,20,,20,,20,20,100
6181,23,20,,20,,20,20,103
6188,44,31,,20,,21,28,144
6189,37,36,33,25,,22,26,179
6202,28,22,,20,,20,20,110
6203,24,24,,20,,20,20,108
6204,20,20,,20,,20,20,100
6213,35,20,,20,,20,20,115
6219,34,27,,20,,20,32,133
6220,20,20,,20,,20,20,100
6228,45,34,,20,,20,23,142
6236,40,38,,20,,20,21,139
6238,26,23,,20,,20,20,109
6239,35,27,,20,,20,20,122
6242,43,31,,20,,20,20,134
6244,38,37,,20,,20,23,138
6245,24,20,,20,,20,20,104
6246,20,20,,20,,20,20,100
6247,20,20,,20,,20,20,100
6251,22,20,,20,,20,20,102
6252,20,20,,20,,20,20,100
6254,25,27,,20,,20,26,118
6256,24,20,,20,,20,20,104
6259,54,42,28,20,,23,29,196
6260,35,24,,20,,20,20,119
6262,22,22,,20,,20,20,104
6267,22,20,,20,,20,20,102
6269,20,20,,20,,20,20,100
6275,20,20,,20,,20,20,100
6302,20,20,,20,,20,20,100
6305,26,22,,20,,20,20,108
6309,43,36,,21,,25,26,151
6310,20,20,,20,,20,20,100
6311,27,28,,20,,20,21,116
6312,20,34,,20,,25,38,137
6313,20,20,,20,,20,20,100
6314,20,20,,20,,20,20,100
