Store,USER ID,Store Rank 
992,afm000p,2
1892,s0p01h9,2
1389,DJB00E5,2
3388,m0b04jg,2
4260,j0v03ty,2
5644,ALB007E,2
4395,SAP00A0,2
2077,nmr002r,2
1118,dbsingl,2
7324,ssr0033,2
4501,n0g014r,2
2968,l0j06uk,2
42,d0r06ug,2
2884,l0k0460,2
1219,jfkokum,2
1647,art006e,2
2533,TJW00HB,2
7194,a0m0pgz,2
1909,PJKEIPE,2
1929,LLK001W,2
7357,a0t06ns,2
1995,twelch,2
3337,MAGAIZB,2
964,A0V02AN,2
2889,LAMAZE,2
2535,a0s1i1a,2
5233,j0y057j,2
4497,err000e,2
5369,MCM00AY,2
5170,NJMCNAL,2
2974,ASAKOTO,2
2189,pfcasti,2
304,rcw003l,2
5273,M0G05LF,2
5320,reavey,2
2725,e0c0100,2
1581,blstark,2
4063,igd0003,2
1798,JDRISDO,2
5168,DAN0036,2
3307,SMH009S,2
101,a0k09aj,2
523,F0M01NA,2
1637,t0m05tw,2
918,C0M0AKC,2
971,REF002G,2
813,JKN000B,2
809,RCB005X,2
3889,N/A,2
7317,ebdrake,2
605,rjthras,2
1519,l0m0cvb,2
287,m0c0vxm,2
1463,KJH004N,2
5445,sjduria,2
572,k0c07x5,2
4826,N/A,2
43,y0b02dn,2
3629,d0w0dih,2
9,k0w024s,2
1591,MDSHUMA,2
1541,r0a07yj,2
2990,DLNASER,2
2819,EJYODER,2
2280,LOTORIO,2
1034,N/A,2
2831,c0a01qp,2
5064,L0J016M,2
5241,r0n01m1,2
1943,NMANDER,2
4115,A0W08BD,2
3615,N/A,2
5159,a0b0h49,2
135,F0K009C,2
944,mbangli,2
5140,n0s02we,2
5304,l0c0e5e,2
3241,izatara,2
4334,RDF003B,2
3434,d0m0mu1,2
1252,dar00cy,2
5458,MSM00A4,2
1756,r0g01zt,2
5430,dtswans,2
222,F0P00TB,2
430,SBRODGE,2
5483,j0e05js,2
281,K0D00Z3,2
4699,AWH000G,2
3988,C0R02FQ,2
799,g0m013x,2
5418,schhet1,2
195,h0h03kx,2
2231,bjh00cj,2
165,jpb005r,2
2107,cal009m,2
3055,ddsolan,2
6887,AMB013A,2
1976,CADILDI,2
1270,mkw004v,2
4244,r0r0j1j,2
565,ARH00E5,2
6243,SLR00GD,2
1874,t0b06w0,2
141,JDR00BQ,2
301,K0S010S,2
50,bayoung,2
5673,w0w02n3,2
2638,c0b0sty,2
3712,d0a01l1,2
7,k0w048g,2
2336,N/A,2
1304,h0r00nw,2
698,arzrube,2
5023,ijs000t,2
4238,jsvue,2
1683,r0j03py,2
648,SRB00CT,2
2088,TLK002L,2
856,LFWOODS,2
1791,ajfree,2
710,BDSHEPH,2
1938,aeyelvi,2
5156,J0M0EHG,2
5082,m0e01dl,2
3746,lns000s,2
561,KYMULCA,2
4337,CPMAYOR,2
1076,slw00di,2
645,b0c0iee,2
3379,CTKUNG,2
1039,DWJENKI,2
4597,r0r0ggc,2
2509,KMRADAN,2
3221,JLHAYS,2
3789,c0n00i6,2
1760,bjr0063,2
1900,T0T036Z,2
3366,kahass1,2
559,chalpai,2
1023,JWERVIN,2
2270,k0j08tv,2
6392,sjm00b7,2
1276,c0v06av,2
820,DMC00KQ,2
5133,j0w0f6u,2
5726,CAC00PL,2
3217,A0G03HW,2
33,l0b05tb,2
316,SJMINTO,2
52,klpetty,2
3851,BLM0097,2
5791,S0M03K9,2
2933,BMRILEY,2
3456,asmcart,2
5459,L0T021X,2
4243,H0R01MU,2
1679,j0o03ll,2
1373,f0c0596,2
2230,MDS00JZ,2
2843,c0d05sz,2
743,crd0053,2
1616,ALH005O,2
3749,lehavne,2
390,M0S040U,2
1327,A0H08P9,2
2796,AELEVY,2
69,r0b0i5g,2
1529,M0B07Z8,2
1156,N/A,2
321,r0c07k2,2
1453,s0l06yh,2
5817,s0f04xp,2
3452,YLOPEZD,2
3284,BLS00HB,2
4249,s0s0die,2
2592,e0h00dx,2
3783,v0t01aa,2
363,DAMARLA,2
599,HDM0032,2
741,k0s054t,2
2654,RJEMBER,2
2460,SPTRIBB,2
6548,w0h02w8,2
2749,KBGARDN,2
2447,A0A06M6,2
369,CJGRITZ,2
2932,PMKNABE,2
1085,dlnavar,2
4230,k0p01xu,2
1609,SJSCHIR,2
1514,N/A,2
1666,afb001x,2
2658,HLRIEDE,2
563,N/A,2
692,ARCRISW,2
4635,CMMCMIL,2
2405,jsanton,2
2401,aec0035,2
2733,l0r0e1m,2
3611,TLZELHO,2
1672,c0a0a4e,2
2909,RKW002U,2
673,gfbarbo,2
3708,TDH0056,2
2097,m0c0758,2
3231,PDMERRE,2
5173,dgh001k,2
92,c0v03bc,2
5891,v0o006r,2
982,g0k016j,2
2275,ACPHILB,2
1369,AJBRAVO,2
5839,fal001d,2
1172,hjgrins,2
80,sjb00hh,2
3764,MLV002A,2
5353,T0O00MO,2
3732,m0b0kfe,2
5491,j0a020v,2
1223,T0S01V2,2
3644,JJMCKIN,2
1920,LES002Y,2
767,PWILDER,2
5256,sjduke,2
118,frbetts,2
5498,D0A00GO,2
2545,G0G011Z,2
2994,a0s0l98,2
447,dlmench,2
2813,mwudi,2
410,SCG003U,2
1548,MAG00RD,2
1174,TLS00PJ,2
2164,j0h0o0w,2
5288,N/A,2
3581,tsbuggl,2
2224,D0C02GN,2
3731,mem007l,2
1964,N/A,2
772,jog0019,2
4171,h0h05wh,2
2857,b0s0eh7,2
2608,t0w0hm3,2
1202,DDMANZ,2
4673,kjmcinv,2
2954,y0b00rz,2
2291,m0v00gy,2
343,RLM00IA,2
3191,ARA008M,2
5388,l0t02fy,2
4277,bjblain,2
2358,KASZYMA,2
1671,n0n008v,2
5206,mjweber,2
5058,JLH00VQ,2
3143,s1b0mxs,2
2439,m0a01sx,2
2263,d0f0a1w,2
1495,BMMCCRE,2
1750,LAMERMA,2
1419,clbeck,2
351,BRASCO,2
755,TLG00FE,2
1629,RAR00C6,2
35,e0w0865,2
398,TDW0058,2
1622,t0k060o,2
5930,JPWENDT,2
3876,EEN000M,2
3853,ELC004V,2
3734,SRBUNKO,2
1726,j0l0z3f,2
5686,S0V01XS,2
3094,mjs00ha,2
1382,ajcaiso,2
5751,MJM00QC,2
1767,m0l0mvu,2
1844,srweise,2
3271,m0b0894,2
825,tsshelt,2
5807,GALBARE,2
5232,RNV0007,2
2603,TDK002E,2
3743,mmh007y,2
357,TSHARRI,2
2417,j0l0jgm,2
3894,mdneal,2
3823,hhs000l,2
4483,JWCOTHR,2
1492,acc002i,2
4288,c0n03j8,2
5039,RKP0033,2
97,SACAPEL,2
1315,BKM003D,2
6952,JDCOLEM,2
4159,N/A,2
12,m0f02ho,2
5007,V0P00VA,2
1847,SCKIM,2
220,pkshelt,2
3459,a0f0172,2
850,crcoriz,2
1551,m0p07h3,2
1384,BDG0027,2
1100,WDCREDI,2
1785,bjn001x,2
2299,imreyes,2
63,dkp002d,2
175,a0r03kc,2
1507,b0f05pj,2
2288,M0R036Q,2
4478,a0w03gn,2
1456,FABOND,2
1941,mer007o,2
962,lac0040,2
7221,m0p0im9,2
670,SALEMOI,2
25,bslittl,2
4582,afmcfad,2
114,s0y01ev,2
204,MMH001T,2
1515,ssg003k,2
2659,c0s0e3i,2
5258,WMM001Q,2
5823,tdbusby,2
6931,e0f00yj,2
5936,m0s0vem,2
1026,CMSUPER,2
1663,C0I00H1,2
3197,lmr002i,2
2218,m0e029a,2
4412,MEG0082,2
1650,m0s1264,2
1222,CLC00DD,2
4404,ajyocum,2
3754,E0G03QQ,2
5049,MMBEIER,2
4197,djfinch,2
1137,EMS00AF,2
749,a0b0hov,2
1599,a0o04mv,2
836,TEDUMON,2
5703,ceb006o,2
3475,tjm003s,2
796,HRP0010,2
3364,s0t0ai6,2
4563,n0t00xh,2
4211,m0d0ee0,2
3062,rlc008t,2
600,ANH00AN,2
5861,r0b0fay,2
2987,N/A,2
3794,s0s12jm,2
3857,jmdrain,2
4203,JMHASPE,2
1731,BJSHEPH,2
4520,N/A,2
1005,CFR001A,2
958,NLMARGA,2
5087,t0r07x6,2
5184,K0R01VK,2
1930,s0r0955,2
5670,d0m0m4j,2
2181,M0H04B8,2
491,SNWALLA,2
2351,ewturne,2
2271,aln0037,2
1312,N/A,2
4130,d0m0mon,2
1569,CLSTANF,2
3386,rlp009o,2
3103,SKCRAWL,2
3505,drd003s,2
173,l0d045u,2
1640,KDK0035,2
2469,j0p046g,2
2557,ealozan,2
636,DLM00PD,2
4403,npsherm,2
2877,radelno,2
2013,MRBELAN,2
4679,TPSANAL,2
280,e0m01kv,2
3585,KRWHIDD,2
1485,jah0106,2
1082,CCY000I,2
4174,N/A,2
1876,C0C07RJ,2
4259,lmb00hh,2
6469,j0s0gtv,2
543,N/A,2
1422,b0h04en,2
153,LRT0020,2
1150,a0c08y6,2
4256,JAWURTZ,2
32,n0c01nu,2
833,MJM00OC,2
2568,B0A00K9,2
3349,s0t07uz,2
354,GLJAMES,2
3371,clt006t,2
7087,RASTEEP,2
5835,OPMAKA,2
6576,mjmccor,2
1407,SRW005L,2
2973,a0p0l2y,2
3454,SJLAMPH,2
3342,KST003F,2
1830,N/A,2
5197,t0v02gi,2
2481,E0B02BA,2
2856,MBOOE,2
808,K0B04L4,2
2782,SLK0063,2
771,MHD000A,2
644,JDCARIT,2
6978,a0m0agj,2
5806,ADHOLTE,2
3806,SAB00GL,2
4374,C0H05KW,2
3131,smo0019,2
2425,rea001b,2
1724,e0k0319,2
5193,g0f012v,2
1401,mgorman,2
6966,P0C00PJ,2
1333,d0m0mkx,2
2958,LMBARAN,2
795,cframpt,2
3248,PVSCHNE,2
4569,tmc007g,2
1806,JTM00BF,2
5469,FDS001C,2
3829,CRARNOL,2
1033,j0b1bhs,2
1478,MABISHO,2
2238,HNLEWIS,2
1624,E0H01BP,2
3864,jeb0077,2
5776,sls00gn,2
6936,M0G018L,2
1544,k0c0kwq,2
4413,JGSINGL,2
1323,DGRUSSE,2
2458,B0C023X,2
157,ajs00x0,2
2882,d0g0945,2
5329,t0b031f,2
2318,m0h0y2e,2
1443,n0s0b7t,2
1586,t0h0h2u,2
739,JMY002T,2
2991,k0h0jr5,2
5335,J0G06KR,2
4450,d0j00oo,2
604,ECGOLDE,2
2565,p0w02hs,2
5392,ABL002X,2
1505,J0S0D59,2
5239,cmc00o7,2
282,mak009t,2
2553,L0L04EZ,2
329,LNL001H,2
5700,ZWDENTO,2
2617,KSR003L,2
2166,N/A,2
1112,YSDAVIS,2
2693,AIREMER,2
1765,RFH000R,2
3151,e0o00aa,2
4046,kmccaul,2
1949,cjw004y,2
1571,JAB00J0,2
5977,drmoehr,2
5471,RLJENNE,2
2582,N/A,2
3634,CCALTEN,2
4574,LAC007E,2
308,JEW00BH,2
5616,i0l0327,2
4453,RVROGER,2
5219,SEY000I,2
346,P0A00JL,2
5435,d0r0fw3,2
3276,EOHERRA,2
5425,dlm00h9,2
1813,J0S07PL,2
3163,argolde,2
3289,d0c03v3,2
4232,JOSTEE2,2
1054,BAM00BB,2
5134,j0h09fm,2
3643,tmk001i,2
416,kksadle,2
5420,JAW00BK,2
2170,ajtoote,2
2057,mlhowes,2
227,LER0046,2
451,dcsuggs,2
2628,M0O01BT,2
3574,A0M07JF,2
1989,s0m03k3,2
7146,TLRAY,2
4697,JLT00II,2
3450,CMBERNA,2
4734,hls004u,2
2705,s0g0bqy,2
967,wtr000t,2
784,m0s0tym,2
685,b0p069c,2
2607,L0R03O9,2
3803,w0r01mv,2
2340,SJBEAME,2
3202,aan002b,2
2830,J0M0J1N,2
4237,N/A,2
2869,b0k01pa,2
6459,MMDEROC,2
494,ked001e,2
2890,CDS00GY,2
1881,j0c05e1,2
5141,ANWOODR,2
2048,dxs0007,2
2827,JALOVAN,2
3360,s0c04v9,2
387,jamcali,2
485,sfledet,2
3214,RPCOPEL,2
4561,ajc0078,2
2546,s0h09uy,2
5732,d0k04vm,2
4615,REHIXSO,2
1757,EJMCKOW,2
2532,n0a02p2,2
5641,s0p0hfk,2
145,DSCLEND,2
2444,a0v00f1,2
2143,GLSPENC,2
3774,PJS002A,2
730,LNJ001C,2
2784,ccs006f,2
1097,c0g0fxv,2
2530,n0j051z,2
621,e0m0k9h,2
3513,jlburr,2
2155,KLB00HX,2
1351,TAGRIFF,2
4414,l0c04e0,2
1125,TGSCHRA,2
742,EAS009L,2
2671,A0B0DKQ,2
55,HMMICHA,2
1460,AMNEWMA,2
2688,T0C0404,2
2944,bkgeert,2
5103,d0h026k,2
1684,SDGRIMM,2
3809,DLC00CT,2
5957,a0r06zr,2
3,hjl0015,2
283,amw00mu,2
2047,d0n02jo,2
1241,d0g09fs,2
482,BGMCINT,2
1610,j0e05fi,2
2083,J0R0A86,2
3300,TTOUPIN,2
3567,JAD00K9,2
1735,CAJOAQU,2
328,c0m0326,2
419,m0m1gsn,2
108,NJLEHR,2
2495,samendo,2
5336,dah00fs,2
2213,b0f01l3,2
1987,N/A,2
296,amg00fq,2
2141,fpellic,2
1962,WSMCGIN,2
4568,spm0031,2
519,s0t00xj,2
2947,e0p0977,2
143,JMS00TP,2
1564,a0b18qw,2
2865,AJP00AE,2
3632,SAC00GZ,2
5244,kmi000y,2
418,C0R00RT,2
3403,LJP004P,2
776,t0s0ji6,2
596,CLHUBBA,2
667,n0r06r1,2
838,T0D016S,2
5866,cdculot,2
366,D0E00WV,2
1978,EJBAIRD,2
31,b0h05g9,2
3296,mhalema,2
2370,g0s09cv,2
314,NSBAHNE,2
1205,N0S013G,2
4583,MSC0084,2
2847,a0l0isg,2
174,d0z02zp,2
2326,WLLINSN,2
3717,srs0020,2
7249,jrf000g,2
5231,N/A,2
1162,NMMCDON,2
3621,l0s0bo9,2
2397,GLG001Y,2
2236,b0m02rz,2
5470,REW004Y,2
4324,tstanwi,2
3384,SDANIMA,2
1755,N/A,2
1718,cae0027,2
517,HEC0028,2
1413,BSDEWIN,2
5727,SFB0013,2
1417,M0J01K7,2
5769,PIOKERS,2
3017,tms00c4,2
3477,tlr007k,2
1992,cdpulid,2
5057,RDG005H,2
1550,t0r0br0,2
906,jmbird,2
5869,b0w08d0,2
576,N/A,2
931,jsmusic,2
2033,t0c0hxh,2
2429,JLM014C,2
3270,tmpucke,2
1984,DTCOOK,2
545,JPB009B,2
4543,t0m0lhv,2
400,e0c01cn,2
5414,CALESNI,2
3770,CPM004H,2
4187,k0r04ps,2
248,CAP00FQ,2
1797,DLLAUKK,2
3625,N/A,2
4196,N/A,2
518,JRA0093,2
1562,mskende,2
1445,rdherre,2
2069,rlhaata,2
4681,PMCIRAN,2
1649,HEKLEIN,2
2935,SBOSAK,2
5063,j0d0lvg,2
180,r0b06eh,2
40,JRKITCH,2
4446,TZOUTRA,2
933,z0s02c0,2
984,aks001x,2
3014,ecschro,2
4677,N/A,2
835,r0e00lm,2
1727,t0b02kh,2
1812,DKMCKAY,2
1265,l0s02du,2
5334,N/A,2
3530,LMHAWKI,2
386,C0M059F,2
3617,N/A,2
4202,daburks,2
1568,C0W06KP,2
1151,r0h0ff8,2
7181,j0l05le,2
3324,jawartk,2
1277,ADF0018,2
4168,N/A,2
1336,anc007m,2
1635,JJMAYNA,2
438,cdseals,2
311,SFDECLO,2
2292,e0v009o,2
3700,t0s06bz,2
922,jbp000z,2
2030,MBALLY,2
2049,k0m0jyq,2
5771,N/A,2
1249,DEZAPAT,2
4456,a0m0nqa,2
1611,JLPEABO,2
2649,NVN0005,2
629,a0k03c9,2
7294,t0s0ixg,2
740,jwd002p,2
3518,M0G032Q,2
4409,h0m05u8,2
5786,TNGIPSO,2
1164,N/A,2
336,mjm00cj,2
405,CRFERRI,2
3661,rmm00b3,2
2504,dlsaywa,2
5383,t0m0a2c,2
1147,HMMOREH,2
123,j0d0bbu,2
3840,p0r01kv,2
5881,ajs00h5,2
1078,CZDURAN,2
2550,j0m19fw,2
7220,N/A,2
6937,SPLUCAS,2
1111,N/A,2
5303,vasoto,2
1702,d0g0hkh,2
4393,R0M03C1,2
1965,a0b0rza,2
5175,brdugan,2
4473,r0v01tj,2
603,jamelto,2
2099,D0M02N5,2
888,c0m0tnw,2
1264,KTERZO,2
3521,j0h042q,2
5093,JAW00JQ,2
804,t0r02na,2
3298,c0g036o,2
1855,c0t09ch,2
1215,jlb00or,2
969,JACARAN,2
5144,JEB00EX,2
2362,N/A,2
1940,ejferna,2
5117,j0s0nix,2
5370,m0m0zvj,2
672,d0d09qd,2
5136,a0m0msz,2
3102,KAOKAN,2
1583,k0a07ir,2
577,jwb006v,2
2539,JRADKIN,2
4285,EIF000A,2
2711,HQFRUTO,2
4055,damoser,2
2272,T0P02WO,2
4603,N/A,2
2094,j0c05le,2
2283,w0h011i,2
5782,jhw002c,2
1972,MIM004M,2
1259,V0H00S2,2
4185,apw0033,2
1332,m0p09i8,2
2277,A0C04TA,2
3959,a0b03hu,2
7004,NRW001W,2
3587,hisotni,2
3579,DRUFFIN,2
4333,jcd0076,2
1695,m0s0n3n,2
5976,kmpombo,2
273,PCHUMBL,2
3357,A0R0465,2
1399,k0m0mne,2
1743,DJMILLS,2
446,MSLANG,2
5291,N/A,2
5629,DEKLINE,2
4131,mescare,2
2807,b0f03i0,2
5215,J0V0196,2
5959,d0j06ti,2
3173,b0b0idu,2
793,z0c03no,2
4330,EFHOLLA,2
1214,s0f07lc,2
3788,SMULVAN,2
200,d0h0fbt,2
2595,a0m0aup,2
909,ELY000I,2
3327,WRMEEK,2
1236,N/A,2
1415,a0f0awu,2
5789,lbb001o,2
297,mamerch,2
2639,MRSANVI,2
293,MSSEIGL,2
3164,a0h0onq,2
56,CAH00ND,2
2681,c0t0dt1,2
3523,M0B047M,2
1051,CAVOLAN,2
3760,a0f0d7x,2
3058,sgg001w,2
2001,CMORNEL,2
1937,a0r0nhp,2
966,j0k07am,2
2043,JWSECON,2
861,RRB003W,2
319,w0g02fs,2
381,s0e04tl,2
724,JJH007I,2
476,akchapm,2
3354,b0r0501,2
1955,S0N00ON,2
5179,E0L020W,2
129,N/A,2
811,TSA002D,2
5162,m0r0hcv,2
583,dmf001n,2
3267,KCCOOPE,2
4273,lwphipp,2
1431,ahsieh,2
2320,M0W0424,2
6166,CMBOSAR,2
5182,NBURKE,2
978,r0r02ug,2
6577,JRGAUDI,2
2689,j0g035r,2
766,JSJ003D,2
3702,N/A,2
2300,N/A,2
262,sowikel,2
2780,C0A04KA,2
815,c0h0oot,2
1681,CCRZANY,2
4465,a0e04cl,2
483,T0E00AH,2
5427,M0K03K2,2
1200,btr002f,2
2309,j0h04pj,2
1882,j0w0b2j,2
2052,sld008p,2
1561,N/A,2
295,hjf000x,2
659,SMT00AN,2
1325,JEH003H,2
788,TML0089,2
3234,jmmalon,2
1221,tcorza,2
5165,LDSOLIS,2
1966,tamurph,2
1904,mhp001j,2
1533,J0H0G6T,2
844,mlk001t,2
423,j0p083h,2
4692,c0g02wo,2
149,SMROCKE,2
221,bodunn,2
199,N/A,2
2742,jdelga6,2
3805,M0G03CK,2
4336,MAFERMA,2
3177,sahock,2
2177,rel002x,2
3218,JBMACAU,2
1298,jdelmas,2
5907,jra0052,2
5062,bahalse,2
2883,FEPEREZ,2
3281,J0R0CQH,2
465,PJOJEDA,2
396,tyblack,2
1746,CAR00EX,2
5281,K0P01VE,2
4180,a0a03ix,2
360,r0c0fd7,2
2317,a0n0653,2
2394,asalbre,2
1063,a0h04t2,2
1634,AATATER,2
1229,m0a02tt,2
4577,jah00z8,2
198,B0A01OV,2
370,MWDURAN,2
5808,N/A,2
1491,ACM009J,2
5048,klf0049,2
2967,jab007z,2
5262,stg001w,2
7340,MLC00BT,2
5477,s0s0c8b,2
1218,j0c1hkd,2
2163,DMDEAN,2
5623,LDF0026,2
584,lnl001q,2
4262,j0d0rye,2
1038,JWPATTE,2
3297,ejreyes,2
1787,HRLOWMA,2
3279,N/A,2
3641,mafurro,2
588,lns002v,2
225,ajh00gv,2
1429,RHERSHE,2
160,JGO000W,2
5889,p0p0463,2
5857,j0n07xs,2
1305,MCELLIS,2
956,C0B07BS,2
5634,MIQBAL,2
614,BHUZZIE,2
2422,crb00bc,2
5088,N/A,2
3531,d0c0kw3,2
232,SAJOY,2
2875,TVROMER,2
646,NMK001U,2
1600,bstorre,2
1444,GTREYLA,2
2691,smethen,2
1357,M0P04GC,2
1908,DGCOUSI,2
2732,PRE0009,2
2135,r0b0k5m,2
2073,mjwest,2
3213,Z0B00MS,2
44,j0p0f1c,2
325,GAMADGE,2
5152,j0s1g55,2
4241,cjh00ga,2
2132,SDJ006B,2
4219,mmv0022,2
1390,k0h01mf,2
2536,mkg001o,2
4246,MJDUNBA,2
782,MSL004U,2
2333,c0z01x3,2
1823,BAM0061,2
1864,o0j007q,2
82,SPNAEGE,2
589,DJBURCH,2
2022,N/A,2
2644,MSOSMON,2
5037,SLPELKE,2
5460,SLH00BO,2
1388,SLHARRE,2
3060,N/A,2
524,JJG0069,2
4530,c0m0iht,2
161,BKS003X,2
1019,p0d041t,2
2511,cmc0039,2
379,JBCOGGI,2
2981,rlp003g,2
527,b0e00d6,2
3777,WRSADOY,2
371,ncsonnt,2
4056,AMG00FJ,2
2476,e0f05ka,2
5041,JHH001D,2
4399,FAKREIG,2
1176,K0S03DU,2
5702,NLS003W,2
393,SLJ00A2,2
905,TAP0071,2
2887,J0N02UP,2
2490,pmnugen,2
163,N/A,2
4700,N/A,2
5935,d0c0jnq,2
1423,LBUSH,2
2859,KLF0061,2
79,j0b0e71,2
3912,amguber,2
132,N/A,2
13,ALS00PB,2
2646,mlh008r,2
1274,ddscriv,2
436,stmille,2
365,krb007a,2
5766,gvarzat,2
2020,A0S0D6R,2
5358,t0h03tx,2
5287,jaowen,2
1709,AETATRO,2
81,n0s08mn,2
1719,wwbarte,2
197,b0s039w,2
3238,amtelan,2
5234,srj0021,2
2719,c0g01ry,2
391,imzinn,2
3745,majoyne,2
3485,D0B07TA,2
4471,jjhogan,2
1331,sad007f,2
2438,j0v0con,2
1896,r0j042t,2
7168,rmbradf,2
4220,KRC006A,2
5692,m0c0huy,2
750,m0b0ujx,2
5397,hak000d,2
567,AFM000Q,2
2117,MMR008C,2
5797,GAISLER,2
4191,JRBAYLO,2
1193,LLD003K,2
5205,sgb000y,2
2556,AMAYALA,2
298,N0S013C,2
516,CAS00VM,2
4141,t0s0e5r,2
5890,lmc0087,2
1546,AJMOREY,2
4372,s0s0wbm,2
3430,dkt000i,2
4322,ssw003w,2
3795,N/A,2
2579,h0b07jf,2
1279,d0g0lba,2
2190,l0m05jr,2
5693,ams00ji,2
409,NKJEFFE,2
2908,GVMARQU,2
611,NBRUSSE,2
294,jgpendl,2
3516,mdw0070,2
2662,nlb0021,2
1344,A0B0C2N,2
5263,VRH000T,2
525,j0a0313,2
2312,PHOLCOM,2
1778,DJSHUMA,2
4140,a0r0p28,2
2778,N/A,2
213,cjwyatt,2
1446,SAS00LC,2
1866,KCHERDM,2
76,NKYKER,2
778,ckbargh,2
3362,LPMCGOW,2
5216,jdh00cu,2
4208,FCOLLAK,2
500,j0m06p2,2
7178,n0s00nf,2
1473,AMH00OQ,2
3050,kla0064,2
5640,c0v062c,2
1714,N/A,2
2561,m0l0h7t,2
7349,KAP00AA,2
1328,CMM00N7,2
1248,c0h0bca,2
470,v0g00dg,2
1427,dsvanme,2
1921,N/A,2
399,jcb007f,2
4114,cmniels,2
6394,e0f00ov,2
261,J0G04MS,2
3838,SGKLUKA,2
2664,CMF0094,2
5886,e0j03zx,2
6813,S0R04PT,2
5416,J0L0G3J,2
4464,LLB008B,2
1124,KDG006I,2
1504,RLJ009V,2
5745,N/A,2
5178,HECALDE,2
339,c0t02t4,2
2833,WBLUCAS,2
130,N/A,2
1521,emk0022,2
473,cem0046,2
3593,N/A,2
3763,j0g0fb1,2
4057,cas00g3,2
540,t0j03yw,2
4511,j0k01e6,2
2745,wlkatze,2
4528,MTP0010,2
3057,JNRAMOS,2
1639,k0m0pj0,2
4286,N/A,2
5990,g0e00od,2
4625,d0c01cw,2
2037,JBBIRCH,2
4423,h0c0919,2
2297,l0m02h1,2
1416,kle0026,2
5360,d0f06is,2
2484,TAE0030,2
2319,WRL000X,2
1713,f0l047y,2
829,caa004u,2
5748,j0j0gpd,2
179,jrb00nd,2
237,B0H01UC,2
2771,fnfilip,2
5929,ljeasto,2
99,h0p04rl,2
2477,MCCONKL,2
2764,m0p0p81,2
681,b0c05p9,2
3302,SCLARA,2
2502,JMM01BO,2
807,T0L03LH,2
818,N/A,2
54,gss001n,2
1345,gjfordh,2
29,n0a04k2,2
127,p0d01sv,2
2567,JDB00AR,2
59,kdc001n,2
3330,sje0027,2
1283,AEHULL,2
4659,tpbrook,2
2232,j0t04ep,2
3479,kkryezi,2
4164,ach005m,2
3146,d0l08yn,2
5608,YMA0017,2
895,JMB014H,2
4178,N/A,2
2035,d0s03rv,2
4606,j0h0rzj,2
665,TMCALDW,2
5366,sdarkes,2
2457,a0m10yo,2
2315,ndcurti,2
2174,N/A,2
3278,s0v01qn,2
358,JSDAHLE,2
2285,RTSAMSE,2
139,dcschan,2
4611,N/A,2
557,WUMANA,2
1667,a0a0t9u,2
4161,N/A,2
134,BLM00CT,2
693,t0b0fd6,2
885,rlwilke,2
3268,bdnicol,2
2191,j0r101k,2
6941,J0M03PP,2
2786,N/A,2
7240,CNMELTO,2
680,b0v03kq,2
1502,N/A,2
827,J0P084E,2
3799,caespin,2
5367,NVMARSH,2
727,HGATLIN,2
1142,LLNAPIE,2
7307,gssalav,2
7315,C0T0181,2
1152,twtoel,2
5044,MAWHITM,2
954,N/A,2
5202,N/A,2
1462,S1B09IJ,2
5109,a0a0lx0,2
15,a0k07ss,2
1494,B0E00DK,2
1471,k0m0txo,2
5265,o0r006w,2
5040,T0I005A,2
1563,det0013,2
822,rballi,2
1523,kmmahle,2
2262,rjpaliw,2
2185,MEP002P,2
4247,a0w0hfz,2
159,dwc001k,2
848,JLS0135,2
591,ERTOLLE,2
5139,d0j02ao,2
3011,j0l0lt7,2
2472,tkm002o,2
4421,bnscrog,2
2795,s1b06r4,2
1046,GGG001X,2
617,l0p06qb,2
2350,N/A,2
5399,f0n00f0,2
5359,ALC00MU,2
2618,b0m00rs,2
2507,tar0083,2
1451,j0g0d6w,2
3168,A0H04AS,2
394,N/A,2
443,v0m02al,2
2523,jasaiza,2
1094,djwinch,2
2849,sbj000u,2
1101,N/A,2
6300,hgberna,2
3206,j0r0kda,2
3356,can0027,2
4293,rmo001f,2
3605,clc00nv,2
535,BSS0068,2
1128,cdw009b,2
463,KRP005N,2
575,C0B02CP,2
618,N/A,2
4636,LDWESLE,2
4586,bbbanks,2
5313,nlrosen,2
4579,elm0025,2
4165,jgf001e,2
2841,kls00av,2
1308,RRLAYMA,2
3828,JEH00CK,2
3875,b0d09gy,2
3408,HSRIDDE,2
5379,KBPRINK,2
310,DMMENAR,2
1467,CKEDMON,2
4200,HKWEAVE,2
2086,sdw002d,2
5266,jsvarne,2
4226,j0l0e2d,2
5409,A0R03I4,2
5787,SLBULLA,2
5032,vvillic,2
800,c0l07k4,2
4112,N/A,2
1160,MKG003E,2
429,N/A,2
4160,PRISIDO,2
2643,h0m02ee,2
2486,r0a013m,2
1386,B0B03C5,2
2986,KHTHOMA,2
3394,cdp0072,2
5183,C0D016W,2
1121,N/A,2
1477,kmpack,2
4129,RDHEINS,2
2278,m0l0h7c,2
4176,JSJUNGL,2
1141,jlb00nj,2
2428,resawye,2
1003,RLMIKKE,2
5635,arh00bd,2
977,BST0033,2
2748,N/A,2
1532,p0t00az,2
3383,N/A,2
1069,LMR00CD,2
2499,r0s0jcq,2
2424,N/A,2
1575,get000j,2
5446,N/A,2
2463,o0f019w,2
244,JRA006I,2
2785,a0r0hyp,2
