Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
1,2,National VSens Vtrop PDQ,4-way,2,15,
1,9,Ozark Trail 10x10 Instant Canopy - White,Full Stack,2,15,
1,9,Ozark Trail Folding Cart Black,Half Stack,2,15,
1,16,48PC Talavera Planter Pallet,Full Stack,1,15,
1,40,Claritin 24HR Allergy Relief Tab 14pc,Full Endcap,1,15,
1,79,Huggies Snd Display,Half Stack,1,15,
1,92,BF REAL MAYO 480PC 30OZ,Full Stack,1,15,
1,95,"Capri Sun Mix Pallet, 384pcs",Full Stack,1,15,
1,95,GV Cones Half Pallet 244ct,Half Stack,1,15,
1,95,Hershey 24oz Syrup Half Pallet,Half Stack,1,15,
1,95,Mac's 11oz Red Hot and Original,Full Stack,1,15,
1,96,Daily's,Side-stack,1,15,
2,2,BIC Soleil 3B 4 way (contains 144 packages),4-way,1,15,
2,2,National VSens Vtrop PDQ,4-way,1,15,
2,3,"Pen + Gear 12"" x 30ft Bubble Wrap EC",Full Endcap,1,15,
2,9,MICKEY MOUSE BUCKET SWING,PDQ,1,15,
2,11,LSKO OPP BOX FAN,Half Stack,1,15,
2,13,DAMP RID HB LV 3PK,Half Endcap,1,15,
2,40,Allegra-Xyzal-Nasacort Allergy Relief 42pc,Full Endcap,1,15,
2,40,EQ HI PEF CHOC 12P FEATURE PALLET 192 UNITS,Full Stack,1,15,
2,40,EQ HI PEF VAN 12 FEATURE PALLET 192 UNITS,Full Stack,1,15,
2,79,Huggies Snd Display,Half Stack,1,15,
2,92,BF REAL MAYO 480PC 30OZ,Full Stack,1,15,
2,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,1,15,
2,95,CIRCUS TIME $1 BUTTER POPCORN,Full Stack,1,15,
2,95,Mac's 11oz Red Hot and Original,Full Stack,1,15,
3,7,Carrera FIRST Mario Kart Beginner Battery Operated,Full Endcap,1,15,
3,9,Lifetime 5ft Table,Full Endcap,4,15,
3,9,Ozark Trail 10x10 Instant Canopy - White,Full Stack,3,15,
3,9,"Slumberjack Grand Mesa 15"" Queen  AIRBED",Full Endcap,1,15,
3,11,Duck Brand Hands-Free Mag Mesh Screen Door 120,Full Endcap,1,15,
3,11,LASKO BOX FAN (Black & Purple) Assortment,Half Stack,2,15,
3,11,"LSKO 16"" PED FAN (Black & White) Assortment",Full Stack,1,15,
3,11,LSKO OPP BOX FAN,Half Stack,2,15,
3,13,DAMP RID HB LV 3PK,Half Endcap,1,15,
3,17,Mainstays Fluffy Bolster Pallett,Full Stack,1,15,
3,40,Allegra & Xyzal Allergy Sidekick 10PC,Sidekick,1,15,
3,40,QUEST COOKIES 30CT SK,Sidekick,1,15,
3,79,Pampers Sensitive 12X DRP,Full Stack,1,15,
3,79,Pampers Splashers DRP,Full Stack,1,15,
3,79,Pampers Splashers Jumbo Sidekick,Sidekick,1,15,
3,95,"Capri Sun Mix Pallet, 384pcs",Full Stack,1,15,
3,95,CIRCUS TIME $1 BUTTER POPCORN,Full Stack,1,15,
4,9,Blitzball and Bat - 100 pieces,Half Stack,2,15,
4,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full Stack,2,15,
4,11,LSKO OPP BOX FAN,Half Stack,4,15,
4,40,Allegra & Xyzal Allergy Sidekick 10PC,Sidekick,1,15,
4,40,Allegra-Xyzal-Nasacort Allergy Relief 42pc,Full Endcap,1,15,
4,40,Claritin 24HR Allergy Relief Tab 14pc,Full Endcap,1,15,
4,92,BF REAL MAYO 480PC 30OZ,Full Stack,1,15,
4,95,CT 8QT LEMONADE 48PC,Side-stack,4,15,
4,95,GV Cones Half Pallet 244ct,Half Stack,1,15,
4,95,"Hawaiian Punch Red, White & Blue",Full Stack,2,15,
4,95,Hershey 24oz Syrup Half Pallet,Half Stack,1,15,
5,1,"Summer Cotton Candy Pallet, 320ct",Full Stack,2,15,
5,3,Medium Extra Strength Box Rollback EC,Full Endcap,1,15,
5,7,Monster Jam 1:64 Dump Bin,Half Stack,1,15,
5,9,2-in-1 Snug and Secure Swing - Magenta,PDQ,2,15,
5,9,ESPN $5 Ball Bin - 120 units,Full Stack,1,15,
5,9,Ozark Trail 10x10 Instant Canopy - White,Full Stack,2,15,
5,9,Step2 Dino Showers Water Table,Full Stack,2,15,
5,11,LASKO BOX FAN (Black & Purple) Assortment,Half Stack,2,15,
5,11,LSKO OPP BOX FAN,Half Stack,2,15,
5,40,Allegra-Xyzal-Nasacort Allergy Relief 42pc,Full Endcap,1,15,
5,40,Claritin 24HR Allergy Relief Tab 14pc,Full Endcap,1,15,
5,95,28 OZ UTZ CHEESEBALL BARREL,Full Stack,2,15,
5,95,CIRCUS TIME $1 BUTTER POPCORN,Full Stack,3,15,
5,95,CT 8QT LEMONADE 48PC,Side-stack,2,15,
5,95,Fruit Snack Characters Half Pallet,Half Stack,1,15,
5,95,GV Cones Half Pallet 244ct,Half Stack,1,15,
7,3,"Pen + Gear 12"" x 30ft Bubble Wrap EC",Full Endcap,1,15,
7,14,14X14 MS SPOON,Quarter Stack,1,15,
7,14,14X14 MS TURNER,Quarter Stack,1,15,
7,95,CIRCUS TIME $1 BUTTER POPCORN,Full Stack,1,15,
8,9,ESPN $5 Ball Bin - 120 units,Full Stack,2,15,
8,9,"Igloo Laguna 60qt Hard Cooler, 12 units",Full Stack,4,15,
8,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full Stack,2,15,
8,11,"LSKO 16"" PED FAN (Black & White) Assortment",Full Stack,1,15,
8,11,LSKO OPP BOX FAN,Half Stack,2,15,
8,40,Protein Water P20 2 FLAVOR FEATURE - 56,Full Endcap,1,15,
8,92,BF REAL MAYO 480PC 30OZ,Full Stack,2,15,
8,95,CIRCUS TIME $1 BUTTER POPCORN,Full Stack,2,15,
8,95,CT 8QT LEMONADE 48PC,Side-stack,2,15,
8,95,"Hawaiian Punch Red, White & Blue",Full Stack,1,15,
8,95,Jumex Fridge Pack (Mango & Peach) Assortment,Half Stack,1,15,
8,95,Sparkling Ice Variety Packs 125PC Assortment,Full Stack,1,15,
9,1,"Summer Cotton Candy Pallet, 320ct",Full Stack,1,15,
9,95,"Capri Sun Mix Pallet, 384pcs",Full Stack,1,15,
9,95,GV Cones Half Pallet 244ct,Half Stack,1,15,
9,95,Hershey 24oz Syrup Half Pallet,Half Stack,1,15,
