1,8156,84.3
2,4850,83.3
3,6269,84.3
4,8250,81.7
5,8264,82.7
6,6202,85.2
7,6689,82.5
8,6217,79.8
9,6502,82.4
10,6543,80.7
11,6471,83.9
12,8126,81.6
13,6680,79.5
14,4939,81.8
15,6521,84.4
16,6690,81.7
17,4948,79.4
18,4860,84.8
19,8227,79.5
20,8190,82.3
21,4866,82.6
22,6336,84.9
23,4955,84.9
24,6443,82.7
25,4828,80.5
26,8281,79.3
27,8152,81.8
28,6246,80.5
29,4914,82.1
30,8280,79.4
31,6216,79.2
32,8244,81
33,6506,82.6
34,4946,80.5
35,8290,80.5
36,8267,78.4
37,8265,79.6
38,6449,79.3
39,6249,79.2
40,8245,77.2
41,4782,78.1
42,6569,83.2
43,8144,81.7
44,4109,75.1
45,6245,81.3
46,6439,78
47,6573,83.3
48,4767,79.6
49,6372,79.9
50,4996,78.9
51,8279,78.1
52,6353,79.9
53,4857,80.7
54,4790,76.2
55,4871,77.1
56,6338,79.2
57,8158,81.5
58,4801,78.4
59,8192,79.6
60,4711,78.6
61,6381,82.1
62,4735,78.6
63,8275,81.3
64,6238,78.5
65,4908,82.1
66,6262,76.5
67,8237,79.1
68,4958,78.8
69,8106,79.4
70,6518,78.2
71,6976,80
72,6457,81.8
73,8210,81.9
74,6270,81.2
75,8114,81.5
76,4837,77.9
77,4702,78.8
78,8180,84.1
79,6364,79
80,8224,83.1
81,6329,79.1
82,4749,79.4
83,4709,76.6
84,8236,79.5
85,8262,78.8
86,4742,77.6
87,8189,81.7
88,8242,79.8
89,8295,79.8
90,4852,78.8
91,6463,79.7
92,6350,80.3
93,4763,76.2
94,8153,80.9
95,4843,79.7
96,8138,79.3
97,6213,80.5
98,6609,80.6
99,7658,79.1
100,8141,81.6
101,4798,81
102,8270,77.9
103,6212,78.3
104,6204,77
105,6244,80.1
106,8273,76.3
107,4855,81.4
108,4761,80.2
109,8213,79.2
110,6781,81.3
111,8271,73.9
112,4772,80.2
113,6377,75.6
114,6376,78.1
115,4992,81.8
116,8276,80.1
117,4901,79.5
118,4851,83
119,8222,75
120,8283,77.3
121,6503,79.2
122,4998,78.4
123,6458,80.2
124,6259,80.4
125,4795,100
126,4789,78.7
127,6421,78.9
128,6610,78.3
129,6571,78.4
130,6236,80.6
131,8135,81.1
132,8241,79
133,4879,80.5
134,8252,78.2
135,8196,76.3
136,4872,79
137,6401,77.5
138,8181,76.4
139,4743,79.1
140,4721,77.4
141,4847,82.4
142,6403,79.1
143,4808,76.6
144,6867,72.7
145,6619,77.3
146,4991,80.6
147,6517,82
148,8248,78
149,6414,79.3
150,8173,79.1
151,4839,81.7
152,4764,77.7
153,8209,81
154,6317,82.2
155,4732,79.1
156,6460,82.8
157,8228,78.2
158,6240,80.1
159,6424,82
160,6572,79.7
161,8299,79.5
162,6189,78
163,4915,80.4
164,8150,75.6
165,8193,81.2
166,4861,80.7
167,8261,79.5
168,4794,77.1
169,4836,77
170,6188,78
171,4989,75.8
172,6422,78
173,4774,78.3
174,7676,77.7
175,4829,75.9
176,4824,78.7
177,4936,80.8
178,6479,76.6
179,6406,80.5
180,6448,79.7
181,8277,79.1
182,4961,75.9
183,4917,77
184,6556,82.3
185,8134,77.7
186,4728,80
187,8253,77.2
188,6621,79.5
189,6341,73
190,6501,76.1
191,6252,76.9
192,8274,77.3
193,8151,78.4
194,4731,78.1
195,6330,77.7
196,6220,79.8
197,6441,78.8
198,4906,76.2
199,8246,75.7
200,6205,77.9
201,8287,78.3
