514448885,CANYON FOOD MART,1000 E Old West Hwy,Apache Junction,AZ,6605,usst,18-Apr,30-Apr,Copenhagen LC Mint &#36;0.50Off,1
514448885,CANYON FOOD MART,1000 E Old West Hwy,Apache Junction,AZ,6605,usst,18-Apr,30-Apr,Copenhagen Pouch Mint &#36;0.50Off,2
514448885,CANYON FOOD MART,1000 E Old West Hwy,Apache Junction,AZ,6605,usst,18-Apr,30-Apr,Copenhagen LCW &#36;0.50Off,6
514448885,CANYON FOOD MART,1000 E Old West Hwy,Apache Junction,AZ,6605,usst,2-May,14-May,Copenhagen FCN B2S&#36;1,3
514448885,CANYON FOOD MART,1000 E Old West Hwy,Apache Junction,AZ,6605,usst,2-May,14-May,Copenhagen LC B2S&#36;1,4
514448885,CANYON FOOD MART,1000 E Old West Hwy,Apache Junction,AZ,6605,usst,2-May,14-May,Copenhagen Pouches B2S&#36;1,2
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,18-Apr,2-May,GRIZZLY WINTERGREEN POUCH &#36;.50,2
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,25-Apr,9-May,Camel Crush &#36;0.25 Off 1/PK,3
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,2-May,16-May,Camel Crush Menthol &#36;.25/1 PK,4
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,2-May,16-May,Camel Crush Menthol Silver &#36;.25 1/PK,3
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,9-May,23-May,Camel Blue &#36;.25 Off 1/PK,4
718929698,TOBACCO N SUPPLIES,1000 W Apache Trl Ste 106,Apache Junction,AZ,6605,usst,18-Apr,30-Apr,Copenhagen LCW &#36;0.50Off,2
718929698,TOBACCO N SUPPLIES,1000 W Apache Trl Ste 106,Apache Junction,AZ,6605,JMC,25-Apr,7-May,B&M Jazz WT Uprt - &#36;1.19,2
