4041,0,0,32,10
4109,1,4,18,6
4702,5,3,9,8
4703,2,1,0,9
4704,5,4,8,6
4707,8,6,1,6
4709,2,3,9,9
4710,9,10,10,5
4711,3,1,5,9
4712,6,8,14,8
4713,3,3,11,3
4718,0,0,7,10
4720,3,5,6,7
4721,8,10,13,4
4722,1,1,3,7
4724,1,1,24,4
4728,3,1,0,7
4729,6,4,4,6
4730,0,2,15,10
4731,1,0,13,7
4732,0,0,12,10
4735,2,1,22,8
4736,13,17,9,3
4738,9,14,15,0
4739,9,14,12,1
4740,11,4,5,0
4741,7,5,10,0
4742,2,1,12,5
4743,1,1,17,10
4745,7,26,14,7
4749,16,4,25,0
4750,8,11,8,1
4755,1,0,7,10
4761,1,1,5,9
4763,4,5,16,8
4764,9,3,12,7
4767,3,18,13,9
4768,14,15,8,7
4769,2,3,18,9
4770,0,0,18,10
4771,1,0,0,7
4772,2,1,4,9
4774,7,7,26,8
4775,16,0,17,3
4776,11,1,15,0
4777,4,2,18,7
4778,9,13,12,0
4780,13,15,9,6
4781,10,4,10,2
4782,4,0,8,9
4783,4,4,0,5
4784,1,0,27,9
4785,9,0,19,4
4786,4,3,12,7
4787,16,12,16,5
4789,4,3,9,0
4790,5,6,26,5
4791,1,0,0,9
4794,0,2,4,10
4795,,0,0,
4797,10,8,22,0
4798,1,1,0,9
4799,6,1,10,6
4801,1,1,20,8
4802,8,6,10,0
4804,5,2,9,6
4805,16,20,9,3
4808,16,0,6,1
4815,7,1,5,7
4816,0,0,4,10
4817,11,12,0,7
4818,3,4,14,8
4819,6,4,40,8
4820,6,3,16,3
4822,3,2,12,9
4824,0,3,8,10
4825,8,4,13,6
4828,5,2,5,3
4829,0,4,5,10
4830,0,0,6,9
4831,18,5,10,0
4836,3,5,5,6
4837,2,1,0,2
4839,7,5,9,4
4840,11,4,0,2
4843,0,0,21,8
4846,16,0,4,7
4847,5,0,1,6
4850,2,0,21,9
4851,4,5,8,0
4852,1,3,13,9
4853,2,3,7,9
4855,8,11,5,5
4857,1,4,2,8
4859,8,3,43,0
4860,5,8,7,5
4861,3,3,23,9
4866,0,0,13,10
4870,1,0,10,9
4871,1,2,4,8
4872,4,1,21,1
4873,0,0,0,9
4874,6,5,18,3
4875,13,15,6,0
4876,7,4,26,7
4878,17,5,11,0
4879,2,9,13,7
4901,4,2,8,7
4905,23,9,9,0
4906,2,0,18,6
4908,3,6,2,9
4911,19,24,24,5
4914,0,1,0,10
4915,0,1,0,10
4917,2,1,3,9
4920,0,1,6,7
4925,0,0,2,10
4926,11,6,11,4
4930,3,5,3,6
4933,6,22,13,4
4936,3,4,0,8
4938,20,34,0,3
4939,1,2,5,7
4942,4,4,3,7
4944,1,0,3,10
4946,7,13,6,0
4947,1,0,12,6
4948,0,0,14,10
4950,5,2,10,5
4952,4,5,3,9
4955,38,0,11,7
4958,3,5,4,8
4961,1,0,9,9
4962,1,0,3,4
4963,2,7,11,4
4969,7,1,1,9
4972,3,6,9,3
4973,0,0,4,8
4974,2,0,3,10
4982,2,1,6,4
4983,10,16,31,6
4985,14,5,18,0
4987,0,0,1,6
4989,4,2,10,1
4990,1,0,20,8
4991,1,2,11,8
4992,1,0,7,5
4994,5,4,6,2
4996,4,2,9,9
4998,0,1,17,8
4999,1,0,6,8
6181,1,1,5,6
6188,0,0,6,3
6189,1,0,5,10
6201,1,1,14,9
6202,0,1,8,8
6203,7,9,8,0
6204,3,0,18,8
6205,1,3,0,9
6212,6,10,39,6
6213,2,1,21,9
6216,3,1,0,7
6217,14,25,27,2
6218,11,3,19,2
6219,3,2,4,8
6220,0,0,13,6
6225,0,0,14,8
6228,0,1,6,8
6235,13,33,26,3
6236,11,1,9,0
6238,8,5,13,7
6239,13,8,11,3
6240,5,18,28,8
6242,7,0,8,0
6244,8,10,46,3
6245,2,0,9,8
6246,1,1,9,8
6247,8,9,8,8
6249,5,3,5,5
6251,8,3,0,9
6252,7,11,4,5
6254,1,0,13,9
6255,8,3,18,5
6256,8,3,27,0
6257,0,0,5,10
6259,0,0,18,9
6260,11,5,0,0
6261,2,2,16,9
6262,6,7,26,4
6265,0,10,9,3
6267,0,0,10,10
6269,1,1,4,9
6270,0,0,5,10
6275,4,11,0,8
6302,11,5,6,0
6304,5,6,14,8
6305,2,4,6,10
6307,12,1,14,0
6308,6,2,15,6
6309,13,8,8,2
6310,10,3,10,0
6311,3,0,0,9
6312,4,12,7,8
6313,0,3,2,9
6314,11,17,9,3
6315,5,0,9,9
6317,1,2,10,9
6319,1,1,1,9
6320,1,0,0,7
6321,1,0,0,10
6322,1,5,14,10
6324,6,0,0,3
6325,17,5,26,2
6326,3,0,17,4
6327,1,7,2,9
6328,25,6,15,0
6329,4,5,27,7
6330,3,2,1,5
6331,7,3,5,4
6332,6,4,16,0
6333,1,2,7,9
6334,4,4,4,7
6335,7,5,18,8
6336,1,0,10,9
6338,2,5,5,5
6339,0,0,1,10
6341,4,9,4,7
6342,3,1,16,7
6343,12,6,1,0
6344,20,18,15,3
6345,2,1,8,9
6347,2,4,0,9
6348,1,0,6,8
