Store,Dept,Inventory Dollars,Format
4259,80,11153.27,WM Supercenter
4260,80,25972.74,WM Supercenter
4262,80,26247.69,WM Supercenter
4264,80,7730.86,Neighborhood Market
4272,80,12921.63,WM Supercenter
4273,80,14782.38,WM Supercenter
4274,80,15629.17,WM Supercenter
4275,80,5282.54,Neighborhood Market
4276,80,20470.61,WM Supercenter
4277,80,17342.92,WM Supercenter
4278,80,22535.62,WM Supercenter
4279,80,11305.74,WM Supercenter
4281,80,11185.56,WM Supercenter
4283,80,17863.68,WM Supercenter
4284,80,15687.67,WM Supercenter
4285,80,33113.35,WM Supercenter
4286,80,18766.52,WM Supercenter
4288,80,10624.24,WM Supercenter
4293,80,16351.43,Neighborhood Market
4295,80,9797.63,WM Supercenter
4298,80,17670.8,WM Supercenter
4299,80,13060.63,WM Supercenter
4303,80,30667.4,WM Supercenter
4309,80,12401.52,WM Supercenter
4317,80,14015.03,WM Supercenter
4318,80,14030.44,WM Supercenter
4321,80,17466.76,WM Supercenter
4322,80,9943.68,WM Supercenter
4323,80,14376.95,WM Supercenter
4324,80,6544.5,Neighborhood Market
4325,80,22995.77,WM Supercenter
4330,80,10424.47,WM Supercenter
4332,80,28667.79,WM Supercenter
4333,80,14912.08,WM Supercenter
4334,80,12778.73,WM Supercenter
4335,80,21690.78,WM Supercenter
4336,80,15985.22,WM Supercenter
4337,80,11337.92,WM Supercenter
4339,80,11712.27,Neighborhood Market
4340,80,13704.62,WM Supercenter
4341,80,10040.52,WM Supercenter
4348,80,12715.55,WM Supercenter
4350,80,10001.26,WM Supercenter
4352,80,23804.54,WM Supercenter
4354,80,6905.57,Neighborhood Market
4355,80,6910.23,WM Supercenter
4356,80,15630.89,WM Supercenter
4357,80,7902.85,Neighborhood Market
4358,80,15016.78,WM Supercenter
4359,80,50562.95,WM Supercenter
4365,80,24876.29,WM Supercenter
4366,80,12946.67,Neighborhood Market
4367,80,3257.57,Neighborhood Market
4368,80,22500.19,WM Supercenter
4370,80,13108.74,WM Supercenter
4371,80,6324.77,Neighborhood Market
4372,80,13695.7,WM Supercenter
4373,80,8647.94,Neighborhood Market
4374,80,10252.61,WM Supercenter
4375,80,9492.18,Neighborhood Market
4376,80,5980.99,Neighborhood Market
4377,80,10280.39,WM Supercenter
4378,80,16040.68,WM Supercenter
4380,80,11290.07,Neighborhood Market
4381,80,15076.51,WM Supercenter
4383,80,24191.66,WM Supercenter
4384,80,6954.14,WM Supercenter
4387,80,20725.95,WM Supercenter
4388,80,4342.52,Neighborhood Market
4389,80,9619.01,WM Supercenter
4390,80,6617.34,Neighborhood Market
4392,80,13710.94,WM Supercenter
4393,80,11913.65,WM Supercenter
4394,80,15723.34,WM Supercenter
4395,80,15022.62,WM Supercenter
4399,80,14996.8,WM Supercenter
4403,80,11385.39,WM Supercenter
4404,80,14585.45,WM Supercenter
4405,80,10639.93,WM Supercenter
4407,80,13989.12,WM Supercenter
4409,80,11548.68,WM Supercenter
4410,80,14716.32,WM Supercenter
4412,80,14289.1,WM Supercenter
4413,80,7491.9,Neighborhood Market
4414,80,10467.66,WM Supercenter
4415,80,6524.36,Neighborhood Market
4416,80,11819.25,WM Supercenter
4417,80,18175.62,WM Supercenter
4420,80,13657.57,WM Supercenter
4421,80,6230.79,Neighborhood Market
4423,80,14099.17,WM Supercenter
4424,80,20905.63,WM Supercenter
4425,80,10123.2,Neighborhood Market
4426,80,7438.3,Neighborhood Market
4427,80,13526.51,WM Supercenter
4428,80,10947.97,WM Supercenter
4430,80,13677.28,WM Supercenter
4431,80,5750.37,Neighborhood Market
4432,80,7735.73,Neighborhood Market
4434,80,6384.49,Neighborhood Market
4435,80,25333.27,WM Supercenter
4436,80,11358.43,WM Supercenter
4438,80,20474.13,WM Supercenter
4439,80,7642.1,WM Supercenter
4440,80,10876.79,WM Supercenter
4441,80,5761.91,Neighborhood Market
4443,80,8341.78,Neighborhood Market
4444,80,12270.21,WM Supercenter
4445,80,4243.24,Neighborhood Market
4446,80,20385.22,WM Supercenter
4450,80,20668.34,WM Supercenter
4451,80,14054.47,WM Supercenter
4452,80,5024.17,Neighborhood Market
4453,80,4859.18,Neighborhood Market
4456,80,15325.63,WM Supercenter
4457,80,1832.84,WM Supercenter
4458,80,13248.19,WM Supercenter
4459,80,12116.1,WM Supercenter
4460,80,9458.37,WM Supercenter
4461,80,7779.96,WM Supercenter
4464,80,7657.55,Neighborhood Market
4465,80,14437.38,Neighborhood Market
4466,80,5515.34,Neighborhood Market
4468,80,7351.47,Neighborhood Market
4469,80,6269.01,Neighborhood Market
4470,80,9197.17,Neighborhood Market
4471,80,6782.41,WM Supercenter
4472,80,20167.8,WM Supercenter
4473,80,13779.69,Neighborhood Market
4474,80,44087.54,WM Supercenter
4475,80,33348.3,WM Supercenter
4476,80,14631.65,WM Supercenter
4477,80,11740.64,WM Supercenter
4478,80,10410.31,Neighborhood Market
4479,80,11363.93,WM Supercenter
4482,80,16011.2,WM Supercenter
4483,80,15294.93,WM Supercenter
4484,80,15502.8,WM Supercenter
4487,80,16742.54,WM Supercenter
4488,80,8414.98,WM Supercenter
4490,80,7238.76,Neighborhood Market
4491,80,7361.22,Neighborhood Market
4494,80,5663.7,Neighborhood Market
4497,80,32973.24,WM Supercenter
4498,80,8935.33,Neighborhood Market
4499,80,18464.56,WM Supercenter
4501,80,7389.29,WM Supercenter
4503,80,18946.18,WM Supercenter
4504,80,9382.98,Neighborhood Market
4506,80,12360.02,WM Supercenter
4508,80,5250.51,WM Supercenter
4509,80,14806.72,WM Supercenter
4511,80,11801.94,WM Supercenter
4512,80,15457.57,WM Supercenter
4514,80,14995.7,WM Supercenter
4516,80,11502.72,Neighborhood Market
4517,80,6646.76,Neighborhood Market
4519,80,5679.69,Neighborhood Market
4520,80,10250.5,WM Supercenter
4521,80,17024.01,WM Supercenter
4524,80,11398.13,Neighborhood Market
4525,80,7933.51,Neighborhood Market
4526,80,20463.31,WM Supercenter
4527,80,7481.03,Neighborhood Market
4528,80,5680.42,Neighborhood Market
4529,80,15052.61,WM Supercenter
4530,80,4489.07,Neighborhood Market
4531,80,16195.38,WM Supercenter
4533,80,13907.72,WM Supercenter
4538,80,15326.78,WM Supercenter
4540,80,15601.84,WM Supercenter
4543,80,9943.77,WM Supercenter
4545,80,6969.18,Neighborhood Market
4546,80,15076.63,Neighborhood Market
4553,80,19397.56,WM Supercenter
4554,80,12504.28,WM Supercenter
4556,80,8681.5,WM Supercenter
4557,80,12602.04,WM Supercenter
4558,80,15846.98,WM Supercenter
4560,80,12065.42,Neighborhood Market
4561,80,7770.2,Neighborhood Market
4563,80,9260.43,Neighborhood Market
4564,80,12079.39,WM Supercenter
4565,80,8898.53,Neighborhood Market
4567,80,15340.5,WM Supercenter
4568,80,6428.17,WM Supercenter
4569,80,12338.23,WM Supercenter
4570,80,21276.27,WM Supercenter
4574,80,10934.27,WM Supercenter
4577,80,3915.61,Neighborhood Market
4579,80,6700.34,Neighborhood Market
4580,80,11244.65,Neighborhood Market
4581,80,16480.99,WM Supercenter
4582,80,7698.41,Neighborhood Market
4583,80,14353.74,WM Supercenter
4585,80,5510.73,Neighborhood Market
4586,80,7564.83,Neighborhood Market
4588,80,20176.39,WM Supercenter
4589,80,6579.92,Neighborhood Market
4590,80,14087.46,WM Supercenter
4591,80,6434.24,Neighborhood Market
4593,80,17120.92,WM Supercenter
4594,80,14639.05,WM Supercenter
4595,80,14924.14,Neighborhood Market
4597,80,12421.85,WM Supercenter
4599,80,15063.42,WM Supercenter
4600,80,9825.83,WM Supercenter
4601,80,18452.28,WM Supercenter
4603,80,11325.41,Neighborhood Market
4605,80,10869.61,Neighborhood Market
4606,80,14230.75,WM Supercenter
4607,80,6291.2,Neighborhood Market
4609,80,11750.12,WM Supercenter
4611,80,14662.83,WM Supercenter
4612,80,13869.34,WM Supercenter
4615,80,18728.23,WM Supercenter
4616,80,12520.33,WM Supercenter
4617,80,8252.92,Neighborhood Market
4618,80,7131.16,Neighborhood Market
4619,80,8437.72,Neighborhood Market
4623,80,10931.17,WM Supercenter
4625,80,4189.88,Neighborhood Market
4626,80,7362.77,Neighborhood Market
4627,80,13151.37,WM Supercenter
4631,80,21984.89,WM Supercenter
4635,80,16382.09,WM Supercenter
4636,80,12865.5,WM Supercenter
4637,80,18103.03,WM Supercenter
4638,80,14133.36,WM Supercenter
4639,80,9815.21,WM Supercenter
4641,80,20133.79,WM Supercenter
4643,80,22810.28,WM Supercenter
4644,80,12279.19,WM Supercenter
4648,80,6920.18,Neighborhood Market
4653,80,15070.05,WM Supercenter
4654,80,5736.31,Neighborhood Market
4655,80,7712.19,Neighborhood Market
4657,80,18428.08,Neighborhood Market
4659,80,12758.63,Neighborhood Market
4660,80,14180.55,WM Supercenter
4664,80,16751.1,WM Supercenter
4667,80,11961.64,Neighborhood Market
4672,80,3091.22,Neighborhood Market
4673,80,7607.7,Neighborhood Market
4674,80,10084.65,Neighborhood Market
4676,80,7978.12,Neighborhood Market
4677,80,9403.05,WM Supercenter
4678,80,11292.84,WM Supercenter
4679,80,58063.22,WM Supercenter
4681,80,24861.82,WM Supercenter
4682,80,11996.62,WM Supercenter
4683,80,26082.87,WM Supercenter
4686,80,14449,Neighborhood Market
4687,80,13619.57,WM Supercenter
4689,80,9043.05,WM Supercenter
4690,80,22888.44,WM Supercenter
4691,80,6108.84,Neighborhood Market
4692,80,4629.39,Neighborhood Market
4695,80,15022.93,WM Supercenter
4696,80,5602.31,WM Supercenter
4697,80,21964.36,WM Supercenter
4699,80,2580.83,WM Supercenter
4700,80,5142.41,Neighborhood Market
4706,80,4228.42,Neighborhood Market
4734,80,8233.48,WM Supercenter
4747,80,9472.76,Neighborhood Market
4756,80,4960,Neighborhood Market
4757,80,4363.61,Neighborhood Market
4759,80,5669.59,Neighborhood Market
4762,80,4300.99,Neighborhood Market
4826,80,7877.51,Neighborhood Market
4848,80,10059.31,Neighborhood Market
4849,80,14449.59,WM Supercenter
4865,80,23790.56,WM Supercenter
5003,80,7608.75,WM Supercenter
5005,80,6648.19,Neighborhood Market
5007,80,8212.71,Neighborhood Market
5008,80,6372.23,Neighborhood Market
5012,80,14922.69,WM Supercenter
5013,80,4264.94,Neighborhood Market
5014,80,7125.16,Neighborhood Market
5021,80,5075.12,Neighborhood Market
5022,80,35595.47,WM Supercenter
5023,80,19675.35,WM Supercenter
5025,80,11311.2,WM Supercenter
5027,80,19962.38,WM Supercenter
5028,80,11681.48,WM Supercenter
5029,80,14440.19,WM Supercenter
5030,80,13355.15,WM Supercenter
5031,80,30571.31,WM Supercenter
5033,80,9193.24,WM Supercenter
5034,80,22193.26,WM Supercenter
5035,80,18482.4,WM Supercenter
5036,80,14567.92,WM Supercenter
5037,80,15244.68,WM Supercenter
5039,80,20059.6,WM Supercenter
5041,80,16078.32,WM Supercenter
5043,80,6857.59,Neighborhood Market
5044,80,11075.72,WM Supercenter
5045,80,12992.63,WM Supercenter
5046,80,17539.12,WM Supercenter
5048,80,15947.23,WM Supercenter
5049,80,16473.49,WM Supercenter
5051,80,20479.72,WM Supercenter
5054,80,15323.83,WM Supercenter
5055,80,12111.16,WM Supercenter
5056,80,14914,WM Supercenter
5057,80,22284.25,WM Supercenter
5058,80,17037.77,WM Supercenter
5059,80,8542.62,Neighborhood Market
5060,80,18226.74,WM Supercenter
5062,80,5482.2,Neighborhood Market
5063,80,11630.12,WM Supercenter
5064,80,27580.06,WM Supercenter
5065,80,12503.12,WM Supercenter
5066,80,25778.92,WM Supercenter
5070,80,15072.1,WM Supercenter
5071,80,12292.26,WM Supercenter
5075,80,19878.45,WM Supercenter
5076,80,12195.94,WM Supercenter
5078,80,14638.28,WM Supercenter
5079,80,13450.02,WM Supercenter
5080,80,12962.02,WM Supercenter
5081,80,7497.28,Neighborhood Market
5082,80,19993.84,WM Supercenter
5085,80,14250.13,WM Supercenter
5087,80,18208.45,WM Supercenter
5088,80,14495.66,WM Supercenter
5090,80,12545.61,WM Supercenter
5091,80,19593.42,WM Supercenter
5092,80,13244.91,WM Supercenter
5093,80,9641.27,Neighborhood Market
5094,80,12773.19,Neighborhood Market
5095,80,16264.48,WM Supercenter
5096,80,14925.85,WM Supercenter
5097,80,12761.56,WM Supercenter
5098,80,13255.52,Neighborhood Market
5099,80,17908.7,WM Supercenter
5100,80,8177,Neighborhood Market
5101,80,15777.14,WM Supercenter
5102,80,9019.95,Neighborhood Market
5104,80,12553.08,WM Supercenter
5105,80,23806.09,WM Supercenter
5106,80,13060.63,Neighborhood Market
5107,80,7570.64,Neighborhood Market
5108,80,22757.6,Neighborhood Market
5109,80,5914.99,Neighborhood Market
5110,80,6284.38,Neighborhood Market
5113,80,19313.35,WM Supercenter
5115,80,13182.44,WM Supercenter
5116,80,11147.5,WM Supercenter
5117,80,14066.09,WM Supercenter
5118,80,15489.49,WM Supercenter
5119,80,7979.19,Neighborhood Market
5122,80,24786.45,Neighborhood Market
5123,80,18582.46,WM Supercenter
5124,80,14403.5,WM Supercenter
5125,80,6055.97,Neighborhood Market
5126,80,13006.47,WM Supercenter
5127,80,13436.88,WM Supercenter
5132,80,11377.71,Neighborhood Market
5133,80,16090.75,WM Supercenter
5134,80,24333.52,WM Supercenter
5135,80,9749.29,Neighborhood Market
5136,80,20368.99,WM Supercenter
5137,80,9982.82,WM Supercenter
5139,80,10914.79,WM Supercenter
5141,80,16967.6,WM Supercenter
5142,80,14059.47,WM Supercenter
5143,80,7067.59,Neighborhood Market
5144,80,8538.33,WM Supercenter
5145,80,11864.93,WM Supercenter
5146,80,7162.01,WM Supercenter
5147,80,11853.67,WM Supercenter
5148,80,8241.17,Neighborhood Market
5149,80,10414.61,Neighborhood Market
5150,80,20790.42,WM Supercenter
5151,80,25768.44,WM Supercenter
5154,80,21659.29,WM Supercenter
5155,80,21571.09,WM Supercenter
5156,80,24565.82,WM Supercenter
5157,80,11001.14,WM Supercenter
5159,80,12765.01,WM Supercenter
5160,80,16209.17,WM Supercenter
5162,80,15879.8,WM Supercenter
5165,80,12793.56,WM Supercenter
5166,80,13901.81,WM Supercenter
5167,80,19900.12,WM Supercenter
5168,80,10653.9,WM Supercenter
5170,80,5593.52,WM Supercenter
5172,80,13919.27,WM Supercenter
5173,80,16876.27,WM Supercenter
5174,80,14444.26,WM Supercenter
5175,80,16748.52,WM Supercenter
5179,80,9121.19,Neighborhood Market
5182,80,6764.55,Neighborhood Market
5183,80,17606.09,Neighborhood Market
5184,80,11056.62,WM Supercenter
5185,80,15786.21,WM Supercenter
5186,80,13149.5,WM Supercenter
5188,80,7900.66,Neighborhood Market
5189,80,12908.91,WM Supercenter
5190,80,23291.43,WM Supercenter
5191,80,20802.45,WM Supercenter
5192,80,16920.3,WM Supercenter
5193,80,12027.93,WM Supercenter
5196,80,18581.57,WM Supercenter
5197,80,11094.4,WM Supercenter
5198,80,3944.02,Neighborhood Market
5199,80,26109.11,WM Supercenter
5203,80,10511.92,WM Supercenter
5204,80,7065.21,Neighborhood Market
5205,80,8553.27,Neighborhood Market
5206,80,7557.56,Neighborhood Market
5207,80,21942.61,Neighborhood Market
5210,80,15044.59,WM Supercenter
5211,80,17432.14,WM Supercenter
5214,80,22238.89,WM Supercenter
5215,80,12814.91,WM Supercenter
5216,80,13166.36,WM Supercenter
5218,80,22898.25,WM Supercenter
5219,80,9496.72,WM Supercenter
5220,80,13441.76,WM Supercenter
5221,80,8650.56,Neighborhood Market
5224,80,4632.56,Neighborhood Market
5226,80,5526.91,Neighborhood Market
5231,80,12395.7,WM Supercenter
5232,80,19236.12,WM Supercenter
5233,80,14061.67,WM Supercenter
5234,80,17093,WM Supercenter
5235,80,13060.06,WM Supercenter
5236,80,21281.77,WM Supercenter
5239,80,13591.56,WM Supercenter
5240,80,14857.89,WM Supercenter
5241,80,17689.9,WM Supercenter
5242,80,18606.1,WM Supercenter
5244,80,12083.06,WM Supercenter
5245,80,12587.92,WM Supercenter
5246,80,5620.7,WM Supercenter
5247,80,16201.12,WM Supercenter
5248,80,6064.33,Neighborhood Market
5250,80,24054.63,WM Supercenter
5251,80,15042.76,WM Supercenter
5252,80,13679.03,WM Supercenter
5253,80,10894.48,WM Supercenter
5254,80,21119.35,WM Supercenter
5255,80,17982.54,Neighborhood Market
5256,80,7804.92,Neighborhood Market
5257,80,9631.01,Neighborhood Market
5258,80,11462.77,Neighborhood Market
5259,80,9487.16,Neighborhood Market
5260,80,23616.1,WM Supercenter
5261,80,21716.42,WM Supercenter
5262,80,15426.36,WM Supercenter
5263,80,22690.45,WM Supercenter
5264,80,13115.56,WM Supercenter
5265,80,11207.7,Neighborhood Market
5266,80,23524.78,WM Supercenter
5267,80,5553.74,Neighborhood Market
5269,80,13412.41,Neighborhood Market
5270,80,18901.59,WM Supercenter
5272,80,22596.51,WM Supercenter
5273,80,8783.85,WM Supercenter
5275,80,14931.66,WM Supercenter
5278,80,19847.52,WM Supercenter
5279,80,8607.35,Neighborhood Market
5280,80,8050.04,WM Supercenter
5282,80,15432.73,WM Supercenter
5285,80,17554.69,WM Supercenter
5286,80,11191.48,Neighborhood Market
5287,80,10824.58,WM Supercenter
5288,80,14063.83,WM Supercenter
5290,80,3345.3,Neighborhood Market
5291,80,2892,Neighborhood Market
5292,80,28789.09,WM Supercenter
5293,80,20481.55,WM Supercenter
5295,80,34061.59,WM Supercenter
5296,80,18651.73,WM Supercenter
5297,80,9242.62,Neighborhood Market
5298,80,13664.85,WM Supercenter
5299,80,25136.6,WM Supercenter
5300,80,10231.52,WM Supercenter
5301,80,17498.31,WM Supercenter
5303,80,12282.27,WM Supercenter
5304,80,8907.2,Neighborhood Market
5306,80,7469.99,Neighborhood Market
5307,80,22371.24,WM Supercenter
5308,80,9459.9,Neighborhood Market
5309,80,14995.61,WM Supercenter
5310,80,10267.69,Neighborhood Market
5311,80,11519.66,WM Supercenter
5312,80,11028.38,WM Supercenter
5313,80,22478.35,WM Supercenter
5314,80,7818.3,Neighborhood Market
5316,80,16777.93,WM Supercenter
5317,80,9167.49,WM Supercenter
5319,80,13359.5,WM Supercenter
5320,80,13658.69,WM Supercenter
5321,80,11366.13,Neighborhood Market
5323,80,13158.93,Neighborhood Market
5325,80,8523,WM Supercenter
5326,80,12526.54,WM Supercenter
5327,80,9582.08,Neighborhood Market
5328,80,7988.85,Neighborhood Market
5329,80,15567.45,WM Supercenter
5330,80,16210.15,WM Supercenter
5331,80,24971.07,WM Supercenter
5332,80,10255.23,Neighborhood Market
5334,80,13778.74,WM Supercenter
5335,80,12145.28,WM Supercenter
5336,80,7015.6,Neighborhood Market
5337,80,17730.55,WM Supercenter
5341,80,10517.13,WM Supercenter
5342,80,27279.23,WM Supercenter
5343,80,21087.57,WM Supercenter
5346,80,32779.32,WM Supercenter
5347,80,15592.44,WM Supercenter
5348,80,36022.25,WM Supercenter
5349,80,8360.08,Neighborhood Market
5350,80,11498.52,WM Supercenter
5352,80,10430.11,WM Supercenter
5353,80,7956.14,Neighborhood Market
5355,80,9861.23,WM Supercenter
5356,80,12351.49,WM Supercenter
5358,80,13590.42,WM Supercenter
5359,80,21745.21,WM Supercenter
5360,80,7217.82,WM Supercenter
5361,80,14490.59,WM Supercenter
5363,80,12083.48,WM Supercenter
5364,80,7340.15,Neighborhood Market
5365,80,9768.9,Neighborhood Market
5366,80,10590.76,Neighborhood Market
5367,80,7468.68,Neighborhood Market
5368,80,18557.58,WM Supercenter
5369,80,17373.18,WM Supercenter
5370,80,14164.28,WM Supercenter
5371,80,6967.81,Neighborhood Market
5372,80,8053.5,Neighborhood Market
5373,80,19550.02,WM Supercenter
5374,80,15277.03,WM Supercenter
5376,80,15707.53,WM Supercenter
5378,80,6266.68,Neighborhood Market
5379,80,20329.18,WM Supercenter
5382,80,17052.85,WM Supercenter
5383,80,6246.2,Neighborhood Market
5385,80,12808.67,WM Supercenter
5386,80,9463.42,WM Supercenter
5387,80,18427.81,WM Supercenter
5388,80,9670.89,WM Supercenter
5389,80,10964.28,WM Supercenter
5390,80,17504.56,WM Supercenter
5391,80,19737.67,WM Supercenter
5392,80,8323.88,WM Supercenter
5393,80,6219.91,Neighborhood Market
5394,80,17776.66,WM Supercenter
5396,80,19528.99,WM Supercenter
5397,80,19939.51,WM Supercenter
5398,80,23993.32,WM Supercenter
5399,80,17508.38,WM Supercenter
5402,80,11130.18,WM Supercenter
5403,80,11475.97,WM Supercenter
5408,80,11255.76,Neighborhood Market
5409,80,12112.55,WM Supercenter
5410,80,20012.63,WM Supercenter
5411,80,8755.48,WM Supercenter
5414,80,17265.42,WM Supercenter
5416,80,22961.09,WM Supercenter
5417,80,16522.4,WM Supercenter
5418,80,15902.26,WM Supercenter
5419,80,9649.27,WM Supercenter
5420,80,29344.25,WM Supercenter
5421,80,9812.65,Neighborhood Market
5422,80,11986.92,WM Supercenter
5423,80,9841.79,Neighborhood Market
5424,80,20350.76,WM Supercenter
5425,80,19661.97,WM Supercenter
5427,80,6260.4,Neighborhood Market
5428,80,10946.23,WM Supercenter
5429,80,13150.4,WM Supercenter
5430,80,14721.94,WM Supercenter
5432,80,14563.29,WM Supercenter
5433,80,13155.71,WM Supercenter
5435,80,20184.27,WM Supercenter
5438,80,10612.06,WM Supercenter
5439,80,32091.9,WM Supercenter
5441,80,12785.08,WM Supercenter
5442,80,12755.74,WM Supercenter
5443,80,33709.71,WM Supercenter
5444,80,11067.02,WM Supercenter
5445,80,14508.74,WM Supercenter
5446,80,13959.3,WM Supercenter
5447,80,26779.48,WM Supercenter
5448,80,16003.81,WM Supercenter
5449,80,9028.64,WM Supercenter
5450,80,18311.74,WM Supercenter
5451,80,14315.2,Neighborhood Market
5452,80,6716.32,Neighborhood Market
5453,80,13062.78,Neighborhood Market
5455,80,15726.49,WM Supercenter
5458,80,12005.87,WM Supercenter
5459,80,12405.73,Neighborhood Market
5460,80,11830.42,WM Supercenter
5461,80,8280.12,WM Supercenter
5462,80,16365.02,WM Supercenter
5463,80,12809.8,WM Supercenter
5464,80,7297.33,Neighborhood Market
5466,80,17458.16,WM Supercenter
5467,80,5379.26,Neighborhood Market
5469,80,15762.2,WM Supercenter
5470,80,14276.24,WM Supercenter
5471,80,19180.88,WM Supercenter
5472,80,14155.17,WM Supercenter
5476,80,31353,WM Supercenter
5477,80,14262.86,WM Supercenter
5479,80,9242.09,WM Supercenter
5480,80,7733.1,WM Supercenter
5481,80,26012.42,WM Supercenter
5482,80,9019.96,WM Supercenter
5483,80,14150.03,WM Supercenter
5485,80,20041.2,WM Supercenter
5486,80,13472.3,WM Supercenter
5487,80,11381.36,WM Supercenter
5488,80,14189.64,WM Supercenter
5489,80,10280.82,WM Supercenter
5490,80,4471.36,Neighborhood Market
5491,80,14712.03,WM Supercenter
5492,80,9875.51,WM Supercenter
5494,80,14188.95,WM Supercenter
5497,80,14831,WM Supercenter
5498,80,11287.07,WM Supercenter
5499,80,11620.94,WM Supercenter
5600,80,2211.52,Neighborhood Market
5601,80,1619.25,Neighborhood Market
5602,80,3375.82,Neighborhood Market
5603,80,3505.73,Neighborhood Market
5604,80,4915.38,Neighborhood Market
5605,80,3541.19,Neighborhood Market
5606,80,9961.11,Neighborhood Market
5608,80,7803.97,Neighborhood Market
5609,80,2888.93,Neighborhood Market
5610,80,2715.39,Neighborhood Market
5611,80,1166.49,Neighborhood Market
5612,80,16161.08,WM Supercenter
5613,80,13063.32,Neighborhood Market
5614,80,3013.59,Neighborhood Market
5615,80,4012.05,Neighborhood Market
5616,80,5625.69,WM Supercenter
5617,80,13838.61,WM Supercenter
5622,80,3252.88,Neighborhood Market
5623,80,3017.87,Neighborhood Market
5624,80,3870.13,Neighborhood Market
5626,80,18668.52,WM Supercenter
5627,80,3128.87,Neighborhood Market
5628,80,13421.04,WM Supercenter
5632,80,11218.7,WM Supercenter
5633,80,8073.45,Neighborhood Market
5634,80,3742.51,Neighborhood Market
5635,80,4255.82,Neighborhood Market
5637,80,2602.32,Neighborhood Market
5640,80,3668.21,Neighborhood Market
5641,80,2216.78,WM Supercenter
5643,80,2988.39,Neighborhood Market
5644,80,3643.25,WM Supercenter
5649,80,12056.17,WM Supercenter
5653,80,2495.64,Neighborhood Market
5654,80,12368.47,Neighborhood Market
5657,80,7255.92,Neighborhood Market
5658,80,2609.81,Neighborhood Market
5659,80,3056.57,Neighborhood Market
5661,80,6833.41,Neighborhood Market
5663,80,6488.65,Neighborhood Market
5664,80,2120.21,Neighborhood Market
5667,80,8400.73,WM Supercenter
5668,80,5320.92,WM Supercenter
5669,80,15670.52,WM Supercenter
5670,80,24059.67,Neighborhood Market
5671,80,33516.42,WM Supercenter
5672,80,12637.76,WM Supercenter
5673,80,10506.84,WM Supercenter
5675,80,3526.08,Neighborhood Market
5676,80,9478.9,WM Supercenter
5678,80,3924.66,Neighborhood Market
5683,80,3732.89,Neighborhood Market
5684,80,2365.54,Neighborhood Market
5686,80,18223.56,WM Supercenter
5689,80,5510.41,Neighborhood Market
5691,80,2439.55,Neighborhood Market
5692,80,3653.81,Neighborhood Market
5693,80,4811.82,Neighborhood Market
5695,80,6981.41,Neighborhood Market
5700,80,6297.01,Neighborhood Market
5701,80,14005.04,WM Supercenter
5702,80,5667.38,Neighborhood Market
5703,80,9935.83,WM Supercenter
5704,80,9040.38,Neighborhood Market
5705,80,10666.59,WM Supercenter
5706,80,11298.68,WM Supercenter
5707,80,18708.17,WM Supercenter
5709,80,10284.08,WM Supercenter
5710,80,26274.69,WM Supercenter
5713,80,9255.23,WM Supercenter
5715,80,7245.12,Neighborhood Market
5716,80,5847.45,Neighborhood Market
5717,80,17371.05,WM Supercenter
5719,80,8786.09,Neighborhood Market
5722,80,7056.14,Neighborhood Market
5725,80,19969.42,Neighborhood Market
5726,80,8349.82,Neighborhood Market
5727,80,14628.17,WM Supercenter
5728,80,15933.42,WM Supercenter
5731,80,16977.16,WM Supercenter
5732,80,15825.27,WM Supercenter
5734,80,8779.65,Neighborhood Market
5735,80,19174.34,WM Supercenter
5737,80,4437.24,Neighborhood Market
5738,80,12063.18,Neighborhood Market
5740,80,10171.19,Neighborhood Market
5741,80,13644.83,Neighborhood Market
5743,80,14350.05,WM Supercenter
5744,80,9711.34,Neighborhood Market
5745,80,15086.37,WM Supercenter
5747,80,12946.86,WM Supercenter
5748,80,13411.04,WM Supercenter
5751,80,11372.5,WM Supercenter
5752,80,17696.69,WM Supercenter
5753,80,11415.57,WM Supercenter
5754,80,8076.66,Neighborhood Market
5755,80,10645.39,Neighborhood Market
5758,80,10600.03,Neighborhood Market
5759,80,11402.05,Neighborhood Market
5760,80,17475.18,Neighborhood Market
5761,80,13529.02,WM Supercenter
5763,80,15865.79,WM Supercenter
5764,80,16083.01,WM Supercenter
5766,80,13794.79,WM Supercenter
5767,80,6583.24,Neighborhood Market
5768,80,8453.97,WM Supercenter
5769,80,8926.72,Neighborhood Market
5771,80,8238.26,Neighborhood Market
5772,80,4729.33,WM Supercenter
5773,80,7085.51,Neighborhood Market
5774,80,9208.57,Neighborhood Market
5776,80,7853.25,Neighborhood Market
5777,80,24093.6,WM Supercenter
5779,80,13221.59,WM Supercenter
5780,80,10737.92,Neighborhood Market
5782,80,6498.51,Neighborhood Market
5786,80,14152.97,WM Supercenter
5787,80,14320.35,WM Supercenter
5789,80,7687.15,Neighborhood Market
5790,80,6294.82,Neighborhood Market
5791,80,10796.66,Neighborhood Market
5795,80,19892.63,WM Supercenter
5797,80,19428.39,WM Supercenter
5799,80,2290.8,WM Supercenter
5804,80,5076.93,Neighborhood Market
5805,80,6379.12,Neighborhood Market
5806,80,15753.78,WM Supercenter
5807,80,16311.87,WM Supercenter
5808,80,15129.33,WM Supercenter
5809,80,13164.05,WM Supercenter
5810,80,12517.99,WM Supercenter
5812,80,13240.83,WM Supercenter
