store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1381,WK08,2,0,
1382,WK07,25,0,
1382,WK08,7,0,
1383,WK07,33,0,
1383,WK08,3,0,
1384,WK07,18,0,
1384,WK08,2,0,
1384,WK10,13,0,
1384,WK11,1,0,
1385,WK07,5,0,
1386,WK07,10,0,
1386,WK10,7,0,
1387,WK07,1,0,
1388,WK07,3,0,
1390,WK07,23,0,
1391,WK07,8,0,
1393,WK07,13,0,
1393,WK08,2,0,
1393,WK10,22,0,
1393,WK11,1,0,
1394,WK07,2,0,
1396,WK07,6,0,
1396,WK10,5,0,
1397,WK07,16,0,
1399,WK07,7,0,
1400,WK07,8,0,
1403,WK07,15,0,
1404,WK07,4,0,
1405,WK07,4,0,
1406,WK07,7,0,
1407,WK07,6,0,
1410,WK07,5,0,
1415,WK07,19,0,
1415,WK08,6,0,
1415,WK11,2,0,
1416,WK07,5,0,
1416,WK11,3,0,
1417,WK07,48,0,
1417,WK08,2,0,
1422,WK07,9,0,
1422,WK10,1,0,
1422,WK11,4,0,
1424,WK07,9,0,
1426,WK07,7,0,
1426,WK08,1,0,
1427,WK07,5,0,
1427,WK08,4,0,
1428,WK07,10,0,
1428,WK10,1,0,
1428,WK11,6,0,
1429,WK07,7,0,
1430,WK07,4,0,
1430,WK10,5,0,
1431,WK07,7,0,
1432,WK07,24,0,
1432,WK08,2,0,
1432,WK10,2,0,
1432,WK11,9,0,
1433,WK07,5,0,
1434,WK07,2,0,
1434,WK10,8,0,
1434,WK11,1,0,
1435,WK07,7,0,
1435,WK08,1,0,
1435,WK10,3,95,
1435,WK11,1,0,
1436,WK07,3,0,
1438,WK07,18,67,
1438,WK08,3,0,
1440,WK07,19,0,
1440,WK08,5,0,
1442,WK07,8,0,
1442,WK08,5,0,
1444,WK07,3,0,
1445,WK07,38,0,
1445,WK08,5,0,
1446,WK07,20,0,
1446,WK11,15,0,
1447,WK07,12,0,
1447,WK08,4,0,
1447,WK11,10,0,
1448,WK07,15,0,
1448,WK08,1,0,
1449,WK07,6,0,
1449,WK10,5,0,
1450,WK07,13,0,
1450,WK08,1,0,
1451,WK07,2,0,
1453,WK07,4,0,
1453,WK10,5,0,
1454,WK07,5,0,
1454,WK10,4,0,
1454,WK11,1,0,
1456,WK07,23,0,
1456,WK08,2,0,
1457,WK07,23,0,
1457,WK08,6,0,
1457,WK10,6,111,
1457,WK11,1,0,
1458,WK07,13,90,
1460,WK07,7,0,
1461,WK07,13,0,
1461,WK08,4,0,
1462,WK07,4,0,
1464,WK07,3,0,
1465,WK07,18,0,
1466,WK07,11,91,
1466,WK08,5,0,
1467,WK07,8,0,
1468,WK07,8,0,
1469,WK07,5,0,
1470,WK07,9,0,
1470,WK11,9,0,
1472,WK07,5,0,
1472,WK11,5,0,
1474,WK07,9,0,
1475,WK07,2,0,
1476,WK07,8,0,
1477,WK07,7,0,
1477,WK08,6,0,
1478,WK07,7,0,
1482,WK07,2,0,
1483,WK07,14,0,
1483,WK08,2,0,
1483,WK10,3,0,
1485,WK07,29,0,
1485,WK08,3,0,
1485,WK10,2,0,
1485,WK11,1,0,
1486,WK07,14,0,
1487,WK07,4,0,
1487,WK10,3,0,
1488,WK07,8,0,
1491,WK07,12,0,
1491,WK08,15,0,
1491,WK10,2,106,
1491,WK11,1,0,
1494,WK07,13,0,
1495,WK07,4,0,
1496,WK07,4,0,
1496,WK10,4,0,
1496,WK11,1,0,
1498,WK07,1,0,
1499,WK07,11,0,
1499,WK08,3,0,
1500,WK07,6,0,
1500,WK11,10,0,
1502,WK07,5,0,
1505,WK07,10,0,
1505,WK08,8,0,
1506,WK07,6,0,
1506,WK10,6,0,
1506,WK11,1,0,
1507,WK07,5,0,
1508,WK07,31,0,
1508,WK08,4,0,
1508,WK10,1,0,
1508,WK11,1,0,
1509,WK07,4,0,
1509,WK10,4,0,
1509,WK11,1,0,
1510,WK07,7,0,
1513,WK07,7,0,
1514,WK07,3,0,
1516,WK07,14,0,
1519,WK07,6,0,
1519,WK08,4,0,
1520,WK07,4,0,
1522,WK07,14,0,
1523,WK07,9,0,
1524,WK07,4,0,
1525,WK07,8,0,
1526,WK07,4,0,
1526,WK10,4,0,
1526,WK11,1,0,
1527,WK07,16,0,
1528,WK07,3,0,
1528,WK10,4,0,
1528,WK11,1,0,
1529,WK07,26,0,
1529,WK08,6,0,
1529,WK10,4,0,
1530,WK07,2,0,
1531,WK07,1,0,
1531,WK10,3,0,
1534,WK07,14,0,
1534,WK11,15,0,
1535,WK07,3,0,
1535,WK11,5,0,
1536,WK07,13,0,
1536,WK08,3,0,
1537,WK07,6,0,
1538,WK07,3,0,
1538,WK11,5,0,
1540,WK07,5,0,
1540,WK11,4,0,
1541,WK07,7,0,
1542,WK07,11,0,
1542,WK08,6,0,
1542,WK10,2,0,
1542,WK11,2,111,
1543,WK07,31,0,
1543,WK08,6,0,
1543,WK10,6,120,
1543,WK11,1,0,
1544,WK07,12,0,
1547,WK07,1,0,
1550,WK07,7,0,
1550,WK10,1,0,
1552,WK07,9,0,
1554,WK07,6,0,
1554,WK08,2,0,
1558,WK07,5,0,
1560,WK07,1,0,
1564,WK07,12,0,
1564,WK08,4,0,
1565,WK07,30,0,
1565,WK08,4,0,
1565,WK10,2,0,
1566,WK07,5,0,
1566,WK11,4,0,
1567,WK07,7,0,
1567,WK11,7,0,
1568,WK07,8,0,
1568,WK08,2,0,
1568,WK10,12,0,
1571,WK07,2,0,
1571,WK10,9,0,
1572,WK07,26,80,
1572,WK08,3,0,
1573,WK07,15,0,
1573,WK08,3,0,
1575,WK07,26,0,
1575,WK08,2,0,
1577,WK07,9,0,
1577,WK11,10,0,
1578,WK07,5,0,
1581,WK07,7,0,
1581,WK11,9,0,
1583,WK07,11,0,
1585,WK07,22,0,
1585,WK08,2,0,
1585,WK10,4,94,
1585,WK11,1,0,
1587,WK07,17,0,
1590,WK07,4,0,
1592,WK07,2,0,
1592,WK11,2,0,
1593,WK07,10,0,
1593,WK10,1,0,
1593,WK11,7,0,
1594,WK07,12,0,
1594,WK08,2,0,
1597,WK07,6,0,
1602,WK07,4,0,
1602,WK10,4,0,
1602,WK11,1,0,
1604,WK07,24,0,
1604,WK08,6,0,
1604,WK10,6,107,
1604,WK11,1,0,
1605,WK07,4,0,
1606,WK07,8,0,
1608,WK07,17,0,
1608,WK08,3,0,
1609,WK07,15,0,
1609,WK08,6,0,
1609,WK11,10,120,
1610,WK07,6,0,
1610,WK10,5,0,
1611,WK07,17,0,
1611,WK08,4,0,
1611,WK11,4,120,
1612,WK07,6,0,
1613,WK07,8,0,
1614,WK07,6,0,
1616,WK07,19,0,
1617,WK07,20,0,
1617,WK08,6,0,
1617,WK10,6,107,
1617,WK11,1,0,
1619,WK07,2,0,
1619,WK10,3,0,
1621,WK07,16,0,
1621,WK08,1,0,
1621,WK10,21,0,
1621,WK11,1,0,
1622,WK07,2,0,
1623,WK07,13,0,
1623,WK08,1,0,
1623,WK09,1,0,
1626,WK07,1,0,
1627,WK07,3,0,
1627,WK11,3,0,
1628,WK07,7,0,
1630,WK07,15,0,
1631,WK07,4,0,
1632,WK07,14,0,
1632,WK08,5,0,
1632,WK11,8,106,
1633,WK07,13,0,
1633,WK08,2,0,
1633,WK11,16,0,
1634,WK07,18,0,
1634,WK08,2,0,
1634,WK11,23,0,
1635,WK07,4,0,
1635,WK10,1,0,
1636,WK07,13,0,
1636,WK08,2,0,
1636,WK11,5,109,
1638,WK07,7,0,
1639,WK07,16,0,
1639,WK08,4,0,
1639,WK09,2,0,
1639,WK10,15,0,
1641,WK07,2,0,
1642,WK07,12,0,
1642,WK10,1,0,
1642,WK11,7,0,
1643,WK07,2,0,
1644,WK07,10,0,
1644,WK10,8,0,
1645,WK07,6,0,
1645,WK08,2,0,
1648,WK07,17,0,
1648,WK08,3,0,
1649,WK07,2,0,
1649,WK11,9,0,
1651,WK07,2,0,
1652,WK07,7,0,
1653,WK07,17,0,
1654,WK07,23,0,
1654,WK08,6,0,
1654,WK11,3,0,
1656,WK07,5,0,
1656,WK10,10,0,
1657,WK07,7,0,
1657,WK11,9,0,
1658,WK07,6,0,
1659,WK07,16,0,
1659,WK08,6,0,
1659,WK10,13,0,
1659,WK11,1,0,
1661,WK07,3,0,
1662,WK07,7,0,
1663,WK07,10,0,
1664,WK07,1,0,
1668,WK07,4,0,
1668,WK10,1,0,
1669,WK07,14,0,
1669,WK08,2,0,
1669,WK11,21,0,
1671,WK07,8,0,
1672,WK07,8,0,
1672,WK11,5,0,
1673,WK07,17,0,
1673,WK08,6,0,
1673,WK10,13,107,
1673,WK16,0,107,
1674,WK07,2,0,
1677,WK07,4,0,
1677,WK10,7,0,
1678,WK07,4,0,
1678,WK10,1,0,
1679,WK07,21,0,
1679,WK08,2,0,
1679,WK11,4,95,
1682,WK07,5,0,
1684,WK07,3,0,
1684,WK10,5,0,
1685,WK07,18,0,
1685,WK08,4,0,
1685,WK10,2,0,
1685,WK11,1,0,
1686,WK07,5,0,
1687,WK07,9,0,
1688,WK07,4,0,
1689,WK07,14,0,
1689,WK10,8,0,
1689,WK11,1,0,
1694,WK07,8,0,
1695,WK07,14,0,
1695,WK08,1,0,
1695,WK11,15,0,
1696,WK07,5,0,
1696,WK11,8,0,
1697,WK07,2,0,
1698,WK07,34,0,
1698,WK08,4,0,
1698,WK10,11,0,
1699,WK07,10,0,
1699,WK08,2,0,
1700,WK07,6,0,
1702,WK07,2,0,
1703,WK07,17,0,
1704,WK07,6,0,
1705,WK07,10,0,
1705,WK08,1,0,
1705,WK10,10,0,
1708,WK07,14,0,
1708,WK08,1,0,
1709,WK07,12,0,
1709,WK08,6,0,
1709,WK10,3,0,
1709,WK11,2,116,
1712,WK07,8,0,
1713,WK07,4,0,
1713,WK10,4,0,
1713,WK11,1,0,
1714,WK07,23,0,
1714,WK08,2,0,
1715,WK07,7,0,
1719,WK07,13,0,
1719,WK08,2,0,
1719,WK10,2,0,
1719,WK11,6,0,
1720,WK07,6,0,
1721,WK07,3,0,
1721,WK10,3,0,
1721,WK11,1,0,
1722,WK07,3,0,
1722,WK11,4,0,
1723,WK07,8,0,
1723,WK10,7,0,
1723,WK11,1,0,
1724,WK07,6,0,
1726,WK07,7,0,
1727,WK07,4,0,
1727,WK10,5,0,
1730,WK07,5,0,
1733,WK07,7,0,
1733,WK11,4,0,
1736,WK07,9,0,
1739,WK07,10,0,
1739,WK10,10,0,
1741,WK07,29,0,
1741,WK08,6,0,
1742,WK07,19,0,
1743,WK07,10,0,
1744,WK07,9,0,
1744,WK10,8,0,
1749,WK07,28,0,
1749,WK08,5,0,
1749,WK10,9,111,
1750,WK07,6,0,
1751,WK07,3,0,
1752,WK07,3,0,
1752,WK11,3,0,
1753,WK07,3,0,
1753,WK10,1,0,
1754,WK07,5,0,
1754,WK11,4,0,
1755,WK07,6,0,
1757,WK07,4,0,
1757,WK11,5,0,
1759,WK07,32,0,
1759,WK08,3,0,
1760,WK07,28,0,
1760,WK08,2,0,
1762,WK07,8,0,
1762,WK10,9,0,
1763,WK07,20,0,
1767,WK07,12,0,
1768,WK07,10,0,
1769,WK07,3,0,
1769,WK10,5,0,
1771,WK07,3,0,
1771,WK11,4,0,
1772,WK07,16,115,
1772,WK08,1,0,
1773,WK07,2,0,
1774,WK07,5,0,
1775,WK07,23,0,
1775,WK08,4,0,
1776,WK07,8,0,
1776,WK10,14,0,
1778,WK07,15,0,
1778,WK08,6,0,
1778,WK10,6,110,
1778,WK11,1,0,
1780,WK07,2,0,
1781,WK07,18,0,
1781,WK08,2,0,
1781,WK10,7,109,
1782,WK07,24,0,
1782,WK08,4,0,
1783,WK07,18,0,
1785,WK07,21,0,
1785,WK10,9,0,
1786,WK07,4,0,
1786,WK11,5,0,
1787,WK07,9,0,
1787,WK08,1,0,
1787,WK10,3,102,
1787,WK11,1,0,
1788,WK07,14,0,
1788,WK08,2,0,
1788,WK10,15,0,
1789,WK07,25,0,
1789,WK08,1,0,
1790,WK07,14,0,
1790,WK10,1,0,
1790,WK11,1,0,
1791,WK07,18,0,
1791,WK08,2,0,
1791,WK10,4,0,
1791,WK11,13,0,
1792,WK07,3,0,
1792,WK10,5,0,
1793,WK07,6,0,
1794,WK07,14,0,
1794,WK10,2,0,
1795,WK07,5,0,
1796,WK07,22,0,
1796,WK08,3,0,
1796,WK10,3,106,
1797,WK07,18,0,
1797,WK08,6,0,
1797,WK10,9,111,
1798,WK07,5,0,
1798,WK11,4,0,
1799,WK07,4,0,
1799,WK10,5,0,
1801,WK07,5,0,
1802,WK07,14,0,
1802,WK08,2,0,
1802,WK10,1,0,
1806,WK07,11,0,
1806,WK10,17,0,
1807,WK07,18,0,
1808,WK07,20,0,
1808,WK08,4,0,
1808,WK10,9,0,
1808,WK11,1,0,
1809,WK07,22,0,
1809,WK08,8,0,
1809,WK10,3,0,
1809,WK11,1,0,
1810,WK07,11,0,
1810,WK08,2,0,
1810,WK09,1,0,
1811,WK07,2,0,
1812,WK07,7,0,
1815,WK07,1,0,
1817,WK07,38,0,
1817,WK08,6,0,
1819,WK07,15,0,
1819,WK08,2,0,
1819,WK11,15,0,
1820,WK07,3,0,
1820,WK10,9,0,
1822,WK07,3,0,
1826,WK07,7,0,
1826,WK08,2,0,
1827,WK07,6,0,
1828,WK07,4,0,
1828,WK10,5,0,
1829,WK07,3,0,
1830,WK07,16,0,
1830,WK08,1,0,
1830,WK10,14,0,
1831,WK07,11,0,
1831,WK10,14,0,
1833,WK07,8,0,
1834,WK07,25,0,
1834,WK08,4,0,
1835,WK07,12,0,
1835,WK08,5,0,
1836,WK07,5,0,
1836,WK11,3,0,
1840,WK07,6,0,
1840,WK08,1,0,
1841,WK07,2,0,
1843,WK07,5,0,
1844,WK07,15,0,
1845,WK07,4,0,
1847,WK07,12,0,
1847,WK08,2,0,
1849,WK07,5,0,
1850,WK07,7,0,
1851,WK07,1,0,
1853,WK07,8,0,
1854,WK07,7,0,
1855,WK07,4,0,
1855,WK11,1,0,
1856,WK07,33,0,
1856,WK08,7,0,
1856,WK10,9,0,
1857,WK07,3,0,
1857,WK10,1,0,
1861,WK07,4,0,
1861,WK11,5,0,
1866,WK07,19,0,
1866,WK08,2,0,
1866,WK10,9,0,
1868,WK07,17,0,
1868,WK08,2,0,
1868,WK10,7,95,
1869,WK07,10,0,
1871,WK07,25,0,
1871,WK08,6,0,
1871,WK10,2,0,
1872,WK07,12,107,
1872,WK08,3,0,
1874,WK07,9,0,
1875,WK07,18,0,
1876,WK07,11,96,
1876,WK08,6,0,
1877,WK07,14,0,
1878,WK07,15,109,
1878,WK08,3,0,
1880,WK07,7,102,
1880,WK08,4,0,
1884,WK07,14,0,
1884,WK08,1,0,
1884,WK09,1,0,
1885,WK07,5,0,
1885,WK10,5,0,
1886,WK07,30,0,
1886,WK08,3,0,
1886,WK10,20,0,
1887,WK07,11,0,
1887,WK08,2,0,
1887,WK10,2,0,
1888,WK07,8,95,
1888,WK08,1,0,
1890,WK07,15,0,
1891,WK07,3,0,
1891,WK10,5,0,
1894,WK07,8,0,
1896,WK07,15,0,
1896,WK10,8,0,
1896,WK11,1,0,
1900,WK07,22,0,
1900,WK08,4,0,
1901,WK07,9,116,
1901,WK08,4,0,
1902,WK07,8,108,
1902,WK08,2,0,
1903,WK07,30,0,
1903,WK08,2,0,
1906,WK07,12,0,
1906,WK10,9,0,
1907,WK07,9,0,
1907,WK10,8,0,
1909,WK07,10,0,
1909,WK08,1,0,
1909,WK10,9,0,
1910,WK07,12,0,
1910,WK08,4,0,
1917,WK07,18,0,
1917,WK08,7,0,
1918,WK07,23,0,
1918,WK10,15,0,
1921,WK07,42,0,
1921,WK08,4,0,
1922,WK07,4,0,
1923,WK07,9,0,
1923,WK10,1,0,
1923,WK11,5,0,
1924,WK07,12,0,
1924,WK08,5,0,
1924,WK10,20,0,
1925,WK07,28,0,
1925,WK08,5,0,
1929,WK07,13,0,
1929,WK08,2,0,
1929,WK11,4,109,
1930,WK07,8,0,
1930,WK08,1,0,
1930,WK10,6,0,
1931,WK07,22,0,
1931,WK08,6,0,
1931,WK10,10,107,
1932,WK07,21,0,
1932,WK08,5,0,
1932,WK10,7,0,
1934,WK07,11,0,
1936,WK07,24,0,
1936,WK08,4,0,
1936,WK11,3,113,
1939,WK07,24,0,
1939,WK08,6,0,
1939,WK10,15,111,
1940,WK07,2,0,
1940,WK10,5,0,
1942,WK07,5,0,
1942,WK11,5,0,
1943,WK07,9,0,
1945,WK07,15,0,
1945,WK08,2,0,
1945,WK10,18,0,
1946,WK07,21,0,
1946,WK08,6,0,
1946,WK10,6,0,
1947,WK07,34,0,
1947,WK08,5,0,
1949,WK07,13,0,
1949,WK08,6,0,
1949,WK10,2,0,
1951,WK07,21,0,
1951,WK08,5,0,
1954,WK07,14,0,
1954,WK08,5,0,
1954,WK10,12,103,
1955,WK07,3,0,
1956,WK07,18,0,
1956,WK08,5,0,
1956,WK10,2,96,
1957,WK07,4,0,
1961,WK07,3,0,
1962,WK07,14,0,
1962,WK09,2,0,
1963,WK07,13,0,
1964,WK07,10,0,
1964,WK08,3,0,
1964,WK10,3,0,
1965,WK07,10,0,
1965,WK10,2,0,
1966,WK07,9,0,
1966,WK08,1,0,
1966,WK10,14,0,
1967,WK07,3,0,
1967,WK10,1,0,
1969,WK07,5,0,
1971,WK07,5,0,
1971,WK11,5,0,
1972,WK07,6,0,
1972,WK08,1,0,
1973,WK07,12,0,
1973,WK08,4,0,
1973,WK10,4,0,
1975,WK07,27,0,
1975,WK08,5,0,
1975,WK10,13,111,
1976,WK07,2,0,
1976,WK10,3,0,
1977,WK07,27,0,
1977,WK08,4,0,
1978,WK07,23,0,
1978,WK08,5,0,
1978,WK09,2,0,
1978,WK10,5,0,
1979,WK07,16,0,
1979,WK08,6,0,
1980,WK07,28,0,
1980,WK08,3,0,
1980,WK10,13,0,
1982,WK07,2,0,
1983,WK07,19,0,
1983,WK08,7,0,
1984,WK07,5,0,
1984,WK10,5,0,
1987,WK07,13,0,
1987,WK10,2,0,
1987,WK11,11,0,
1988,WK07,18,0,
1992,WK07,7,0,
1993,WK07,10,0,
1993,WK10,11,0,
1994,WK07,4,0,
1994,WK10,8,0,
1995,WK07,10,102,
1995,WK08,1,0,
1997,WK07,2,0,
1997,WK10,8,0,
1999,WK07,11,0,
1999,WK08,6,0,
1999,WK11,21,0,
2000,WK07,18,0,
2001,WK07,2,0,
2002,WK07,1,0,
2004,WK07,3,0,
2004,WK10,5,0,
2006,WK07,32,0,
2006,WK08,5,0,
2007,WK07,33,0,
2007,WK08,9,0,
2010,WK07,10,0,
2010,WK10,1,0,
2010,WK11,6,0,
2013,WK07,24,0,
2013,WK08,7,0,
2013,WK10,13,113,
2014,WK07,12,0,
2014,WK08,6,0,
2014,WK10,2,0,
2016,WK07,29,111,
2016,WK08,4,0,
2019,WK07,2,0,
2019,WK10,5,0,
2021,WK07,14,0,
2021,WK08,2,0,
2021,WK10,17,0,
2022,WK07,5,0,
2022,WK10,5,0,
2023,WK07,17,0,
2024,WK07,11,0,
2024,WK08,8,0,
2025,WK07,5,0,
2025,WK08,1,0,
2026,WK07,3,0,
2027,WK07,7,0,
2030,WK07,17,0,
2030,WK08,6,0,
2033,WK07,5,0,
2033,WK11,5,0,
2036,WK07,6,0,
2036,WK08,8,0,
2037,WK07,47,0,
2037,WK08,5,0,
2038,WK07,8,0,
2043,WK07,11,0,
2043,WK08,2,0,
2043,WK10,14,0,
2044,WK07,28,0,
2044,WK08,2,0,
2046,WK07,21,0,
2046,WK08,6,0,
2046,WK10,11,111,
2047,WK07,33,0,
2047,WK08,6,0,
2047,WK10,11,111,
2048,WK07,5,0,
2050,WK07,15,0,
2050,WK08,4,0,
2052,WK07,30,0,
2052,WK08,2,0,
2053,WK07,11,0,
2053,WK08,2,0,
2054,WK07,18,0,
2055,WK07,28,0,
2055,WK08,6,0,
2055,WK10,9,120,
2056,WK07,11,0,
2056,WK10,9,0,
2057,WK07,28,0,
2057,WK08,2,0,
2057,WK10,15,0,
2061,WK07,8,0,
2061,WK10,2,0,
2061,WK11,6,0,
2062,WK07,5,0,
2063,WK07,2,0,
2063,WK10,4,0,
2064,WK07,24,0,
2064,WK08,5,0,
2064,WK09,2,0,
2065,WK07,12,0,
2067,WK07,6,0,
2067,WK08,2,0,
2068,WK07,21,0,
2069,WK07,10,0,
2069,WK08,4,0,
2070,WK07,23,0,
2070,WK08,5,0,
2071,WK07,90,0,
2071,WK08,5,0,
2072,WK07,3,0,
2074,WK07,165,0,
2074,WK08,11,0,
2074,WK09,97,0,
2074,WK10,60,0,
2074,WK11,62,0,
2074,WK13,64,0,
2074,WK14,22,0,
2075,WK07,28,0,
2075,WK08,5,0,
2077,WK07,11,0,
2077,WK08,4,0,
2078,WK07,11,0,
2078,WK08,8,0,
2079,WK07,9,0,
2079,WK08,5,0,
2079,WK10,10,99,
2081,WK07,8,0,
2083,WK07,6,0,
2084,WK07,42,0,
2084,WK08,7,0,
2085,WK07,2,0,
2088,WK07,13,0,
2088,WK08,5,0,
2088,WK10,5,123,
2089,WK07,8,0,
2090,WK07,25,0,
2090,WK08,5,0,
2090,WK09,2,0,
2091,WK07,7,0,
2092,WK07,10,0,
2092,WK08,2,0,
2092,WK10,6,0,
2093,WK07,6,0,
2093,WK10,8,0,
2094,WK07,2,0,
2095,WK07,29,0,
2095,WK10,15,0,
2097,WK07,8,0,
2097,WK08,4,0,
2097,WK10,7,0,
2100,WK07,19,0,
2100,WK08,2,0,
2100,WK10,2,0,
2100,WK11,2,102,
2101,WK07,9,0,
2101,WK08,6,0,
2102,WK07,18,0,
2102,WK08,2,0,
2102,WK10,2,0,
2102,WK11,16,0,
2104,WK07,11,0,
2104,WK08,3,0,
2106,WK07,8,0,
2107,WK07,15,0,
2107,WK08,2,0,
2107,WK10,12,0,
2108,WK07,15,0,
2109,WK07,9,0,
2111,WK07,5,0,
2114,WK07,32,0,
2114,WK08,2,0,
2115,WK07,26,0,
2115,WK08,4,0,
2116,WK07,25,0,
2116,WK08,5,0,
2116,WK10,5,0,
2118,WK07,12,0,
2118,WK10,5,0,
2120,WK07,14,0,
2120,WK08,6,0,
2120,WK10,10,107,
2121,WK07,72,0,
2121,WK08,5,0,
2127,WK07,5,0,
2127,WK10,5,0,
2128,WK07,8,0,
2128,WK10,10,0,
2129,WK07,25,0,
2129,WK08,2,0,
2129,WK10,15,0,
2130,WK07,5,0,
2130,WK10,5,0,
2131,WK07,4,0,
2133,WK07,2,0,
2135,WK07,11,0,
2135,WK08,2,0,
2135,WK10,7,0,
2136,WK07,7,0,
2138,WK07,23,0,
2138,WK08,8,0,
2138,WK10,12,0,
2140,WK07,22,0,
2140,WK08,4,0,
2140,WK10,2,0,
2142,WK07,6,0,
2142,WK10,23,0,
2143,WK07,23,0,
2143,WK08,2,0,
2143,WK10,5,116,
2144,WK07,8,0,
2144,WK10,9,0,
2146,WK07,9,0,
2146,WK10,11,0,
2147,WK07,14,115,
2147,WK08,3,0,
2149,WK07,13,0,
2149,WK08,3,0,
2150,WK07,20,0,
2153,WK07,23,0,
2153,WK08,2,0,
2153,WK10,22,0,
2155,WK07,20,0,
2155,WK08,1,0,
2155,WK10,16,0,
2156,WK07,7,0,
2157,WK07,2,0,
2157,WK10,5,0,
2159,WK07,16,0,
2159,WK08,8,0,
2159,WK10,3,0,
2161,WK07,5,0,
2164,WK07,19,0,
2164,WK08,6,0,
2164,WK10,7,107,
2166,WK07,8,0,
2166,WK10,9,0,
2169,WK07,17,97,
2169,WK08,6,0,
2169,WK09,3,0,
2170,WK07,5,0,
2170,WK10,5,0,
2174,WK07,4,0,
2174,WK10,5,0,
2175,WK07,30,0,
2175,WK08,4,0,
2176,WK07,8,0,
2176,WK08,2,0,
2178,WK07,9,0,
2178,WK08,2,0,
2178,WK10,6,116,
2180,WK07,7,0,
2180,WK10,5,0,
2183,WK07,24,0,
2183,WK08,3,0,
2183,WK10,5,0,
2184,WK07,8,0,
2184,WK10,9,0,
2185,WK07,8,0,
2185,WK08,2,0,
2185,WK10,3,0,
2187,WK07,25,0,
2188,WK07,86,0,
2188,WK08,5,0,
2188,WK09,23,0,
2189,WK07,21,0,
2190,WK07,9,0,
2191,WK07,4,0,
2191,WK11,4,0,
2192,WK07,11,0,
2192,WK08,6,0,
2192,WK10,14,0,
2193,WK07,2,0,
2193,WK10,5,0,
2195,WK07,9,0,
2196,WK07,21,0,
2196,WK08,6,0,
2197,WK07,10,0,
2197,WK10,9,0,
2199,WK07,4,0,
2199,WK08,4,0,
2200,WK07,5,0,
2200,WK10,5,0,
2202,WK07,21,0,
2202,WK08,6,0,
2202,WK10,10,111,
2205,WK07,9,0,
2205,WK10,10,0,
2206,WK07,2,0,
2208,WK07,2,0,
2208,WK10,5,0,
2209,WK07,7,0,
2210,WK07,2,0,
2210,WK10,5,0,
2213,WK07,3,0,
2214,WK07,2,0,
2218,WK07,1,0,
2221,WK07,16,0,
2221,WK08,7,0,
2222,WK07,5,0,
2222,WK10,6,0,
2224,WK07,6,0,
2224,WK10,5,0,
2225,WK07,7,0,
2225,WK10,5,0,
2228,WK07,11,0,
2228,WK10,8,0,
2232,WK07,7,0,
2234,WK07,8,0,
2234,WK10,8,0,
2236,WK07,15,0,
2237,WK07,5,0,
2238,WK07,3,0,
2240,WK07,3,0,
2243,WK07,23,0,
2243,WK08,2,0,
2244,WK07,5,0,
2245,WK07,5,0,
2245,WK08,3,0,
2249,WK07,36,0,
2249,WK08,5,0,
2253,WK07,15,0,
2256,WK07,8,0,
2258,WK07,6,0,
2259,WK07,115,0,
2259,WK08,5,0,
2261,WK07,8,0,
2261,WK10,9,0,
2262,WK07,14,0,
2262,WK10,15,0,
2264,WK07,5,0,
2264,WK10,1,0,
2270,WK07,12,96,
2270,WK08,4,0,
2271,WK07,4,0,
2271,WK10,5,0,
2272,WK07,24,0,
2273,WK07,12,0,
2273,WK10,1,0,
2273,WK11,7,0,
2274,WK07,22,0,
2274,WK08,14,0,
2274,WK11,4,103,
2276,WK07,14,0,
2276,WK09,1,0,
2276,WK10,6,0,
2277,WK07,5,0,
2277,WK08,1,0,
2278,WK07,16,0,
2278,WK08,1,0,
2278,WK10,4,96,
2282,WK07,4,0,
2282,WK10,6,0,
2283,WK07,12,0,
2283,WK10,9,0,
2284,WK07,7,0,
2285,WK07,17,0,
2285,WK08,1,0,
2285,WK10,16,0,
2286,WK07,13,0,
2286,WK08,1,0,
2286,WK09,1,0,
2287,WK07,2,0,
2287,WK10,3,0,
2289,WK07,13,0,
2289,WK08,6,0,
2289,WK10,10,111,
2291,WK07,12,0,
2293,WK07,12,0,
2293,WK08,5,0,
2293,WK10,12,0,
2293,WK11,1,0,
2295,WK07,4,0,
2299,WK07,4,0,
2299,WK10,5,0,
2302,WK07,3,0,
2306,WK07,4,0,
2307,WK07,7,0,
2310,WK07,11,0,
2312,WK07,6,0,
2313,WK07,3,0,
2313,WK10,3,0,
2315,WK07,22,0,
2317,WK07,54,0,
2317,WK08,5,0,
2318,WK07,18,0,
2318,WK08,2,0,
2318,WK10,14,0,
2319,WK07,55,0,
2319,WK08,6,0,
2325,WK07,28,0,
2325,WK08,6,0,
2326,WK07,24,0,
2326,WK08,6,0,
2326,WK10,10,110,
2330,WK07,28,0,
2330,WK08,6,0,
2330,WK10,13,111,
2332,WK07,13,0,
2332,WK08,5,0,
2332,WK10,10,111,
2334,WK07,10,0,
2335,WK07,4,0,
2336,WK07,17,0,
2336,WK08,1,0,
2336,WK10,9,0,
2337,WK07,16,0,
2338,WK07,17,0,
2338,WK08,8,0,
2338,WK10,2,0,
2340,WK07,21,104,
2340,WK08,8,0,
2346,WK07,7,0,
