Region,Market,Store,Labor Status,,,,,,,,,,,,
42,326,2575,Complete,,,,,,,,,,,,
4,42,585,Complete,,,,,,,,,,,,
76,292,3639,Complete,,,,,,,,,,,,
42,321,141,Change Return trip required to revisit trip required,,,,,,,,,,,,
46,367,1240,Complete,,,,,,,,,,,,
58,365,4337,Change Return trip required to revisit trip required,,,,,,,,,,,,
54,388,5458,Complete,,,,,,,,,,,,
54,380,5676,Complete,,,,,,,,,,,,
25,272,1395,Complete,,,,,,,,,,,,
25,268,1737,Complete,,,,,,,,,,,,
26,301,1641,Complete,,,,,,,,,,,,
46,385,3732,Complete,,,,,,,,,,,,
20,214,1839,Change Return trip required to revisit trip required,,,,,,,,,,,,
4,38,511,Complete,,,,,,,,,,,,
4,38,2703,Complete,,,,,,,,,,,,
4,38,4457,Complete,,,,,,,,,,,,
12,153,192,Complete,,,,,,,,,,,,
12,119,619,Change Return trip required to revisit trip required,,,,,,,,,,,,
12,149,4435,Complete,,,,,,,,,,,,
5,583,259,Change Return trip required to revisit trip required,,,,,,,,,,,,
75,287,3219,Change Return trip required to revisit trip required,,,,,,,,,,,,
20,311,3303,Complete,,,,,,,,,,,,
11,329,68,Complete,,,,,,,,,,,,
54,388,1280,Complete,,,,,,,,,,,,
9,116,725,Complete,,,,,,,,,,,,
9,108,1916,Change Return trip required to revisit trip required,,,,,,,,,,,,
9,116,3887,Complete,,,,,,,,,,,,
44,409,186,Change Return trip required to revisit trip required,,,,,,,,,,,,
44,409,346,Change Return trip required to revisit trip required,,,,,,,,,,,,
11,136,707,Complete,,,,,,,,,,,,
22,558,1807,Change Return trip required to revisit trip required,,,,,,,,,,,,
22,178,1921,Change Return trip required to revisit trip required,,,,,,,,,,,,
5,44,1801,Change Return trip required to revisit trip required,,,,,,,,,,,,
6,63,2724,Complete,,,,,,,,,,,,
53,442,3247,Complete,,,,,,,,,,,,
76,280,2566,Complete,,,,,,,,,,,,
76,228,3253,Complete,,,,,,,,,,,,
22,234,5358,Complete,,,,,,,,,,,,
16,160,2953,Complete,,,,,,,,,,,,
17,176,5867,Pending,,,,,,,,,,,,
42,326,4168,Complete,,,,,,,,,,,,
26,304,948,Complete,,,,,,,,,,,,
26,305,1209,Complete,,,,,,,,,,,,
76,292,5227,Change Return trip required to revisit trip required,,,,,,,,,,,,
42,321,125,Complete,,,,,,,,,,,,
46,366,1846,Complete,,,,,,,,,,,,
58,365,4325,Complete,,,,,,,,,,,,
54,380,5049,Complete,,,,,,,,,,,,
54,388,5099,Complete,,,,,,,,,,,,
25,272,436,Complete,,,,,,,,,,,,
25,267,2816,Complete,,,,,,,,,,,,
26,309,1010,Complete,,,,,,,,,,,,
26,301,1354,Change Return trip required to revisit trip required,,,,,,,,,,,,
46,385,4201,Change Return trip required to revisit trip required,,,,,,,,,,,,
20,214,5066,Complete,,,,,,,,,,,,
4,38,621,Complete,,,,,,,,,,,,
4,38,634,Complete,,,,,,,,,,,,
12,153,272,Complete,,,,,,,,,,,,
12,121,676,Complete,,,,,,,,,,,,
12,149,1226,Change Return trip required to revisit trip required,,,,,,,,,,,,
5,583,1055,Complete,,,,,,,,,,,,
20,311,154,Complete,,,,,,,,,,,,
75,288,1773,Change Return trip required to revisit trip required,,,,,,,,,,,,
76,286,3344,Complete,,,,,,,,,,,,
11,329,62,Complete,,,,,,,,,,,,
54,388,1095,Complete,,,,,,,,,,,,
3,112,925,Complete,,,,,,,,,,,,
9,92,931,Change Return trip required to revisit trip required,,,,,,,,,,,,
3,89,5299,Complete,,,,,,,,,,,,
47,406,419,Complete,,,,,,,,,,,,
17,174,2503,Change Return trip required to revisit trip required,,,,,,,,,,,,
22,558,2871,Change Return trip required to revisit trip required,,,,,,,,,,,,
22,178,5414,Complete,,,,,,,,,,,,
6,62,3510,Complete,,,,,,,,,,,,
5,44,3631,Pending,,,,,,,,,,,,
53,442,910,Complete,,,,,,,,,,,,
22,234,1850,Complete,,,,,,,,,,,,
76,228,5360,Change Return trip required to revisit trip required,,,,,,,,,,,,
9,110,5912,Pending,,,,,,,,,,,,
6,63,3425,Pending,,,,,,,,,,,,
5,45,6467,Pending,,,,,,,,,,,,
13,125,1163,Pending,,,,,,,,,,,,
26,304,1064,Pending,,,,,,,,,,,,
26,296,1287,Pending,,,,,,,,,,,,
54,388,1199,Pending,,,,,,,,,,,,
9,108,1387,Pending,,,,,,,,,,,,
14,97,3307,Pending,,,,,,,,,,,,
3,114,3463,Pending,,,,,,,,,,,,
9,90,5214,Pending,,,,,,,,,,,,
47,407,43,Pending,,,,,,,,,,,,
47,406,369,Pending,,,,,,,,,,,,
44,410,382,Pending,,,,,,,,,,,,
11,146,106,Pending,,,,,,,,,,,,
11,136,1530,Pending,,,,,,,,,,,,
22,178,1844,Pending,,,,,,,,,,,,
22,558,1869,Pending,,,,,,,,,,,,
22,284,2041,Pending,,,,,,,,,,,,
17,174,2090,Pending,,,,,,,,,,,,
22,165,2254,Pending,,,,,,,,,,,,
6,62,3572,Pending,,,,,,,,,,,,
53,435,3488,Pending,,,,,,,,,,,,
53,444,6394,Pending,,,,,,,,,,,,
7,74,3381,Pending,,,,,,,,,,,,
41,256,729,Pending,,,,,,,,,,,,
20,258,1259,Pending,,,,,,,,,,,,
42,328,788,Pending,,,,,,,,,,,,
14,13,2111,Pending,,,,,,,,,,,,
14,1,2748,Pending,,,,,,,,,,,,
11,137,4187,Pending,,,,,,,,,,,,
46,367,1291,Pending,,,,,,,,,,,,
46,368,5369,Pending,,,,,,,,,,,,
54,585,4734,Pending,,,,,,,,,,,,
25,269,1668,Pending,,,,,,,,,,,,
41,580,1162,Pending,,,,,,,,,,,,
41,249,5483,Pending,,,,,,,,,,,,
47,406,978,Pending,,,,,,,,,,,,
26,298,1558,Pending,,,,,,,,,,,,
12,124,1694,Pending,,,,,,,,,,,,
4,300,2772,Pending,,,,,,,,,,,,
26,296,3182,Pending,,,,,,,,,,,,
20,209,5387,Pending,,,,,,,,,,,,
11,144,1248,Pending,,,,,,,,,,,,
13,66,777,Pending,,,,,,,,,,,,
7,70,812,Pending,,,,,,,,,,,,
7,82,1129,Pending,,,,,,,,,,,,
60,514,5073,Pending,,,,,,,,,,,,
20,316,2849,Pending,,,,,,,,,,,,
20,235,1739,Pending,,,,,,,,,,,,
17,164,2064,Pending,,,,,,,,,,,,
22,166,2141,Pending,,,,,,,,,,,,
22,168,3563,Pending,,,,,,,,,,,,
20,258,1189,Pending,,,,,,,,,,,,
12,123,3234,Pending,,,,,,,,,,,,
57,470,2126,Pending,,,,,,,,,,,,
41,256,1675,Pending,,,,,,,,,,,,
13,125,2706,Pending,,,,,,,,,,,,
60,469,4359,Pending,,,,,,,,,,,,
11,329,229,Pending,,,,,,,,,,,,
4,39,1603,Pending,,,,,,,,,,,,
4,35,5487,Pending,,,,,,,,,,,,
54,388,986,Pending,,,,,,,,,,,,
3,89,110,Pending,,,,,,,,,,,,
3,114,547,Pending,,,,,,,,,,,,
9,108,1589,Pending,,,,,,,,,,,,
47,407,35,Pending,,,,,,,,,,,,
44,410,242,Pending,,,,,,,,,,,,
47,406,592,Pending,,,,,,,,,,,,
41,253,491,Pending,,,,,,,,,,,,
11,136,182,Pending,,,,,,,,,,,,
22,178,2195,Pending,,,,,,,,,,,,
17,174,2604,Pending,,,,,,,,,,,,
22,165,3774,Pending,,,,,,,,,,,,
22,165,5384,Pending,,,,,,,,,,,,
22,558,5944,Pending,,,,,,,,,,,,
7,74,1257,Pending,,,,,,,,,,,,
6,62,5449,Pending,,,,,,,,,,,,
53,435,1571,Pending,,,,,,,,,,,,
53,444,1650,Pending,,,,,,,,,,,,
20,258,1743,Pending,,,,,,,,,,,,
44,409,3492,Pending,,,,,,,,,,,,
20,316,1450,Pending,,,,,,,,,,,,
11,137,766,Pending,,,,,,,,,,,,
14,1,904,Pending,,,,,,,,,,,,
14,13,5262,Pending,,,,,,,,,,,,
46,366,1325,Pending,,,,,,,,,,,,
46,368,5331,Pending,,,,,,,,,,,,
54,585,3824,Pending,,,,,,,,,,,,
25,269,3891,Pending,,,,,,,,,,,,
41,580,870,Pending,,,,,,,,,,,,
41,249,1459,Pending,,,,,,,,,,,,
26,304,1039,Pending,,,,,,,,,,,,
26,299,3889,Pending,,,,,,,,,,,,
4,300,4273,Pending,,,,,,,,,,,,
26,305,4594,Pending,,,,,,,,,,,,
20,209,3293,Pending,,,,,,,,,,,,
11,145,2322,Pending,,,,,,,,,,,,
13,66,408,Pending,,,,,,,,,,,,
7,83,475,Pending,,,,,,,,,,,,
7,70,600,Pending,,,,,,,,,,,,
60,514,2385,Pending,,,,,,,,,,,,
17,226,2480,Pending,,,,,,,,,,,,
20,235,4501,Pending,,,,,,,,,,,,
22,168,4612,Pending,,,,,,,,,,,,
22,166,5495,Pending,,,,,,,,,,,,
16,181,2224,Pending,,,,,,,,,,,,
9,115,5727,Pending,,,,,,,,,,,,
5,45,1022,Pending,,,,,,,,,,,,
7,87,292,Pending,,,,,,,,,,,,
20,258,1233,Pending,,,,,,,,,,,,
57,470,2473,Pending,,,,,,,,,,,,
9,90,5420,Pending,,,,,,,,,,,,
20,258,739,Pending,,,,,,,,,,,,
5,51,3482,Pending,,,,,,,,,,,,
13,125,5022,Pending,,,,,,,,,,,,
60,469,2722,Pending,,,,,,,,,,,,
11,329,128,Pending,,,,,,,,,,,,
26,304,1662,Pending,,,,,,,,,,,,
26,296,3612,Pending,,,,,,,,,,,,
54,380,1252,Pending,,,,,,,,,,,,
3,114,779,Pending,,,,,,,,,,,,
3,89,2695,Pending,,,,,,,,,,,,
9,108,2789,Pending,,,,,,,,,,,,
47,406,370,Pending,,,,,,,,,,,,
47,411,378,Pending,,,,,,,,,,,,
40,362,577,Pending,,,,,,,,,,,,
41,253,204,Pending,,,,,,,,,,,,
41,242,3294,Pending,,,,,,,,,,,,
11,136,347,Pending,,,,,,,,,,,,
22,165,1742,Pending,,,,,,,,,,,,
22,558,2841,Pending,,,,,,,,,,,,
17,174,3291,Pending,,,,,,,,,,,,
22,165,3339,Pending,,,,,,,,,,,,
22,178,5142,Pending,,,,,,,,,,,,
7,74,1272,Pending,,,,,,,,,,,,
6,62,2993,Pending,,,,,,,,,,,,
53,442,1635,Pending,,,,,,,,,,,,
53,444,3497,Pending,,,,,,,,,,,,
14,13,1229,Pending,,,,,,,,,,,,
14,1,6173,Pending,,,,,,,,,,,,
44,409,1507,Pending,,,,,,,,,,,,
11,137,660,Pending,,,,,,,,,,,,
46,366,1612,Pending,,,,,,,,,,,,
46,370,2113,Pending,,,,,,,,,,,,
54,379,5341,Pending,,,,,,,,,,,,
25,269,3893,Pending,,,,,,,,,,,,
41,249,5443,Pending,,,,,,,,,,,,
41,254,5728,Pending,,,,,,,,,,,,
26,306,1156,Pending,,,,,,,,,,,,
26,304,1337,Pending,,,,,,,,,,,,
4,300,1348,Pending,,,,,,,,,,,,
26,299,4458,Pending,,,,,,,,,,,,
20,209,1857,Pending,,,,,,,,,,,,
11,145,4533,Pending,,,,,,,,,,,,
7,83,77,Pending,,,,,,,,,,,,
13,66,651,Pending,,,,,,,,,,,,
7,70,822,Pending,,,,,,,,,,,,
60,514,2571,Pending,,,,,,,,,,,,
20,316,2810,Pending,,,,,,,,,,,,
22,168,1670,Pending,,,,,,,,,,,,
17,226,1884,Pending,,,,,,,,,,,,
20,235,2420,Pending,,,,,,,,,,,,
22,166,2830,Pending,,,,,,,,,,,,
16,181,2332,Pending,,,,,,,,,,,,
42,325,52,Pending,,,,,,,,,,,,
9,115,3474,Pending,,,,,,,,,,,,
5,53,4240,Pending,,,,,,,,,,,,
42,328,160,Pending,,,,,,,,,,,,
54,379,1045,Pending,,,,,,,,,,,,
9,116,580,Pending,,,,,,,,,,,,
3,89,800,Pending,,,,,,,,,,,,
9,108,5911,Pending,,,,,,,,,,,,
47,411,342,Pending,,,,,,,,,,,,
47,406,372,Pending,,,,,,,,,,,,
47,411,484,Pending,,,,,,,,,,,,
20,258,1113,Pending,,,,,,,,,,,,
41,253,3362,Pending,,,,,,,,,,,,
41,256,6931,Pending,,,,,,,,,,,,
11,136,716,Pending,,,,,,,,,,,,
22,558,2040,Pending,,,,,,,,,,,,
22,165,2109,Pending,,,,,,,,,,,,
22,558,3422,Pending,,,,,,,,,,,,
17,176,3912,Pending,,,,,,,,,,,,
17,175,4153,Pending,,,,,,,,,,,,
6,64,3827,Pending,,,,,,,,,,,,
7,74,7281,Pending,,,,,,,,,,,,
53,444,1276,Pending,,,,,,,,,,,,
53,442,3322,Pending,,,,,,,,,,,,
14,1,866,Pending,,,,,,,,,,,,
44,409,4321,Pending,,,,,,,,,,,,
11,137,403,Pending,,,,,,,,,,,,
14,2,762,Pending,,,,,,,,,,,,
14,1,4333,Pending,,,,,,,,,,,,
46,369,5124,Pending,,,,,,,,,,,,
46,367,5858,Pending,,,,,,,,,,,,
54,379,3867,Pending,,,,,,,,,,,,
25,269,1228,Pending,,,,,,,,,,,,
41,254,1341,Pending,,,,,,,,,,,,
41,482,1518,Pending,,,,,,,,,,,,
26,304,1290,Pending,,,,,,,,,,,,
4,300,1392,Pending,,,,,,,,,,,,
26,299,2836,Pending,,,,,,,,,,,,
26,304,4224,Pending,,,,,,,,,,,,
20,209,3608,Pending,,,,,,,,,,,,
11,146,93,Pending,,,,,,,,,,,,
7,83,280,Pending,,,,,,,,,,,,
13,66,384,Pending,,,,,,,,,,,,
7,70,755,Pending,,,,,,,,,,,,
60,467,4137,Pending,,,,,,,,,,,,
20,317,2036,Pending,,,,,,,,,,,,
22,167,2236,Pending,,,,,,,,,,,,
20,235,2281,Pending,,,,,,,,,,,,
22,166,3252,Pending,,,,,,,,,,,,
17,226,4276,Pending,,,,,,,,,,,,
16,181,4156,Pending,,,,,,,,,,,,
9,109,2151,Pending,,,,,,,,,,,,
47,406,652,Pending,,,,,,,,,,,,
41,257,1048,Pending,,,,,,,,,,,,
42,328,1114,Pending,,,,,,,,,,,,
54,379,1231,Pending,,,,,,,,,,,,
3,89,705,Pending,,,,,,,,,,,,
9,116,968,Pending,,,,,,,,,,,,
9,108,1398,Pending,,,,,,,,,,,,
41,253,653,Pending,,,,,,,,,,,,
41,242,4450,Pending,,,,,,,,,,,,
11,140,708,Pending,,,,,,,,,,,,
22,165,2108,Pending,,,,,,,,,,,,
22,178,3236,Pending,,,,,,,,,,,,
22,178,5012,Pending,,,,,,,,,,,,
17,176,5178,Pending,,,,,,,,,,,,
22,558,5340,Pending,,,,,,,,,,,,
7,505,3136,Pending,,,,,,,,,,,,
6,65,3226,Pending,,,,,,,,,,,,
53,442,1678,Pending,,,,,,,,,,,,
53,444,3324,Pending,,,,,,,,,,,,
44,409,2428,Pending,,,,,,,,,,,,
11,137,409,Pending,,,,,,,,,,,,
14,1,934,Pending,,,,,,,,,,,,
14,3,2713,Pending,,,,,,,,,,,,
14,1,4581,Pending,,,,,,,,,,,,
46,367,3807,Pending,,,,,,,,,,,,
46,368,4336,Pending,,,,,,,,,,,,
54,379,1659,Pending,,,,,,,,,,,,
25,269,5199,Pending,,,,,,,,,,,,
41,580,1783,Pending,,,,,,,,,,,,
41,482,3781,Pending,,,,,,,,,,,,
26,304,1096,Pending,,,,,,,,,,,,
26,304,1131,Pending,,,,,,,,,,,,
4,300,4065,Pending,,,,,,,,,,,,
26,299,5046,Pending,,,,,,,,,,,,
20,209,2359,Pending,,,,,,,,,,,,
11,146,97,Pending,,,,,,,,,,,,
13,66,383,Pending,,,,,,,,,,,,
7,70,793,Pending,,,,,,,,,,,,
6,85,1042,Pending,,,,,,,,,,,,
60,467,3531,Pending,,,,,,,,,,,,
20,316,2576,Pending,,,,,,,,,,,,
17,226,2543,Pending,,,,,,,,,,,,
22,168,3810,Pending,,,,,,,,,,,,
20,227,5381,Pending,,,,,,,,,,,,
22,166,5881,Pending,,,,,,,,,,,,
9,107,2176,Pending,,,,,,,,,,,,
9,108,1517,Pending,,,,,,,,,,,,
6,59,1103,Pending,,,,,,,,,,,,
3,94,857,Pending,,,,,,,,,,,,
47,407,341,Pending,,,,,,,,,,,,
53,442,5438,Pending,,,,,,,,,,,,
52,423,1855,Pending,,,,,,,,,,,,
54,378,1008,Pending,,,,,,,,,,,,
9,116,718,Pending,,,,,,,,,,,,
9,107,1541,Pending,,,,,,,,,,,,
3,93,4368,Pending,,,,,,,,,,,,
41,260,720,Pending,,,,,,,,,,,,
41,253,736,Pending,,,,,,,,,,,,
13,141,954,Pending,,,,,,,,,,,,
22,178,3266,Pending,,,,,,,,,,,,
17,577,5077,Pending,,,,,,,,,,,,
7,506,1154,Pending,,,,,,,,,,,,
6,65,4512,Pending,,,,,,,,,,,,
53,439,1449,Pending,,,,,,,,,,,,
42,326,169,Pending,,,,,,,,,,,,
60,473,2269,Pending,,,,,,,,,,,,
12,5,681,Pending,,,,,,,,,,,,
42,327,289,Pending,,,,,,,,,,,,
57,405,2051,Pending,,,,,,,,,,,,
46,371,2768,Pending,,,,,,,,,,,,
46,368,2777,Pending,,,,,,,,,,,,
25,275,2728,Pending,,,,,,,,,,,,
25,265,3790,Pending,,,,,,,,,,,,
41,251,1991,Pending,,,,,,,,,,,,
40,362,2490,Pending,,,,,,,,,,,,
47,406,2562,Pending,,,,,,,,,,,,
26,299,1237,Pending,,,,,,,,,,,,
26,297,1953,Pending,,,,,,,,,,,,
20,208,2197,Pending,,,,,,,,,,,,
21,223,5409,Pending,,,,,,,,,,,,
11,146,104,Pending,,,,,,,,,,,,
12,124,599,Pending,,,,,,,,,,,,
12,122,1318,Pending,,,,,,,,,,,,
5,50,266,Pending,,,,,,,,,,,,
6,65,1040,Pending,,,,,,,,,,,,
54,403,5233,Pending,,,,,,,,,,,,
75,289,1688,Pending,,,,,,,,,,,,
75,314,3768,Pending,,,,,,,,,,,,
20,227,2588,Pending,,,,,,,,,,,,
22,167,3541,Pending,,,,,,,,,,,,
22,234,3633,Pending,,,,,,,,,,,,
7,87,765,Pending,,,,,,,,,,,,
5,55,260,Pending,,,,,,,,,,,,
14,3,315,Pending,,,,,,,,,,,,
60,467,3850,Pending,,,,,,,,,,,,
4,41,4420,Pending,,,,,,,,,,,,
14,10,809,Pending,,,,,,,,,,,,
21,247,1304,Pending,,,,,,,,,,,,
21,248,1388,Pending,,,,,,,,,,,,
14,3,298,Pending,,,,,,,,,,,,
75,290,1524,Pending,,,,,,,,,,,,
75,312,1292,Pending,,,,,,,,,,,,
21,239,1665,Pending,,,,,,,,,,,,
26,302,7009,Pending,,,,,,,,,,,,
6,84,1098,Pending,,,,,,,,,,,,
76,283,1985,Pending,,,,,,,,,,,,
12,124,1080,Pending,,,,,,,,,,,,
42,327,714,Pending,,,,,,,,,,,,
54,379,905,Pending,,,,,,,,,,,,
3,93,697,Pending,,,,,,,,,,,,
3,114,1245,Pending,,,,,,,,,,,,
9,107,5301,Pending,,,,,,,,,,,,
41,253,282,Pending,,,,,,,,,,,,
20,258,1247,Pending,,,,,,,,,,,,
41,242,5418,Pending,,,,,,,,,,,,
52,423,2198,Pending,,,,,,,,,,,,
11,140,2939,Pending,,,,,,,,,,,,
17,174,2003,Pending,,,,,,,,,,,,
17,577,3443,Pending,,,,,,,,,,,,
7,82,2133,Pending,,,,,,,,,,,,
6,67,4538,Pending,,,,,,,,,,,,
53,440,1908,Pending,,,,,,,,,,,,
60,473,5078,Pending,,,,,,,,,,,,
14,14,7247,Pending,,,,,,,,,,,,
12,5,306,Pending,,,,,,,,,,,,
42,327,348,Pending,,,,,,,,,,,,
58,365,1370,Pending,,,,,,,,,,,,
46,369,1532,Pending,,,,,,,,,,,,
46,372,2767,Pending,,,,,,,,,,,,
25,275,1690,Pending,,,,,,,,,,,,
25,265,4531,Pending,,,,,,,,,,,,
41,580,1002,Pending,,,,,,,,,,,,
47,406,1214,Pending,,,,,,,,,,,,
40,362,2855,Pending,,,,,,,,,,,,
26,299,1321,Pending,,,,,,,,,,,,
26,301,4459,Pending,,,,,,,,,,,,
21,223,1495,Pending,,,,,,,,,,,,
20,208,3860,Pending,,,,,,,,,,,,
11,146,120,Pending,,,,,,,,,,,,
12,124,742,Pending,,,,,,,,,,,,
12,122,4635,Pending,,,,,,,,,,,,
6,65,768,Pending,,,,,,,,,,,,
5,51,1117,Pending,,,,,,,,,,,,
54,582,4438,Pending,,,,,,,,,,,,
75,315,1350,Pending,,,,,,,,,,,,
75,289,2529,Pending,,,,,,,,,,,,
22,167,2945,Pending,,,,,,,,,,,,
76,231,5241,Pending,,,,,,,,,,,,
22,234,5469,Pending,,,,,,,,,,,,
44,47,417,Pending,,,,,,,,,,,,
7,86,999,Pending,,,,,,,,,,,,
60,472,2317,Pending,,,,,,,,,,,,
75,291,3588,Pending,,,,,,,,,,,,
14,1,991,Pending,,,,,,,,,,,,
14,3,3386,Pending,,,,,,,,,,,,
4,37,586,Pending,,,,,,,,,,,,
19,238,1487,Pending,,,,,,,,,,,,
21,247,1566,Pending,,,,,,,,,,,,
21,248,1570,Pending,,,,,,,,,,,,
26,302,7238,Pending,,,,,,,,,,,,
20,229,1885,Pending,,,,,,,,,,,,
53,442,1776,Pending,,,,,,,,,,,,
6,569,5808,Pending,,,,,,,,,,,,
6,78,5460,Pending,,,,,,,,,,,,
26,301,1950,Pending,,,,,,,,,,,,
11,329,45,Pending,,,,,,,,,,,,
42,327,339,Pending,,,,,,,,,,,,
3,93,3877,Pending,,,,,,,,,,,,
9,107,4446,Pending,,,,,,,,,,,,
20,258,696,Pending,,,,,,,,,,,,
41,243,5417,Pending,,,,,,,,,,,,
52,423,3513,Pending,,,,,,,,,,,,
11,140,365,Pending,,,,,,,,,,,,
17,175,3078,Pending,,,,,,,,,,,,
17,577,3562,Pending,,,,,,,,,,,,
7,82,4554,Pending,,,,,,,,,,,,
6,67,5091,Pending,,,,,,,,,,,,
53,439,1316,Pending,,,,,,,,,,,,
7,83,1185,Pending,,,,,,,,,,,,
14,14,2739,Pending,,,,,,,,,,,,
12,5,434,Pending,,,,,,,,,,,,
42,327,167,Pending,,,,,,,,,,,,
46,372,1646,Pending,,,,,,,,,,,,
58,365,4203,Pending,,,,,,,,,,,,
25,266,2956,Pending,,,,,,,,,,,,
25,275,3210,Pending,,,,,,,,,,,,
41,580,1026,Pending,,,,,,,,,,,,
47,406,664,Pending,,,,,,,,,,,,
40,362,4611,Pending,,,,,,,,,,,,
26,301,1197,Pending,,,,,,,,,,,,
26,299,4564,Pending,,,,,,,,,,,,
20,208,2063,Pending,,,,,,,,,,,,
21,223,2124,Pending,,,,,,,,,,,,
11,146,677,Pending,,,,,,,,,,,,
12,122,1466,Pending,,,,,,,,,,,,
12,123,4223,Pending,,,,,,,,,,,,
5,51,202,Pending,,,,,,,,,,,,
6,62,915,Pending,,,,,,,,,,,,
54,582,2511,Pending,,,,,,,,,,,,
20,311,3772,Pending,,,,,,,,,,,,
75,315,4697,Pending,,,,,,,,,,,,
75,289,5253,Pending,,,,,,,,,,,,
60,473,2187,Pending,,,,,,,,,,,,
22,234,1823,Pending,,,,,,,,,,,,
76,231,2059,Pending,,,,,,,,,,,,
22,167,2263,Pending,,,,,,,,,,,,
14,1,1212,Pending,,,,,,,,,,,,
60,472,5272,Pending,,,,,,,,,,,,
17,226,1623,Pending,,,,,,,,,,,,
7,77,757,Pending,,,,,,,,,,,,
21,247,1378,Pending,,,,,,,,,,,,
21,247,1425,Pending,,,,,,,,,,,,
19,238,1576,Pending,,,,,,,,,,,,
11,11,287,Pending,,,,,,,,,,,,
22,232,2255,Pending,,,,,,,,,,,,
4,37,643,Pending,,,,,,,,,,,,
4,300,7243,Pending,,,,,,,,,,,,
53,441,1274,Pending,,,,,,,,,,,,
41,257,2654,Pending,,,,,,,,,,,,
60,469,2188,Pending,,,,,,,,,,,,
14,15,5845,Pending,,,,,,,,,,,,
9,108,3858,Pending,,,,,,,,,,,,
6,78,458,Pending,,,,,,,,,,,,
46,370,1598,Pending,,,,,,,,,,,,
11,329,91,Pending,,,,,,,,,,,,
11,136,1468,Pending,,,,,,,,,,,,
42,325,318,Pending,,,,,,,,,,,,
3,93,538,Pending,,,,,,,,,,,,
9,107,1087,Pending,,,,,,,,,,,,
3,95,5772,Pending,,,,,,,,,,,,
41,242,526,Pending,,,,,,,,,,,,
41,254,694,Pending,,,,,,,,,,,,
41,257,1234,Pending,,,,,,,,,,,,
20,258,1505,Pending,,,,,,,,,,,,
52,423,5992,Pending,,,,,,,,,,,,
11,138,239,Pending,,,,,,,,,,,,
17,175,2825,Pending,,,,,,,,,,,,
17,577,5752,Pending,,,,,,,,,,,,
7,82,2991,Pending,,,,,,,,,,,,
53,440,1453,Pending,,,,,,,,,,,,
47,381,4471,Pending,,,,,,,,,,,,
12,5,375,Pending,,,,,,,,,,,,
14,14,1174,Pending,,,,,,,,,,,,
42,327,530,Pending,,,,,,,,,,,,
58,365,1364,Pending,,,,,,,,,,,,
46,373,3833,Pending,,,,,,,,,,,,
46,370,5190,Pending,,,,,,,,,,,,
25,266,1256,Pending,,,,,,,,,,,,
25,275,1602,Pending,,,,,,,,,,,,
41,243,7087,Pending,,,,,,,,,,,,
47,406,770,Pending,,,,,,,,,,,,
40,362,4475,Pending,,,,,,,,,,,,
26,302,1236,Pending,,,,,,,,,,,,
26,301,1379,Pending,,,,,,,,,,,,
21,223,1463,Pending,,,,,,,,,,,,
20,208,2211,Pending,,,,,,,,,,,,
12,121,583,Pending,,,,,,,,,,,,
11,146,675,Pending,,,,,,,,,,,,
5,52,206,Pending,,,,,,,,,,,,
6,62,546,Pending,,,,,,,,,,,,
54,582,4689,Pending,,,,,,,,,,,,
20,311,1302,Pending,,,,,,,,,,,,
75,315,2565,Pending,,,,,,,,,,,,
75,288,3831,Pending,,,,,,,,,,,,
60,473,3754,Pending,,,,,,,,,,,,
22,233,2519,Pending,,,,,,,,,,,,
76,231,3228,Pending,,,,,,,,,,,,
22,167,4687,Pending,,,,,,,,,,,,
7,77,465,Pending,,,,,,,,,,,,
14,2,2723,Pending,,,,,,,,,,,,
60,472,5273,Pending,,,,,,,,,,,,
76,292,2015,Pending,,,,,,,,,,,,
26,298,5320,Pending,,,,,,,,,,,,
19,238,1618,Pending,,,,,,,,,,,,
21,247,1639,Pending,,,,,,,,,,,,
21,248,1647,Pending,,,,,,,,,,,,
20,317,2662,Pending,,,,,,,,,,,,
20,229,2287,Pending,,,,,,,,,,,,
53,441,1305,Pending,,,,,,,,,,,,
60,469,2071,Pending,,,,,,,,,,,,
42,324,85,Pending,,,,,,,,,,,,
3,93,5326,Pending,,,,,,,,,,,,
6,65,344,Pending,,,,,,,,,,,,
13,46,146,Pending,,,,,,,,,,,,
42,325,336,Pending,,,,,,,,,,,,
47,381,3778,Pending,,,,,,,,,,,,
3,101,767,Pending,,,,,,,,,,,,
3,95,1029,Pending,,,,,,,,,,,,
9,107,3348,Pending,,,,,,,,,,,,
41,254,257,Pending,,,,,,,,,,,,
41,257,1190,Pending,,,,,,,,,,,,
41,242,7290,Pending,,,,,,,,,,,,
52,423,5977,Pending,,,,,,,,,,,,
11,138,305,Pending,,,,,,,,,,,,
17,175,2633,Pending,,,,,,,,,,,,
17,176,3292,Pending,,,,,,,,,,,,
7,82,4163,Pending,,,,,,,,,,,,
13,68,5287,Pending,,,,,,,,,,,,
53,440,2271,Pending,,,,,,,,,,,,
14,14,2760,Pending,,,,,,,,,,,,
12,5,5197,Pending,,,,,,,,,,,,
42,327,171,Pending,,,,,,,,,,,,
46,372,2112,Pending,,,,,,,,,,,,
58,365,4543,Pending,,,,,,,,,,,,
46,372,5428,Pending,,,,,,,,,,,,
25,275,343,Pending,,,,,,,,,,,,
25,266,4529,Pending,,,,,,,,,,,,
41,580,2563,Pending,,,,,,,,,,,,
47,406,799,Pending,,,,,,,,,,,,
