Market,Store,Labor Status,,,,,,,,,,,,
209,3608,Pending,,,,,,,,,,,,
146,93,Pending,,,,,,,,,,,,
83,280,Pending,,,,,,,,,,,,
66,384,Pending,,,,,,,,,,,,
70,755,Pending,,,,,,,,,,,,
467,4137,Pending,,,,,,,,,,,,
317,2036,Pending,,,,,,,,,,,,
167,2236,Pending,,,,,,,,,,,,
235,2281,Pending,,,,,,,,,,,,
166,3252,Pending,,,,,,,,,,,,
226,4276,Pending,,,,,,,,,,,,
181,4156,Pending,,,,,,,,,,,,
109,2151,Pending,,,,,,,,,,,,
406,652,Pending,,,,,,,,,,,,
257,1048,Pending,,,,,,,,,,,,
328,1114,Pending,,,,,,,,,,,,
379,1231,Pending,,,,,,,,,,,,
89,705,Pending,,,,,,,,,,,,
116,968,Pending,,,,,,,,,,,,
108,1398,Pending,,,,,,,,,,,,
253,653,Pending,,,,,,,,,,,,
242,4450,Pending,,,,,,,,,,,,
140,708,Pending,,,,,,,,,,,,
165,2108,Pending,,,,,,,,,,,,
178,3236,Pending,,,,,,,,,,,,
178,5012,Pending,,,,,,,,,,,,
176,5178,Pending,,,,,,,,,,,,
558,5340,Pending,,,,,,,,,,,,
505,3136,Pending,,,,,,,,,,,,
65,3226,Pending,,,,,,,,,,,,
442,1678,Pending,,,,,,,,,,,,
444,3324,Pending,,,,,,,,,,,,
409,2428,Pending,,,,,,,,,,,,
137,409,Pending,,,,,,,,,,,,
1,934,Pending,,,,,,,,,,,,
3,2713,Pending,,,,,,,,,,,,
1,4581,Pending,,,,,,,,,,,,
367,3807,Pending,,,,,,,,,,,,
368,4336,Pending,,,,,,,,,,,,
379,1659,Pending,,,,,,,,,,,,
269,5199,Pending,,,,,,,,,,,,
580,1783,Pending,,,,,,,,,,,,
482,3781,Pending,,,,,,,,,,,,
304,1096,Pending,,,,,,,,,,,,
304,1131,Pending,,,,,,,,,,,,
300,4065,Pending,,,,,,,,,,,,
299,5046,Pending,,,,,,,,,,,,
209,2359,Pending,,,,,,,,,,,,
146,97,Pending,,,,,,,,,,,,
66,383,Pending,,,,,,,,,,,,
70,793,Pending,,,,,,,,,,,,
85,1042,Pending,,,,,,,,,,,,
467,3531,Pending,,,,,,,,,,,,
316,2576,Pending,,,,,,,,,,,,
226,2543,Pending,,,,,,,,,,,,
168,3810,Pending,,,,,,,,,,,,
227,5381,Pending,,,,,,,,,,,,
166,5881,Pending,,,,,,,,,,,,
107,2176,Pending,,,,,,,,,,,,
108,1517,Pending,,,,,,,,,,,,
59,1103,Pending,,,,,,,,,,,,
94,857,Pending,,,,,,,,,,,,
407,341,Pending,,,,,,,,,,,,
442,5438,Pending,,,,,,,,,,,,
423,1855,Pending,,,,,,,,,,,,
378,1008,Pending,,,,,,,,,,,,
116,718,Pending,,,,,,,,,,,,
107,1541,Pending,,,,,,,,,,,,
93,4368,Pending,,,,,,,,,,,,
260,720,Pending,,,,,,,,,,,,
253,736,Pending,,,,,,,,,,,,
141,954,Pending,,,,,,,,,,,,
178,3266,Pending,,,,,,,,,,,,
577,5077,Pending,,,,,,,,,,,,
506,1154,Pending,,,,,,,,,,,,
65,4512,Pending,,,,,,,,,,,,
439,1449,Pending,,,,,,,,,,,,
326,169,Pending,,,,,,,,,,,,
473,2269,Pending,,,,,,,,,,,,
5,681,Pending,,,,,,,,,,,,
327,289,Pending,,,,,,,,,,,,
405,2051,Pending,,,,,,,,,,,,
371,2768,Pending,,,,,,,,,,,,
368,2777,Pending,,,,,,,,,,,,
275,2728,Pending,,,,,,,,,,,,
265,3790,Pending,,,,,,,,,,,,
251,1991,Pending,,,,,,,,,,,,
362,2490,Pending,,,,,,,,,,,,
406,2562,Pending,,,,,,,,,,,,
299,1237,Pending,,,,,,,,,,,,
297,1953,Pending,,,,,,,,,,,,
208,2197,Pending,,,,,,,,,,,,
223,5409,Pending,,,,,,,,,,,,
146,104,Pending,,,,,,,,,,,,
124,599,Pending,,,,,,,,,,,,
122,1318,Pending,,,,,,,,,,,,
50,266,Pending,,,,,,,,,,,,
65,1040,Pending,,,,,,,,,,,,
403,5233,Pending,,,,,,,,,,,,
289,1688,Pending,,,,,,,,,,,,
314,3768,Pending,,,,,,,,,,,,
227,2588,Pending,,,,,,,,,,,,
167,3541,Pending,,,,,,,,,,,,
234,3633,Pending,,,,,,,,,,,,
87,765,Pending,,,,,,,,,,,,
55,260,Pending,,,,,,,,,,,,
3,315,Pending,,,,,,,,,,,,
467,3850,Pending,,,,,,,,,,,,
41,4420,Pending,,,,,,,,,,,,
10,809,Pending,,,,,,,,,,,,
247,1304,Pending,,,,,,,,,,,,
248,1388,Pending,,,,,,,,,,,,
3,298,Pending,,,,,,,,,,,,
290,1524,Pending,,,,,,,,,,,,
312,1292,Pending,,,,,,,,,,,,
239,1665,Pending,,,,,,,,,,,,
302,7009,Pending,,,,,,,,,,,,
84,1098,Pending,,,,,,,,,,,,
283,1985,Pending,,,,,,,,,,,,
124,1080,Pending,,,,,,,,,,,,
327,714,Pending,,,,,,,,,,,,
379,905,Pending,,,,,,,,,,,,
93,697,Pending,,,,,,,,,,,,
114,1245,Pending,,,,,,,,,,,,
107,5301,Pending,,,,,,,,,,,,
253,282,Pending,,,,,,,,,,,,
258,1247,Pending,,,,,,,,,,,,
242,5418,Pending,,,,,,,,,,,,
423,2198,Pending,,,,,,,,,,,,
140,2939,Pending,,,,,,,,,,,,
174,2003,Pending,,,,,,,,,,,,
577,3443,Pending,,,,,,,,,,,,
82,2133,Pending,,,,,,,,,,,,
67,4538,Pending,,,,,,,,,,,,
440,1908,Pending,,,,,,,,,,,,
473,5078,Pending,,,,,,,,,,,,
14,7247,Pending,,,,,,,,,,,,
5,306,Pending,,,,,,,,,,,,
327,348,Pending,,,,,,,,,,,,
365,1370,Pending,,,,,,,,,,,,
369,1532,Pending,,,,,,,,,,,,
372,2767,Pending,,,,,,,,,,,,
275,1690,Pending,,,,,,,,,,,,
265,4531,Pending,,,,,,,,,,,,
580,1002,Pending,,,,,,,,,,,,
406,1214,Pending,,,,,,,,,,,,
362,2855,Pending,,,,,,,,,,,,
299,1321,Pending,,,,,,,,,,,,
301,4459,Pending,,,,,,,,,,,,
223,1495,Pending,,,,,,,,,,,,
208,3860,Pending,,,,,,,,,,,,
146,120,Pending,,,,,,,,,,,,
124,742,Pending,,,,,,,,,,,,
122,4635,Pending,,,,,,,,,,,,
65,768,Pending,,,,,,,,,,,,
51,1117,Pending,,,,,,,,,,,,
582,4438,Pending,,,,,,,,,,,,
315,1350,Pending,,,,,,,,,,,,
289,2529,Pending,,,,,,,,,,,,
167,2945,Pending,,,,,,,,,,,,
231,5241,Pending,,,,,,,,,,,,
234,5469,Pending,,,,,,,,,,,,
47,417,Pending,,,,,,,,,,,,
86,999,Pending,,,,,,,,,,,,
472,2317,Pending,,,,,,,,,,,,
291,3588,Pending,,,,,,,,,,,,
1,991,Pending,,,,,,,,,,,,
3,3386,Pending,,,,,,,,,,,,
37,586,Pending,,,,,,,,,,,,
238,1487,Pending,,,,,,,,,,,,
247,1566,Pending,,,,,,,,,,,,
248,1570,Pending,,,,,,,,,,,,
302,7238,Pending,,,,,,,,,,,,
229,1885,Pending,,,,,,,,,,,,
442,1776,Pending,,,,,,,,,,,,
569,5808,Pending,,,,,,,,,,,,
78,5460,Pending,,,,,,,,,,,,
301,1950,Pending,,,,,,,,,,,,
329,45,Pending,,,,,,,,,,,,
327,339,Pending,,,,,,,,,,,,
93,3877,Pending,,,,,,,,,,,,
107,4446,Pending,,,,,,,,,,,,
258,696,Pending,,,,,,,,,,,,
243,5417,Pending,,,,,,,,,,,,
423,3513,Pending,,,,,,,,,,,,
140,365,Pending,,,,,,,,,,,,
175,3078,Pending,,,,,,,,,,,,
577,3562,Pending,,,,,,,,,,,,
82,4554,Pending,,,,,,,,,,,,
67,5091,Pending,,,,,,,,,,,,
439,1316,Pending,,,,,,,,,,,,
83,1185,Pending,,,,,,,,,,,,
14,2739,Pending,,,,,,,,,,,,
5,434,Pending,,,,,,,,,,,,
327,167,Pending,,,,,,,,,,,,
372,1646,Pending,,,,,,,,,,,,
365,4203,Pending,,,,,,,,,,,,
266,2956,Pending,,,,,,,,,,,,
275,3210,Pending,,,,,,,,,,,,
580,1026,Pending,,,,,,,,,,,,
406,664,Pending,,,,,,,,,,,,
362,4611,Pending,,,,,,,,,,,,
301,1197,Pending,,,,,,,,,,,,
299,4564,Pending,,,,,,,,,,,,
208,2063,Pending,,,,,,,,,,,,
223,2124,Pending,,,,,,,,,,,,
146,677,Pending,,,,,,,,,,,,
122,1466,Pending,,,,,,,,,,,,
123,4223,Pending,,,,,,,,,,,,
51,202,Pending,,,,,,,,,,,,
62,915,Pending,,,,,,,,,,,,
582,2511,Pending,,,,,,,,,,,,
311,3772,Pending,,,,,,,,,,,,
315,4697,Pending,,,,,,,,,,,,
289,5253,Pending,,,,,,,,,,,,
473,2187,Pending,,,,,,,,,,,,
234,1823,Pending,,,,,,,,,,,,
231,2059,Pending,,,,,,,,,,,,
167,2263,Pending,,,,,,,,,,,,
1,1212,Pending,,,,,,,,,,,,
472,5272,Pending,,,,,,,,,,,,
226,1623,Pending,,,,,,,,,,,,
77,757,Pending,,,,,,,,,,,,
247,1378,Pending,,,,,,,,,,,,
247,1425,Pending,,,,,,,,,,,,
238,1576,Pending,,,,,,,,,,,,
11,287,Pending,,,,,,,,,,,,
232,2255,Pending,,,,,,,,,,,,
37,643,Pending,,,,,,,,,,,,
300,7243,Pending,,,,,,,,,,,,
441,1274,Pending,,,,,,,,,,,,
257,2654,Pending,,,,,,,,,,,,
469,2188,Pending,,,,,,,,,,,,
15,5845,Pending,,,,,,,,,,,,
108,3858,Pending,,,,,,,,,,,,
78,458,Pending,,,,,,,,,,,,
370,1598,Pending,,,,,,,,,,,,
329,91,Pending,,,,,,,,,,,,
136,1468,Pending,,,,,,,,,,,,
325,318,Pending,,,,,,,,,,,,
93,538,Pending,,,,,,,,,,,,
107,1087,Pending,,,,,,,,,,,,
95,5772,Pending,,,,,,,,,,,,
242,526,Pending,,,,,,,,,,,,
254,694,Pending,,,,,,,,,,,,
257,1234,Pending,,,,,,,,,,,,
258,1505,Pending,,,,,,,,,,,,
423,5992,Pending,,,,,,,,,,,,
138,239,Pending,,,,,,,,,,,,
175,2825,Pending,,,,,,,,,,,,
577,5752,Pending,,,,,,,,,,,,
82,2991,Pending,,,,,,,,,,,,
440,1453,Pending,,,,,,,,,,,,
381,4471,Pending,,,,,,,,,,,,
5,375,Pending,,,,,,,,,,,,
14,1174,Pending,,,,,,,,,,,,
327,530,Pending,,,,,,,,,,,,
365,1364,Pending,,,,,,,,,,,,
373,3833,Pending,,,,,,,,,,,,
370,5190,Pending,,,,,,,,,,,,
266,1256,Pending,,,,,,,,,,,,
275,1602,Pending,,,,,,,,,,,,
243,7087,Pending,,,,,,,,,,,,
406,770,Pending,,,,,,,,,,,,
362,4475,Pending,,,,,,,,,,,,
302,1236,Pending,,,,,,,,,,,,
301,1379,Pending,,,,,,,,,,,,
223,1463,Pending,,,,,,,,,,,,
208,2211,Pending,,,,,,,,,,,,
121,583,Pending,,,,,,,,,,,,
146,675,Pending,,,,,,,,,,,,
52,206,Pending,,,,,,,,,,,,
62,546,Pending,,,,,,,,,,,,
582,4689,Pending,,,,,,,,,,,,
311,1302,Pending,,,,,,,,,,,,
315,2565,Pending,,,,,,,,,,,,
288,3831,Pending,,,,,,,,,,,,
473,3754,Pending,,,,,,,,,,,,
233,2519,Pending,,,,,,,,,,,,
231,3228,Pending,,,,,,,,,,,,
167,4687,Pending,,,,,,,,,,,,
77,465,Pending,,,,,,,,,,,,
2,2723,Pending,,,,,,,,,,,,
472,5273,Pending,,,,,,,,,,,,
292,2015,Pending,,,,,,,,,,,,
298,5320,Pending,,,,,,,,,,,,
238,1618,Pending,,,,,,,,,,,,
247,1639,Pending,,,,,,,,,,,,
248,1647,Pending,,,,,,,,,,,,
317,2662,Pending,,,,,,,,,,,,
229,2287,Pending,,,,,,,,,,,,
441,1305,Pending,,,,,,,,,,,,
469,2071,Pending,,,,,,,,,,,,
324,85,Pending,,,,,,,,,,,,
93,5326,Pending,,,,,,,,,,,,
65,344,Pending,,,,,,,,,,,,
46,146,Pending,,,,,,,,,,,,
325,336,Pending,,,,,,,,,,,,
381,3778,Pending,,,,,,,,,,,,
101,767,Pending,,,,,,,,,,,,
95,1029,Pending,,,,,,,,,,,,
107,3348,Pending,,,,,,,,,,,,
254,257,Pending,,,,,,,,,,,,
257,1190,Pending,,,,,,,,,,,,
242,7290,Pending,,,,,,,,,,,,
423,5977,Pending,,,,,,,,,,,,
138,305,Pending,,,,,,,,,,,,
175,2633,Pending,,,,,,,,,,,,
176,3292,Pending,,,,,,,,,,,,
82,4163,Pending,,,,,,,,,,,,
68,5287,Pending,,,,,,,,,,,,
440,2271,Pending,,,,,,,,,,,,
14,2760,Pending,,,,,,,,,,,,
5,5197,Pending,,,,,,,,,,,,
327,171,Pending,,,,,,,,,,,,
372,2112,Pending,,,,,,,,,,,,
365,4543,Pending,,,,,,,,,,,,
372,5428,Pending,,,,,,,,,,,,
275,343,Pending,,,,,,,,,,,,
266,4529,Pending,,,,,,,,,,,,
580,2563,Pending,,,,,,,,,,,,
406,799,Pending,,,,,,,,,,,,
410,1187,Pending,,,,,,,,,,,,
302,3701,Pending,,,,,,,,,,,,
301,5851,Pending,,,,,,,,,,,,
223,1503,Pending,,,,,,,,,,,,
208,2910,Pending,,,,,,,,,,,,
146,107,Pending,,,,,,,,,,,,
121,1467,Pending,,,,,,,,,,,,
47,427,Pending,,,,,,,,,,,,
84,437,Pending,,,,,,,,,,,,
582,4696,Pending,,,,,,,,,,,,
311,3480,Pending,,,,,,,,,,,,
314,4636,Pending,,,,,,,,,,,,
289,5488,Pending,,,,,,,,,,,,
227,3838,Pending,,,,,,,,,,,,
170,5131,Pending,,,,,,,,,,,,
234,5888,Pending,,,,,,,,,,,,
84,524,Pending,,,,,,,,,,,,
312,2762,Pending,,,,,,,,,,,,
514,3794,Pending,,,,,,,,,,,,
292,5969,Pending,,,,,,,,,,,,
314,1934,Pending,,,,,,,,,,,,
243,1180,Pending,,,,,,,,,,,,
248,1419,Pending,,,,,,,,,,,,
246,1547,Pending,,,,,,,,,,,,
124,2496,Pending,,,,,,,,,,,,
232,2528,Pending,,,,,,,,,,,,
109,5932,Pending,,,,,,,,,,,,
59,4298,Pending,,,,,,,,,,,,
107,1436,Pending,,,,,,,,,,,,
37,4664,Pending,,,,,,,,,,,,
256,1170,Pending,,,,,,,,,,,,
389,962,Pending,,,,,,,,,,,,
107,929,Pending,,,,,,,,,,,,
104,967,Pending,,,,,,,,,,,,
94,1182,Pending,,,,,,,,,,,,
257,719,Pending,,,,,,,,,,,,
254,3363,Pending,,,,,,,,,,,,
423,1786,Pending,,,,,,,,,,,,
136,1074,Pending,,,,,,,,,,,,
178,2518,Pending,,,,,,,,,,,,
161,2261,Pending,,,,,,,,,,,,
81,1303,Pending,,,,,,,,,,,,
59,1837,Pending,,,,,,,,,,,,
196,2545,Pending,,,,,,,,,,,,
391,3805,Pending,,,,,,,,,,,,
291,5343,Pending,,,,,,,,,,,,
11,715,Pending,,,,,,,,,,,,
137,1100,Pending,,,,,,,,,,,,
13,4330,Pending,,,,,,,,,,,,
371,3799,Pending,,,,,,,,,,,,
375,2270,Pending,,,,,,,,,,,,
271,833,Pending,,,,,,,,,,,,
267,1998,Pending,,,,,,,,,,,,
273,5403,Pending,,,,,,,,,,,,
309,877,Pending,,,,,,,,,,,,
296,5346,Pending,,,,,,,,,,,,
217,5203,Pending,,,,,,,,,,,,
36,632,Pending,,,,,,,,,,,,
36,3367,Pending,,,,,,,,,,,,
145,94,Pending,,,,,,,,,,,,
149,264,Pending,,,,,,,,,,,,
349,420,Pending,,,,,,,,,,,,
61,462,Pending,,,,,,,,,,,,
582,5270,Pending,,,,,,,,,,,,
285,4378,Pending,,,,,,,,,,,,
476,5462,Pending,,,,,,,,,,,,
399,2780,Pending,,,,,,,,,,,,
232,1887,Pending,,,,,,,,,,,,
170,3564,Pending,,,,,,,,,,,,
227,4644,Pending,,,,,,,,,,,,
3,301,Pending,,,,,,,,,,,,
312,1243,Pending,,,,,,,,,,,,
76,746,Pending,,,,,,,,,,,,
503,249,Pending,,,,,,,,,,,,
471,2450,Pending,,,,,,,,,,,,
471,2596,Pending,,,,,,,,,,,,
312,1652,Pending,,,,,,,,,,,,
289,5922,Pending,,,,,,,,,,,,
308,3503,Pending,,,,,,,,,,,,
251,902,Pending,,,,,,,,,,,,
243,922,Pending,,,,,,,,,,,,
247,1294,Pending,,,,,,,,,,,,
314,2705,Pending,,,,,,,,,,,,
315,1344,Pending,,,,,,,,,,,,
585,2752,Pending,,,,,,,,,,,,
278,197,Pending,,,,,,,,,,,,
271,216,Pending,,,,,,,,,,,,
271,233,Pending,,,,,,,,,,,,
98,1172,Pending,,,,,,,,,,,,
388,921,Pending,,,,,,,,,,,,
260,519,Pending,,,,,,,,,,,,
94,579,Pending,,,,,,,,,,,,
107,4260,Pending,,,,,,,,,,,,
104,5266,Pending,,,,,,,,,,,,
256,760,Pending,,,,,,,,,,,,
260,1210,Pending,,,,,,,,,,,,
423,5089,Pending,,,,,,,,,,,,
136,699,Pending,,,,,,,,,,,,
184,1796,Pending,,,,,,,,,,,,
174,2497,Pending,,,,,,,,,,,,
175,5281,Pending,,,,,,,,,,,,
68,3585,Pending,,,,,,,,,,,,
83,5480,Pending,,,,,,,,,,,,
440,5090,Pending,,,,,,,,,,,,
291,2520,Pending,,,,,,,,,,,,
391,5123,Pending,,,,,,,,,,,,
475,3261,Pending,,,,,,,,,,,,
11,362,Pending,,,,,,,,,,,,
11,425,Pending,,,,,,,,,,,,
11,2306,Pending,,,,,,,,,,,,
372,1334,Pending,,,,,,,,,,,,
272,454,Pending,,,,,,,,,,,,
273,1734,Pending,,,,,,,,,,,,
267,5617,Pending,,,,,,,,,,,,
297,4250,Pending,,,,,,,,,,,,
306,5747,Pending,,,,,,,,,,,,
375,826,Pending,,,,,,,,,,,,
223,3641,Pending,,,,,,,,,,,,
36,1359,Pending,,,,,,,,,,,,
36,4384,Pending,,,,,,,,,,,,
146,64,Pending,,,,,,,,,,,,
149,3137,Pending,,,,,,,,,,,,
349,414,Pending,,,,,,,,,,,,
61,527,Pending,,,,,,,,,,,,
582,1768,Pending,,,,,,,,,,,,
288,1631,Pending,,,,,,,,,,,,
399,2508,Pending,,,,,,,,,,,,
232,2185,Pending,,,,,,,,,,,,
229,4643,Pending,,,,,,,,,,,,
170,5649,Pending,,,,,,,,,,,,
310,2929,Pending,,,,,,,,,,,,
289,3216,Pending,,,,,,,,,,,,
503,285,Pending,,,,,,,,,,,,
81,381,Pending,,,,,,,,,,,,
471,3053,Pending,,,,,,,,,,,,
471,3757,Pending,,,,,,,,,,,,
471,3801,Pending,,,,,,,,,,,,
310,5489,Pending,,,,,,,,,,,,
506,1126,Pending,,,,,,,,,,,,
243,1476,Pending,,,,,,,,,,,,
251,1629,Pending,,,,,,,,,,,,
247,1667,Pending,,,,,,,,,,,,
314,1399,Pending,,,,,,,,,,,,
289,1811,Pending,,,,,,,,,,,,
314,1345,Pending,,,,,,,,,,,,
228,2561,Pending,,,,,,,,,,,,
376,2892,Pending,,,,,,,,,,,,
271,252,Pending,,,,,,,,,,,,
473,3217,Pending,,,,,,,,,,,,
104,1085,Pending,,,,,,,,,,,,
107,3527,Pending,,,,,,,,,,,,
98,4444,Pending,,,,,,,,,,,,
256,1165,Pending,,,,,,,,,,,,
260,2628,Pending,,,,,,,,,,,,
423,1472,Pending,,,,,,,,,,,,
4,303,Pending,,,,,,,,,,,,
175,5201,Pending,,,,,,,,,,,,
68,3213,Pending,,,,,,,,,,,,
83,5479,Pending,,,,,,,,,,,,
439,2509,Pending,,,,,,,,,,,,
184,1930,Pending,,,,,,,,,,,,
389,3018,Pending,,,,,,,,,,,,
291,1833,Pending,,,,,,,,,,,,
475,2241,Pending,,,,,,,,,,,,
13,423,Pending,,,,,,,,,,,,
11,731,Pending,,,,,,,,,,,,
11,1052,Pending,,,,,,,,,,,,
367,1149,Pending,,,,,,,,,,,,
400,2782,Pending,,,,,,,,,,,,
272,224,Pending,,,,,,,,,,,,
273,1093,Pending,,,,,,,,,,,,
267,5402,Pending,,,,,,,,,,,,
309,2908,Pending,,,,,,,,,,,,
297,4484,Pending,,,,,,,,,,,,
375,3428,Pending,,,,,,,,,,,,
223,2429,Pending,,,,,,,,,,,,
33,1037,Pending,,,,,,,,,,,,
36,1146,Pending,,,,,,,,,,,,
147,466,Pending,,,,,,,,,,,,
147,1115,Pending,,,,,,,,,,,,
349,271,Pending,,,,,,,,,,,,
61,808,Pending,,,,,,,,,,,,
582,5167,Pending,,,,,,,,,,,,
288,4623,Pending,,,,,,,,,,,,
229,1770,Pending,,,,,,,,,,,,
170,2096,Pending,,,,,,,,,,,,
232,3412,Pending,,,,,,,,,,,,
87,865,Pending,,,,,,,,,,,,
310,3595,Pending,,,,,,,,,,,,
290,1969,Pending,,,,,,,,,,,,
85,321,Pending,,,,,,,,,,,,
302,3864,Pending,,,,,,,,,,,,
514,2516,Pending,,,,,,,,,,,,
312,3243,Pending,,,,,,,,,,,,
242,1327,Pending,,,,,,,,,,,,
239,1480,Pending,,,,,,,,,,,,
482,1601,Pending,,,,,,,,,,,,
234,1537,Pending,,,,,,,,,,,,
234,1591,Pending,,,,,,,,,,,,
312,2337,Pending,,,,,,,,,,,,
286,6952,Pending,,,,,,,,,,,,
229,2008,Pending,,,,,,,,,,,,
228,3514,Pending,,,,,,,,,,,,
585,3533,Pending,,,,,,,,,,,,
278,3460,Pending,,,,,,,,,,,,
272,4259,Pending,,,,,,,,,,,,
263,5044,Pending,,,,,,,,,,,,
278,5157,Pending,,,,,,,,,,,,
267,5965,Pending,,,,,,,,,,,,
286,3573,Pending,,,,,,,,,,,,
328,57,Pending,,,,,,,,,,,,
92,973,Pending,,,,,,,,,,,,
98,1444,Pending,,,,,,,,,,,,
111,2081,Pending,,,,,,,,,,,,
256,709,Pending,,,,,,,,,,,,
260,3894,Pending,,,,,,,,,,,,
423,2448,Pending,,,,,,,,,,,,
4,105,Pending,,,,,,,,,,,,
184,1753,Pending,,,,,,,,,,,,
175,2651,Pending,,,,,,,,,,,,
68,3390,Pending,,,,,,,,,,,,
83,3569,Pending,,,,,,,,,,,,
444,1643,Pending,,,,,,,,,,,,
238,1479,Pending,,,,,,,,,,,,
312,1301,Pending,,,,,,,,,,,,
290,2808,Pending,,,,,,,,,,,,
77,901,Pending,,,,,,,,,,,,
61,504,Pending,,,,,,,,,,,,
514,2403,Pending,,,,,,,,,,,,
315,4682,Pending,,,,,,,,,,,,
290,5847,Pending,,,,,,,,,,,,
137,662,Pending,,,,,,,,,,,,
243,1033,Pending,,,,,,,,,,,,
251,1356,Pending,,,,,,,,,,,,
315,1726,Pending,,,,,,,,,,,,
310,6958,Pending,,,,,,,,,,,,
317,2646,Pending,,,,,,,,,,,,
254,299,Pending,,,,,,,,,,,,
376,5334,Pending,,,,,,,,,,,,
278,603,Pending,,,,,,,,,,,,
268,1938,Pending,,,,,,,,,,,,
265,2215,Pending,,,,,,,,,,,,
266,3601,Pending,,,,,,,,,,,,
266,4049,Pending,,,,,,,,,,,,
262,4323,Pending,,,,,,,,,,,,
279,4511,Pending,,,,,,,,,,,,
341,4695,Pending,,,,,,,,,,,,
263,5398,Pending,,,,,,,,,,,,
237,1684,Pending,,,,,,,,,,,,
231,1765,Pending,,,,,,,,,,,,
229,1820,Pending,,,,,,,,,,,,
226,2208,Pending,,,,,,,,,,,,
168,2252,Pending,,,,,,,,,,,,
229,2540,Pending,,,,,,,,,,,,
228,2597,Pending,,,,,,,,,,,,
231,2663,Pending,,,,,,,,,,,,
228,2674,Pending,,,,,,,,,,,,
228,2909,Pending,,,,,,,,,,,,
227,3738,Pending,,,,,,,,,,,,
233,5200,Pending,,,,,,,,,,,,
237,5470,Pending,,,,,,,,,,,,
264,4405,Pending,,,,,,,,,,,,
231,2664,Pending,,,,,,,,,,,,
37,5705,Pending,,,,,,,,,,,,
292,1904,Pending,,,,,,,,,,,,
98,977,Pending,,,,,,,,,,,,
111,5218,Pending,,,,,,,,,,,,
109,5325,Pending,,,,,,,,,,,,
257,665,Pending,,,,,,,,,,,,
260,2783,Pending,,,,,,,,,,,,
422,1861,Pending,,,,,,,,,,,,
176,5111,Pending,,,,,,,,,,,,
68,3591,Pending,,,,,,,,,,,,
439,1430,Pending,,,,,,,,,,,,
184,2399,Pending,,,,,,,,,,,,
1,5174,Pending,,,,,,,,,,,,
137,661,Pending,,,,,,,,,,,,
286,4514,Pending,,,,,,,,,,,,
38,1829,Pending,,,,,,,,,,,,
312,1309,Pending,,,,,,,,,,,,
315,1780,Pending,,,,,,,,,,,,
315,5117,Pending,,,,,,,,,,,,
60,1137,Pending,,,,,,,,,,,,
471,5628,Pending,,,,,,,,,,,,
249,884,Pending,,,,,,,,,,,,
246,854,Pending,,,,,,,,,,,,
580,1371,Pending,,,,,,,,,,,,
291,4638,Pending,,,,,,,,,,,,
312,3770,Pending,,,,,,,,,,,,
254,5236,Pending,,,,,,,,,,,,
278,199,Pending,,,,,,,,,,,,
341,253,Pending,,,,,,,,,,,,
273,254,Pending,,,,,,,,,,,,
271,302,Pending,,,,,,,,,,,,
272,317,Pending,,,,,,,,,,,,
273,612,Pending,,,,,,,,,,,,
279,633,Pending,,,,,,,,,,,,
279,636,Pending,,,,,,,,,,,,
279,775,Pending,,,,,,,,,,,,
273,798,Pending,,,,,,,,,,,,
262,844,Pending,,,,,,,,,,,,
262,852,Pending,,,,,,,,,,,,
263,933,Pending,,,,,,,,,,,,
341,1071,Pending,,,,,,,,,,,,
278,1125,Pending,,,,,,,,,,,,
270,1211,Pending,,,,,,,,,,,,
269,1404,Pending,,,,,,,,,,,,
278,1421,Pending,,,,,,,,,,,,
269,1489,Pending,,,,,,,,,,,,
270,1531,Pending,,,,,,,,,,,,
262,1548,Pending,,,,,,,,,,,,
278,1713,Pending,,,,,,,,,,,,
263,1955,Pending,,,,,,,,,,,,
267,2204,Pending,,,,,,,,,,,,
328,18,Pending,,,,,,,,,,,,
62,2505,Pending,,,,,,,,,,,,
503,163,Pending,,,,,,,,,,,,
286,2564,Pending,,,,,,,,,,,,
326,7,Pending,,,,,,,,,,,,
336,895,Cancelled,,,,,,,,,,,,
503,140,Pending,,,,,,,,,,,,
289,4064,Pending,,,,,,,,,,,,
289,3644,Pending,,,,,,,,,,,,
315,2807,Pending,,,,,,,,,,,,
92,974,Pending,,,,,,,,,,,,
327,3331,Pending,,,,,,,,,,,,
93,1283,Pending,,,,,,,,,,,,
288,3214,Pending,,,,,,,,,,,,
328,281,Pending,,,,,,,,,,,,
82,4219,Pending,,,,,,,,,,,,
98,3309,Pending,,,,,,,,,,,,
81,917,Pending,,,,,,,,,,,,
45,827,Pending,,,,,,,,,,,,
301,2000,Pending,,,,,,,,,,,,
311,1023,Pending,,,,,,,,,,,,
116,859,Pending,,,,,,,,,,,,
328,157,Pending,,,,,,,,,,,,
116,5035,Pending,,,,,,,,,,,,
467,2249,Pending,,,,,,,,,,,,
275,1454,Pending,,,,,,,,,,,,
329,45,Pending,,,,,,,,,,,,
77,290,Pending,,,,,,,,,,,,
116,3347,Pending,,,,,,,,,,,,
78,1494,Pending,,,,,,,,,,,,
98,928,Pending,,,,,,,,,,,,
514,5041,Pending,,,,,,,,,,,,
326,169,Pending,,,,,,,,,,,,
65,5246,Pending,,,,,,,,,,,,
80,395,Pending,,,,,,,,,,,,
309,3700,Pending,,,,,,,,,,,,
472,2325,Pending,,,,,,,,,,,,
