6575,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
6678,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
4770,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
4933,12/28/23,Unstaffed,12/31/23,1/2/24,1/3/24
4987,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
4769,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
6422,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
8246,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
4702,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
4764,12/28/23,12/30/23,12/31/23,1/2/24,1/3/24
6385,12/29/23,Unstaffed,1/2/24,1/3/24,1/4/24
6425,12/29/23,Unstaffed,1/2/24,1/3/24,1/4/24
6633,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
8147,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
4843,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
6202,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
8190,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
4712,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
8274,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
4859,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
4952,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
6366,12/29/23,Unstaffed,1/2/24,1/3/24,1/4/24
6406,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
6431,12/29/23,Unstaffed,1/2/24,1/3/24,1/4/24
6440,12/29/23,12/31/23,1/2/24,1/3/24,1/4/24
4745,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
4777,1/2/24,Unstaffed,1/2/24,1/4/24,1/5/24
6677,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
6679,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
8165,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
8172,1/2/24,Unstaffed,1/2/24,1/4/24,1/5/24
6867,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
8244,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
4763,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
8284,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
6533,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
6547,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
6673,1/2/24,1/1/24,1/2/24,1/4/24,1/5/24
8294,1/4/24,1/4/24,1/5/24,1/7/24,1/8/24
4797,1/4/24,1/4/24,1/5/24,1/7/24,1/8/24
4901,1/4/24,Unstaffed,1/5/24,1/7/24,1/8/24
4950,1/4/24,1/4/24,1/5/24,1/7/24,1/8/24
6540,1/4/24,1/4/24,1/5/24,1/7/24,1/8/24
4750,1/4/24,Unstaffed,1/5/24,1/7/24,1/8/24
4846,1/4/24,1/4/24,1/5/24,1/7/24,1/8/24
6249,1/5/24,1/5/24,1/6/24,1/8/24,1/9/24
8256,1/5/24,1/5/24,1/6/24,1/8/24,1/9/24
4917,1/5/24,1/5/24,1/6/24,1/8/24,1/9/24
6452,1/5/24,1/5/24,1/6/24,1/8/24,1/9/24
8219,1/5/24,1/5/24,1/6/24,1/8/24,1/9/24
4936,1/5/24,1/5/24,1/6/24,1/8/24,1/9/24
6302,1/5/24,Unstaffed,1/6/24,1/8/24,1/9/24
6512,1/5/24,1/6/24,1/7/24,1/9/24,1/10/24
8222,1/5/24,1/6/24,1/7/24,1/9/24,1/10/24
6348,1/5/24,1/6/24,1/7/24,1/9/24,1/10/24
6463,1/5/24,Unstaffed,1/7/24,1/9/24,1/10/24
6314,1/5/24,Unstaffed,1/7/24,1/9/24,1/10/24
6317,1/5/24,1/6/24,1/7/24,1/9/24,1/10/24
8189,1/5/24,1/6/24,1/7/24,1/9/24,1/10/24
4740,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
6256,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
6518,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
6572,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
8112,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
8257,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
6355,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
8142,1/8/24,Unstaffed,1/8/24,1/10/24,1/11/24
6322,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
6327,1/8/24,1/7/24,1/8/24,1/10/24,1/11/24
6675,1/9/24,1/8/24,1/9/24,1/11/24,1/12/24
6501,1/9/24,1/8/24,1/9/24,1/11/24,1/12/24
8292,1/9/24,1/8/24,1/9/24,1/11/24,1/12/24
6507,1/9/24,Unstaffed,1/9/24,1/11/24,1/12/24
6414,1/9/24,1/8/24,1/9/24,1/11/24,1/12/24
8278,1/9/24,Unstaffed,1/9/24,1/11/24,1/12/24
6404,1/9/24,Unstaffed,1/9/24,1/11/24,1/12/24
4722,1/11/24,1/11/24,1/12/24,1/14/24,1/15/24
4873,1/11/24,Unstaffed,1/12/24,1/14/24,1/15/24
4973,1/11/24,Unstaffed,1/12/24,1/14/24,1/15/24
6427,1/11/24,1/11/24,1/12/24,1/14/24,1/15/24
4741,1/11/24,1/11/24,1/12/24,1/14/24,1/15/24
8182,1/11/24,1/11/24,1/12/24,1/14/24,1/15/24
6670,1/12/24,1/12/24,1/13/24,1/15/24,1/16/24
6181,1/12/24,1/12/24,1/13/24,1/15/24,1/16/24
6344,1/12/24,1/12/24,1/13/24,1/15/24,1/16/24
6510,1/12/24,Unstaffed,1/13/24,1/15/24,1/16/24
4875,1/12/24,1/12/24,1/13/24,1/15/24,1/16/24
4878,1/12/24,1/12/24,1/13/24,1/15/24,1/16/24
8205,1/12/24,1/12/24,1/13/24,1/15/24,1/16/24
6671,1/12/24,1/13/24,1/14/24,1/16/24,1/17/24
8144,1/12/24,1/13/24,1/14/24,1/16/24,1/17/24
6432,1/12/24,Unstaffed,1/14/24,1/16/24,1/17/24
6252,1/12/24,1/13/24,1/14/24,1/16/24,1/17/24
6449,1/12/24,1/13/24,1/14/24,1/16/24,1/17/24
6479,1/12/24,Unstaffed,1/14/24,1/16/24,1/17/24
4994,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6330,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6332,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6536,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6676,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
8145,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6461,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6472,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6474,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
8285,1/15/24,1/14/24,1/15/24,1/17/24,1/18/24
6567,1/16/24,1/15/24,1/16/24,1/18/24,1/19/24
6693,1/16/24,1/15/24,1/16/24,1/18/24,1/19/24
8160,1/16/24,1/15/24,1/16/24,1/18/24,1/19/24
6514,1/16/24,Unstaffed,1/16/24,1/18/24,1/19/24
8146,1/16/24,1/15/24,1/16/24,1/18/24,1/19/24
8125,1/16/24,1/15/24,1/16/24,1/18/24,1/19/24
8180,1/16/24,1/15/24,1/16/24,1/18/24,1/19/24
6568,1/18/24,Unstaffed,1/19/24,1/21/24,1/22/24
4816,1/18/24,1/18/24,1/19/24,1/21/24,1/22/24
4853,1/18/24,1/18/24,1/19/24,1/21/24,1/22/24
4857,1/18/24,1/18/24,1/19/24,1/21/24,1/22/24
4972,1/18/24,1/18/24,1/19/24,1/21/24,1/22/24
8141,1/18/24,1/18/24,1/19/24,1/21/24,1/22/24
4831,1/18/24,1/18/24,1/19/24,1/21/24,1/22/24
6979,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
6219,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
6549,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
4991,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
6217,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
8150,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
4946,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
6216,1/19/24,1/19/24,1/20/24,1/22/24,1/23/24
8162,1/16/24,Unstaffed,1/21/24,1/23/24,1/24/24
6630,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
8272,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
6341,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
6364,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
8157,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
6203,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
6443,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
6571,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
6976,1/16/24,1/20/24,1/21/24,1/23/24,1/24/24
8238,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
6631,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
6632,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
6445,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
6520,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
8173,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
6570,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
6573,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
8129,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
8218,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
8283,1/22/24,1/21/24,1/22/24,1/24/24,1/25/24
6634,1/23/24,1/22/24,1/23/24,1/25/24,1/26/24
6635,1/23/24,1/22/24,1/23/24,1/25/24,1/26/24
6637,1/23/24,1/22/24,1/23/24,1/25/24,1/26/24
8130,1/23/24,1/22/24,1/23/24,1/25/24,1/26/24
6353,1/23/24,1/22/24,1/23/24,1/25/24,1/26/24
8223,1/23/24,1/22/24,1/23/24,1/25/24,1/26/24
4707,1/25/24,1/25/24,1/26/24,1/28/24,1/29/24
4791,1/25/24,Unstaffed,1/26/24,1/28/24,1/29/24
6275,1/25/24,1/25/24,1/26/24,1/28/24,1/29/24
4920,1/25/24,1/25/24,1/26/24,1/28/24,1/29/24
6505,1/25/24,Unstaffed,1/26/24,1/28/24,1/29/24
6325,1/25/24,1/25/24,1/26/24,1/28/24,1/29/24
4870,1/26/24,1/26/24,1/27/24,1/29/24,1/30/24
6418,1/26/24,1/26/24,1/27/24,1/29/24,1/30/24
6247,1/26/24,1/26/24,1/27/24,1/29/24,1/30/24
8163,1/26/24,Unstaffed,1/27/24,1/29/24,1/30/24
4815,1/26/24,Unstaffed,1/27/24,1/29/24,1/30/24
6485,1/26/24,1/26/24,1/27/24,1/29/24,1/30/24
4926,1/26/24,1/26/24,1/27/24,1/29/24,1/30/24
6304,1/26/24,1/26/24,1/27/24,1/29/24,1/30/24
8135,1/26/24,Unstaffed,1/27/24,1/29/24,1/30/24
4851,1/26/24,1/26/24,1/27/24,1/29/24,1/30/24
8123,1/26/24,Unstaffed,1/27/24,1/29/24,1/30/24
6426,1/26/24,Unstaffed,1/28/24,1/30/24,1/31/24
8176,1/26/24,1/27/24,1/28/24,1/30/24,1/31/24
8207,1/26/24,1/27/24,1/28/24,1/30/24,1/31/24
6334,1/26/24,Unstaffed,1/28/24,1/30/24,1/31/24
8298,1/26/24,1/27/24,1/28/24,1/30/24,1/31/24
6424,1/26/24,1/27/24,1/28/24,1/30/24,1/31/24
8169,1/26/24,1/27/24,1/28/24,1/30/24,1/31/24
8174,1/26/24,1/27/24,1/28/24,1/30/24,1/31/24
4985,1/26/24,1/27/24,1/28/24,1/30/24,1/31/24
8208,1/29/24,1/28/24,1/29/24,1/31/24,2/1/24
8254,1/29/24,1/28/24,1/29/24,1/31/24,2/1/24
8243,1/29/24,1/28/24,1/29/24,1/31/24,2/1/24
6489,1/29/24,1/28/24,1/29/24,1/31/24,2/1/24
8128,1/29/24,Unstaffed,1/29/24,1/31/24,2/1/24
8215,1/29/24,Unstaffed,1/29/24,1/31/24,2/1/24
6437,1/29/24,Unstaffed,1/29/24,1/31/24,2/1/24
4771,1/29/24,1/28/24,1/29/24,1/31/24,2/1/24
8296,1/29/24,1/28/24,1/29/24,1/31/24,2/1/24
6415,1/30/24,1/29/24,1/30/24,2/1/24,2/2/24
8293,1/30/24,1/29/24,1/30/24,2/1/24,2/2/24
8197,1/30/24,Unstaffed,1/30/24,2/1/24,2/2/24
8168,1/30/24,1/29/24,1/30/24,2/1/24,2/2/24
6239,1/30/24,1/29/24,1/30/24,2/1/24,2/2/24
8265,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
4874,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
4871,2/1/24,Unstaffed,2/2/24,2/4/24,2/5/24
6503,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
6324,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
4942,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
6313,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
4944,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
6319,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
6419,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
6661,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
4962,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
6373,2/1/24,Unstaffed,2/2/24,2/4/24,2/5/24
6357,2/1/24,2/1/24,2/2/24,2/4/24,2/5/24
6220,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
8181,2/2/24,Unstaffed,2/3/24,2/5/24,2/6/24
8236,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
6201,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
8273,2/2/24,Unstaffed,2/3/24,2/5/24,2/6/24
8271,2/2/24,Unstaffed,2/3/24,2/5/24,2/6/24
8164,2/2/24,Unstaffed,2/3/24,2/5/24,2/6/24
6228,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
6315,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
6359,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
6429,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
8291,2/2/24,2/2/24,2/3/24,2/5/24,2/6/24
6457,2/2/24,Unstaffed,2/3/24,2/5/24,2/6/24
6383,2/2/24,Unstaffed,2/3/24,2/5/24,2/6/24
6521,2/2/24,2/3/24,2/4/24,2/6/24,2/7/24
4790,2/2/24,Unstaffed,2/4/24,2/6/24,2/7/24
4109,2/2/24,Unstaffed,2/4/24,2/6/24,2/7/24
8167,2/2/24,2/3/24,2/4/24,2/6/24,2/7/24
6328,2/2/24,2/3/24,2/4/24,2/6/24,2/7/24
4982,2/2/24,2/3/24,2/4/24,2/6/24,2/7/24
6658,2/2/24,2/3/24,2/4/24,2/6/24,2/7/24
6663,2/2/24,2/3/24,2/4/24,2/6/24,2/7/24
4860,2/2/24,Unstaffed,2/4/24,2/6/24,2/7/24
6434,2/2/24,2/3/24,2/4/24,2/6/24,2/7/24
8114,2/5/24,2/4/24,2/5/24,2/7/24,2/8/24
8221,2/5/24,2/4/24,2/5/24,2/7/24,2/8/24
8237,2/5/24,2/4/24,2/5/24,2/7/24,2/8/24
6339,2/5/24,2/4/24,2/5/24,2/7/24,2/8/24
6331,2/5/24,Unstaffed,2/5/24,2/7/24,2/8/24
4781,2/5/24,2/4/24,2/5/24,2/7/24,2/8/24
6417,2/5/24,2/4/24,2/5/24,2/7/24,2/8/24
6660,2/5/24,Unstaffed,2/5/24,2/7/24,2/8/24
6650,2/5/24,2/4/24,2/5/24,2/7/24,2/8/24
6305,2/6/24,2/5/24,2/6/24,2/8/24,2/9/24
6349,2/6/24,2/5/24,2/6/24,2/8/24,2/9/24
4840,2/6/24,Unstaffed,2/6/24,2/8/24,2/9/24
6562,2/6/24,2/5/24,2/6/24,2/8/24,2/9/24
6412,2/6/24,2/5/24,2/6/24,2/8/24,2/9/24
6651,2/6/24,2/5/24,2/6/24,2/8/24,2/9/24
6413,2/8/24,Unstaffed,2/9/24,2/11/24,2/12/24
8275,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
4749,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
4808,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
8261,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
8251,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6260,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
4990,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6361,2/8/24,Unstaffed,2/9/24,2/11/24,2/12/24
6308,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
8152,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6236,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6460,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
8175,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6565,2/8/24,Unstaffed,2/9/24,2/11/24,2/12/24
6430,2/8/24,Unstaffed,2/9/24,2/11/24,2/12/24
6238,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6436,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
4999,2/8/24,Unstaffed,2/9/24,2/11/24,2/12/24
6358,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
4930,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
4724,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6667,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6524,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
6652,2/8/24,2/8/24,2/9/24,2/11/24,2/12/24
4825,2/9/24,Unstaffed,2/10/24,2/12/24,2/13/24
4969,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
4775,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
4837,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
8102,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
8119,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
4847,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
4872,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
8161,2/9/24,2/9/24,2/10/24,2/12/24,2/13/24
