6333,Bangor,ME,Zero Depack,COMPLETED,6/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6462,Augusta,ME,Zero Depack,COMPLETED,6/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
8186,Scarborough,ME,Zero Depack,COMPLETED,6/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
4718,S Jordan,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
4730,West Jordan,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
4786,Logan,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6682,Layton,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6683,Murray,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6684,Riverdale,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6685,Provo,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6686,Salt Lake City,UT,Zero Depack,COMPLETED,8/1/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6636,Newington,CT,Zero Depack,COMPLETED,10/30/22,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6352,Hudson,NH,Zero Depack,COMPLETED,10/1/23,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
6386,Concord,NH,Zero Depack,COMPLETED,10/1/23,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
4732,Glendale,AZ,Zero Depack,COMPLETED,11/5/23,https://one.walmart.com/content/sams_wire/en_us/work/operations/operations-resources/path-to-zero-waste/zero-de-pack-program.html
