4109,"39,450",,,,
4702,"38,329",,,,
4703,"51,231",,,,
4704,"70,563",,,,
4707,"40,793",,,,
4709,"48,596",,,,
4710,"43,166",,,,
4711,"54,620",,,,
4712,"38,257",,,,
4713,"37,537",,,,
4718,"37,191",,,,
4720,"27,650",,,,
4721,"47,380",,,,
4722,"41,496",,,,
4724,"56,183",,,,
4728,"48,021",,,,
4729,"40,253",,,,
4730,"35,558",,,,
4731,"31,342",,,,
4732,"50,263",,,,
4735,"53,861",,,,
4736,"39,166",,,,
4738,"26,665",,,,
4739,"51,616",,,,
4740,"77,075",,,,
4741,"41,296",,,,
4742,"41,331",,,,
4743,"28,804",,,,
4745,"47,348",,,,
4749,"38,563",,,,
4750,"36,621",,,,
4755,"66,849",,,,
4761,"47,739",,,,
4763,"50,353",,,,
4764,"58,842",,,,
4767,"57,720",,,,
4768,"47,342",,,,
4769,"58,865",,,,
4770,"38,681",,,,
4771,"36,608",,,,
4772,"33,965",,,,
4774,"76,235",,,,
4775,"66,743",,,,
4776,"78,798",,,,
4777,"33,309",,,,
4778,"41,597",,,,
4780,"45,787",,,,
4781,"48,598",,,,
4782,"49,360",,,,
4783,"62,288",,,,
4784,"46,737",,,,
4785,"62,367",,,,
4786,"29,360",,,,
4787,"38,225",,,,
4789,"46,242",,,,
4790,"59,808",,,,
4791,"28,619",,,,
4794,"78,705",,,,
4797,"54,918",,,,
4798,"43,142",,,,
4799,"48,484",,,,
4801,"56,574",,,,
4802,"35,346",,,,
4804,"63,991",,,,
4805,"37,112",,,,
4808,"37,378",,,,
4815,"41,441",,,,
4816,"40,613",,,,
4817,"56,571",,,,
4818,"60,807",,,,
4819,"60,488",,,,
4820,"64,821",,,,
4822,"73,493",,,,
4824,"63,717",,,,
4825,"37,603",,,,
4828,"72,359",,,,
4829,"54,536",,,,
4830,"46,502",,,,
4831,"48,211",,,,
4836,"41,179",,,,
4837,"36,664",,,,
4839,"40,321",,,,
4840,"44,369",,,,
4843,"76,108",,,,
4846,"51,484",,,,
4847,"59,849",,,,
4850,"50,588",,,,
4851,"54,145",,,,
4852,"53,273",,,,
4853,"35,989",,,,
4855,"36,114",,,,
4857,"46,049",,,,
4859,"41,305",,,,
4860,"35,114",,,,
4861,"50,467",,,,
4866,"48,196",,,,
4870,"45,414",,,,
4871,"35,722",,,,
4872,"41,652",,,,
4873,"36,170",,,,
4874,"56,960",,,,
4875,"36,200",,,,
4876,"51,193",,,,
4878,"48,232",,,,
4879,"36,130",,,,
4901,"40,347",,,,
4905,"63,073",,,,
4906,"53,555",,,,
4908,"37,007",,,,
4911,"47,946",,,,
4914,"34,848",,,,
4915,"42,530",,,,
4917,"29,131",,,,
4920,"41,682",,,,
4926,"35,616",,,,
4930,"50,918",,,,
4933,"47,287",,,,
4936,"35,325",,,,
4938,"38,617",,,,
4939,"62,620",,,,
4942,"52,174",,,,
4944,"42,709",,,,
4946,"40,961",,,,
4947,"39,887",,,,
4948,"34,536",,,,
4950,"34,989",,,,
4952,"35,252",,,,
4955,"46,265",,,,
4958,"36,222",,,,
4961,"30,708",,,,
4962,"36,203",,,,
4963,"42,317",,,,
4969,"62,760",,,,
4972,"47,424",,,,
4973,"33,843",,,,
4974,"53,865",,,,
4982,"31,146",,,,
4983,"48,087",,,,
4985,"55,915",,,,
4987,"27,630",,,,
4989,"44,323",,,,
4990,"47,570",,,,
4991,"32,974",,,,
4992,"50,992",,,,
4994,"39,183",,,,
4996,"47,210",,,,
4998,"68,137",,,,
4999,"39,876",,,,
6181,"34,619",,,,
6188,"38,847",,,,
6189,"40,386",,,,
6201,"32,031",,,,
6202,"49,996",,,,
6203,"53,774",,,,
6204,"57,539",,,,
6205,"49,508",,,,
6212,"43,645",,,,
6213,"54,520",,,,
6216,"54,813",,,,
6217,"70,527",,,,
6218,"53,738",,,,
6219,"47,833",,,,
6220,"34,584",,,,
6225,"67,799",,,,
6228,"27,268",,,,
6235,"67,177",,,,
6236,"57,441",,,,
6238,"40,830",,,,
6239,"29,069",,,,
6240,"45,270",,,,
6242,"36,437",,,,
6244,"37,140",,,,
6245,"52,132",,,,
6246,"36,081",,,,
6247,"31,373",,,,
6249,"57,813",,,,
6251,"47,423",,,,
6252,"25,730",,,,
6254,"50,618",,,,
6255,"43,865",,,,
6256,"50,050",,,,
6257,"46,209",,,,
6259,"52,334",,,,
6260,"42,863",,,,
6261,"53,341",,,,
6262,"48,693",,,,
6265,"50,506",,,,
6267,"37,096",,,,
6269,"38,507",,,,
6270,"57,204",,,,
6275,"38,567",,,,
6302,"44,294",,,,
6304,"52,401",,,,
6305,"55,459",,,,
6307,"36,524",,,,
6308,"46,547",,,,
6309,"45,307",,,,
6310,"44,944",,,,
6311,"37,009",,,,
6312,"47,684",,,,
6313,"67,948",,,,
6314,"45,322",,,,
6315,"58,272",,,,
6317,"71,543",,,,
