,,,,Dairy ,
,,,,2334,581
Market ,Region ,Store Format ,Store Number,Milk,Butter
271,41,WM Supercenter,233,1,
360,40,WM Supercenter,234,1,1
503,13,WM Supercenter,236,,
271,41,WM Supercenter,237,1,
147,11,WM Supercenter,238,,
138,11,WM Supercenter,239,1,
47,44,WM Supercenter,240,,
410,44,WM Supercenter,242,,
339,40,WM Supercenter,243,1,1
135,42,WM Supercenter,244,,
345,44,WM Supercenter,246,,
351,44,Wal-Mart,247,,
76,5,WM Supercenter,248,1,
503,13,WM Supercenter,249,,
357,40,WM Supercenter,250,1,
45,5,WM Supercenter,251,,
271,41,WM Supercenter,252,,
341,40,WM Supercenter,253,,
273,25,WM Supercenter,254,1,
341,40,WM Supercenter,256,1,
254,41,WM Supercenter,257,,
4,11,WM Supercenter,258,,
583,5,WM Supercenter,259,1,1
55,5,WM Supercenter,260,1,1
325,42,WM Supercenter,261,,1
271,41,WM Supercenter,262,1,1
52,5,WM Supercenter,263,,
149,12,WM Supercenter,264,,
45,5,WM Supercenter,265,,1
50,5,WM Supercenter,266,1,
334,42,WM Supercenter,267,,
147,11,WM Supercenter,268,1,
349,44,WM Supercenter,269,1,
349,44,WM Supercenter,271,,
153,12,WM Supercenter,272,,
4,11,WM Supercenter,273,,
4,11,Wal-Mart,274,,
503,13,WM Supercenter,275,,
351,44,WM Supercenter,276,,
353,44,WM Supercenter,277,1,1
127,42,WM Supercenter,278,,1
321,42,WM Supercenter,279,,
83,7,WM Supercenter,280,,
328,42,WM Supercenter,281,,
253,41,WM Supercenter,282,,
66,13,Wal-Mart,283,,
49,5,WM Supercenter,284,1,
503,13,WM Supercenter,285,1,
55,5,WM Supercenter,286,,1
11,11,WM Supercenter,287,,
503,13,WM Supercenter,288,,
327,42,Wal-Mart,289,,
77,7,WM Supercenter,290,,
87,7,WM Supercenter,292,,
85,6,Wal-Mart,293,,
253,41,WM Supercenter,294,1,
340,40,WM Supercenter,295,,
325,42,WM Supercenter,296,,
59,6,WM Supercenter,297,,
3,14,WM Supercenter,298,,
254,41,WM Supercenter,299,,1
3,14,WM Supercenter,300,,
3,14,WM Supercenter,301,,
271,41,WM Supercenter,302,1,
4,11,WM Supercenter,303,,
149,12,WM Supercenter,304,1,
138,11,WM Supercenter,305,1,
5,12,WM Supercenter,306,,
135,42,WM Supercenter,307,,1
151,12,WM Supercenter,308,1,
132,13,WM Supercenter,309,1,
132,13,WM Supercenter,310,1,
129,13,Wal-Mart,311,,
134,13,WM Supercenter,312,,
340,40,WM Supercenter,313,,
5,12,WM Supercenter,314,,
3,14,WM Supercenter,315,,
3,14,WM Supercenter,316,,
272,25,WM Supercenter,317,1,
325,42,WM Supercenter,318,,
361,40,WM Supercenter,319,1,
76,5,Wal-Mart,320,,
85,6,WM Supercenter,321,,
85,6,WM Supercenter,322,1,
127,42,WM Supercenter,323,,
356,44,WM Supercenter,324,,
360,40,WM Supercenter,325,,
361,40,Wal-Mart,326,,
341,40,WM Supercenter,328,1,
10,14,WM Supercenter,329,1,
84,6,WM Supercenter,330,,
66,13,WM Supercenter,331,,1
5,12,WM Supercenter,332,1,
254,41,WM Supercenter,333,1,
275,25,WM Supercenter,334,,
146,11,WM Supercenter,335,1,1
325,42,WM Supercenter,336,,
335,40,WM Supercenter,337,,
334,42,WM Supercenter,338,,
327,42,Wal-Mart,339,,
351,44,WM Supercenter,340,,
407,47,WM Supercenter,341,,
411,47,WM Supercenter,342,,
275,25,WM Supercenter,343,1,
65,6,WM Supercenter,344,1,
46,13,WM Supercenter,345,1,
409,44,WM Supercenter,346,,
136,11,WM Supercenter,347,,
327,42,WM Supercenter,348,,
533,64,Neighborhood Market,349,,
433,47,WM Supercenter,350,1,
68,13,WM Supercenter,351,,
271,41,Wal-Mart,352,,
48,5,WM Supercenter,353,,
336,40,WM Supercenter,354,,
10,14,WM Supercenter,355,1,
10,14,WM Supercenter,356,1,
336,40,WM Supercenter,357,,
321,42,WM Supercenter,358,,
322,42,WM Supercenter,359,1,
352,44,WM Supercenter,360,,
341,40,WM Supercenter,361,1,1
11,11,WM Supercenter,362,,
359,40,WM Supercenter,363,1,
503,13,WM Supercenter,364,,
140,11,WM Supercenter,365,,
121,12,WM Supercenter,366,,
410,44,WM Supercenter,368,,
406,47,WM Supercenter,369,,
406,47,WM Supercenter,370,,
48,5,WM Supercenter,371,,
406,47,WM Supercenter,372,1,
322,42,WM Supercenter,373,,
347,44,WM Supercenter,374,,
5,12,WM Supercenter,375,1,
127,42,WM Supercenter,376,,1
516,59,Neighborhood Market,377,1,
411,47,WM Supercenter,378,,
333,40,WM Supercenter,379,,
81,7,WM Supercenter,381,1,
410,44,WM Supercenter,382,,
66,13,WM Supercenter,383,,
66,13,WM Supercenter,384,,
84,6,Wal-Mart,385,,
132,13,WM Supercenter,386,1,
352,44,WM Supercenter,387,,
321,42,WM Supercenter,388,1,
352,44,WM Supercenter,389,1,
149,12,WM Supercenter,390,1,
4,11,WM Supercenter,391,,
344,44,WM Supercenter,392,,
147,11,WM Supercenter,393,,1
137,11,WM Supercenter,394,,
80,6,WM Supercenter,395,,
39,4,WM Supercenter,396,1,
80,6,WM Supercenter,397,,
46,13,WM Supercenter,398,1,1
46,13,WM Supercenter,399,1,1
68,13,WM Supercenter,400,,
131,13,WM Supercenter,401,,
132,13,WM Supercenter,402,,
137,11,WM Supercenter,403,1,
87,7,WM Supercenter,404,1,
134,13,WM Supercenter,405,,
151,12,WM Supercenter,406,,
81,7,WM Supercenter,407,1,
66,13,WM Supercenter,408,,
137,11,WM Supercenter,409,,
146,11,WM Supercenter,410,1,
138,11,Wal-Mart,411,,
45,5,WM Supercenter,412,,
569,6,WM Supercenter,413,,
349,44,WM Supercenter,414,,
132,13,WM Supercenter,415,1,
151,12,WM Supercenter,416,,
47,44,WM Supercenter,417,,
407,47,WM Supercenter,418,,
406,47,WM Supercenter,419,1,
349,44,WM Supercenter,420,,
479,5,WM Supercenter,421,,
273,25,WM Supercenter,422,1,
13,14,WM Supercenter,423,1,
8,14,WM Supercenter,424,,
11,11,WM Supercenter,425,,
53,5,WM Supercenter,426,1,
47,44,WM Supercenter,427,,1
130,13,WM Supercenter,428,,
80,6,WM Supercenter,429,1,
253,41,WM Supercenter,430,,
253,41,WM Supercenter,431,1,
10,14,WM Supercenter,432,1,
5,12,WM Supercenter,433,,
5,12,WM Supercenter,434,1,
272,25,WM Supercenter,435,1,
272,25,WM Supercenter,436,,
84,6,WM Supercenter,437,,
74,7,WM Supercenter,438,,
78,6,WM Supercenter,440,1,
78,6,WM Supercenter,442,,
88,7,WM Supercenter,443,1,
333,40,WM Supercenter,444,1,
256,41,WM Supercenter,445,1,
85,6,Wal-Mart,446,,
88,7,WM Supercenter,447,1,
127,42,WM Supercenter,448,1,1
66,13,WM Supercenter,449,,
127,42,WM Supercenter,450,1,1
359,40,WM Supercenter,451,1,
80,6,WM Supercenter,452,1,
329,11,Wal-Mart,453,,
272,25,WM Supercenter,454,,
569,6,WM Supercenter,456,1,
66,13,WM Supercenter,457,1,
78,6,WM Supercenter,458,,
25,2,WM Supercenter,459,1,
88,7,WM Supercenter,461,,
61,6,WM Supercenter,462,,
84,6,WM Supercenter,463,,
78,6,WM Supercenter,464,,
77,7,WM Supercenter,465,,
147,11,WM Supercenter,466,,
52,5,WM Supercenter,467,1,
47,44,WM Supercenter,468,,1
66,13,WM Supercenter,469,,
78,6,WM Supercenter,470,,
49,5,WM Supercenter,471,1,1
356,44,WM Supercenter,472,1,
85,6,Wal-Mart,473,,
83,7,WM Supercenter,475,1,
81,7,WM Supercenter,476,1,
119,12,WM Supercenter,477,1,
77,7,Wal-Mart,478,,
349,44,WM Supercenter,479,,
275,25,Wal-Mart,480,,
273,25,WM Supercenter,481,1,
61,6,Wal-Mart,482,,
8,14,WM Supercenter,483,,1
411,47,WM Supercenter,484,1,
129,13,WM Supercenter,485,,
362,40,WM Supercenter,486,,
97,14,WM Supercenter,488,,
128,13,WM Supercenter,489,,
78,6,WM Supercenter,490,,
253,41,WM Supercenter,491,1,1
580,41,WM Supercenter,492,1,
259,21,WM Supercenter,493,1,
16,14,WM Supercenter,494,1,1
138,11,WM Supercenter,495,1,
242,41,WM Supercenter,497,,
134,13,WM Supercenter,498,,
344,44,WM Supercenter,499,,
505,7,WM Supercenter,500,1,1
141,13,WM Supercenter,501,,1
129,13,WM Supercenter,502,,
84,6,Wal-Mart,503,,
61,6,WM Supercenter,504,1,
134,13,WM Supercenter,505,,
272,25,WM Supercenter,506,,
260,41,WM Supercenter,507,1,
506,7,WM Supercenter,508,,
21,2,WM Supercenter,510,1,
38,4,WM Supercenter,511,1,1
505,7,WM Supercenter,512,1,
73,7,WM Supercenter,513,,
39,4,WM Supercenter,514,1,
18,2,WM Supercenter,515,,
45,5,WM Supercenter,516,,
353,44,WM Supercenter,517,,
24,2,WM Supercenter,518,,
260,41,WM Supercenter,519,1,
21,2,WM Supercenter,520,,1
66,13,WM Supercenter,521,1,
60,6,WM Supercenter,522,,
46,13,WM Supercenter,523,,
84,6,WM Supercenter,524,,
549,72,Neighborhood Market,525,1,
242,41,WM Supercenter,526,1,
61,6,WM Supercenter,527,,
115,9,WM Supercenter,528,,
61,6,WM Supercenter,529,1,
327,42,WM Supercenter,530,,1
132,13,WM Supercenter,531,1,
130,13,WM Supercenter,532,1,1
132,13,WM Supercenter,533,1,
74,7,WM Supercenter,535,,
74,7,WM Supercenter,536,,
73,7,WM Supercenter,537,,
93,3,WM Supercenter,538,1,
134,13,WM Supercenter,539,,
129,13,WM Supercenter,540,1,
128,13,WM Supercenter,541,1,1
129,13,WM Supercenter,542,1,
132,13,WM Supercenter,543,,
353,44,WM Supercenter,544,1,1
258,20,Wal-Mart,545,,
62,6,WM Supercenter,546,1,
114,3,WM Supercenter,547,,
25,2,WM Supercenter,548,1,
71,7,WM Supercenter,549,1,
273,25,WM Supercenter,550,,
93,3,WM Supercenter,551,,
258,20,Wal-Mart,552,,
125,13,WM Supercenter,553,1,1
88,7,Wal-Mart,554,,
32,2,WM Supercenter,555,1,
28,3,WM Supercenter,556,1,
407,47,WM Supercenter,557,1,
407,47,WM Supercenter,558,1,
418,52,WM Supercenter,559,,
360,40,WM Supercenter,560,,1
76,5,WM Supercenter,561,,
2,14,WM Supercenter,562,,
94,3,WM Supercenter,563,1,1
344,44,WM Supercenter,564,1,
55,5,WM Supercenter,565,1,
580,41,WM Supercenter,566,1,
85,6,Wal-Mart,567,,
152,12,WM Supercenter,568,,
257,41,WM Supercenter,569,1,
260,41,WM Supercenter,571,,
46,13,WM Supercenter,572,,
361,40,WM Supercenter,573,1,
37,4,WM Supercenter,574,1,1
26,2,WM Supercenter,575,1,
345,44,WM Supercenter,576,1,
362,40,WM Supercenter,577,1,1
123,12,WM Supercenter,578,1,
94,3,WM Supercenter,579,1,1
116,9,WM Supercenter,580,,
414,52,WM Supercenter,581,1,
94,3,WM Supercenter,582,1,
121,12,WM Supercenter,583,1,
260,41,WM Supercenter,584,1,
42,4,WM Supercenter,585,1,
37,4,WM Supercenter,586,1,1
121,12,WM Supercenter,587,1,
27,3,WM Supercenter,588,1,1
256,41,WM Supercenter,589,,1
48,5,WM Supercenter,590,1,1
259,21,WM Supercenter,591,,
406,47,WM Supercenter,592,1,
28,3,WM Supercenter,593,1,
19,2,WM Supercenter,594,1,1
569,6,WM Supercenter,595,,
271,41,Wal-Mart,596,,
429,47,WM Supercenter,598,,
124,12,WM Supercenter,599,1,
70,7,WM Supercenter,600,1,
74,7,WM Supercenter,601,1,
68,13,WM Supercenter,602,1,
278,25,WM Supercenter,603,1,
7,14,WM Supercenter,604,,
29,4,WM Supercenter,605,1,
29,4,Wal-Mart,606,,
349,44,Wal-Mart,607,,
73,7,WM Supercenter,608,,1
275,25,WM Supercenter,609,1,
76,5,WM Supercenter,610,,
387,46,WM Supercenter,611,,
273,25,WM Supercenter,612,1,
94,3,WM Supercenter,613,1,1
16,14,WM Supercenter,614,1,
22,2,WM Supercenter,615,,
41,4,WM Supercenter,616,1,
580,41,Wal-Mart,617,,
26,2,WM Supercenter,618,1,1
119,12,WM Supercenter,619,,
124,12,WM Supercenter,620,1,
38,4,WM Supercenter,621,1,
344,44,WM Supercenter,622,1,1
118,9,WM Supercenter,623,1,1
39,4,WM Supercenter,624,1,
36,4,WM Supercenter,625,1,
73,7,Wal-Mart,626,,
38,4,WM Supercenter,627,1,
33,4,WM Supercenter,628,1,1
39,4,WM Supercenter,629,,
38,4,WM Supercenter,630,1,1
35,4,WM Supercenter,631,1,
36,4,WM Supercenter,632,1,
279,25,WM Supercenter,633,1,
38,4,WM Supercenter,634,1,1
29,4,WM Supercenter,635,1,1
279,25,WM Supercenter,636,1,
429,47,WM Supercenter,637,,
42,4,WM Supercenter,638,,
28,3,WM Supercenter,639,1,1
35,4,WM Supercenter,640,1,1
35,4,WM Supercenter,641,1,
38,4,WM Supercenter,642,1,
37,4,WM Supercenter,643,1,
39,4,WM Supercenter,644,,
433,47,WM Supercenter,645,1,
415,52,WM Supercenter,646,,
414,52,WM Supercenter,647,,
339,40,WM Supercenter,648,,
92,9,WM Supercenter,649,1,1
66,13,WM Supercenter,651,1,
406,47,WM Supercenter,652,1,
253,41,WM Supercenter,653,,1
253,41,WM Supercenter,655,1,
151,12,WM Supercenter,656,1,
121,12,WM Supercenter,657,,
120,12,WM Supercenter,658,1,1
153,12,WM Supercenter,659,1,1
137,11,WM Supercenter,660,1,
137,11,WM Supercenter,661,1,
137,11,WM Supercenter,662,1,
119,12,WM Supercenter,663,,1
406,47,WM Supercenter,664,1,
257,41,WM Supercenter,665,1,
116,9,WM Supercenter,666,,1
151,12,WM Supercenter,667,1,
151,12,WM Supercenter,668,,
120,12,WM Supercenter,669,1,
2,14,WM Supercenter,670,,1
152,12,WM Supercenter,671,1,1
122,12,WM Supercenter,672,,
149,12,WM Supercenter,673,,1
152,12,WM Supercenter,674,1,
146,11,WM Supercenter,675,1,
121,12,WM Supercenter,676,,
146,11,WM Supercenter,677,1,1
123,12,WM Supercenter,678,,
123,12,WM Supercenter,680,,
5,12,WM Supercenter,681,,
151,12,WM Supercenter,682,1,
147,11,WM Supercenter,683,1,
147,11,WM Supercenter,684,,
123,12,WM Supercenter,685,,
28,3,WM Supercenter,686,1,
121,12,WM Supercenter,687,,
153,12,WM Supercenter,688,1,
257,41,WM Supercenter,689,1,
124,12,WM Supercenter,690,1,
3,14,WM Supercenter,691,,
260,41,WM Supercenter,692,1,
259,21,Wal-Mart,693,,
254,41,WM Supercenter,694,1,1
152,12,WM Supercenter,695,,
258,20,Wal-Mart,696,,
93,3,WM Supercenter,697,1,1
119,12,WM Supercenter,698,,1
136,11,WM Supercenter,699,1,1
8,14,WM Supercenter,700,,
254,41,WM Supercenter,701,1,
259,21,WM Supercenter,702,1,
67,6,WM Supercenter,703,,
89,3,WM Supercenter,705,1,
89,3,WM Supercenter,706,,1
136,11,WM Supercenter,707,,
140,11,WM Supercenter,708,1,
256,41,WM Supercenter,709,1,1
152,12,WM Supercenter,710,1,
257,41,WM Supercenter,711,,
5,12,WM Supercenter,712,,
89,3,Wal-Mart,713,,
327,42,WM Supercenter,714,1,
11,11,WM Supercenter,715,1,1
136,11,WM Supercenter,716,1,
116,9,WM Supercenter,718,,
257,41,WM Supercenter,719,,
260,41,WM Supercenter,720,,
118,9,WM Supercenter,721,1,1
22,2,WM Supercenter,722,,
7,14,WM Supercenter,723,,
123,12,WM Supercenter,724,,
116,9,WM Supercenter,725,,
10,14,WM Supercenter,726,,
22,2,WM Supercenter,727,,
29,4,WM Supercenter,728,,
256,41,WM Supercenter,729,,
10,14,WM Supercenter,730,,
11,11,WM Supercenter,731,,
10,14,WM Supercenter,733,,
7,14,WM Supercenter,734,,
151,12,WM Supercenter,735,,
253,41,WM Supercenter,736,,
151,12,WM Supercenter,737,,
147,11,WM Supercenter,738,,
258,20,WM Supercenter,739,,
7,14,WM Supercenter,740,,
121,12,WM Supercenter,741,,
124,12,WM Supercenter,742,,
353,44,WM Supercenter,743,1,
59,6,WM Supercenter,744,1,
19,2,WM Supercenter,745,,
76,5,WM Supercenter,746,,
414,52,WM Supercenter,748,,
414,52,WM Supercenter,749,1,
415,52,WM Supercenter,750,1,
413,52,WM Supercenter,751,,
63,6,WM Supercenter,752,,
415,52,WM Supercenter,753,1,
30,2,WM Supercenter,754,1,1
70,7,WM Supercenter,755,1,
120,12,WM Supercenter,756,1,
77,7,WM Supercenter,757,,
32,2,WM Supercenter,758,,
116,9,WM Supercenter,759,,
256,41,Wal-Mart,760,,
129,13,WM Supercenter,761,,
2,14,WM Supercenter,762,,1
11,11,WM Supercenter,764,1,
87,7,WM Supercenter,765,1,
137,11,WM Supercenter,766,,
101,3,WM Supercenter,767,,1
65,6,WM Supercenter,768,1,
115,9,WM Supercenter,769,1,
406,47,WM Supercenter,770,1,
92,9,WM Supercenter,771,1,
64,6,WM Supercenter,772,1,
134,13,WM Supercenter,773,1,1
433,47,WM Supercenter,774,1,
279,25,WM Supercenter,775,,
433,47,WM Supercenter,776,1,
66,13,WM Supercenter,777,,
118,9,WM Supercenter,778,1,
114,3,WM Supercenter,779,,
21,2,WM Supercenter,780,,
81,7,WM Supercenter,781,,
88,7,WM Supercenter,782,1,
359,40,Wal-Mart,783,,
418,52,WM Supercenter,784,,
141,13,WM Supercenter,785,,
264,25,WM Supercenter,786,1,
19,2,WM Supercenter,787,1,1
328,42,WM Supercenter,788,1,
583,5,WM Supercenter,789,1,1
406,47,WM Supercenter,790,,
78,6,WM Supercenter,791,1,
279,25,Wal-Mart,792,,
70,7,WM Supercenter,793,1,
409,44,WM Supercenter,794,1,
33,4,WM Supercenter,795,1,
279,25,WM Supercenter,796,,
418,52,WM Supercenter,797,,
273,25,WM Supercenter,798,,
406,47,WM Supercenter,799,,
89,3,WM Supercenter,800,1,1
360,40,WM Supercenter,801,1,
263,53,WM Supercenter,802,,
128,13,WM Supercenter,803,1,
48,5,WM Supercenter,804,,1
340,40,WM Supercenter,805,,
387,46,WM Supercenter,806,1,
50,5,WM Supercenter,807,1,
61,6,WM Supercenter,808,,
10,14,WM Supercenter,809,,
426,52,WM Supercenter,810,1,
118,9,WM Supercenter,811,,
70,7,WM Supercenter,812,1,
81,7,WM Supercenter,813,1,
107,9,WM Supercenter,814,,
336,40,WM Supercenter,815,,
141,13,WM Supercenter,816,,1
90,9,WM Supercenter,817,1,1
15,14,WM Supercenter,818,1,
105,9,WM Supercenter,819,1,1
359,40,WM Supercenter,820,,
71,7,WM Supercenter,821,1,
70,7,WM Supercenter,822,1,
345,44,WM Supercenter,823,1,
385,46,WM Supercenter,824,,
257,41,WM Supercenter,825,,
375,46,WM Supercenter,826,1,
45,5,WM Supercenter,827,,
251,41,WM Supercenter,828,1,
385,46,Wal-Mart,829,,
279,25,Wal-Mart,830,,
271,41,WM Supercenter,833,1,
360,40,WM Supercenter,834,,
385,46,WM Supercenter,835,1,
28,3,WM Supercenter,836,1,1
333,40,Wal-Mart,837,,
345,44,WM Supercenter,838,,1
130,13,WM Supercenter,839,1,1
546,59,Neighborhood Market,840,1,
415,52,Wal-Mart,841,,
389,54,WM Supercenter,842,1,1
27,3,WM Supercenter,843,,
262,25,WM Supercenter,844,,1
357,40,Wal-Mart,845,,
85,6,WM Supercenter,846,,
438,53,WM Supercenter,847,,
144,11,WM Supercenter,848,1,
59,6,WM Supercenter,849,1,1
385,46,WM Supercenter,850,1,
387,46,WM Supercenter,851,,
262,25,WM Supercenter,852,1,
1,14,WM Supercenter,853,1,
246,21,WM Supercenter,854,1,
20,2,WM Supercenter,855,1,1
22,2,WM Supercenter,856,1,
94,3,WM Supercenter,857,1,1
97,14,WM Supercenter,858,,
116,9,WM Supercenter,859,,
94,3,WM Supercenter,860,,1
71,7,WM Supercenter,861,,
28,3,WM Supercenter,862,1,1
10,14,WM Supercenter,863,1,
28,3,WM Supercenter,864,1,1
87,7,WM Supercenter,865,,
1,14,WM Supercenter,866,,1
429,47,WM Supercenter,867,,
387,46,WM Supercenter,868,,
375,46,WM Supercenter,869,1,
580,41,WM Supercenter,870,1,1
333,40,Wal-Mart,871,,
62,6,WM Supercenter,872,1,
375,46,Wal-Mart,873,,
141,13,WM Supercenter,874,,
140,11,WM Supercenter,875,1,
127,42,WM Supercenter,876,,
