Location ID#,Year,Wk 21,Wk 22,Wk 23,Wk 24,Wk 25,,,,,,,,
8267,2024,21,21,21,21,21,,,,,,,,
8268,2024,14,16,16,15,16,,,,,,,,
8269,2024,17,16,19,16,17,,,,,,,,
8270,2024,20,21,25,20,20,,,,,,,,
8271,2024,16,16,17,16,15,,,,,,,,
8272,2024,13,13,14,12,13,,,,,,,,
8273,2024,13,13,13,12,15,,,,,,,,
8274,2024,18,17,19,17,19,,,,,,,,
8275,2024,18,18,21,17,21,,,,,,,,
8276,2024,18,16,19,18,20,,,,,,,,
8277,2024,13,14,14,13,14,,,,,,,,
8278,2024,15,14,17,17,15,,,,,,,,
8279,2024,11,13,14,11,15,,,,,,,,
8281,2024,24,25,27,20,25,,,,,,,,
8282,2024,21,21,22,20,20,,,,,,,,
8283,2024,11,11,12,12,12,,,,,,,,
8284,2024,19,22,23,18,23,,,,,,,,
8285,2024,12,14,16,13,14,,,,,,,,
8286,2024,16,18,17,16,17,,,,,,,,
8287,2024,16,17,18,16,18,,,,,,,,
8288,2024,16,20,18,15,18,,,,,,,,
8289,2024,13,14,15,15,14,,,,,,,,
8290,2024,13,14,16,14,16,,,,,,,,
8291,2024,11,12,12,12,12,,,,,,,,
8292,2024,12,12,14,13,11,,,,,,,,
8293,2024,15,15,15,16,14,,,,,,,,
8294,2024,18,19,16,18,18,,,,,,,,
8295,2024,10,12,11,11,11,,,,,,,,
8296,2024,15,16,16,16,15,,,,,,,,
8297,2024,13,15,13,15,13,,,,,,,,
8298,2024,14,15,15,14,14,,,,,,,,
8299,2024,9,10,9,10,10,,,,,,,,
8799,2024,2,3,1,3,2,,,,,,,,
9475,2024,49,55,58,54,59,,,,,,,,
9476,2024,18,26,21,23,25,,,,,,,,
9639,2024,19,18,26,24,24,,,,,,,,
6225,2024,13,17,17,16,18,,,,,,,,
4956,2024,0,0,0,0,0,,,,,,,,
8280,2024,23,25,25,23,25,,,,,,,,
7673,2024,0,0,0,0,0,,,,,,,,
4026,2025,0,0,0,0,0,,,,,,,,
4041,2025,14,16,16,17,17,,,,,,,,
4109,2025,13,13,14,14,14,,,,,,,,
4702,2025,14,14,14,14,14,,,,,,,,
4703,2025,16,14,13,13,15,,,,,,,,
4704,2025,19,17,19,20,21,,,,,,,,
4707,2025,14,14,14,13,13,,,,,,,,
4709,2025,17,16,16,16,17,,,,,,,,
4710,2025,10,11,12,11,9,,,,,,,,
4711,2025,14,14,14,15,14,,,,,,,,
4712,2025,14,15,14,14,15,,,,,,,,
4713,2025,12,11,14,14,14,,,,,,,,
4718,2025,11,8,10,8,11,,,,,,,,
4720,2025,11,12,11,11,11,,,,,,,,
4721,2025,17,18,17,17,17,,,,,,,,
4722,2025,12,13,12,12,12,,,,,,,,
4724,2025,11,12,12,12,13,,,,,,,,
4728,2025,13,14,15,14,13,,,,,,,,
4729,2025,12,11,13,11,11,,,,,,,,
4730,2025,13,14,14,14,14,,,,,,,,
4731,2025,10,11,10,12,11,,,,,,,,
4732,2025,14,12,12,11,13,,,,,,,,
4735,2025,17,15,14,16,17,,,,,,,,
4736,2025,12,12,12,12,11,,,,,,,,
4738,2025,9,9,9,10,9,,,,,,,,
4739,2025,16,15,14,16,16,,,,,,,,
4740,2025,17,16,17,18,17,,,,,,,,
4741,2025,8,10,9,9,10,,,,,,,,
4742,2025,14,15,14,14,14,,,,,,,,
4743,2025,13,13,14,14,14,,,,,,,,
4745,2025,17,16,16,16,18,,,,,,,,
4749,2025,14,14,13,14,14,,,,,,,,
4750,2025,11,11,12,11,11,,,,,,,,
4755,2025,34,33,35,36,36,,,,,,,,
4761,2025,13,13,14,14,14,,,,,,,,
4763,2025,14,14,14,14,15,,,,,,,,
4764,2025,16,17,18,18,19,,,,,,,,
4767,2025,21,23,24,24,24,,,,,,,,
4768,2025,11,13,12,12,13,,,,,,,,
4769,2025,22,23,24,24,23,,,,,,,,
4770,2025,16,15,14,14,15,,,,,,,,
4771,2025,11,13,12,13,13,,,,,,,,
4772,2025,9,9,8,12,10,,,,,,,,
4774,2025,20,19,19,20,20,,,,,,,,
4775,2025,18,18,18,18,18,,,,,,,,
4776,2025,16,15,14,16,15,,,,,,,,
4777,2025,13,13,14,14,14,,,,,,,,
4778,2025,13,12,14,13,13,,,,,,,,
4780,2025,12,13,12,13,12,,,,,,,,
4781,2025,12,12,12,12,12,,,,,,,,
4782,2025,13,14,14,13,14,,,,,,,,
4783,2025,14,14,14,15,14,,,,,,,,
4784,2025,15,14,14,15,17,,,,,,,,
4785,2025,12,13,13,13,13,,,,,,,,
4786,2025,10,7,8,8,9,,,,,,,,
4787,2025,14,12,13,12,12,,,,,,,,
4789,2025,11,11,13,12,12,,,,,,,,
4790,2025,18,18,20,19,19,,,,,,,,
4791,2025,8,11,9,8,9,,,,,,,,
4794,2025,16,18,16,17,19,,,,,,,,
4795,2025,10,11,10,9,10,,,,,,,,
4797,2025,14,14,14,14,15,,,,,,,,
4798,2025,9,12,12,12,12,,,,,,,,
4799,2025,12,12,11,12,13,,,,,,,,
4801,2025,16,17,19,18,19,,,,,,,,
4802,2025,11,12,12,12,12,,,,,,,,
4804,2025,14,15,14,14,14,,,,,,,,
4805,2025,13,14,14,14,14,,,,,,,,
4808,2025,14,14,14,14,14,,,,,,,,
4813,2025,20,19,21,22,22,,,,,,,,
4815,2025,11,11,12,11,11,,,,,,,,
4816,2025,14,14,12,14,14,,,,,,,,
4817,2025,13,13,14,13,14,,,,,,,,
4818,2025,13,14,15,13,17,,,,,,,,
4819,2025,20,20,20,24,23,,,,,,,,
4820,2025,15,13,15,13,13,,,,,,,,
4822,2025,20,18,20,20,20,,,,,,,,
4824,2025,16,16,16,17,17,,,,,,,,
4825,2025,13,13,13,13,13,,,,,,,,
4828,2025,12,13,14,14,14,,,,,,,,
4829,2025,15,12,13,12,13,,,,,,,,
4830,2025,18,14,15,15,17,,,,,,,,
4831,2025,17,16,15,15,18,,,,,,,,
4836,2025,13,13,14,14,14,,,,,,,,
4837,2025,16,15,14,14,15,,,,,,,,
4839,2025,13,14,13,13,13,,,,,,,,
4840,2025,11,10,12,8,9,,,,,,,,
4843,2025,16,18,19,18,19,,,,,,,,
4846,2025,17,14,14,14,17,,,,,,,,
4847,2025,17,15,16,16,17,,,,,,,,
4850,2025,22,24,25,25,24,,,,,,,,
4851,2025,16,18,18,18,18,,,,,,,,
4852,2025,14,14,14,13,14,,,,,,,,
4853,2025,11,9,10,9,12,,,,,,,,
4855,2025,13,13,12,12,13,,,,,,,,
4857,2025,13,13,13,13,14,,,,,,,,
4859,2025,11,11,11,11,11,,,,,,,,
4860,2025,10,11,11,10,8,,,,,,,,
4861,2025,10,12,13,13,13,,,,,,,,
4866,2025,13,17,18,19,18,,,,,,,,
4870,2025,15,13,14,14,14,,,,,,,,
4871,2025,10,12,12,12,11,,,,,,,,
4872,2025,12,14,14,14,15,,,,,,,,
4873,2025,11,10,10,12,10,,,,,,,,
4874,2025,15,14,14,14,15,,,,,,,,
4875,2025,12,14,14,14,14,,,,,,,,
4876,2025,18,17,14,18,17,,,,,,,,
4878,2025,13,12,14,13,14,,,,,,,,
4879,2025,11,12,13,13,14,,,,,,,,
4901,2025,13,14,14,14,14,,,,,,,,
4905,2025,13,14,14,14,14,,,,,,,,
4906,2025,13,14,14,14,14,,,,,,,,
4908,2025,9,12,11,11,11,,,,,,,,
4911,2025,15,15,15,14,15,,,,,,,,
4914,2025,12,14,14,13,16,,,,,,,,
4915,2025,12,11,11,11,11,,,,,,,,
4917,2025,9,10,11,10,11,,,,,,,,
4920,2025,14,14,14,14,14,,,,,,,,
4925,2025,3,7,7,7,7,,,,,,,,
4926,2025,10,8,10,10,10,,,,,,,,
4930,2025,13,13,14,14,13,,,,,,,,
4933,2025,11,14,14,13,13,,,,,,,,
4936,2025,10,12,12,13,13,,,,,,,,
4938,2025,18,18,18,18,19,,,,,,,,
4939,2025,16,17,18,18,18,,,,,,,,
4942,2025,13,13,12,12,12,,,,,,,,
4944,2025,11,11,12,12,12,,,,,,,,
4946,2025,11,13,13,13,13,,,,,,,,
4947,2025,13,13,12,13,11,,,,,,,,
4948,2025,13,12,12,12,13,,,,,,,,
4950,2025,10,11,12,11,11,,,,,,,,
4952,2025,11,11,11,11,11,,,,,,,,
4955,2025,15,13,12,12,12,,,,,,,,
4958,2025,15,15,14,13,16,,,,,,,,
4961,2025,10,12,11,11,13,,,,,,,,
4962,2025,9,11,10,11,9,,,,,,,,
4963,2025,11,11,11,12,11,,,,,,,,
4969,2025,18,17,17,17,18,,,,,,,,
4972,2025,13,13,14,14,14,,,,,,,,
4973,2025,11,10,11,10,10,,,,,,,,
4974,2025,19,17,18,18,20,,,,,,,,
4982,2025,10,8,7,7,9,,,,,,,,
4983,2025,16,14,13,17,16,,,,,,,,
4985,2025,16,15,16,17,18,,,,,,,,
4987,2025,10,8,7,7,10,,,,,,,,
4989,2025,12,13,14,13,13,,,,,,,,
4990,2025,13,14,14,14,15,,,,,,,,
4991,2025,9,8,7,7,8,,,,,,,,
4992,2025,14,11,13,13,15,,,,,,,,
4993,2025,31,11,12,11,11,,,,,,,,
4994,2025,12,13,12,12,13,,,,,,,,
4996,2025,10,11,12,12,13,,,,,,,,
4998,2025,11,12,13,13,13,,,,,,,,
4999,2025,10,12,12,12,13,,,,,,,,
6181,2025,13,14,14,13,14,,,,,,,,
6188,2025,10,12,12,12,12,,,,,,,,
6189,2025,14,14,14,14,14,,,,,,,,
6201,2025,9,10,9,10,11,,,,,,,,
6202,2025,14,12,14,14,14,,,,,,,,
6203,2025,13,14,14,14,14,,,,,,,,
6204,2025,15,16,14,14,15,,,,,,,,
6205,2025,18,14,14,14,17,,,,,,,,
6212,2025,12,13,13,14,14,,,,,,,,
6213,2025,18,14,14,14,16,,,,,,,,
6216,2025,14,14,14,13,14,,,,,,,,
6217,2025,27,25,26,26,28,,,,,,,,
6218,2025,17,19,16,19,19,,,,,,,,
6219,2025,15,14,14,14,16,,,,,,,,
6220,2025,10,10,10,10,8,,,,,,,,
6228,2025,9,7,7,7,7,,,,,,,,
6235,2025,17,19,20,19,19,,,,,,,,
6236,2025,12,13,14,14,14,,,,,,,,
6238,2025,11,12,13,13,13,,,,,,,,
6239,2025,11,11,11,11,12,,,,,,,,
6240,2025,14,13,13,14,15,,,,,,,,
6242,2025,11,8,10,8,8,,,,,,,,
6244,2025,13,14,14,14,14,,,,,,,,
6245,2025,16,17,17,17,17,,,,,,,,
6246,2025,16,14,14,14,15,,,,,,,,
6247,2025,13,14,14,14,14,,,,,,,,
6249,2025,14,14,13,13,13,,,,,,,,
6251,2025,12,12,10,11,12,,,,,,,,
6252,2025,8,8,7,7,7,,,,,,,,
6253,2025,17,16,16,17,17,,,,,,,,
6254,2025,12,14,13,13,13,,,,,,,,
6255,2025,10,13,14,14,14,,,,,,,,
6256,2025,15,13,13,14,14,,,,,,,,
6257,2025,16,16,14,14,17,,,,,,,,
6259,2025,15,15,15,15,17,,,,,,,,
6260,2025,13,14,14,14,14,,,,,,,,
6261,2025,15,13,12,13,14,,,,,,,,
6262,2025,15,14,15,15,17,,,,,,,,
6265,2025,11,14,14,14,14,,,,,,,,
6267,2025,13,13,14,14,14,,,,,,,,
6269,2025,17,18,18,18,17,,,,,,,,
6270,2025,15,15,15,14,14,,,,,,,,
6275,2025,11,13,13,13,11,,,,,,,,
6298,2025,0,0,0,0,0,,,,,,,,
6302,2025,11,12,10,10,10,,,,,,,,
6304,2025,19,19,18,18,18,,,,,,,,
6305,2025,17,17,17,17,16,,,,,,,,
6307,2025,17,14,14,14,13,,,,,,,,
6308,2025,15,15,14,15,14,,,,,,,,
6309,2025,14,13,13,13,14,,,,,,,,
6310,2025,17,14,14,14,14,,,,,,,,
6311,2025,13,13,13,13,12,,,,,,,,
6312,2025,14,13,12,12,12,,,,,,,,
6313,2025,17,17,17,18,15,,,,,,,,
6314,2025,14,13,13,13,13,,,,,,,,
6315,2025,17,16,15,15,16,,,,,,,,
6317,2025,16,16,17,17,17,,,,,,,,
6319,2025,13,14,14,12,10,,,,,,,,
6320,2025,12,10,12,12,11,,,,,,,,
6321,2025,12,13,11,12,12,,,,,,,,
6322,2025,18,17,17,18,18,,,,,,,,
6324,2025,10,11,11,11,12,,,,,,,,
6325,2025,16,17,18,18,17,,,,,,,,
6326,2025,18,16,18,16,16,,,,,,,,
6327,2025,16,16,16,14,16,,,,,,,,
6328,2025,21,18,21,23,20,,,,,,,,
6329,2025,15,13,14,14,14,,,,,,,,
6330,2025,18,18,18,18,18,,,,,,,,
6331,2025,11,10,9,12,11,,,,,,,,
6332,2025,12,11,11,12,13,,,,,,,,
6333,2025,11,12,12,12,13,,,,,,,,
6334,2025,8,8,7,8,9,,,,,,,,
6335,2025,15,18,17,18,17,,,,,,,,
6336,2025,13,13,13,13,13,,,,,,,,
6338,2025,13,14,14,14,14,,,,,,,,
6339,2025,13,13,12,12,12,,,,,,,,
6341,2025,17,18,19,19,19,,,,,,,,
6342,2025,15,14,14,14,15,,,,,,,,
6343,2025,13,14,14,14,14,,,,,,,,
6344,2025,17,14,14,17,16,,,,,,,,
6345,2025,14,15,14,14,15,,,,,,,,
6347,2025,18,15,14,17,17,,,,,,,,
6348,2025,14,14,14,14,14,,,,,,,,
6349,2025,17,17,18,19,19,,,,,,,,
6350,2025,16,14,14,14,14,,,,,,,,
6351,2025,13,15,14,14,14,,,,,,,,
6352,2025,12,13,12,12,12,,,,,,,,
6353,2025,16,18,19,18,18,,,,,,,,
6354,2025,11,13,13,13,13,,,,,,,,
6355,2025,18,19,19,19,19,,,,,,,,
6356,2025,10,12,9,10,11,,,,,,,,
6357,2025,16,17,17,17,18,,,,,,,,
6358,2025,15,14,14,15,15,,,,,,,,
6359,2025,16,14,14,14,14,,,,,,,,
6360,2025,17,16,16,16,19,,,,,,,,
6361,2025,14,14,14,14,16,,,,,,,,
6363,2025,13,13,14,14,15,,,,,,,,
6364,2025,18,15,14,18,16,,,,,,,,
6365,2025,8,9,9,10,8,,,,,,,,
6366,2025,13,13,11,13,13,,,,,,,,
6367,2025,21,21,24,24,23,,,,,,,,
6368,2025,16,16,15,14,15,,,,,,,,
6369,2025,19,18,18,17,19,,,,,,,,
6371,2025,17,14,14,13,15,,,,,,,,
6372,2025,12,13,14,14,14,,,,,,,,
6373,2025,10,12,10,10,11,,,,,,,,
6375,2025,13,14,14,13,14,,,,,,,,
6376,2025,12,14,14,13,14,,,,,,,,
6377,2025,16,15,14,15,16,,,,,,,,
6378,2025,20,18,19,19,19,,,,,,,,
6379,2025,11,12,11,12,14,,,,,,,,
6380,2025,15,16,16,16,17,,,,,,,,
6381,2025,11,12,14,14,14,,,,,,,,
6382,2025,14,14,13,14,15,,,,,,,,
6383,2025,17,15,16,17,17,,,,,,,,
6384,2025,20,16,16,16,16,,,,,,,,
6385,2025,12,12,13,13,11,,,,,,,,
6386,2025,9,9,8,10,8,,,,,,,,
6387,2025,12,11,12,13,13,,,,,,,,
6388,2025,19,16,17,17,16,,,,,,,,
6401,2025,14,14,14,15,14,,,,,,,,
6402,2025,23,25,24,25,24,,,,,,,,
6403,2025,20,20,19,20,20,,,,,,,,
6404,2025,11,12,11,10,10,,,,,,,,
6405,2025,14,12,13,13,15,,,,,,,,
6406,2025,10,11,12,12,12,,,,,,,,
6407,2025,13,14,14,14,14,,,,,,,,
6408,2025,15,15,14,16,14,,,,,,,,
6409,2025,17,20,19,19,19,,,,,,,,
6410,2025,38,38,41,42,41,,,,,,,,
6412,2025,20,20,20,20,20,,,,,,,,
6413,2025,10,11,12,12,10,,,,,,,,
6414,2025,17,18,18,18,18,,,,,,,,
6415,2025,16,14,14,14,14,,,,,,,,
6417,2025,11,11,13,12,9,,,,,,,,
6418,2025,14,14,14,14,14,,,,,,,,
6419,2025,10,8,9,12,9,,,,,,,,
6420,2025,13,13,13,13,13,,,,,,,,
6421,2025,16,18,18,18,17,,,,,,,,
6422,2025,16,18,21,21,20,,,,,,,,
6423,2025,14,12,13,13,14,,,,,,,,
6424,2025,13,11,13,12,12,,,,,,,,
6425,2025,10,10,9,8,9,,,,,,,,
6426,2025,12,14,12,12,13,,,,,,,,
6427,2025,14,13,12,13,13,,,,,,,,
6428,2025,16,17,17,17,18,,,,,,,,
6429,2025,9,9,7,8,7,,,,,,,,
6430,2025,12,13,13,13,13,,,,,,,,
6431,2025,12,13,12,12,14,,,,,,,,
6432,2025,16,14,14,14,14,,,,,,,,
6433,2025,11,11,11,12,13,,,,,,,,
6434,2025,19,17,17,16,16,,,,,,,,
6435,2025,13,14,14,14,14,,,,,,,,
6436,2025,12,12,12,12,12,,,,,,,,
6437,2025,12,14,11,12,11,,,,,,,,
6439,2025,24,25,25,25,26,,,,,,,,
6440,2025,16,16,14,13,14,,,,,,,,
6441,2025,12,13,14,13,13,,,,,,,,
6443,2025,13,15,15,14,15,,,,,,,,
6444,2025,16,15,16,16,17,,,,,,,,
6445,2025,10,12,10,12,13,,,,,,,,
6448,2025,12,13,13,13,13,,,,,,,,
6449,2025,12,14,13,14,14,,,,,,,,
6450,2025,15,18,18,18,17,,,,,,,,
6452,2025,16,17,18,18,18,,,,,,,,
6453,2025,14,17,14,16,17,,,,,,,,
6454,2025,16,14,15,15,16,,,,,,,,
6455,2025,18,18,18,18,18,,,,,,,,
6456,2025,10,8,9,10,11,,,,,,,,
6457,2025,13,17,14,16,16,,,,,,,,
6458,2025,12,13,13,13,12,,,,,,,,
6460,2025,16,18,17,17,17,,,,,,,,
6461,2025,15,14,14,17,15,,,,,,,,
6462,2025,12,14,12,13,13,,,,,,,,
6463,2025,15,14,14,14,15,,,,,,,,
6464,2025,14,14,13,12,12,,,,,,,,
6471,2025,12,13,12,11,11,,,,,,,,
6472,2025,11,12,12,14,13,,,,,,,,
6474,2025,10,12,12,12,12,,,,,,,,
6479,2025,11,13,13,14,13,,,,,,,,
6482,2025,20,22,22,21,21,,,,,,,,
6485,2025,14,14,14,14,13,,,,,,,,
6487,2025,13,14,13,14,14,,,,,,,,
6489,2025,17,18,19,19,19,,,,,,,,
6490,2025,17,17,18,18,18,,,,,,,,
6501,2025,16,15,15,14,15,,,,,,,,
6502,2025,17,16,17,17,18,,,,,,,,
6503,2025,16,15,14,14,15,,,,,,,,
6504,2025,22,22,23,23,24,,,,,,,,
6505,2025,12,12,14,14,14,,,,,,,,
6506,2025,12,13,13,12,12,,,,,,,,
6507,2025,15,14,14,14,14,,,,,,,,
6509,2025,9,13,12,11,12,,,,,,,,
6510,2025,13,11,12,11,11,,,,,,,,
6511,2025,11,19,19,18,20,,,,,,,,
6512,2025,17,16,14,15,18,,,,,,,,
6514,2025,9,11,10,10,9,,,,,,,,
6517,2025,13,13,13,11,12,,,,,,,,
6518,2025,11,12,14,13,14,,,,,,,,
6520,2025,12,12,13,13,13,,,,,,,,
6521,2025,14,13,14,14,14,,,,,,,,
6522,2025,7,9,7,7,8,,,,,,,,
6524,2025,14,14,14,14,14,,,,,,,,
6527,2025,18,15,14,14,15,,,,,,,,
6528,2025,17,17,18,18,18,,,,,,,,
6533,2025,9,9,10,10,10,,,,,,,,
6535,2025,13,13,14,13,14,,,,,,,,
6536,2025,17,18,16,17,18,,,,,,,,
6539,2025,10,12,11,10,12,,,,,,,,
6540,2025,16,18,17,18,18,,,,,,,,
6543,2025,14,14,14,13,14,,,,,,,,
6547,2025,12,13,14,13,13,,,,,,,,
6549,2025,17,16,16,17,18,,,,,,,,
6556,2025,11,11,10,11,9,,,,,,,,
6562,2025,12,12,13,12,11,,,,,,,,
6565,2025,16,16,17,19,20,,,,,,,,
6567,2025,11,12,11,12,12,,,,,,,,
6568,2025,6,7,7,7,7,,,,,,,,
6569,2025,7,7,7,7,7,,,,,,,,
6570,2025,11,12,14,14,12,,,,,,,,
6571,2025,15,15,17,15,16,,,,,,,,
6572,2025,15,19,19,19,19,,,,,,,,
6573,2025,14,15,14,15,14,,,,,,,,
6575,2025,11,13,11,12,13,,,,,,,,
6581,2025,17,19,18,18,18,,,,,,,,
6582,2025,13,13,14,13,13,,,,,,,,
6604,2025,16,14,15,14,16,,,,,,,,
6605,2025,20,14,14,14,17,,,,,,,,
6606,2025,21,20,18,18,19,,,,,,,,
6608,2025,16,14,13,14,15,,,,,,,,
6609,2025,15,14,14,14,16,,,,,,,,
6610,2025,17,14,14,14,17,,,,,,,,
6612,2025,15,14,14,14,14,,,,,,,,
6613,2025,18,17,18,17,18,,,,,,,,
6614,2025,20,18,19,20,21,,,,,,,,
6615,2025,16,15,16,17,18,,,,,,,,
6616,2025,17,15,12,16,17,,,,,,,,
6617,2025,22,21,20,22,23,,,,,,,,
6619,2025,19,18,19,19,19,,,,,,,,
6620,2025,11,12,8,11,11,,,,,,,,
6621,2025,13,13,13,13,14,,,,,,,,
6622,2025,16,14,14,14,16,,,,,,,,
6624,2025,20,17,19,19,19,,,,,,,,
6626,2025,23,23,24,24,25,,,,,,,,
6628,2025,16,14,13,14,16,,,,,,,,
6630,2025,13,14,9,12,13,,,,,,,,
6631,2025,17,16,16,18,19,,,,,,,,
6632,2025,10,7,7,7,10,,,,,,,,
6633,2025,8,7,7,7,7,,,,,,,,
6634,2025,10,7,8,8,10,,,,,,,,
6635,2025,10,9,7,7,10,,,,,,,,
6636,2025,14,15,14,13,14,,,,,,,,
6637,2025,14,14,14,14,15,,,,,,,,
6643,2025,14,14,14,14,14,,,,,,,,
6644,2025,14,17,15,18,18,,,,,,,,
6646,2025,8,7,7,7,10,,,,,,,,
6650,2025,16,14,14,16,14,,,,,,,,
6651,2025,17,15,16,17,17,,,,,,,,
6652,2025,14,14,14,14,14,,,,,,,,
6653,2025,17,17,15,14,17,,,,,,,,
6655,2025,16,14,14,13,12,,,,,,,,
6657,2025,12,10,10,11,12,,,,,,,,
6658,2025,13,13,13,12,13,,,,,,,,
6659,2025,18,17,18,18,17,,,,,,,,
6660,2025,10,9,12,9,9,,,,,,,,
6661,2025,12,13,12,13,11,,,,,,,,
6662,2025,15,14,14,14,16,,,,,,,,
6663,2025,15,14,14,14,14,,,,,,,,
6664,2025,17,17,17,18,15,,,,,,,,
6666,2025,15,14,14,14,15,,,,,,,,
6667,2025,10,9,11,8,10,,,,,,,,
6670,2025,13,13,13,13,13,,,,,,,,
6671,2025,15,14,15,14,15,,,,,,,,
6672,2025,15,14,12,13,14,,,,,,,,
6673,2025,15,14,14,14,14,,,,,,,,
6674,2025,15,16,13,16,14,,,,,,,,
6675,2025,16,16,17,17,17,,,,,,,,
6676,2025,14,14,13,13,14,,,,,,,,
6677,2025,11,12,12,12,12,,,,,,,,
6678,2025,10,10,11,11,10,,,,,,,,
6679,2025,13,14,14,14,14,,,,,,,,
6680,2025,15,15,15,13,17,,,,,,,,
6682,2025,15,14,14,14,14,,,,,,,,
6683,2025,9,7,7,7,8,,,,,,,,
6684,2025,14,14,14,14,14,,,,,,,,
6685,2025,14,14,14,14,14,,,,,,,,
6686,2025,12,12,12,12,14,,,,,,,,
6689,2025,14,14,15,14,15,,,,,,,,
6690,2025,16,16,15,15,17,,,,,,,,
6692,2025,22,20,18,19,21,,,,,,,,
6693,2025,13,14,12,13,13,,,,,,,,
6779,2025,10,11,13,12,13,,,,,,,,
6781,2025,11,12,12,12,13,,,,,,,,
6845,2025,55,43,42,41,43,,,,,,,,
6867,2025,13,12,14,14,14,,,,,,,,
6976,2025,14,14,14,13,14,,,,,,,,
6979,2025,14,13,14,14,14,,,,,,,,
7189,2025,9,11,11,11,10,,,,,,,,
7191,2025,14,15,16,16,17,,,,,,,,
7658,2025,12,12,12,13,13,,,,,,,,
7676,2025,18,19,17,17,17,,,,,,,,
8102,2025,18,18,18,17,19,,,,,,,,
8104,2025,15,16,14,14,16,,,,,,,,
8106,2025,21,21,19,19,20,,,,,,,,
8107,2025,12,12,13,13,13,,,,,,,,
8111,2025,13,13,14,16,14,,,,,,,,
8112,2025,20,19,19,19,19,,,,,,,,
8114,2025,19,17,16,18,18,,,,,,,,
8115,2025,18,20,19,19,19,,,,,,,,
8116,2025,15,15,15,15,15,,,,,,,,
8117,2025,9,10,11,12,9,,,,,,,,
8119,2025,19,21,21,21,22,,,,,,,,
8120,2025,12,13,14,14,13,,,,,,,,
8123,2025,17,16,18,18,18,,,,,,,,
8125,2025,8,8,8,8,10,,,,,,,,
8126,2025,17,18,18,18,18,,,,,,,,
8128,2025,11,10,11,11,11,,,,,,,,
8129,2025,15,18,17,17,18,,,,,,,,
8130,2025,15,14,14,17,16,,,,,,,,
8132,2025,16,17,18,17,15,,,,,,,,
8133,2025,14,15,14,16,15,,,,,,,,
8134,2025,19,17,18,18,17,,,,,,,,
8135,2025,9,11,11,11,11,,,,,,,,
8136,2025,14,15,12,12,14,,,,,,,,
8138,2025,11,12,13,13,13,,,,,,,,
8139,2025,14,14,14,14,17,,,,,,,,
8141,2025,11,12,12,12,13,,,,,,,,
8142,2025,18,18,18,18,19,,,,,,,,
8144,2025,17,16,17,16,16,,,,,,,,
8145,2025,14,13,12,13,12,,,,,,,,
8146,2025,17,19,18,18,18,,,,,,,,
8147,2025,10,11,13,10,11,,,,,,,,
8149,2025,14,13,12,13,13,,,,,,,,
8150,2025,12,12,14,13,15,,,,,,,,
8151,2025,16,15,16,16,17,,,,,,,,
8152,2025,13,14,14,14,14,,,,,,,,
8153,2025,18,18,17,17,18,,,,,,,,
8155,2025,16,18,14,18,18,,,,,,,,
8156,2025,26,25,25,25,26,,,,,,,,
8157,2025,21,23,22,24,25,,,,,,,,
8158,2025,12,12,12,13,13,,,,,,,,
8160,2025,16,16,15,17,17,,,,,,,,
8161,2025,14,14,13,14,14,,,,,,,,
8162,2025,13,14,14,13,13,,,,,,,,
8163,2025,16,14,14,14,15,,,,,,,,
8164,2025,10,9,10,10,10,,,,,,,,
8165,2025,19,19,17,17,18,,,,,,,,
8166,2025,18,18,19,19,19,,,,,,,,
8167,2025,16,14,14,14,14,,,,,,,,
8168,2025,14,15,13,16,15,,,,,,,,
8169,2025,12,12,12,12,11,,,,,,,,
8172,2025,14,14,14,14,14,,,,,,,,
8173,2025,25,27,28,26,26,,,,,,,,
8174,2025,18,18,19,18,19,,,,,,,,
8175,2025,15,15,13,13,14,,,,,,,,
8176,2025,15,15,15,16,15,,,,,,,,
8177,2025,16,15,15,15,17,,,,,,,,
8180,2025,10,9,9,11,13,,,,,,,,
8181,2025,15,14,14,14,14,,,,,,,,
8182,2025,7,7,7,7,7,,,,,,,,
8183,2025,16,15,14,14,14,,,,,,,,
8184,2025,15,14,14,14,13,,,,,,,,
8185,2025,11,10,8,10,9,,,,,,,,
8186,2025,10,11,10,10,10,,,,,,,,
8188,2025,18,19,18,19,18,,,,,,,,
8189,2025,10,11,10,12,10,,,,,,,,
8190,2025,13,13,14,14,14,,,,,,,,
8191,2025,20,19,18,19,20,,,,,,,,
8192,2025,17,17,18,17,18,,,,,,,,
8193,2025,15,15,14,14,16,,,,,,,,
8194,2025,14,14,14,13,14,,,,,,,,
8196,2025,12,13,12,14,14,,,,,,,,
8197,2025,10,12,12,12,11,,,,,,,,
8201,2025,12,12,13,13,14,,,,,,,,
8202,2025,12,13,14,14,10,,,,,,,,
8203,2025,14,13,13,13,14,,,,,,,,
8205,2025,12,14,13,16,15,,,,,,,,
8207,2025,13,12,12,13,13,,,,,,,,
8208,2025,14,14,14,14,14,,,,,,,,
8209,2025,11,13,13,14,12,,,,,,,,
8210,2025,15,16,15,14,15,,,,,,,,
8211,2025,13,12,13,13,15,,,,,,,,
8213,2025,19,19,19,19,19,,,,,,,,
8215,2025,14,12,14,14,15,,,,,,,,
8218,2025,23,25,25,25,25,,,,,,,,
8219,2025,14,14,13,14,14,,,,,,,,
8220,2025,14,13,15,16,16,,,,,,,,
