9,9,Central,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
9,9,Central,8/24/23,7:30 AM,8:10 AM,Prep the Home,HALL A3
9,9,Central,8/24/23,8:20 AM,9:00 AM,Holiday Entertaining,HALL A3
9,9,Central,8/24/23,9:10 AM,9:50 AM,Member’s Mark,HALL A3
9,9,Central,8/24/23,10:00 AM,10:40 AM,Gifting,HALL A3
9,9,Central,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
9,9,Central,8/24/23,12:00 PM,12:40 PM,Merchandise Execution / Club Experience,HALL A3
9,9,Central,8/24/23,12:50 PM,1:30 PM,This Season is Going to be Lit #1,HALL A3
9,9,Central,8/24/23,1:40 PM,2:20 PM,This Season is Going to be Lit #2,HALL A3
9,9,Central,8/24/23,2:30 PM,3:10 PM,This Season is Going to be Lit #3,HALL A3
9,9,Central,8/24/23,3:20 PM,4:00 PM,MyClub,RM 360
9,9,Central,8/24/23,4:10 PM,4:50 PM,Being Brilliant at the Basics,RM 371 ABDE
9,9,Central,8/24/23,5:00 PM,5:40 PM,Sam’s Real Estate,RM 371 CF
9,9,Central,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
10,10,Central,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
10,10,Central,8/24/23,7:30 AM,8:10 AM,Prep the Home,HALL A3
10,10,Central,8/24/23,8:20 AM,9:00 AM,Holiday Entertaining,HALL A3
10,10,Central,8/24/23,9:10 AM,9:50 AM,Member’s Mark,HALL A3
10,10,Central,8/24/23,10:00 AM,10:40 AM,Gifting,HALL A3
10,10,Central,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
10,10,Central,8/24/23,12:00 PM,12:40 PM,Merchandise Execution / Club Experience,HALL A3
10,10,Central,8/24/23,12:50 PM,1:30 PM,This Season is Going to be Lit #1,HALL A3
10,10,Central,8/24/23,1:40 PM,2:20 PM,This Season is Going to be Lit #2,HALL A3
10,10,Central,8/24/23,2:30 PM,3:10 PM,This Season is Going to be Lit #3,HALL A3
10,10,Central,8/24/23,3:20 PM,4:00 PM,MyClub,RM 360
10,10,Central,8/24/23,4:10 PM,4:50 PM,Being Brilliant at the Basics,RM 371 ABDE
10,10,Central,8/24/23,5:00 PM,5:40 PM,Sam’s Real Estate,RM 371 CF
10,10,Central,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
16,16,Central,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
16,16,Central,8/24/23,7:30 AM,8:10 AM,Holiday Entertaining,HALL A3
16,16,Central,8/24/23,8:20 AM,9:00 AM,Member’s Mark,HALL A3
16,16,Central,8/24/23,9:10 AM,9:50 AM,Gifting,HALL A3
16,16,Central,8/24/23,10:00 AM,10:40 AM,Merchandise Execution / Club Experience,HALL A3
16,16,Central,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
16,16,Central,8/24/23,12:00 PM,12:40 PM,This Season is Going to be Lit #1,HALL A3
16,16,Central,8/24/23,12:50 PM,1:30 PM,This Season is Going to be Lit #2,HALL A3
16,16,Central,8/24/23,1:40 PM,2:20 PM,This Season is Going to be Lit #3,HALL A3
16,16,Central,8/24/23,2:30 PM,3:10 PM,MyClub,RM 360
16,16,Central,8/24/23,3:20 PM,4:00 PM,Being Brilliant at the Basics,RM 371 ABDE
16,16,Central,8/24/23,4:10 PM,4:50 PM,Sam’s Real Estate,RM 371 CF
16,16,Central,8/24/23,5:00 PM,5:40 PM,OYI & Inventory Intelligence,RM 361 DEF
16,16,Central,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
19,19,Central,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
19,19,Central,8/24/23,7:30 AM,8:10 AM,Holiday Entertaining,HALL A3
19,19,Central,8/24/23,8:20 AM,9:00 AM,Member’s Mark,HALL A3
19,19,Central,8/24/23,9:10 AM,9:50 AM,Gifting,HALL A3
19,19,Central,8/24/23,10:00 AM,10:40 AM,Merchandise Execution / Club Experience,HALL A3
19,19,Central,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
19,19,Central,8/24/23,12:00 PM,12:40 PM,This Season is Going to be Lit #1,HALL A3
19,19,Central,8/24/23,12:50 PM,1:30 PM,This Season is Going to be Lit #2,HALL A3
19,19,Central,8/24/23,1:40 PM,2:20 PM,This Season is Going to be Lit #3,HALL A3
19,19,Central,8/24/23,2:30 PM,3:10 PM,MyClub,RM 360
19,19,Central,8/24/23,3:20 PM,4:00 PM,Being Brilliant at the Basics,RM 371 ABDE
19,19,Central,8/24/23,4:10 PM,4:50 PM,Sam’s Real Estate,RM 371 CF
19,19,Central,8/24/23,5:00 PM,5:40 PM,OYI & Inventory Intelligence,RM 361 DEF
19,19,Central,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
21,21,Central,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
21,21,Central,8/24/23,7:30 AM,8:10 AM,Member’s Mark,HALL A3
21,21,Central,8/24/23,8:20 AM,9:00 AM,Gifting,HALL A3
21,21,Central,8/24/23,9:10 AM,9:50 AM,Merchandise Execution / Club Experience,HALL A3
21,21,Central,8/24/23,10:00 AM,10:40 AM,This Season is Going to be Lit #1,HALL A3
21,21,Central,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
21,21,Central,8/24/23,12:00 PM,12:40 PM,This Season is Going to be Lit #2,HALL A3
21,21,Central,8/24/23,12:50 PM,1:30 PM,This Season is Going to be Lit #3,HALL A3
21,21,Central,8/24/23,1:40 PM,2:20 PM,MyClub,RM 360
21,21,Central,8/24/23,2:30 PM,3:10 PM,Being Brilliant at the Basics,RM 371 ABDE
21,21,Central,8/24/23,3:20 PM,4:00 PM,Sam’s Real Estate,RM 371 CF
21,21,Central,8/24/23,4:10 PM,4:50 PM,OYI & Inventory Intelligence,RM 361 DEF
21,21,Central,8/24/23,5:00 PM,5:40 PM,Member Services & Membership,RM 361 ABC
21,21,Central,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
22,22,Central,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
22,22,Central,8/24/23,7:30 AM,8:10 AM,Member’s Mark,HALL A3
22,22,Central,8/24/23,8:20 AM,9:00 AM,Gifting,HALL A3
22,22,Central,8/24/23,9:10 AM,9:50 AM,Merchandise Execution / Club Experience,HALL A3
22,22,Central,8/24/23,10:00 AM,10:40 AM,This Season is Going to be Lit #1,HALL A3
22,22,Central,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
22,22,Central,8/24/23,12:00 PM,12:40 PM,This Season is Going to be Lit #2,HALL A3
22,22,Central,8/24/23,12:50 PM,1:30 PM,This Season is Going to be Lit #3,HALL A3
22,22,Central,8/24/23,1:40 PM,2:20 PM,MyClub,RM 360
22,22,Central,8/24/23,2:30 PM,3:10 PM,Being Brilliant at the Basics,RM 371 ABDE
22,22,Central,8/24/23,3:20 PM,4:00 PM,Sam’s Real Estate,RM 371 CF
22,22,Central,8/24/23,4:10 PM,4:50 PM,OYI & Inventory Intelligence,RM 361 DEF
22,22,Central,8/24/23,5:00 PM,5:40 PM,Member Services & Membership,RM 361 ABC
22,22,Central,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
29,29,Southeast,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
29,29,Southeast,8/24/23,7:30 AM,8:10 AM,Gifting,HALL A3
29,29,Southeast,8/24/23,8:20 AM,9:00 AM,Merchandise Execution / Club Experience,HALL A3
29,29,Southeast,8/24/23,9:10 AM,9:50 AM,This Season is Going to be Lit #1,HALL A3
29,29,Southeast,8/24/23,10:00 AM,10:40 AM,This Season is Going to be Lit #2,HALL A3
29,29,Southeast,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
29,29,Southeast,8/24/23,12:00 PM,12:40 PM,This Season is Going to be Lit #3,HALL A3
29,29,Southeast,8/24/23,12:50 PM,1:30 PM,MyClub,RM 360
29,29,Southeast,8/24/23,1:40 PM,2:20 PM,Being Brilliant at the Basics,RM 371 ABDE
29,29,Southeast,8/24/23,2:30 PM,3:10 PM,Sam’s Real Estate,RM 371 CF
29,29,Southeast,8/24/23,3:20 PM,4:00 PM,OYI & Inventory Intelligence,RM 361 DEF
29,29,Southeast,8/24/23,4:10 PM,4:50 PM,Member Services & Membership,RM 361 ABC
29,29,Southeast,8/24/23,5:00 PM,5:40 PM,In-Club Fulfillment,RM 362 ABDE
29,29,Southeast,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
30,30,Southeast,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
30,30,Southeast,8/24/23,7:30 AM,8:10 AM,Gifting,HALL A3
30,30,Southeast,8/24/23,8:20 AM,9:00 AM,Merchandise Execution / Club Experience,HALL A3
30,30,Southeast,8/24/23,9:10 AM,9:50 AM,This Season is Going to be Lit #1,HALL A3
30,30,Southeast,8/24/23,10:00 AM,10:40 AM,This Season is Going to be Lit #2,HALL A3
30,30,Southeast,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
30,30,Southeast,8/24/23,12:00 PM,12:40 PM,This Season is Going to be Lit #3,HALL A3
30,30,Southeast,8/24/23,12:50 PM,1:30 PM,MyClub,RM 360
30,30,Southeast,8/24/23,1:40 PM,2:20 PM,Being Brilliant at the Basics,RM 371 ABDE
30,30,Southeast,8/24/23,2:30 PM,3:10 PM,Sam’s Real Estate,RM 371 CF
30,30,Southeast,8/24/23,3:20 PM,4:00 PM,OYI & Inventory Intelligence,RM 361 DEF
30,30,Southeast,8/24/23,4:10 PM,4:50 PM,Member Services & Membership,RM 361 ABC
30,30,Southeast,8/24/23,5:00 PM,5:40 PM,In-Club Fulfillment,RM 362 ABDE
30,30,Southeast,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
32,32,Southeast,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
32,32,Southeast,8/24/23,7:30 AM,8:10 AM,Gifting,HALL A3
32,32,Southeast,8/24/23,8:20 AM,9:00 AM,Merchandise Execution / Club Experience,HALL A3
32,32,Southeast,8/24/23,9:10 AM,9:50 AM,This Season is Going to be Lit #1,HALL A3
32,32,Southeast,8/24/23,10:00 AM,10:40 AM,This Season is Going to be Lit #2,HALL A3
32,32,Southeast,8/24/23,11:00 AM,11:50 AM,LUNCH,HALL B3
32,32,Southeast,8/24/23,12:00 PM,12:40 PM,This Season is Going to be Lit #3,HALL A3
32,32,Southeast,8/24/23,12:50 PM,1:30 PM,MyClub,RM 360
32,32,Southeast,8/24/23,1:40 PM,2:20 PM,Being Brilliant at the Basics,RM 371 ABDE
32,32,Southeast,8/24/23,2:30 PM,3:10 PM,Sam’s Real Estate,RM 371 CF
32,32,Southeast,8/24/23,3:20 PM,4:00 PM,OYI & Inventory Intelligence,RM 361 DEF
32,32,Southeast,8/24/23,4:10 PM,4:50 PM,Member Services & Membership,RM 361 ABC
32,32,Southeast,8/24/23,5:00 PM,5:40 PM,In-Club Fulfillment,RM 362 ABDE
32,32,Southeast,8/24/23,6:00 PM,8:30 PM,Evening Event,HILTON AMERICAS - Lanier Grand Ballroom
35,35,Southeast,8/24/23,5:30 AM,7:00 AM,BREAKFAST,HOTELS
35,35,Southeast,8/24/23,7:30 AM,8:10 AM,Merchandise Execution / Club Experience,HALL A3
