Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
10,Dept 23,"Mens Wrangler Thermals, Socks, Beanie, And Sleep",Full Stack,1,36,
10,Dept 32,Way to Celebrate Merry Market,Sidekick,2,36,
10,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,1,36,
10,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
10,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
10,Dept 92,"Chex Flankers Pallet, 270 ct",Full Stack,1,36,
10,Dept 92,"Fall Flavors Cheerios Pallet, 272ct",Full Stack,1,36,
10,Dept 92,"MOM SSZ Dyno Smores Flakes, 144 ct",Full Stack,2,36,
10,Dept 92,"SNAP Bag Cereal Pallet, 144 ct",Full Stack,1,36,
10,Dept 95,Hostess ScaryCakes Cupcakes Halloween Family Pack,Half Endcap,1,36,
10,Dept 95,SkinnyPop Original & Dairy Free White Cheddar 4.4o,Full Stack,1,36,
10,Dept 95,UTZ LTO Cheeseball Barrel Mixed Pallet 192 Each,Full Stack,1,36,
11,Dept 02,VICL 20.3z 16pc PDQ,4-way,1,36,
11,Dept 08,Nerf 2.5in 3pk Tennis Balls 49pc ,Sidekick,1,36,
11,Dept 13,Febreze Falliday $3.24 Half Pallet,Half Stack,1,36,
11,Dept 17,MS 11.5oz Candles 450pc Half Pallet,Half Stack,1,36,
11,Dept 17,MS 20oz Candles 300pc 1/2 Pallet,Half Stack,1,36,
11,Dept 22,Oversize Realtree & Mossy Oak Throws,Full Stack,1,36,
11,Dept 22,Wild Frontier Throws,Half Stack,1,36,
11,Dept 32,Way to Celebrate Merry Market,Sidekick,2,36,
11,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
11,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
11,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,2,36,
11,Dept 67,Balloon Inflator 124 Count,Full Endcap,1,36,
11,Dept 95,Hostess ScaryCakes Cupcakes Halloween Family Pack,Half Endcap,1,36,
12,Dept 08,Vibrant Life 141L Cedar Shavings 50Ct,Full Stack,1,36,
12,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
12,Dept 08,"Vibrant Life Pigglesworth Latex Dog Toy, 300pcs",Half Stack,1,36,
12,Dept 17,BHG Value Wax 320pc 1/2 pallet,Half Stack,1,36,
12,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,2,36,
12,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
12,Dept 46,"Assorted Beauty Sponge Sidekick, 126 pc",Sidekick,1,36,
13,Dept 08,Vibrant Life 141L Cedar Shavings 50Ct,Full Stack,1,36,
13,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
13,Dept 08,"Vibrant Life Pigglesworth Latex Dog Toy, 300pcs",Half Stack,1,36,
13,Dept 08,"Vibrant Life Plush Duck Dog Toy, 312pcs",Half Stack,1,36,
13,Dept 14,"Yellowstone Dinnerware, 12ps",Half Stack,2,36,
13,Dept 40,24PC EQ APAP 4OZ PDQ,PDQ,1,36,
13,Dept 40,EQ 40pc Allergy PDQ - Pills and Nasal Sprays,PDQ,1,36,
13,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,2,36,
13,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,36,
13,Dept 67,"Tailgate Partyware, 262pcs",Full Endcap,1,36,
13,Dept 95,MOTT'S 64OZ 80CT,Full Stack,1,36,
14,Dept 08,Nerf 2.5in 3pk Tennis Balls 49pc ,Sidekick,1,36,
14,Dept 08,"Vibrant Life Pigglesworth Latex Dog Toy, 300pcs",Half Stack,1,36,
14,Dept 14,"Yellowstone Dinnerware, 12ps",Half Stack,1,36,
14,Dept 16,PREM BLEND ICE MELT (100 Units),Full Stack,1,36,
14,Dept 17,MS 11.5oz Candles 450pc Half Pallet,Half Stack,1,36,
14,Dept 17,Yankee Candle XXpc 1/2 pallet,Half Stack,1,36,
14,Dept 22,Oversize Realtree & Mossy Oak Throws,Full Stack,1,36,
14,Dept 23,Men's Athletic Works 12 Pack Socks 102 Pc,Half Stack,1,36,
14,Dept 24,200 PC LEVIS SIGNATURE BOYS HAT GLOVE SET,Half Stack,1,36,
14,Dept 31,174pc Ozark Trail Ski Acc - Half Pallet,Half Stack,1,36,
14,Dept 31,216pc Licensed CW - Half Pallet - AI,Half Stack,1,36,
14,Dept 31,428pc Licensed Character Sets (feature has multi pricepoints),Half Stack,1,36,
14,Dept 32,Way to Celebrate Merry Market,Sidekick,1,36,
14,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,1,36,
14,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,1,36,
14,Dept 40,24PC EQ APAP 4OZ PDQ,PDQ,1,36,
14,Dept 40,CH TYL MTRN 36PC SDK,Sidekick,1,36,
14,Dept 40,EQ 40pc Allergy PDQ - Pills and Nasal Sprays,PDQ,2,36,
14,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,36,
14,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,36,
14,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
14,Dept 40,Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,36,
14,Dept 67,"Tailgate Partyware, 262pcs",Full Endcap,1,36,
14,Dept 74,"Frigidaire 6.5cu ft Upright Freezer, 4 units",Full Stack,1,36,
14,Dept 74,"Hamilton Beach 10.1 Upright Freezer, 4 units",Full Stack,1,36,
15,Dept 02,Aveeno Body Lotion 18oz 22pc,4-way,1,36,
15,Dept 02,"Jergens Lotion Loyalty Size, 52pcs",4-way,1,36,
15,Dept 07,149PC ModelKit Promo,Half Stack,1,36,
15,Dept 07,Tonka Steel Classics $ 19.97 Assortment,Full Endcap,1,36,
15,Dept 08,"1 Qt Round Heated Pet Bowl, 32 units",Full Endcap,1,36,
15,Dept 08,"6 Qt Round Heated Pet Bowl, Blue, 40 units",Full Endcap,1,36,
15,Dept 08,Vibrant Life 141L Cedar Shavings 50Ct,Full Stack,1,36,
15,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
15,Dept 08,"Vibrant Life Pigglesworth Latex Dog Toy, 300pcs",Half Stack,1,36,
15,Dept 14,"Yellowstone Dinnerware, 12ps",Half Stack,1,36,
15,Dept 17,Scented Pinecones 145pc Dump Bin,Dump Bin,2,36,
15,Dept 22,Oversize Realtree & Mossy Oak Throws,Full Stack,1,36,
15,Dept 22,Wild Frontier Throws,Half Stack,2,36,
15,Dept 23,216PC Lightweight Fall Accessories - Men,Full Endcap,1,36,
15,Dept 23,48PC FLANNEL SHIRT JACKETS,4-way,1,36,
15,Dept 25,"Dryguy Simple Dry, 30pcs",Full Endcap,1,36,
15,Dept 26,"4 cc, Infant Beary Fleece Jacket",4-way,1,36,
15,Dept 26,"4 cc, Infant Coverall",4-way,1,36,
15,Dept 26,"4 cc, Infant Insulated Jacket",4-way,1,36,
15,Dept 26,Infant NUNU Insulated Snow Bib,4-way,1,36,
15,Dept 32,Way to Celebrate Merry Market,Sidekick,2,36,
15,Dept 40,24PC EQ APAP 4OZ PDQ,PDQ,1,36,
15,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,36,
15,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
15,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,36,
15,Dept 40,Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,36,
15,Dept 67,Balloon Inflator 124 Count,Full Endcap,1,36,
15,Dept 71,"CANCEL - MS 5PC Folding Chairs & Table Set, 9 Unit",Full Endcap,1,36,Cancel due to tariffs.
15,Dept 71,"CANCEL - MS 6FT FLD TABLE BLK, 10 units",Full Endcap,1,36,Cancel due to tariffs.
15,Dept 71,"CANCEL - MS Fabric Folding Chair, Black, 24Units",Full Endcap,1,36,Cancel due to tariffs.
15,Dept 74,"Frigidaire 6.5cu ft Upright Freezer, 4 units",Full Stack,1,36,
15,Dept 74,"Hamilton Beach 10.1 Upright Freezer, 4 units",Full Stack,1,36,
15,Dept 82,BIC 2pk Ult Ltr PDQ,Full Endcap,1,36,
15,Dept 92,"SNAP Bag Cereal Pallet, 144 ct",Full Stack,1,36,
15,Dept 95,Hostess ScaryCakes Cupcakes Halloween Family Pack,Half Endcap,1,36,
16,Dept 40,EQ 40pc Allergy PDQ - Pills and Nasal Sprays,PDQ,2,36,
16,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,36,
16,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
16,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,36,
16,Dept 40,Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,36,
16,Dept 71,"CANCEL - MS Fabric Folding Chair, Black, 24Units",Full Endcap,1,36,Cancel due to tariffs.
16,Dept 82,BIC 2pk Ult Ltr PDQ,Full Endcap,1,36,
16,Dept 95,Hostess ScaryCakes Cupcakes Halloween Family Pack,Half Endcap,1,36,
18,Dept 08,Vibrant Life 141L Cedar Shavings 50Ct,Full Stack,1,36,
18,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
18,Dept 74,"Frigidaire 6.5cu ft Upright Freezer, 4 units",Full Stack,1,36,
18,Dept 74,"Hamilton Beach 10.1 Upright Freezer, 4 units",Full Stack,1,36,
19,Dept 02,Aveeno Body Lotion 18oz 22pc,4-way,1,36,
19,Dept 02,"Cetaphil Moisturizing Cream and Lotion, 18pcs",Sidekick,1,36,
19,Dept 02,CV HBL FEB 88PC,Half Stack,1,36,
19,Dept 02,"Jergens Lotion Loyalty Size, 52pcs",4-way,1,36,
19,Dept 02,VICL 20.3z 16pc PDQ,4-way,1,36,
19,Dept 07,Hot Wheels Monster Trucks Dragon Demolition,Full Endcap,1,36,
19,Dept 07,Tonka Steel Classics $ 19.97 Assortment,Full Endcap,1,36,
19,Dept 08,"1 Qt Round Heated Pet Bowl, 32 units",Full Endcap,1,36,
19,Dept 08,"6 Qt Round Heated Pet Bowl, Blue, 40 units",Full Endcap,1,36,
19,Dept 08,Nerf 2.5in 3pk Tennis Balls 49pc ,Sidekick,1,36,
19,Dept 14,Beautiful Stand Mixer 5.3 Black,Full Endcap,1,36,
19,Dept 16,18IN SNOWSHVL COMBO (CASEPACK: 10),PDQ,1,36,
19,Dept 16,"BLUE SNOWFLAKE SLED, 12 units",PDQ,2,36,Item Replacement due to tariffs
19,Dept 17,MS 11.5oz Candles 450pc Half Pallet,Half Stack,2,36,
19,Dept 17,Scented Pinecones 145pc Dump Bin,Dump Bin,1,36,
19,Dept 22,Oversize Realtree & Mossy Oak Throws,Full Stack,1,36,
19,Dept 22,Wild Frontier Throws,Half Stack,2,36,
19,Dept 23,216PC Lightweight Fall Accessories - Men,Full Endcap,1,36,
19,Dept 23,48PC FLANNEL SHIRT JACKETS,4-way,1,36,
19,Dept 24,200 PC LEVIS SIGNATURE BOYS HAT GLOVE SET,Half Stack,2,36,
19,Dept 24,"96 PC ICEBURG SNOW JKT, PUFFER & FLANNEL SHACKET",4-way,1,36,
19,Dept 25,"Dryguy Simple Dry, 30pcs",Full Endcap,1,36,
19,Dept 26,"4 cc, Infant Beary Fleece Jacket",4-way,1,36,
19,Dept 26,"4 cc, Infant Dynamic Puffer Jacket",4-way,1,36,
19,Dept 31,216pc Licensed CW - Half Pallet - AI,Half Stack,1,36,
19,Dept 32,Way to Celebrate Merry Market,Sidekick,2,36,
19,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
19,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
19,Dept 33,6 World Famous Girls Insulated Down Jackets,4-way,1,36,
19,Dept 34,Tec-One Hooded Faux Fur Lined Jacket and Legging,4-way,1,36,
19,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,36,
19,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
19,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
19,Dept 40,Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,36,
19,Dept 67,Balloon Inflator 124 Count,Full Endcap,2,36,
19,Dept 71,"CANCEL - MS 4ft Folding Table, Black, 20 Unit",Full Endcap,1,36,Cancel due to tariffs.
19,Dept 71,"CANCEL - MS 5PC Folding Chairs & Table Set, 9 Unit",Full Endcap,2,36,Cancel due to tariffs.
19,Dept 71,"CANCEL - MS 6FT FLD TABLE BLK, 10 units",Full Endcap,1,36,Cancel due to tariffs.
19,Dept 71,"CANCEL - MS Fabric Folding Chair, Black, 24Units",Full Endcap,2,36,Cancel due to tariffs.
19,Dept 74,"Frigidaire 6.5cu ft Upright Freezer, 4 units",Full Stack,2,36,
19,Dept 74,"Frigidaire 7.5cu ft Two-Door Refrigerator, 4 units",Full Stack,2,36,
19,Dept 74,"Hamilton Beach 10.1 Upright Freezer, 4 units",Full Stack,2,36,
19,Dept 92,"Chex Flankers Pallet, 270 ct",Full Stack,1,36,
19,Dept 92,"MOM SSZ Dyno Smores Flakes, 144 ct",Full Stack,1,36,
19,Dept 92,"Quaker Instant Oatmeal Value Pack, 90 ct",Half Stack,1,36,
19,Dept 95,Hostess ScaryCakes Cupcakes Halloween Family Pack,Half Endcap,1,36,
19,Dept 95,Keebler Export Soda Crackers 28oz,Full Endcap,1,36,
19,Dept 95,UTZ LTO Cheeseball Barrel Mixed Pallet 192 Each,Full Stack,1,36,
21,Dept 02,Aveeno Body Lotion 18oz 22pc,4-way,1,36,
21,Dept 02,"Cetaphil Moisturizing Cream and Lotion, 18pcs",Sidekick,1,36,
21,Dept 02,CV HBL FEB 88PC,Half Stack,1,36,
21,Dept 08,"Vibrant Life Pigglesworth Latex Dog Toy, 300pcs",Half Stack,1,36,
21,Dept 08,"Vibrant Life Plush Duck Dog Toy, 312pcs",Half Stack,1,36,
21,Dept 23,"Mens Wrangler Thermals, Socks, Beanie, And Sleep",Full Stack,1,36,
21,Dept 24,200 PC LEVIS SIGNATURE BOYS HAT GLOVE SET,Half Stack,1,36,
21,Dept 31,216pc Licensed CW - Half Pallet - AI,Half Stack,1,36,
21,Dept 31,428pc Licensed Character Sets (feature has multi pricepoints),Half Stack,1,36,
21,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
21,Dept 74,"Hamilton Beach 10.1 Upright Freezer, 4 units",Full Stack,1,36,
22,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
22,Dept 09,"Coleman 120qt Cooler, 6 units",Full Stack,1,36,
22,Dept 16,18IN SNOWSHVL COMBO (CASEPACK: 10),PDQ,2,36,
22,Dept 17,BHG Aroma Accent 456 pcs 1/2 pallet,Half Stack,1,36,
22,Dept 17,BHG Value Wax 320pc 1/2 pallet,Half Stack,1,36,
22,Dept 17,MS 11.5oz Candles 450pc Half Pallet,Half Stack,1,36,
22,Dept 17,MS 20oz Candles 300pc 1/2 Pallet,Half Stack,1,36,
22,Dept 32,Way to Celebrate Merry Market,Sidekick,2,36,
22,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
22,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
22,Dept 40,10PCEQ DS EC PEG/ORG,Full Endcap,1,36,
22,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,36,
22,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
22,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
22,Dept 67,Balloon Inflator 124 Count,Full Endcap,1,36,
22,Dept 71,"CANCEL - MS 5PC Folding Chairs & Table Set, 9 Unit",Full Endcap,1,36,Cancel due to tariffs.
22,Dept 95,Hostess ScaryCakes Cupcakes Halloween Family Pack,Half Endcap,1,36,
22,Dept 95,UTZ LTO Cheeseball Barrel Mixed Pallet 192 Each,Full Stack,1,36,
23,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
23,Dept 40,EMC 10PC PDQ,PDQ,1,36,
23,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,36,
23,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
23,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
23,Dept 40,Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,36,
24,Dept 08,Nerf 2.5in 3pk Tennis Balls 49pc ,Sidekick,1,36,
24,Dept 08,Vibrant Life 141L Cedar Shavings 50Ct,Full Stack,1,36,
24,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
24,Dept 08,"Vibrant Life Pigglesworth Latex Dog Toy, 300pcs",Half Stack,1,36,
24,Dept 40,24PC EQ APAP 4OZ PDQ,PDQ,1,36,
24,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,3,36,
25,Dept 08,"6 Qt Round Heated Pet Bowl, Blue, 40 units",Full Endcap,1,36,
25,Dept 08,Vibrant Life 141L Cedar Shavings 50Ct,Full Stack,1,36,
25,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
25,Dept 08,"Vibrant Life Pigglesworth Latex Dog Toy, 300pcs",Half Stack,1,36,
25,Dept 17,Scented Pinecones 145pc Dump Bin,Dump Bin,1,36,
25,Dept 22,Oversize Realtree & Mossy Oak Throws,Full Stack,1,36,
25,Dept 23,216PC Lightweight Fall Accessories - Men,Full Endcap,1,36,
25,Dept 25,"Dryguy Simple Dry, 30pcs",Full Endcap,1,36,
25,Dept 32,Way to Celebrate Merry Market,Sidekick,2,36,
25,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
25,Dept 32,Way to Celebrate Merry Market Holiday,Sidekick,2,36,
25,Dept 40,24PC EQ APAP 4OZ PDQ,PDQ,1,36,
25,Dept 40,EMC 10PC PDQ,PDQ,1,36,
25,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,2,36,
25,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
25,Dept 46,"Assorted Beauty Sponge Sidekick, 126 pc",Sidekick,2,36,
25,Dept 71,"CANCEL - MS 4ft Folding Table, Black, 20 Unit",Full Endcap,1,36,Cancel due to tariffs.
25,Dept 71,"CANCEL - MS Fabric Folding Chair, Black, 24Units",Full Endcap,1,36,Cancel due to tariffs.
25,Dept 95,UTZ LTO Cheeseball Barrel Mixed Pallet 192 Each,Full Stack,1,36,
26,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
27,Dept 02,"Jergens Lotion Loyalty Size, 52pcs",4-way,1,36,
27,Dept 08,"6 Qt Round Heated Pet Bowl, Blue, 40 units",Full Endcap,1,36,
27,Dept 16,18IN SNOWSHVL COMBO (CASEPACK: 10),PDQ,1,36,
27,Dept 16,27IN SNOW ROLLER,PDQ,6,36,
27,Dept 16,"BLUE SNOWFLAKE SLED, 12 units",PDQ,3,36,Item Replacement due to tariffs
27,Dept 16,PREM BLEND ICE MELT (100 Units),Full Stack,2,36,
27,Dept 23,Men's Fruit of the Loom Sleep Pants 192pc,Half Stack,1,36,
27,Dept 23,"Mens Wrangler Thermals, Socks, Beanie, And Sleep",Full Stack,1,36,
27,Dept 24,72 PC TEC ONE SKI JACKETS & SNOW PANTS,4-way,1,36,
27,Dept 24,96 PC ICEBERG SNOW SUITS & SNOW JACKET/PANT SET,4-way,1,36,
27,Dept 26,"4 cc, Infant Coverall",4-way,1,36,
27,Dept 32,Way to Celebrate Merry Market,Sidekick,1,36,
27,Dept 33,2 Quilted Ski and Snow Jackets and 3 Snow Bibs,4-way,1,36,
27,Dept 34,Tec-One Hooded Faux Fur Lined Jacket and Legging,4-way,1,36,
27,Dept 40,24PC EQ APAP 4OZ PDQ,PDQ,1,36,
27,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
27,Dept 40,Eq Omep 42Ct 36Pc Pd,Full Endcap,1,36,
27,Dept 95,UTZ LTO Cheeseball Barrel Mixed Pallet 192 Each,Full Stack,1,36,
28,Dept 02,"Cetaphil Moisturizing Cream and Lotion, 18pcs",Sidekick,1,36,
28,Dept 07,149PC ModelKit Promo,Half Stack,1,36,
28,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
28,Dept 17,Yankee Candle XXpc 1/2 pallet,Half Stack,1,36,
28,Dept 24,200 PC LEVIS SIGNATURE BOYS HAT GLOVE SET,Half Stack,1,36,
28,Dept 40,24PC EQ APAP 4OZ PDQ,PDQ,1,36,
28,Dept 40,EQ 40pc Allergy PDQ - Pills and Nasal Sprays,PDQ,1,36,
28,Dept 40,EQ Dayqul/Nyquil Compare to 15pc,PDQ,1,36,
28,Dept 74,"Frigidaire 6.5cu ft Upright Freezer, 4 units",Full Stack,1,36,
28,Dept 74,"Frigidaire 7.5cu ft Two-Door Refrigerator, 4 units",Full Stack,1,36,
28,Dept 74,"Hamilton Beach 10.1 Upright Freezer, 4 units",Full Stack,1,36,
29,Dept 02,CV HBL FEB 88PC,Half Stack,1,36,
29,Dept 02,"Jergens Lotion Loyalty Size, 52pcs",4-way,1,36,
29,Dept 07,Tonka Steel Classics $ 19.97 Assortment,Full Endcap,1,36,
29,Dept 08,"1 Qt Round Heated Pet Bowl, 32 units",Full Endcap,1,36,
29,Dept 08,"6 Qt Round Heated Pet Bowl, Blue, 40 units",Full Endcap,2,36,
29,Dept 08,Vibrant Life 141L Cedar Shavings 50Ct,Full Stack,1,36,
29,Dept 08,Vibrant Life 141L Pine Shavings 50CT,Full Stack,1,36,
29,Dept 16,27IN SNOW ROLLER,PDQ,5,36,
29,Dept 16,"BLUE SNOWFLAKE SLED, 12 units",PDQ,2,36,Item Replacement due to tariffs
29,Dept 17,BHG Value Wax 320pc 1/2 pallet,Half Stack,1,36,
29,Dept 17,"Halloween Doormat, 50ct",Full Stack,1,36,
29,Dept 17,MS 11.5oz Candles 450pc Half Pallet,Half Stack,1,36,
29,Dept 17,Scented Pinecones 145pc Dump Bin,Dump Bin,1,36,
29,Dept 22,Wild Frontier Throws,Half Stack,1,36,
29,Dept 23,216PC Lightweight Fall Accessories - Men,Full Endcap,1,36,
29,Dept 24,200 PC LEVIS SIGNATURE BOYS HAT GLOVE SET,Half Stack,1,36,
29,Dept 24,96 PC BOYS ICEBURG SNOW BIB & PANTS,4-way,1,36,
29,Dept 26,"4 cc, Infant Coverall",4-way,2,36,
29,Dept 31,216pc Licensed CW - Half Pallet - AI,Half Stack,1,36,
