Store,USER ID,Store Rank 
3511,j0h0skp,1
3537,C0T01UY,1
5883,bjneher,1
19,RASENCE,1
5126,d0m0m3k,1
5309,WCKOBYL,1
1058,RLJ0067,1
5100,yambers,1
560,NLMANSE,1
5463,k0b0r6m,1
219,c0c0qdr,1
272,MBL002N,1
1780,rag0074,1
1349,M0M06WQ,1
1470,h0h05k2,1
4848,dfreite,1
2221,j0c11q9,1
5423,arr0070,1
5270,TLK004P,1
1817,cfg000s,1
2434,TJM00G5,1
1572,JRD001R,1
201,m0e02hd,1
192,GMD0020,1
2593,t0p09a0,1
2766,CJF0013,1
1692,j0o04mn,1
5632,msvue,1
5701,h0b05q2,1
2723,JRELMOR,1
2188,r0t078d,1
6590,GDO000J,1
5356,KRPAINT,1
122,JRPYLES,1
4365,c0j09rd,1
842,ACGALLE,1
2089,amh00vw,1
3582,jmb00r5,1
151,dml00as,1
663,j0t0ife,1
2516,drbauer,1
4494,TMLEMLE,1
687,DDMAPES,1
2249,D0M02LV,1
1280,gwb000x,1
372,a0f0d7g,1
4678,t0w053i,1
609,JJTALLM,1
1723,DJW00EB,1
4231,tlh00hk,1
1500,S0Z02HB,1
1066,ACHINTO,1
719,erbegle,1
1991,g0c045q,1
4255,TJP005J,1
1947,TEGONZA,1
1738,PAKIEPE,1
177,DRH009N,1
4356,c0n00bi,1
3207,J0T06Z8,1
1555,G0C01TS,1
991,dzb0004,1
1827,l0r0ef0,1
1426,TWH002M,1
2455,D0S06OS,1
5198,JYD000H,1
3387,drhoust,1
1924,JBCODRE,1
3259,L0L071S,1
3237,BJSALTE,1
4381,JJS00EU,1
2150,M0C07YO,1
1454,d0c0bmk,1
2187,f0b01f5,1
2668,ndstark,1
2036,K0S05JZ,1
806,JBF001V,1
892,mnborin,1
2452,BUTRERA,1
544,d0p0f67,1
1032,a0k0aai,1
550,nrh002u,1
1708,CLS00L6,1
4253,MAN0057,1
1659,MAG00LS,1
2923,adt0016,1
1083,nsd001d,1
801,Z0H01ET,1
2910,f0v01jb,1
2777,C0R06C2,1
3751,r0d01jb,1
5051,mkmcbri,1
5628,s0d02ck,1
2544,c0k01ew,1
345,brodrig,1
1330,tareinh,1
2065,elw005l,1
2006,k0a063n,1
5884,l0b02nm,1
2124,vlt000u,1
3494,s1b062p,1
3580,K0L03SE,1
1437,n0g03cx,1
4355,CEL001Q,1
2684,ARWYKER,1
5438,las00ef,1
2115,clm00ha,1
3081,a0l01xi,1
5793,M0B0EIP,1
2588,WGW000H,1
647,jcshull,1
5874,YIH0002,1
3728,MRF0046,1
2007,MMBRADL,1
2367,DTMCCLE,1
3472,g0w05q7,1
3461,tjsinel,1
3447,AMSHARP,1
3334,IJROUSS,1
2113,VLGARCI,1
4664,CMJ002X,1
1448,bmc00cp,1
623,t0m0lbo,1
592,Q0S00BK,1
1585,DPS002K,1
1438,m0q0216,1
452,AIGARZA,1
61,b0c02eq,1
1899,bsa000v,1
3465,F0B012L,1
6579,JAY0023,1
2594,rapoynt,1
1584,armicla,1
2147,D0S0764,1
1805,e0t04l4,1
2159,CJJ004V,1
1021,CDSEMLE,1
928,t0a03ap,1
1888,kds009b,1
1784,t0l0b3g,1
104,JNR000M,1
1414,FGLOVAT,1
1782,jlpage,1
1012,jramerj,1
11,h0c030r,1
1595,MDS00AR,1
2471,V0L00KQ,1
4376,e0e00f7,1
2695,nmc005m,1
4588,s0r011j,1
1297,r0r07nv,1
706,djw00ap,1
333,KCH003M,1
4631,d0h06ci,1
3606,IHOLM,1
8,JAS01CA,1
678,REORLAN,1
5653,TMW00HF,1
2024,RMO0020,1
2063,tepotte,1
1761,jew00c8,1
1175,d0w0891,1
2927,w0s030m,1
1025,j0s04ik,1
684,d0j06rk,1
2789,jvyzdur,1
3891,d0o03xc,1
2269,a0s0m7i,1
4252,ggloria,1
5773,L0M05BT,1
6878,ALCLEVE,1
1393,m0r0flz,1
2100,k0c0ios,1
2361,RLM00K6,1
1014,j0d0fhi,1
1901,p0p04vj,1
1450,weburge,1
652,D0B09L0,1
1808,a0m19e5,1
1466,KLBOLTO,1
3308,ARWATER,1
2274,m0f0c9g,1
1547,l0b044q,1
4394,NAM0056,1
1449,KMHAACK,1
4272,NRALLEN,1
1933,fgm000c,1
656,SMD00EE,1
2597,k0f026v,1
4132,C0R02H4,1
529,o0g007x,1
664,DAO002P,1
5305,j0l0rzb,1
2284,c0o04yp,1
4593,KLBOONE,1
834,z0l065f,1
2740,k0s06fm,1
2193,W0F00CR,1
3830,JAD00EP,1
5033,g0s05j9,1
1273,D0J010O,1
5099,EDRODAS,1
1626,btm003j,1
1350,LTHALEY,1
3370,thnoman,1
6190,wlb001u,1
1952,a0m0jd0,1
2528,CMV003T,1
2537,TWTYLER,1
774,jaw009j,1
184,jdf004d,1
3439,MSLOZAN,1
2385,klhomol,1
5338,pccasto,1
610,J0R05LZ,1
1956,n0p00mu,1
4674,blc00by,1
5947,A0R03SH,1
26,w0a01vz,1
5342,r0g0188,1
1826,rdd003d,1
5071,C0L06LS,1
3771,A0M062D,1
5805,CLSHULL,1
2781,BJW0084,1
109,d0c0a2b,1
383,cggore,1
5864,JWPRUIT,1
805,CJBAUGH,1
267,bhresa,1
1843,r0t05td,1
4340,mmy0012,1
5005,M0M03QE,1
2880,d0k0409,1
7127,MLB00E7,1
306,JALEMAS,1
1303,c0b0cv3,1
3525,daknudt,1
1089,k0b0avi,1
103,BLR005D,1
5893,c0g0jy4,1
5956,VREQUEJ,1
5394,ttsteph,1
1636,s0z04hs,1
6975,J0D03GD,1
694,b0h0b60,1
65,umw0005,1
2554,h0p03ds,1
2421,JNEIDEH,1
2642,mkmurph,1
2197,P0S02WM,1
4521,smp00eg,1
3560,SJLAPOI,1
5799,P0K0140,1
382,KLR00B2,1
3654,J0H042E,1
1410,t0b0c4v,1
1499,jec00fo,1
1862,yjr000f,1
2144,v0r038w,1
4377,dcc001t,1
1894,m0m0dv0,1
1042,c0t0791,1
902,C0C067E,1
849,ldl001u,1
1570,RRROBBI,1
1230,tnb002y,1
1997,t0r0633,1
1433,KSSTITH,1
1633,jnselli,1
1537,e0f03pi,1
3897,JEMEYER,1
2575,CETALLE,1
573,SKJOY,1
2823,d0b0iit,1
709,s0w0lyy,1
1769,DLMOTTE,1
256,SAW00H0,1
3363,r0g0aoy,1
5497,E0J00Y7,1
6929,j0l0ylw,1
620,S0J03MP,1
1699,ckm002j,1
1234,JNW0062,1
4641,J0H04VC,1
2586,ejlove,1
5167,nslinvi,1
1644,JMS007I,1
1565,ddl003e,1
1184,s0w02i9,1
3500,e0m01v6,1
899,a0c0vf2,1
846,esf000p,1
4118,m0o00lm,1
1291,AMB00V2,1
515,ekupiec,1
5096,N0G00YO,1
1815,caewing,1
1190,lka001l,1
4318,m0p05cv,1
4209,rda000s,1
1008,a0l0biz,1
277,r0d011t,1
2098,kdl0040,1
3294,anw008d,1
514,gla000g,1
4451,k0l04sj,1
3842,l0g089r,1
5492,bwerner,1
5365,d0j0baz,1
2541,TRS00AC,1
2070,rpwilli,1
7020,t0s01gp,1
2610,BKWAGNE,1
5272,d0f00nm,1
3053,b0a03qk,1
3119,JBROSS,1
581,ragrave,1
3608,MJOSHAB,1
467,RLSOTO,1
6467,sba000m,1
1819,j0c1bbh,1
3801,amh00p0,1
5396,WMHARVE,1
185,alb004w,1
1917,l0b0evm,1
1080,kwlight,1
1009,EEFORD,1
2722,C0A041G,1
1324,R0Q004Z,1
2765,RGL001N,1
5772,JLM01BU,1
1459,clh00fc,1
2757,MPATRYK,1
1720,z0y015d,1
3591,tebreau,1
5761,SLP00D7,1
3233,SMBOLST,1
1366,emnovak,1
2540,GWILE,1
5466,j0m0es4,1
4618,ndb001a,1
2735,aas00by,1
350,jwrima,1
2125,BFITZGI,1
1188,r0r0ewu,1
4195,kjnunne,1
1870,ajt002s,1
1439,JRLUNDG,1
5992,AMM00Z8,1
3847,c0m07y7,1
5095,VMOCASI,1
424,J0J01ZS,1
5065,jld003h,1
1931,AMKINSC,1
6953,JOKING,1
1883,esw002c,1
993,acl004v,1
1656,TDG004G,1
947,kwrowe,1
2571,lmg006x,1
2450,MDHOBBS,1
20,mrcable,1
2142,TBEDNAR,1
5078,TBRESTA,1
1790,ALPOPPE,1
873,ivgurul,1
4352,VLA0019,1
1877,AMS00V5,1
1394,KAZ000P,1
860,JNBACK,1
1442,a0m0j8y,1
4137,a0n06rk,1
689,wjw002w,1
5713,AMPALOM,1
1652,DESTES,1
2752,MYPACHE,1
1858,AMFENGE,1
1902,TLLEYPO,1
2056,jdshafe,1
2631,mlnunn,1
117,CMC00T1,1
5196,a0o03wb,1
929,JSRIVAS,1
3013,k0h0ali,1
2101,s0g0a6j,1
3088,a0n02x6,1
3887,S0W035L,1
1157,BRWALDO,1
6879,CGM000K,1
1794,JMBRENN,1
1694,l0l0dmd,1
5738,sgp001b,1
6398,j0n02a9,1
4600,mdw006z,1
3382,AMP00ES,1
744,larolli,1
1627,CCA003P,1
3251,s0s0sth,1
1483,T0B01EZ,1
5715,WLC001Q,1
1337,GKSOMER,1
2079,JASTAMO,1
1534,AJTHOEL,1
1945,rmford,1
2587,W0D00SY,1
1044,JRPACOL,1
2844,W0K0065,1
3418,JPCOPPI,1
974,PACASAN,1
2059,CMANGEL,1
1526,s0s0xu1,1
1075,ANGARCI,1
1878,MJC0055,1
2483,SNB005O,1
2426,l0v03fl,1
2242,TLM00FN,1
3258,TNT0029,1
5432,VJBERKV,1
2828,mlb00go,1
4224,ARMCLAU,1
3344,deb0028,1
554,GPGONZA,1
138,JJHABET,1
2803,ams019l,1
5923,RWHARFO,1
1282,LPBONEB,1
3589,afa000n,1
1213,j0p0895,1
3424,matravi,1
943,AJPISCO,1
5987,cmlofto,1
3407,D0E00QW,1
2953,TMBOTEL,1
558,adrott,1
4590,jebane,1
1905,aravery,1
968,b0w0cdm,1
1228,cboulto,1
5236,RMH006F,1
3018,lmp007k,1
622,a0l0kje,1
1974,BMMCAFE,1
1472,BFSWANS,1
1747,slender,1
1588,j0b0yqz,1
1447,AMM00YF,1
3261,mlc00el,1
2619,GAMESEC,1
1762,LJW007C,1
67,MBL001Y,1
1430,JSBADTK,1
556,t0d010n,1
1887,JLSWINE,1
2697,AVF000N,1
3538,j0d0kmk,1
3602,MLU000E,1
3484,MESWEET,1
1535,JGBUNDY,1
1114,JDWILDM,1
3154,v0r02f3,1
1554,AFPEREZ,1
3222,KJH00AX,1
2391,CHCRESO,1
5102,aml009y,1
1292,BCGILL,1
4354,e0s0hfo,1
5768,s0c03jj,1
942,F0C00U7,1
2399,mds00bu,1
2612,kvsanch,1
5090,KMGOLUC,1
2985,LSARIAS,1
1168,PQC0001,1
1487,clnewto,1
5189,s0y01a7,1
5780,cbhavne,1
3260,c0r09ef,1
2276,DCBRANI,1
1320,kechesn,1
2574,M0W05CG,1
4506,d0m0bl6,1
2244,TLT00B3,1
821,JCBARAJ,1
682,AMW00MG,1
5494,e0s09mq,1
7308,KAD007O,1
212,APD002S,1
158,k0g09xo,1
1048,K0W048N,1
4278,BMH009X,1
1793,A0S05VQ,1
2,ANHASKI,1
95,MLLINCO,1
2527,c0h07nv,1
810,b0z00v2,1
5097,map0080,1
3075,SAMADDO,1
5350,ajpalma,1
619,rbr0019,1
1936,JMONGEO,1
1474,X0F00VH,1
3463,j0s08c7,1
1367,j0s04iq,1
1356,t0l0aj8,1
1795,JAK008L,1
1594,t0h0d05,1
2241,j0m07ha,1
1834,DMN0035,1
2082,rmd002e,1
867,EAFLOTH,1
5812,gabartl,1
953,jtyagi,1
5210,JSRIDGL,1
5296,DLMEADO,1
3445,JRGERBE,1
1932,jawithe,1
1368,G0M016R,1
1257,DRESCOB,1
1496,TSOHLEN,1
1880,DPKINGE,1
3223,n0n020s,1
17,kemein,1
668,j0m0ora,1
1435,c0m0qgb,1
2562,VSV0005,1
2957,f0a05i3,1
3380,ccserra,1
73,atreese,1
1326,j0p124y,1
653,tmdinwi,1
313,t0r00u9,1
1397,a0l08xz,1
1165,t0b06k8,1
2559,d0b03bp,1
2506,d0d095n,1
1461,l0w0fq0,1
264,crwheel,1
126,kmc003p,1
7177,dmh007t,1
1618,c0w070k,1
150,LTBOBBI,1
2842,ASDADDA,1
1552,rgh0025,1
2526,ecrodas,1
4221,v0p02ob,1
5361,mjm00fo,1
3546,j0b04iy,1
2820,KWTURNE,1
3224,CFPOLLA,1
866,MAG00SO,1
3827,k0r06yp,1
1476,melloyd,1
34,i0a023s,1
1889,K0K01DA,1
1643,ACO001T,1
1693,JNP004O,1
218,R0C04U5,1
1592,dbholde,1
1559,kleabre,1
2846,J0W06UG,1
2111,M0L06G2,1
5668,v0w007c,1
5116,TAP003V,1
1104,WJJ0019,1
71,s0t0bm4,1
2534,mli000u,1
100,l0h03c4,1
178,j0g0e9x,1
6480,kjhlebi,1
1660,C0M0BVZ,1
2046,AMVAWTE,1
5035,e0k014a,1
337,bjh007o,1
1846,OAVALEN,1
3208,v0b01g2,1
1318,b0t08qp,1
4,adm00kb,1
2307,amp00ce,1
1752,k0h0huw,1
3850,A0R08OM,1
3861,b0y0140,1
7072,scporte,1
4335,cjt004x,1
624,kms00oj,1
2647,MLFRANZ,1
444,MRS00AP,1
300,DPNELSO,1
3339,tsw003h,1
587,BJKINSE,1
541,ELM007Y,1
2258,cjnativ,1
585,HMMCMAN,1
5996,ntjudki,1
4474,j0w0suo,1
2002,g0m00yw,1
1839,j0k06jn,1
359,dbharre,1
1608,A0M060M,1
3748,#N/A,1
2950,spw001u,1
144,c0c0jt8,1
2004,jhilger,1
3435,KMC00F5,1
1804,tal008d,1
1912,r0m0f8v,1
166,l0m06se,1
1722,bdneyen,1
233,g0b011j,1
2112,baa003p,1
1573,JMKALLB,1
1508,DKWHEEL,1
4695,gwphelp,1
789,cts001r,1
5076,DLCORRI,1
137,DTMOONE,1
2548,p0a01dr,1
1130,L0R00WT,1
536,j0s0lmb,1
5894,f0t01rn,1
5472,hlt001o,1
2310,s1b0rol,1
5066,RJPENNY,1
3848,zefishe,1
4415,GHUERTA,1
3705,T0B02X6,1
6898,KDRIGGS,1
4357,klw008x,1
60,WMERIWE,1
5190,mml007p,1
1632,RGT000O,1
1799,m0t07fi,1
1207,VAPERRY,1
2114,chmeyer,1
234,jmc00b6,1
1776,MLBETSC,1
921,h0g03ia,1
1836,a0b08pj,1
3492,LAE001H,1
3620,DMMCCAF,1
2787,t0w03o1,1
2234,K0L02UR,1
1619,ldc009i,1
1233,jrblank,1
3497,TBA0009,1
2496,J0A05X1,1
552,s0y012m,1
5060,jls00fd,1
1113,BKKITCH,1
2940,WDJORDA,1
3464,irsauce,1
1364,EMCONN,1
4696,d0s0j20,1
4102,r0b09nw,1
5132,DDRENNI,1
736,a0d0350,1
2133,j0s03tw,1
1531,jrleret,1
4756,KLK0011,1
7326,p0w04f1,1
4235,m0m06oh,1
7199,d0l0hsd,1
2855,EMTROTT,1
5248,DRFIKE,1
2517,gtlujan,1
216,c0r082b,1
4128,ara008c,1
2585,amb00oz,1
3596,m0f0e0w,1
4557,wdadams,1
2791,d0h0257,1
712,bhp000h,1
1105,mncook,1
2149,KMFARIS,1
2175,CLH00ME,1
980,J0Y03HH,1
1729,AGISAAC,1
779,jthubba,1
2196,m0f0bz0,1
2365,d0b05f7,1
2075,acb005s,1
2116,nasherw,1
334,TAM00H2,1
2448,j0m195n,1
2325,j0j01aq,1
701,jcpucke,1
1816,a0b11s3,1
1226,trbaker,1
2032,M0F01UI,1
1247,JEJ007J,1
1144,snix,1
522,s0h0du2,1
322,TRL0045,1
3220,szedwar,1
1211,NRAGUSO,1
2183,AMH00Q6,1
7209,dliles,1
702,b0s04g5,1
1879,dcarodi,1
3204,j0s03je,1
440,jkl003n,1
2121,dagoodi,1
4508,hjcantu,1
2211,cigoss,1
5235,TJL006H,1
1339,LLKENDR,1
5444,CPT001C,1
3639,d0m0ebb,1
119,MOPRINC,1
302,e0m03mu,1
870,llg003k,1
1377,MRMCCAN,1
2810,LAGORBY,1
3489,h0m06x0,1
4565,jmmcrae,1
2886,bje001k,1
1522,BBW0017,1
1374,JFM002J,1
1617,LAC00BC,1
6585,A0L0699,1
4580,m0d0gnw,1
734,mchicks,1
1833,a0b030z,1
595,g0c02qe,1
1872,LJWEIS,1
1621,TLMCDAN,1
2660,dav002v,1
2818,t0w0h3r,1
4488,jac00oz,1
1245,askyser,1
5264,J0B0BQW,1
1903,JAN004F,1
2611,RSM004T,1
4599,SPEYTON,1
1712,PSJAEGE,1
649,a0k0ahf,1
2538,j0k01lj,1
1576,atk0010,1
3765,dgcochr,1
4216,mlo000l,1
1886,TLS00QZ,1
1316,d0g0fqj,1
6323,jimathe,1
152,k0w039s,1
3047,lda003k,1
4053,j0c0uh9,1
203,LAFURST,1
1728,knew,1
1481,b0f01c3,1
3136,s0c076p,1
1376,n0s0anl,1
2485,BMHARTM,1
1071,LMHANNE,1
1994,mrwashk,1
1181,kjblach,1
2852,j0s095v,1
1867,ecsaund,1
2564,DAO0037,1
5654,mamannj,1
3730,JPTRANS,1
3498,EAORN,1
2054,clhubbs,1
5888,VAJ000D,1
2435,dswilli,1
1088,TRMURRA,1
1004,LKBEIS,1
3527,l0t01zp,1
2729,AHA,1
5384,J0H0347,1
445,NRNEIGH,1
4348,APMUSSE,1
1434,MKONIEC,1
1707,SLM00EO,1
2918,b0c05hg,1
2192,A0D05DD,1
1732,MTB005N,1
3082,NAEATON,1
3508,BBGOSS,1
3488,K0K00JD,1
5455,BGGARDN,1
602,JGEBARA,1
2522,e0b09tj,1
1861,sdm009f,1
2937,lrgangl,1
790,MAG00CB,1
4366,alope47,1
5828,LNVISAL,1
507,r0k05t4,1
2551,RAO000S,1
5898,t0b0as1,1
1669,MEN001Y,1
3377,a0l0dre,1
1513,D0T03BP,1
1913,LKJORDA,1
1362,DAT0060,1
1973,KMB00J1,1
1653,WMWALKE,1
1914,m0e04gw,1
1310,JSL004W,1
2287,RPL000D,1
3137,VLJENNI,1
1432,p0v022s,1
2243,JLE006Q,1
5025,j0m12gk,1
1194,TCRASS,1
1850,ERM005Q,1
3630,mkm0032,1
2387,clf0047,1
1789,b0s00t7,1
4325,SML009F,1
2945,BLM0098,1
1319,c0h083r,1
4189,l0l07om,1
1412,kmh0045,1
5499,JPSINGH,1
1603,a0w0elo,1
1056,MKP0031,1
2259,rtsotom,1
4546,f0m03k4,1
462,J0A01Z6,1
5962,slm00oq,1
3837,MGGENIS,1
1775,j0m0y8r,1
1134,j0r14md,1
735,CASTROP,1
2706,DMW00CZ,1
753,DAGOTHA,1
1479,clserbi,1
4368,JWEVANS,1
5191,sns001n,1
3239,o0d00mx,1
3395,m0b0gee,1
3624,JSW0080,1
3653,CLENNIS,1
756,spp0027,1
705,e0w045a,1
4747,m0p09ji,1
1140,g0t02ns,1
726,j0l15c6,1
5075,L0T0274,1
2891,r0c01xt,1
7280,m0w0dwm,1
499,n0w00ni,1
106,JSG008K,1
1131,DAA00AM,1
146,JJMITCH,1
37,m0l0byg,1
2558,WTOUBIA,1
3761,g0h084u,1
1560,mbrock,1
1040,jwg0039,1
5079,DNDEDEA,1
1289,k0d05lx,1
5763,jrreadi,1
1070,r0a02pu,1
3227,CAV003V,1
2352,amsage,1
5818,VIHERRE,1
1982,m0e068u,1
240,s0a0f3w,1
2626,FUNDERH,1
2783,DRCHEAT,1
5845,bld0063,1
2127,sln005e,1
2338,lawinfi,1
3792,twg0019,1
2952,a0m038v,1
2897,B0S00QK,1
802,NKHARDY,1
1007,DAFIELD,1
2084,c0d05y0,1
4427,SML007A,1
3758,gtl0009,1
886,jjo0028,1
1421,PABEAVE,1
2251,d0a0b98,1
5846,hmg003s,1
3247,jnbrick,1
5203,z0b028f,1
2702,m0y046i,1
5820,j0s0zak,1
1792,mls00th,1
1696,tmlemon,1
209,KDALLRE,1
4643,a0l05az,1
688,KTH001K,1
2633,j0a0531,1
2716,S0C04UR,1
4644,BSIMONI,1
5123,YEBLACK,1
881,PHP000O,1
859,bgmarus,1
901,n0m0dd3,1
2169,OMHENNI,1
3607,BMHEFFL,1
480,b0g06ck,1
2180,l0s09o0,1
722,l0g01hx,1
1662,jjj0044,1
2443,s1b01wo,1
979,amb00vl,1
171,d0k08cv,1
2621,evz0004,1
2266,c0m0kdo,1
2894,a0t0htr,1
5027,kjohara,1
3860,jmskowr,1
5192,JSD004W,1
250,TPR001D,1
1542,Y0Y0304,1
2794,TMQUAM,1
3722,rkk000m,1
2576,MAC0146,1
3067,tkcarte,1
6951,cws0035,1
2734,APRISSM,1
2609,v0s00dv,1
7137,tahirn,1
2131,m0t0f8t,1
2965,t0j01if,1
243,rjh00bc,1
3867,j0s1bsu,1
2995,t0s01lv,1
1673,tlweath,1
896,LAV003H,1
252,sarusse,1
2093,batenna,1
812,nkw0013,1
1267,J0V018L,1
5617,cizagui,1
3322,KAO002S,1
723,g0g01ay,1
5106,RDM0076,1
3548,JENICA,1
5316,ebs001e,1
3228,tnlynch,1
1764,klraney,1
3522,atr000e,1
910,ktstrei,1
2418,a0y00iq,1
757,N0M02ZE,1
4420,M0L045W,1
2198,jabarri,1
5073,rks0040,1
1820,rlh0037,1
1095,ajheave,1
1925,m0g0tqw,1
2911,m0m064t,1
1646,kmrice,1
737,D0D01B8,1
2510,WASACHS,1
1606,j0d07zf,1
5441,a0g0om8,1
5859,a0t0cx7,1
1638,WCA000U,1
1739,rdf0045,1
96,KLR007V,1
2774,SKIRTLA,1
1802,bjb00fu,1
5434,aqeduva,1
2092,SLLUNAN,1
3796,TLB00IZ,1
797,cvt000g,1
3571,z0s02pq,1
5960,a0t01f6,1
406,RPS0035,1
1231,gac0040,1
959,SLV001X,1
4166,m0d0g48,1
671,SLINGRA,1
1988,h0k01r5,1
691,arcleme,1
2754,j0b0z9s,1
3509,O0A00IE,1
315,w0m03uf,1
378,TEW0053,1
2078,CMR00KZ,1
2432,rad005u,1
6894,e0o00d7,1
5294,aripoll,1
188,CCDOW,1
582,gmd002a,1
464,VBBAIYE,1
2095,SADOUGA,1
751,l0m0j8w,1
2674,ADJ008U,1
4317,c0h0g1a,1
4444,dboconn,1
2792,S0C07VH,1
1577,o0j00h8,1
2031,j0i00l3,1
1545,cgk0008,1
2636,s0i005j,1
1838,rthiel,1
3209,PJP002X,1
2445,#N/A,1
2914,TMW00HG,1
3425,a0g0hfy,1
2316,m0p09ah,1
189,y0g02sh,1
2102,PJC006B,1
3319,mdr00c5,1
3623,J0M0D68,1
2948,oanunez,1
1960,gas005h,1
1139,m0d0dl2,1
5695,tjm00fq,1
230,agj0015,1
4637,JRECKLA,1
5160,d0h0b9l,1
1786,njn000l,1
4435,mdr008a,1
3093,jkdurha,1
194,sahoust,1
3633,a0c0wj5,1
655,ECCHANE,1
1890,RLT008R,1
5285,wdgourl,1
1370,s0t08lh,1
1396,kna002c,1
965,CLTRUTE,1
4468,KRM0071,1
3739,LYM0006,1
2120,BLTEFFT,1
674,cltrout,1
5853,b0d063w,1
2482,c0c031a,1
1539,c0w0k7j,1
431,j0d0py5,1
21,e0m07km,1
1711,cka000d,1
657,M0M092H,1
1574,WRL0010,1
1180,RAL0091,1
5373,kmf005w,1
4591,gdrobin,1
770,BCRYAN,1
1733,CMG00AC,1
148,arfrazi,1
2929,m0p08fm,1
4392,ltisaac,1
4849,BFGLAVA,1
5089,j0p0o2o,1
992,azpulle,1
1892,anukic,1
1389,BRNITSC,1
3388,JDS00GA,1
4260,dml00aj,1
5644,NKANSAN,1
4395,knbinyo,1
2077,cjd007h,1
