3314,6,6,12
2000,8,22,30
1674,12,27,39
2059,11,20,31
2665,12,31,43
3285,12,31,43
3853,8,22,30
694,12,27,39
719,8,29,37
500,10,32,42
1095,9,15,24
1224,8,32,40
1233,12,27,39
1403,10,25,35
1476,10,33,43
166,8,7,15
1991,10,23,33
2154,12,33,45
2771,8,23,31
3013,4,9,13
3201,12,32,44
3239,10,32,42
3334,8,22,30
3473,12,38,50
3477,12,19,31
3605,3,12,15
3637,2,14,16
3748,10,31,41
3786,12,31,43
4200,10,27,37
4262,12,27,39
4279,8,4,12
4482,10,25,35
4503,10,21,31
4561,4,9,13
497,10,21,31
5091,12,34,46
5175,10,23,33
546,12,30,42
577,10,26,36
5773,4,9,13
581,10,26,36
7229,4,9,13
7251,2,14,16
76,8,23,31
913,10,24,34
1077,18,15,33
1099,12,33,45
131,12,17,29
1317,14,17,31
1326,12,16,28
1388,10,15,25
1539,12,17,29
1769,10,23,33
1791,11,15,26
1809,11,16,27
2065,18,17,35
2104,15,19,34
2111,12,27,39
2147,12,16,28
2321,8,11,19
2515,12,29,41
2614,18,19,37
2648,12,6,18
2651,10,19,29
2720,18,16,34
2768,18,17,35
282,8,16,24
2858,4,9,13
3213,18,18,36
3219,12,31,43
3273,10,25,35
330,15,14,29
3322,8,17,25
5032,13,8,21
5189,14,20,34
688,9,15,24
894,9,21,30
940,12,31,43
966,12,29,41
152,10,25,35
1611,12,27,39
2083,10,25,35
2096,7,16,23
2116,14,22,36
2145,10,19,29
234,12,33,45
26,12,25,37
2857,10,27,37
2937,10,19,29
3093,10,29,39
3137,8,21,29
3236,8,23,31
3454,8,21,29
3520,12,35,47
3585,8,22,30
4689,8,17,25
4700,4,9,13
4706,4,9,13
5073,8,11,19
5115,12,34,46
637,10,19,29
6467,17,12,29
6477,12,12,24
848,12,28,40
2886,10,36,46
3606,4,9,13
1206,8,33,41
1576,8,11,19
1857,8,6,14
1865,7,8,15
1955,8,23,31
2132,10,23,33
2191,10,17,27
2210,12,17,29
2247,15,13,28
2258,6,13,19
2294,12,15,27
2553,8,11,19
2599,14,19,33
2726,16,21,37
2755,11,17,28
2767,17,20,37
2806,11,17,28
2874,12,27,39
3265,10,28,38
3304,14,13,27
399,18,18,36
4333,12,33,45
4352,12,16,28
4494,2,14,16
4615,10,18,28
5085,12,18,30
5190,18,21,39
5206,4,12,16
630,10,31,41
655,12,23,35
765,16,20,36
865,14,21,35
2084,12,27,39
1925,8,16,24
2405,15,17,32
2490,8,10,18
2520,10,25,35
2585,7,9,16
2650,12,29,41
2680,18,11,29
2794,8,7,15
2985,10,32,42
3298,10,31,41
3324,8,25,33
3383,10,17,27
3472,10,31,41
3701,8,21,29
3888,12,18,30
395,8,25,33
4129,12,23,35
4423,10,27,37
5321,3,8,11
5346,16,8,24
536,12,29,41
5367,6,8,14
5466,18,8,26
5782,4,9,13
5911,8,10,18
7032,14,12,26
7181,12,12,24
7240,4,9,13
7339,3,8,11
742,10,30,40
793,7,17,24
923,10,26,36
1034,12,27,39
1041,13,18,31
1212,16,20,36
1691,6,11,17
1841,8,24,32
1850,12,27,39
1996,12,15,27
2126,10,10,20
2544,12,29,41
2852,10,27,37
3212,17,12,29
345,10,30,40
3545,4,10,14
3774,16,14,30
3799,10,31,41
7340,2,13,15
737,8,11,19
769,12,33,45
849,20,18,38
7337,4,9,13
1022,10,22,32
1058,0,0,0
1080,0,0,0
1151,13,19,32
1305,8,22,30
1324,0,0,0
1335,0,0,0
1341,0,0,0
1400,0,0,0
1438,0,0,0
1458,0,0,0
1585,0,0,0
1626,0,0,0
1640,0,0,0
1682,0,0,0
1745,0,0,0
1772,0,0,0
1817,0,0,0
1884,0,0,0
1978,0,0,0
2021,0,0,0
2192,0,0,0
220,0,0,0
2214,22,12,34
2221,0,0,0
2308,8,10,18
2387,0,0,0
2508,0,0,0
2511,0,0,0
2564,8,9,17
2593,0,0,0
2600,0,0,0
2605,8,15,23
2629,12,19,31
2649,0,0,0
2678,22,11,33
2688,0,0,0
2695,0,0,0
2712,16,21,37
284,0,0,0
2846,10,18,28
2884,0,0,0
2941,0,0,0
2956,0,0,0
2991,0,0,0
3060,10,6,16
3206,0,0,0
3210,0,0,0
3267,0,0,0
3331,0,0,0
3495,12,17,29
355,0,0,0
3570,18,17,35
359,0,0,0
3789,8,27,35
410,0,0,0
426,0,0,0
427,0,0,0
