1,1,CANDY,3400071412,120583,BREATH SAVERS WNTRGR HERSHEY 24 / .75 OZ,Sporadic supply LH,2/17/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200001684,367978,ORBIT VTY PK 20 / 14 STICKS,Sporadic supply LH,3/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200002034,50150,SKT/STRBURST 255CT SKT/STRBURST 255CT,Limited Availability LH,4/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,4000048290,582568,MIXED FB 30CT VTYPK MIXED FB 30CT VTYPK,Sporadic supply LH,3/14/23,,,,,,,,,,,,,,,,
1,1,CANDY,4223830253,626859,HARIBO GOLD BEARS 72 OZ,Sporadic supply LH,3/7/23,,,,,,,,,,,,,,,,
1,1,CANDY,4000001266,627767,SKITTLES SOURS MARS 24 CT,Sporadic supply LH,3/12/23,,,,,,,,,,,,,,,,
1,1,CANDY,4000032252,630269,SNICKERS KS SNICKERS KS,Limited Availability FH,3/30/23,,,,,,,,,,,,,,,,
1,1,CANDY,1254609728,671518,DENTYNE ICE PEPPERMINT 9 CT,,10/29/21,,,,,,,,,,,,,,,,
1,1,CANDY,7046201234,674152,SOUR PATCH KIDS 24 / 2 OZ,Sporadic supply LH,3/14/23,,,,,,,,,,,,,,,,
1,1,CANDY,3400021542,687711,HERSHEY&#39;S MINIATURES ASSORTED BAG 56OZ,Sporadic supply LH,4/9/23,,,,,,,,,,,,,,,,
1,1,CANDY,7339000837,705387,AIRHEAD XTREME BELTS 18 / 2 OZ,Sporadic supply LH,3/10/23,,,,,,,,,,,,,,,,
1,1,CANDY,4136405792,768350,SOUR PUNCH RAINBOW 24 / 2 OZ,Sporadic supply LH,3/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,1254601188,980071766,TRIDENT CINNAMON 15 COUNT / 14 STICK,Limited Availability LH,3/7/23,,,,,,,,,,,,,,,,
1,1,CANDY,4000053520,980080433,M&M&#39;S FS VTY BAG M&M&#39;S FS VTY BAG,Major delays FH,3/30/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200002078,980102273,5 COBALT MEGA 35STK 6PK 28.86 OZ,Sporadic supply LH,3/12/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200002079,980102274,5 RAIN MEGA 35STK 6PK 28.86 OZ,Limited Availability LH,3/30/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200002075,980102276,EXTRA SPEARMINT MEGA 35STK 6PK 28.86 OZ,Sporadic supply LH,3/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200012715,980123236,EXTRA PEPPERMINT 12 CT 15 STICK,Sporadic supply LH,3/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200012714,980123237,EXTRA WATERMELON 12 CT 15 STICK,Sporadic supply LH,3/12/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200012705,980123241,EXTRA POLAR ICE 12 CT 15 STICK,Sporadic supply LH,3/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200012704,980124302,EXTRA SPEARMINT 12 CT 15 STICK,Limited Availability LH,3/23/23,,,,,,,,,,,,,,,,
1,1,CANDY,7339001224,980169087,MENTOS MINT GUM PURE FRESH 4 CT,Sporadic supply LH,3/8/23,,,,,,,,,,,,,,,,
1,1,CANDY,63441852419,980195201,12 FLAVOR GUMMI BEAR ALBANESE 56 OZ,Sporadic supply LH,3/23/23,,,,,,,,,,,,,,,,
1,1,CANDY,4136408503,980215629,SOUR PUNCH TWISTS 3.9 LB JAR,Sporadic supply LH,2/28/23,,,,,,,,,,,,,,,,
1,1,CANDY,9990072246,980288795,FERRERO CHOC VARIETY 32 COUNT,Sporadic supply LH,2/15/23,,,,,,,,,,,,,,,,
1,1,CANDY,2200002279,980321601,SKITTLES/SB VTY PACK 30CT,Production delays at the supplier FH,3/30/23,,,,,,,,,,,,,,,,
1,1,CANDY,7046200880,990000374,SPK & SWF FUN SIZE 200 PC,Sporadic supply LH,3/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,85001211753,990002018,TRUFRU DKC STWBER 16 OZ,Sporadic supply LH,5/30/22,,,,,,,,,,,,,,,,
1,1,CANDY,2200029074,990006154,LIFESAVER WINTOGREEN 53.95 OZ,Sporadic supply LH,3/6/23,,,,,,,,,,,,,,,,
1,1,CANDY,72046408011,990009105,FUNSWEETSCOTTONCANDY CLASSIC 12 COUNT,Sporadic supply LH,3/3/23,,,,,,,,,,,,,,,,
1,1,CANDY,4000058308,990013965,MARS MIXED CHOCO SGR SINGLE READY CASE,Sporadic supply LH,3/10/23,,,,,,,,,,,,,,,,
1,1,CANDY,7920024905,990018111,NERDS GUMMY CLUSTER 12/3OZ,Late Trucks LH,3/10/23,,,,,,,,,,,,,,,,
1,1,CANDY,4166807933,990021045,DOUBLEDIPPED CASHEWS MEMBER&#39;S MARK,Sporadic supply LH,3/10/23,,,,,,,,,,,,,,,,
1,1,CANDY,75752804831,990284368,RICOLINO DUVALIN60CT DUVALIN TRISABOR60CT,Sporadic supply LH,3/7/23,,,,,,,,,,,,,,,,
1,1,CANDY,75752804830,990284475,MINI BUBULUBU 50CT CHOCOLATEMARSHMELLOW,Sporadic supply LH,3/7/23,,,,,,,,,,,,,,,,
1,2,HEALTH AND BEAUTY AIDS,2240061276,102117,TRES TWO HAIR SPRAY 2 PK/14.6 OZ,Production delays at the supplier FH,3/14/23,,,,,,,,,,,,,,,,
1,2,HEALTH AND BEAUTY AIDS,60308452482,684358,PR FRUCTIS CONDTIONR 40 OZ,Major delays FH,11/1/22,,,,,,,,,,,,,,,,
1,2,HEALTH AND BEAUTY AIDS,38137117418,980107953,AVEENO DLY MOIST BW 2 PK/33 OZ,Production delays at the supplier FH,8/9/22,,,,,,,,,,,,,,,,
1,2,HEALTH AND BEAUTY AIDS,1111102740,980143893,CARESS DAILY SILK BW 2 PK / 25.4 OZ,Production delays at the supplier FH,3/12/23,,,,,,,,,,,,,,,,
