Market,Store,Store Type,Launch Date 
384,3596,SUP,7/18/2023
270,3597,SUP,7/18/2023
492,3599,WNM,7/18/2023
500,3600,WNM,7/18/2023
275,3602,SUP,7/18/2023
509,3614,WNM,7/18/2023
498,3619,WNM,7/18/2023
21,3627,SUP,7/18/2023
497,3628,WNM,7/18/2023
44,3631,SUP,7/18/2023
232,3634,SUP,7/18/2023
533,3637,WNM,7/18/2023
497,3638,WNM,7/18/2023
73,3645,SUP,7/18/2023
496,3646,WNM,7/18/2023
427,3648,SUP,7/18/2023
58,3653,WNM,7/18/2023
534,3654,WNM,7/18/2023
526,3661,WNM,7/18/2023
98,3702,SUP,7/18/2023
543,3703,WNM,7/18/2023
467,3705,SUP,7/18/2023
452,3708,SUP,7/18/2023
455,3712,SUP,7/18/2023
541,3727,WNM,7/18/2023
364,3730,SUP,7/18/2023
385,3731,SUP,7/18/2023
541,3736,WNM,7/18/2023
399,3739,SUP,7/18/2023
490,3740,WNM,7/18/2023
542,3743,WNM,7/18/2023
542,3745,WNM,7/18/2023
542,3746,WNM,7/18/2023
32,3750,SUP,7/18/2023
373,3751,SUP,7/18/2023
542,3752,WNM,7/18/2023
471,3757,SUP,7/18/2023
45,3764,SUP,7/18/2023
223,3765,SUP,7/18/2023
479,3773,SUP,7/18/2023
56,3777,SUP,7/18/2023
381,3778,SUP,7/18/2023
14,3785,SUP,7/18/2023
371,3799,SUP,7/18/2023
471,3801,SUP,7/18/2023
173,3803,W/M,7/18/2023
559,3817,WNM,7/18/2023
585,3824,SUP,7/18/2023
64,3827,SUP,7/18/2023
46,3828,SUP,7/18/2023
178,3830,SUP,7/18/2023
288,3831,SUP,7/18/2023
119,3835,SUP,7/18/2023
263,3837,SUP,7/18/2023
192,3842,SUP,7/18/2023
510,3845,WNM,7/18/2023
401,3848,SUP,7/18/2023
467,3850,SUP,7/18/2023
246,3851,SUP,7/18/2023
373,3861,SUP,7/18/2023
302,3864,SUP,7/18/2023
287,3869,SUP,7/18/2023
18,3874,SUP,7/18/2023
200,3876,SUP,7/18/2023
470,3883,W/M,7/18/2023
115,3887,SUP,7/18/2023
86,3888,SUP,7/18/2023
269,3891,SUP,7/18/2023
368,3896,SUP,7/18/2023
103,3935,WNM,7/18/2023
557,3988,WNM,7/18/2023
544,3990,WNM,7/18/2023
561,4046,WNM,7/18/2023
541,4048,WNM,7/18/2023
494,4053,WNM,7/18/2023
87,4055,SUP,7/18/2023
105,4063,SUP,7/18/2023
300,4065,SUP,7/18/2023
582,4068,SUP,7/18/2023
465,4101,SUP,7/18/2023
77,4103,SUP,7/18/2023
526,4105,WNM,7/18/2023
569,4112,SUP,7/18/2023
542,4114,WNM,7/18/2023
87,4115,SUP,7/18/2023
552,4127,WNM,7/18/2023
82,4130,SUP,7/18/2023
506,4131,SUP,7/18/2023
30,4144,SUP,7/18/2023
499,4148,WNM,7/18/2023
506,4162,SUP,7/18/2023
82,4163,SUP,7/18/2023
121,4166,SUP,7/18/2023
326,4168,SUP,7/18/2023
557,4180,WNM,7/18/2023
85,4183,SUP,7/18/2023
84,4194,SUP,7/18/2023
352,4195,SUP,7/18/2023
16,4200,SUP,7/18/2023
365,4203,SUP,7/18/2023
554,4206,WNM,7/18/2023
545,4210,WNM,7/18/2023
304,4224,SUP,7/18/2023
248,4230,SUP,7/18/2023
510,4233,WNM,7/18/2023
392,4239,SUP,7/18/2023
53,4240,SUP,7/18/2023
352,4241,SUP,7/18/2023
425,4257,SUP,7/18/2023
107,4260,SUP,7/18/2023
401,4272,SUP,7/18/2023
300,4273,SUP,7/18/2023
44,4279,SUP,7/18/2023
380,4284,SUP,7/18/2023
265,4286,SUP,7/18/2023
134,4295,SUP,7/18/2023
455,4309,SUP,7/18/2023
447,4317,SUP,7/18/2023
8,4318,SUP,7/18/2023
409,4321,SUP,7/18/2023
365,4325,SUP,7/18/2023
391,4335,SUP,7/18/2023
368,4336,SUP,7/18/2023
397,4339,WNM,7/18/2023
102,4354,WNM,7/18/2023
545,4357,WNM,7/18/2023
432,4358,SUP,7/18/2023
469,4359,SUP,7/18/2023
526,4366,WNM,7/18/2023
542,4367,WNM,7/18/2023
392,4370,SUP,7/18/2023
542,4373,WNM,7/18/2023
534,4375,WNM,7/18/2023
534,4376,WNM,7/18/2023
36,4384,SUP,7/18/2023
445,4392,SUP,7/18/2023
454,4393,SUP,7/18/2023
474,4394,SUP,7/18/2023
247,4399,SUP,7/18/2023
187,4403,SUP,7/18/2023
8,4407,SUP,7/18/2023
382,4412,SUP,7/18/2023
67,4416,SUP,7/18/2023
251,4417,SUP,7/18/2023
97,4427,SUP,7/18/2023
149,4435,SUP,7/18/2023
98,4444,SUP,7/18/2023
242,4450,SUP,7/18/2023
373,4451,SUP,7/18/2023
504,4453,WNM,7/18/2023
301,4459,SUP,7/18/2023
324,4460,SUP,7/18/2023
570,4464,WNM,7/18/2023
562,4465,WNM,7/18/2023
538,4470,WNM,7/18/2023
20,4472,SUP,7/18/2023
39,4487,SUP,7/18/2023
451,4488,SUP,7/18/2023
490,4491,WNM,7/18/2023
299,4499,SUP,7/18/2023
235,4501,SUP,7/18/2023
41,4506,SUP,7/18/2023
80,4508,SUP,7/18/2023
48,4509,SUP,7/18/2023
65,4512,SUP,7/18/2023
286,4514,SUP,7/18/2023
537,4516,WNM,7/18/2023
546,4519,WNM,7/18/2023
546,4525,WNM,7/18/2023
67,4538,SUP,7/18/2023
29,4556,SUP,7/18/2023
379,4567,SUP,7/18/2023
537,4579,WNM,7/18/2023
1,4581,SUP,7/18/2023
545,4582,WNM,7/18/2023
507,4585,WNM,7/18/2023
543,4586,WNM,7/18/2023
566,4589,WNM,7/18/2023
361,4590,SUP,7/18/2023
566,4591,WNM,7/18/2023
42,4593,SUP,7/18/2023
305,4594,SUP,7/18/2023
387,4601,SUP,7/18/2023
362,4611,SUP,7/18/2023
356,4615,SUP,7/18/2023
491,4625,WNM,7/18/2023
491,4626,WNM,7/18/2023
356,4637,SUP,7/18/2023
492,4654,WNM,7/18/2023
507,4655,WNM,7/18/2023
545,4657,WNM,7/18/2023
544,4672,WNM,7/18/2023
542,4674,WNM,7/18/2023
570,4676,WNM,7/18/2023
405,4678,SUP,7/18/2023
131,4679,SUP,7/18/2023
112,4681,SUP,7/18/2023
130,4683,SUP,7/18/2023
341,4695,SUP,7/18/2023
262,4699,SUP,7/18/2023
557,4706,WNM,7/18/2023
490,4747,WNM,7/18/2023
544,4756,WNM,7/18/2023
550,4757,WNM,7/18/2023
430,4865,SUP,7/18/2023
552,5007,WNM,7/18/2023
366,5031,SUP,7/18/2023
98,5037,SUP,7/18/2023
514,5041,SUP,7/18/2023
67,5045,SUP,7/18/2023
299,5046,SUP,7/18/2023
380,5049,SUP,7/18/2023
378,5051,SUP,7/18/2023
98,5054,SUP,7/18/2023
151,5057,SUP,7/18/2023
566,5059,WNM,7/18/2023
349,5071,SUP,7/18/2023
179,5076,SUP,7/18/2023
143,5079,SUP,7/18/2023
50,5080,SUP,7/18/2023
543,5081,WNM,7/18/2023
37,5087,SUP,7/18/2023
67,5091,SUP,7/18/2023
545,5098,WNM,7/18/2023
388,5099,SUP,7/18/2023
544,5100,WNM,7/18/2023
396,5101,SUP,7/18/2023
543,5102,WNM,7/18/2023
557,5109,WNM,7/18/2023
2,5113,SUP,7/18/2023
418,5115,SUP,7/18/2023
60,5116,SUP,7/18/2023
370,5124,SUP,7/18/2023
541,5125,WNM,7/18/2023
438,5127,SUP,7/18/2023
457,5133,SUP,7/18/2023
494,5135,WNM,7/18/2023
455,5136,SUP,7/18/2023
376,5137,SUP,7/18/2023
453,5139,SUP,7/18/2023
77,5144,SUP,7/18/2023
387,5155,SUP,7/18/2023
278,5157,SUP,7/18/2023
582,5167,SUP,7/18/2023
1,5174,SUP,7/18/2023
96,5179,WNM,7/18/2023
494,5183,WNM,7/18/2023
373,5186,SUP,7/18/2023
369,5189,SUP,7/18/2023
370,5190,SUP,7/18/2023
55,5191,SUP,7/18/2023
454,5192,SUP,7/18/2023
5,5197,SUP,7/18/2023
546,5198,WNM,7/18/2023
542,5204,WNM,7/18/2023
51,5210,SUP,7/18/2023
52,5211,SUP,7/18/2023
70,5216,SUP,7/18/2023
403,5233,SUP,7/18/2023
401,5234,SUP,7/18/2023
167,5239,SUP,7/18/2023
324,5244,SUP,7/18/2023
25,5252,SUP,7/18/2023
289,5253,SUP,7/18/2023
544,5256,WNM,7/18/2023
323,5261,SUP,7/18/2023
397,5269,WNM,7/18/2023
582,5270,SUP,7/18/2023
472,5272,SUP,7/18/2023
470,5274,W/M,7/18/2023
26,5275,SUP,7/18/2023
496,5279,WNM,7/18/2023
49,5288,SUP,7/18/2023
528,5290,WNM,7/18/2023
9,5304,WNM,7/18/2023
485,5308,WNM,7/18/2023
541,5310,WNM,7/18/2023
52,5311,SUP,7/18/2023
479,5312,SUP,7/18/2023
479,5316,SUP,7/18/2023
317,5319,SUP,7/18/2023
533,5323,WNM,7/18/2023
541,5327,WNM,7/18/2023
541,5328,WNM,7/18/2023
368,5331,SUP,7/18/2023
376,5334,SUP,7/18/2023
463,5335,SUP,7/18/2023
507,5336,WNM,7/18/2023
449,5337,SUP,7/18/2023
365,5342,SUP,7/18/2023
8,5348,SUP,7/18/2023
510,5349,WNM,7/18/2023
562,5353,WNM,7/18/2023
234,5358,SUP,7/18/2023
48,5359,SUP,7/18/2023
432,5361,SUP,7/18/2023
96,5366,WNM,7/18/2023
496,5367,WNM,7/18/2023
497,5378,WNM,7/18/2023
235,5379,SUP,7/18/2023
497,5383,WNM,7/18/2023
61,5388,SUP,7/18/2023
76,5389,SUP,7/18/2023
581,5394,SUP,7/18/2023
279,5399,SUP,7/18/2023
202,5411,SUP,7/18/2023
242,5417,SUP,7/18/2023
144,5419,SUP,7/18/2023
468,5424,SUP,7/18/2023
461,5425,SUP,7/18/2023
368,5429,SUP,7/18/2023
384,5430,SUP,7/18/2023
325,5433,SUP,7/18/2023
477,5440,W/M,7/18/2023
62,5449,SUP,7/18/2023
102,5451,WNM,7/18/2023
92,5455,SUP,7/18/2023
544,5459,WNM,7/18/2023
476,5461,SUP,7/18/2023
543,5464,WNM,7/18/2023
83,5479,SUP,7/18/2023
83,5480,SUP,7/18/2023
305,5481,SUP,7/18/2023
35,5487,SUP,7/18/2023
528,5490,WNM,7/18/2023
400,5494,SUP,7/18/2023
187,5497,SUP,7/18/2023
552,5608,WNM,7/18/2023
545,5623,WNM,7/18/2023
367,5626,SUP,7/18/2023
457,5629,W/M,7/18/2023
449,5632,SUP,7/18/2023
512,5635,WNM,7/18/2023
51,5672,SUP,7/18/2023
51,5673,SUP,7/18/2023
552,5683,WNM,7/18/2023
485,5695,WNM,7/18/2023
485,5697,WNM,7/18/2023
542,5700,WNM,7/18/2023
449,5701,SUP,7/18/2023
37,5705,SUP,7/18/2023
52,5707,SUP,7/18/2023
19,5709,SUP,7/18/2023
450,5710,SUP,7/18/2023
88,5713,SUP,7/18/2023
528,5715,WNM,7/18/2023
505,5717,SUP,7/18/2023
543,5722,WNM,7/18/2023
30,5735,SUP,7/18/2023
534,5738,WNM,7/18/2023
559,5741,WNM,7/18/2023
545,5744,WNM,7/18/2023
451,5751,SUP,7/18/2023
451,5766,SUP,7/18/2023
545,5769,WNM,7/18/2023
545,5771,WNM,7/18/2023
104,5772,SUP,7/18/2023
541,5773,WNM,7/18/2023
543,5774,WNM,7/18/2023
543,5776,WNM,7/18/2023
492,5780,WNM,7/18/2023
526,5782,WNM,7/18/2023
18,5786,SUP,7/18/2023
310,5787,SUP,7/18/2023
537,5789,WNM,7/18/2023
233,5795,SUP,7/18/2023
494,5804,WNM,7/18/2023
533,5805,WNM,7/18/2023
412,5806,SUP,7/18/2023
569,5808,SUP,7/18/2023
80,5809,SUP,7/18/2023
49,5810,SUP,7/18/2023
18,5812,SUP,7/18/2023
554,5813,WNM,7/18/2023
549,5820,WNM,7/18/2023
561,5824,WNM,7/18/2023
543,5832,WNM,7/18/2023
507,5840,WNM,7/18/2023
399,5841,SUP,7/18/2023
511,5843,SUP,7/18/2023
15,5845,SUP,7/18/2023
467,5853,SUP,7/18/2023
367,5858,SUP,7/18/2023
392,5864,SUP,7/18/2023
56,5866,SUP,7/18/2023
475,5869,SUP,7/18/2023
15,5872,SUP,7/18/2023
474,5883,SUP,7/18/2023
53,5889,SUP,7/18/2023
450,5890,SUP,7/18/2023
78,5898,SUP,7/18/2023
546,5903,WNM,7/18/2023
546,5907,WNM,7/18/2023
566,5925,WNM,7/18/2023
476,5929,SUP,7/18/2023
458,5938,W/M,7/18/2023
505,5947,SUP,7/18/2023
526,5960,WNM,7/18/2023
526,5962,WNM,7/18/2023
112,5964,SUP,7/18/2023
528,6098,WNM,7/18/2023
559,6149,WNM,7/18/2023
543,6165,WNM,7/18/2023
543,6166,WNM,7/18/2023
485,6172,WNM,7/18/2023
1,6173,SUP,7/18/2023
502,6226,WNM,7/18/2023
499,6233,WNM,7/18/2023
509,6243,WNM,7/18/2023
81,6286,SUP,7/18/2023
56,6300,SUP,7/18/2023
543,6323,WNM,7/18/2023
123,6370,SUP,7/18/2023
494,6390,WNM,7/18/2023
411,6392,SUP,7/18/2023
29,6395,SUP,7/18/2023
549,6398,WNM,7/18/2023
528,6459,WNM,7/18/2023
45,6467,SUP,7/18/2023
140,6469,SUP,7/18/2023
485,6500,WNM,7/18/2023
545,6531,WNM,7/18/2023
59,6579,SUP,7/18/2023
562,6583,WNM,7/18/2023
526,6587,WNM,7/18/2023
562,6590,WNM,7/18/2023
546,6732,WNM,7/18/2023
528,6786,WNM,7/18/2023
502,6798,WNM,7/18/2023
526,6813,WNM,7/18/2023
543,6849,WNM,7/18/2023
5,6878,SUP,7/18/2023
310,6879,SUP,7/18/2023
39,6887,SUP,7/18/2023
96,6894,WNM,7/18/2023
71,6898,SUP,7/18/2023
76,6929,SUP,7/18/2023
127,6932,SUP,7/18/2023
502,6936,WNM,7/18/2023
102,6937,WNM,7/18/2023
102,6941,WNM,7/18/2023
492,6943,WNM,7/18/2023
534,6953,WNM,7/18/2023
310,6958,SUP,7/18/2023
537,6960,WNM,7/18/2023
499,6962,WNM,7/18/2023
102,6968,WNM,7/18/2023
492,6975,WNM,7/18/2023
101,6978,SUP,7/18/2023
151,7020,SUP,7/18/2023
287,7032,SUP,7/18/2023
496,7098,WNM,7/18/2023
543,7099,WNM,7/18/2023
496,7137,WNM,7/18/2023
499,7146,WNM,7/18/2023
76,7156,SUP,7/18/2023
557,7168,WNM,7/18/2023
502,7174,WNM,7/18/2023
502,7177,WNM,7/18/2023
56,7178,SUP,7/18/2023
302,7179,SUP,7/18/2023
29,7181,SUP,7/18/2023
24,7185,SUP,7/18/2023
38,7188,SUP,7/18/2023
383,7199,SUP,7/18/2023
500,7209,WNM,7/18/2023
528,7220,WNM,7/18/2023
102,7221,WNM,7/18/2023
500,7222,WNM,7/18/2023
561,7224,WNM,7/18/2023
561,7232,WNM,7/18/2023
541,7233,WNM,7/18/2023
500,7235,WNM,7/18/2023
302,7238,SUP,7/18/2023
541,7241,WNM,7/18/2023
58,7251,WNM,7/18/2023
541,7262,WNM,7/18/2023
2,7280,SUP,7/18/2023
74,7281,SUP,7/18/2023
353,7294,SUP,7/18/2023
498,7304,WNM,7/18/2023
562,7309,WNM,7/18/2023
528,7311,WNM,7/18/2023
537,7317,WNM,7/18/2023
353,7326,SUP,7/18/2023
554,7339,WNM,7/18/2023
566,7342,WNM,7/18/2023
570,7349,WNM,7/18/2023
562,7357,WNM,7/18/2023
562,7361,WNM,7/18/2023
570,7362,WNM,7/18/2023
515,8958,WNM,7/18/2023
323,100,SUP,7/13/2023
321,141,SUP,7/13/2023
322,144,SUP,7/13/2023
359,159,SUP,7/13/2023
345,168,SUP,7/13/2023
149,264,SUP,7/13/2023
253,282,SUP,7/13/2023
322,359,SUP,7/13/2023
253,431,SUP,7/13/2023
333,444,SUP,7/13/2023
242,497,SUP,7/13/2023
132,531,SUP,7/13/2023
130,532,SUP,7/13/2023
32,555,SUP,7/13/2023
345,576,SUP,7/13/2023
429,598,SUP,7/13/2023
278,603,SUP,7/13/2023
7,604,SUP,7/13/2023
344,622,SUP,7/13/2023
36,628,SUP,7/13/2023
35,631,SUP,7/13/2023
35,640,SUP,7/13/2023
39,644,SUP,7/13/2023
339,648,SUP,7/13/2023
119,698,SUP,7/13/2023
89,705,SUP,7/13/2023
11,715,SUP,7/13/2023
123,724,SUP,7/13/2023
10,730,SUP,7/13/2023
415,753,SUP,7/13/2023
30,754,SUP,7/13/2023
114,779,SUP,7/13/2023
345,838,SUP,7/13/2023
22,855,SUP,7/13/2023
580,870,SUP,7/13/2023
1,904,SUP,7/13/2023
125,912,SUP,7/13/2023
98,928,SUP,7/13/2023
1,934,SUP,7/13/2023
272,936,SUP,7/13/2023
15,944,SUP,7/13/2023
350,947,SUP,7/13/2023
145,950,SUP,7/13/2023
350,975,SUP,7/13/2023
391,984,SUP,7/13/2023
104,988,SUP,7/13/2023
128,989,SUP,7/13/2023
14,990,SUP,7/13/2023
104,994,SUP,7/13/2023
580,1026,SUP,7/13/2023
278,1028,SUP,7/13/2023
15,1032,SUP,7/13/2023
36,1037,SUP,7/13/2023
149,1075,SUP,7/13/2023
90,1086,SUP,7/13/2023
361,1094,SUP,7/13/2023
409,1099,SUP,7/13/2023
360,1120,SUP,7/13/2023
278,1125,SUP,7/13/2023
339,1161,SUP,7/13/2023
339,1188,SUP,7/13/2023
130,1206,SUP,7/13/2023
15,1207,SUP,7/13/2023
1,1212,SUP,7/13/2023
366,1218,SUP,7/13/2023
101,1219,SUP,7/13/2023
14,1224,SUP,7/13/2023
254,1263,SUP,7/13/2023
441,1267,SUP,7/13/2023
30,1293,SUP,7/13/2023
247,1294,SUP,7/13/2023
441,1305,SUP,7/13/2023
262,1307,SUP,7/13/2023
381,1315,SUP,7/13/2023
20,1340,SUP,7/13/2023
300,1348,SUP,7/13/2023
128,1353,SUP,7/13/2023
300,1392,SUP,7/13/2023
435,1394,SUP,7/13/2023
265,1401,SUP,7/13/2023
423,1472,SUP,7/13/2023
421,1473,SUP,7/13/2023
382,1485,SUP,7/13/2023
22,1488,SUP,7/13/2023
263,1490,SUP,7/13/2023
430,1520,SUP,7/13/2023
415,1528,SUP,7/13/2023
427,1534,SUP,7/13/2023
430,1535,SUP,7/13/2023
247,1566,SUP,7/13/2023
229,1568,SUP,7/13/2023
249,1580,SUP,7/13/2023
427,1581,SUP,7/13/2023
108,1589,SUP,7/13/2023
275,1602,SUP,7/13/2023
430,1604,SUP,7/13/2023
226,1623,SUP,7/13/2023
427,1627,SUP,7/13/2023
412,1632,SUP,7/13/2023
424,1633,SUP,7/13/2023
427,1636,SUP,7/13/2023
306,1666,SUP,7/13/2023
189,1677,SUP,7/13/2023
320,1714,SUP,7/13/2023
227,1739,SUP,7/13/2023
165,1742,SUP,7/13/2023
192,1744,SUP,7/13/2023
419,1757,SUP,7/13/2023
413,1764,SUP,7/13/2023
582,1768,SUP,7/13/2023
229,1770,SUP,7/13/2023
580,1783,SUP,7/13/2023
189,1806,SUP,7/13/2023
215,1812,SUP,7/13/2023
581,1826,SUP,7/13/2023
190,1835,SUP,7/13/2023
511,1840,SUP,7/13/2023
291,1852,SUP,7/13/2023
423,1855,SUP,7/13/2023
422,1861,SUP,7/13/2023
209,1863,SUP,7/13/2023
422,1864,SUP,7/13/2023
180,1868,SUP,7/13/2023
161,1873,SUP,7/13/2023
229,1885,SUP,7/13/2023
162,1891,SUP,7/13/2023
268,1892,SUP,7/13/2023
508,1893,W/M,7/13/2023
455,1903,SUP,7/13/2023
215,1911,SUP,7/13/2023
200,1923,SUP,7/13/2023
268,1938,SUP,7/13/2023
188,1940,SUP,7/13/2023
200,1942,SUP,7/13/2023
422,1952,SUP,7/13/2023
382,1956,SUP,7/13/2023
246,1962,SUP,7/13/2023
162,1980,SUP,7/13/2023
439,1982,SUP,7/13/2023
455,1988,SUP,7/13/2023
251,1991,SUP,7/13/2023
187,1994,SUP,7/13/2023
188,1997,SUP,7/13/2023
267,1998,SUP,7/13/2023
424,1999,SUP,7/13/2023
415,2004,SUP,7/13/2023
162,2022,SUP,7/13/2023
461,2028,SUP,7/13/2023
231,2059,SUP,7/13/2023
214,2073,SUP,7/13/2023
202,2080,SUP,7/13/2023
464,2082,SUP,7/13/2023
320,2083,SUP,7/13/2023
382,2084,SUP,7/13/2023
189,2093,SUP,7/13/2023
164,2104,SUP,7/13/2023
216,2115,SUP,7/13/2023
159,2122,SUP,7/13/2023
306,2134,SUP,7/13/2023
296,2137,SUP,7/13/2023
188,2152,SUP,7/13/2023
160,2157,SUP,7/13/2023
191,2166,SUP,7/13/2023
208,2197,SUP,7/13/2023
423,2198,SUP,7/13/2023
267,2204,SUP,7/13/2023
195,2210,SUP,7/13/2023
466,2218,SUP,7/13/2023
157,2222,SUP,7/13/2023
181,2224,W/M,7/13/2023
279,2231,SUP,7/13/2023
118,2237,SUP,7/13/2023
458,2253,SUP,7/13/2023
161,2261,SUP,7/13/2023
190,2262,SUP,7/13/2023
235,2281,SUP,7/13/2023
162,2282,SUP,7/13/2023
229,2287,SUP,7/13/2023
163,2299,SUP,7/13/2023
227,2300,SUP,7/13/2023
214,2316,SUP,7/13/2023
215,2323,SUP,7/13/2023
159,2341,W/M,7/13/2023
280,2357,SUP,7/13/2023
214,2362,SUP,7/13/2023
160,2366,SUP,7/13/2023
188,2370,SUP,7/13/2023
282,2435,SUP,7/13/2023
291,2438,SUP,7/13/2023
423,2448,SUP,7/13/2023
444,2452,SUP,7/13/2023
454,2464,SUP,7/13/2023
554,2465,WNM,7/13/2023
459,2479,SUP,7/13/2023
394,2483,SUP,7/13/2023
582,2511,SUP,7/13/2023
514,2516,SUP,7/13/2023
446,2526,SUP,7/13/2023
7,2534,SUP,7/13/2023
457,2537,SUP,7/13/2023
368,2554,SUP,7/13/2023
284,2555,W/M,7/13/2023
447,2557,SUP,7/13/2023
195,2586,SUP,7/13/2023
326,2587,SUP,7/13/2023
235,2588,SUP,7/13/2023
394,2592,SUP,7/13/2023
396,2593,SUP,7/13/2023
339,2616,SUP,7/13/2023
197,2631,SUP,7/13/2023
423,2642,SUP,7/13/2023
422,2643,SUP,7/13/2023
511,2648,W/M,7/13/2023
35,2687,SUP,7/13/2023
460,2708,SUP,7/13/2023
3,2713,SUP,7/13/2023
454,2735,SUP,7/13/2023
1,2748,SUP,7/13/2023
414,2764,SUP,7/13/2023
399,2781,SUP,7/13/2023
308,2793,SUP,7/13/2023
508,2799,W/M,7/13/2023
42,2806,SUP,7/13/2023
238,2817,SUP,7/13/2023
238,2818,SUP,7/13/2023
188,2844,SUP,7/13/2023
162,2854,SUP,7/13/2023
360,2857,SUP,7/13/2023
194,2859,SUP,7/13/2023
422,2882,SUP,7/13/2023
197,2912,SUP,7/13/2023
215,2914,SUP,7/13/2023
310,2929,SUP,7/13/2023
132,2938,SUP,7/13/2023
109,2946,SUP,7/13/2023
160,2953,SUP,7/13/2023
362,2955,SUP,7/13/2023
262,2956,SUP,7/13/2023
439,2958,SUP,7/13/2023
206,2959,SUP,7/13/2023
215,2966,SUP,7/13/2023
515,2998,WNM,7/13/2023
268,3004,SUP,7/13/2023
49,3014,SUP,7/13/2023
283,3035,SUP,7/13/2023
512,3046,WNM,7/13/2023
340,3061,SUP,7/13/2023
454,3081,SUP,7/13/2023
490,3082,WNM,7/13/2023
551,3084,WNM,7/13/2023
550,3098,WNM,7/13/2023
485,3110,WNM,7/13/2023
157,3114,SUP,7/13/2023
512,3123,WNM,7/13/2023
505,3136,SUP,7/13/2023
481,3138,WNM,7/13/2023
481,3139,WNM,7/13/2023
481,3140,WNM,7/13/2023
481,3141,WNM,7/13/2023
550,3145,WNM,7/13/2023
577,3159,SUP,7/13/2023
481,3179,WNM,7/13/2023
446,3180,SUP,7/13/2023
320,3215,SUP,7/13/2023
405,3220,SUP,7/13/2023
324,3230,SUP,7/13/2023
312,3243,SUP,7/13/2023
464,3248,SUP,7/13/2023
216,3262,SUP,7/13/2023
228,3281,SUP,7/13/2023
176,3292,W/M,7/13/2023
58,3341,WNM,7/13/2023
394,3350,SUP,7/13/2023
394,3351,SUP,7/13/2023
422,3364,SUP,7/13/2023
306,3371,SUP,7/13/2023
422,3404,SUP,7/13/2023
368,3407,SUP,7/13/2023
172,3420,W/M,7/13/2023
165,3422,SUP,7/13/2023
219,3447,SUP,7/13/2023
200,3453,SUP,7/13/2023
278,3460,SUP,7/13/2023
175,3469,SUP,7/13/2023
470,3478,W/M,7/13/2023
422,3498,SUP,7/13/2023
423,3513,SUP,7/13/2023
577,3520,SUP,7/13/2023
484,3522,SUP,7/13/2023
249,3529,SUP,7/13/2023
585,3533,SUP,7/13/2023
160,3560,SUP,7/13/2023
391,3582,SUP,7/13/2023
188,3583,SUP,7/13/2023
23,3621,SUP,7/13/2023
308,3626,SUP,7/13/2023
415,3630,SUP,7/13/2023
454,3652,SUP,7/13/2023
298,3658,SUP,7/13/2023
215,3722,SUP,7/13/2023
205,3726,SUP,7/13/2023
385,3732,SUP,7/13/2023
23,3741,SUP,7/13/2023
371,3771,SUP,7/13/2023
482,3781,SUP,7/13/2023
577,3795,SUP,7/13/2023
441,3857,SUP,7/13/2023
108,3858,SUP,7/13/2023
430,3872,SUP,7/13/2023
400,3897,SUP,7/13/2023
496,3899,WNM,7/13/2023
266,4049,SUP,7/13/2023
289,4064,SUP,7/13/2023
467,4137,SUP,7/13/2023
477,4176,SUP,7/13/2023
297,4250,SUP,7/13/2023
214,4255,SUP,7/13/2023
214,4285,SUP,7/13/2023
71,4299,SUP,7/13/2023
427,4352,SUP,7/13/2023
197,4383,SUP,7/13/2023
206,4424,SUP,7/13/2023
403,4438,SUP,7/13/2023
297,4484,SUP,7/13/2023
13,4497,SUP,7/13/2023
52,4627,SUP,7/13/2023
206,4660,SUP,7/13/2023
557,4700,WNM,7/13/2023
551,5008,WNM,7/13/2023
194,5027,SUP,7/13/2023
207,5030,SUP,7/13/2023
131,5056,SUP,7/13/2023
201,5065,SUP,7/13/2023
214,5082,SUP,7/13/2023
163,5095,SUP,7/13/2023
223,5104,SUP,7/13/2023
297,5118,SUP,7/13/2023
391,5123,SUP,7/13/2023
283,5129,W/M,7/13/2023
432,5141,SUP,7/13/2023
44,5147,SUP,7/13/2023
340,5150,SUP,7/13/2023
484,5154,SUP,7/13/2023
231,5241,SUP,7/13/2023
479,5247,SUP,7/13/2023
90,5250,SUP,7/13/2023
154,5278,SUP,7/13/2023
201,5280,SUP,7/13/2023
215,5285,SUP,7/13/2023
297,5292,SUP,7/13/2023
172,5295,SUP,7/13/2023
305,5298,SUP,7/13/2023
89,5299,SUP,7/13/2023
339,5313,SUP,7/13/2023
291,5343,SUP,7/13/2023
403,5350,SUP,7/13/2023
477,5368,SUP,7/13/2023
368,5369,SUP,7/13/2023
282,5382,SUP,7/13/2023
263,5398,SUP,7/13/2023
267,5402,SUP,7/13/2023
215,5410,SUP,7/13/2023
90,5420,SUP,7/13/2023
511,5434,W/M,7/13/2023
451,5435,SUP,7/13/2023
284,5436,W/M,7/13/2023
163,5439,SUP,7/13/2023
249,5443,SUP,7/13/2023
176,5447,SUP,7/13/2023
102,5453,WNM,7/13/2023
268,5485,SUP,7/13/2023
266,5486,SUP,7/13/2023
289,5488,SUP,7/13/2023
385,5491,SUP,7/13/2023
166,5495,W/M,7/13/2023
481,5604,WNM,7/13/2023
267,5617,SUP,7/13/2023
512,5634,WNM,7/13/2023
551,5638,WNM,7/13/2023
551,5640,WNM,7/13/2023
481,5658,WNM,7/13/2023
551,5661,WNM,7/13/2023
515,5663,WNM,7/13/2023
481,5664,WNM,7/13/2023
