Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
7,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,4,50,
7,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,3,50,
7,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,3,50,
7,Dept 82,Duracell Battery 480CT ,Half Stack,1,50,
7,Dept 82,Energizer Battery 580PC ,Half Stack,1,50,
7,Dept 92,GV Salad Dressing Mixed 1200 units,Full Stack,1,50,
7,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
8,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
8,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,1,50,
8,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,1,50,
8,Dept 40,24 Piece Loratadine Equate Allergy,4-way,1,50,
8,Dept 92,7.25oz Mac & Cheese 720 CT,Half Stack,1,50,
8,Dept 92,Subway/BuffaloWildWings/ChickFilA/OliveGarden 424p ,Full Stack,1,50,
8,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
8,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,1,50,
9,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
9,Dept 03,Pen + Gear 3 Ream Copy Paper Case,Half Stack,1,50,
9,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,2,50,
9,Dept 25,"DryGuy Boot and Shoe Dryer $44, 30pcs",Full Endcap,1,50,
9,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
9,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,1,50,
9,Dept 46,Neutrogena 25ct FF& Non FF MUR Wipes 100PC,4-way,1,50,
9,Dept 71,"Mainstays 9 Drawer Fabric Dresser, Grey",Full Endcap,2,50,
9,Dept 71,Mainstays Upholstered Twin Platform Bed,Full Stack,2,50,
9,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,2,50,
9,Dept 92,7.25oz Mac & Cheese 720 CT,Half Stack,1,50,
9,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,1,50,
9,Dept 95,Rkt 8Ct Half Mod 440,Half Stack,1,50,
10,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,1,50,
10,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
10,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
11,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
11,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,2,50,
11,Dept 02,O'Keeffe's WH 7 oz Tube,Sidekick,1,50,
11,Dept 03,Pen + Gear 3 Ream Copy Paper Case,Half Stack,1,50,
11,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,2,50,
11,Dept 20,MS Mediumweight Liner (280pcs),Half Stack,1,50,
11,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,2,50,
11,Dept 40,84pc Carmex,Sidekick,1,50,
11,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,2,50,
11,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,2,50,
11,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,2,50,
11,Dept 40,Olly Boost,4-way,1,50,
11,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,50,
11,Dept 71,"Mainstays 9 Drawer Fabric Dresser, Grey",Full Endcap,1,50,
11,Dept 71,Mainstays Upholstered Twin Platform Bed,Full Stack,1,50,
11,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,1,50,
11,Dept 74,MS 18PK HNGR RYLSPC,Full Stack,1,50,
11,Dept 74,MS 18PK HNGR SCBDYW,Full Stack,1,50,
11,Dept 92,GV Salad Dressing Mixed 1200 units,Full Stack,1,50,
11,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
11,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,3,50,
12,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
12,Dept 02,O'Keeffe's WH 7 oz Tube,Sidekick,1,50,
12,Dept 20,MS Mediumweight Liner (280pcs),Half Stack,1,50,
12,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,4,50,
12,Dept 40,24 Piece Loratadine Equate Allergy,4-way,2,50,
12,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,2,50,
12,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,2,50,
12,Dept 82,Duracell Battery 480CT ,Half Stack,1,50,
12,Dept 82,Energizer Battery 580PC ,Half Stack,1,50,
12,Dept 92, Heinz ,Full Stack,1,50,
12,Dept 92,2304 Piece Fruity King,Dump Bin,2,50,
12,Dept 92,GV Salad Dressing Mixed 1200 units,Full Stack,1,50,
12,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,2,50,
12,Dept 92,Samyang Carbonara and Spicy Assortment 288pcs,Full Endcap,1,50,
12,Dept 95,GV PC Party DRP 126ct,Full Stack,2,50,
12,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
12,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,3,50,
12,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,3,50,
13,Dept 40,24 Piece Loratadine Equate Allergy,4-way,2,50,
13,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
13,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,1,50,
13,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,1,50,
13,Dept 92, Heinz ,Full Stack,1,50,
13,Dept 92,7.25oz Mac & Cheese 720 CT,Half Stack,1,50,
13,Dept 92,Samyang Carbonara and Spicy Assortment 288pcs,Full Endcap,1,50,
13,Dept 95,CHZIT 6 FLVS CRCKR HLF MOD,Half Endcap,1,50,
13,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
13,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,2,50,
14,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
14,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,1,50,
14,Dept 03,Pen + Gear 3 Ream Copy Paper Case,Half Stack,1,50,
14,Dept 22,"40pc Reverse Printed Textured Blanket, 4 patterns",Full Endcap,1,50,
14,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
14,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,1,50,
14,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,1,50,
14,Dept 71,Mainstays Upholstered Twin Platform Bed,Full Stack,1,50,
14,Dept 92, Heinz ,Full Stack,1,50,
14,Dept 92,2304 Piece Fruity King,Dump Bin,1,50,
14,Dept 92,"Valentines Day Cheerios, 268 units",Full Stack,1,50,
14,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
14,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,1,50,
15,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
15,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,2,50,
15,Dept 02,O'Keeffe's WH 7 oz Tube,Sidekick,1,50,
15,Dept 08,"6 Qt Round Heated Pet Bowl, 16",Full Endcap,1,50,
15,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,3,50,
15,Dept 40,43 pc Ricola cough drop (1/2 EC),Half Endcap,2,50,
15,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,2,50,
15,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,4,50,
15,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,3,50,
15,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,3,50,
15,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,50,
15,Dept 92,2304 Piece Fruity King,Dump Bin,1,50,
15,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,1,50,
15,Dept 92,Subway/BuffaloWildWings/ChickFilA/OliveGarden 424p ,Full Stack,1,50,
15,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,1,50,
16,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
16,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,1,50,
16,Dept 09,Spalding Fast Break All Surface Blue/Silver Basket,Full Endcap,1,50,
16,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY HALF EC,Half Endcap,2,50,
16,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,2,50,
16,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,1,50,
16,Dept 40,14 Piece Afrin,Sidekick,1,50,
16,Dept 40,24 Piece Loratadine Equate Allergy,4-way,1,50,
16,Dept 40,84pc Carmex,Sidekick,1,50,
16,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
16,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,1,50,
16,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,1,50,
16,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,1,50,
16,Dept 46,Neutrogena 25ct FF& Non FF MUR Wipes 100PC,4-way,1,50,
16,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,1,50,
16,Dept 74,MS 18PK HNGR SLVHAI,Full Stack,2,50,
16,Dept 79,Huggies Little Snugglers,Half Stack,1,50,
16,Dept 92,7.25oz Mac & Cheese 720 CT,Half Stack,1,50,
16,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
16,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
16,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,3,50,
17,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
17,Dept 02,O'Keeffe's WH 7 oz Tube,Sidekick,1,50,
17,Dept 08,"1 Qt Round Heated Pet Bowl, 56",Full Endcap,1,50,
17,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,1,50,
17,Dept 40,24 Piece Loratadine Equate Allergy,4-way,1,50,
17,Dept 40,84pc Carmex,Sidekick,1,50,
17,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,1,50,
17,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,50,
17,Dept 92, Heinz ,Full Stack,1,50,
17,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,2,50,
17,Dept 95,Rkt 8Ct Half Mod 440,Half Stack,1,50,
17,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,2,50,
18,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
18,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,1,50,
18,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY HALF EC,Half Endcap,1,50,
18,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,1,50,
18,Dept 22,Fun Pillow 48 pc,Full Stack,1,50,
18,Dept 40,EQ Omep CAPS 42ct 36pc PDQ,Full Endcap,1,50,
18,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
18,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,1,50,
18,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,1,50,
18,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,1,50,
18,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,1,50,
18,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
19,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
19,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,2,50,
19,Dept 02,O'Keeffe's WH 7 oz Tube,Sidekick,1,50,
19,Dept 02,Therabreath Premium/36pc PDQ,Full Endcap,1,50,
19,Dept 03,Pen + Gear 3 Ream Copy Paper Case,Half Stack,1,50,
19,Dept 08,"6 Qt Round Heated Pet Bowl, 16",Full Endcap,1,50,
19,Dept 09,Mr. Heater Portable Radiant Propane Golf Cart Heat,Full Endcap,1,50,
19,Dept 09,Spalding Fast Break All Surface Blue/Silver Basket,Full Endcap,1,50,
19,Dept 19,BELLA + CANVAS Valentines Day Craft Tees EC,Full Endcap,1,50,
19,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY HALF EC,Half Endcap,2,50,
19,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,2,50,
19,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,2,50,
19,Dept 22,Fun Pillow 48 pc,Full Stack,1,50,
19,Dept 22,MS 10 Piece BIAB- Grey Crinkle & Black Faux Fur,Full Endcap,2,50,
19,Dept 40,14 Piece Afrin,Sidekick,2,50,
19,Dept 40,24 Piece Loratadine Equate Allergy,4-way,1,50,
19,Dept 40,43 pc Ricola cough drop (1/2 EC),Half Endcap,2,50,
19,Dept 40,84pc Carmex,Sidekick,1,50,
19,Dept 40,EQ Omep CAPS 42ct 36pc PDQ,Full Endcap,1,50,
19,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
19,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,2,50,
19,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,2,50,
19,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,2,50,
19,Dept 40,Olly Boost,4-way,1,50,
19,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,50,
19,Dept 40,Ralli 24 Ct PDQ,Full Endcap,1,50,
19,Dept 46,Cerave 12oz cleansers 32ct,Sidekick,1,50,
19,Dept 46,Neutrogena 25ct FF& Non FF MUR Wipes 100PC,4-way,2,50,
19,Dept 46,Olay Anti-Aging Skin Care 3-1 Benefits,Sidekick,1,50,
19,Dept 46,Olay Super Serum and Hero Jar 10ct Tray,4-way,1,50,
19,Dept 46,Olay Super Serums and Hero Jars FS SK,Sidekick,2,50,
19,Dept 71,Mainstays Upholstered Twin Platform Bed,Full Stack,1,50,
19,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,1,50,
19,Dept 74,MS 18PK HNGR BLUSAP,Full Stack,1,50,
19,Dept 74,MS 18PK HNGR REDENG,Full Stack,1,50,
19,Dept 74,MS 18PK HNGR SLVHAI,Full Stack,1,50,
19,Dept 82,Duracell Battery 480CT ,Half Stack,1,50,
19,Dept 82,Energizer Battery 580PC ,Half Stack,1,50,
19,Dept 92, Heinz ,Full Stack,1,50,
19,Dept 92,2304 Piece Fruity King,Dump Bin,2,50,
19,Dept 92,7.25oz Mac & Cheese 720 CT,Half Stack,2,50,
19,Dept 92,Frosted Flakes & FMW Small Size [OPP] 180ct,Half Stack,2,50,
19,Dept 92,GV Salad Dressing Mixed 1200 units,Full Stack,1,50,
19,Dept 92,"Kellogg's $1 Cereal Cup, 960ct Dump Bin",Dump Bin,1,50,
19,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,2,50,
19,Dept 92,Subway/BuffaloWildWings/ChickFilA/OliveGarden 424p ,Full Stack,1,50,
19,Dept 92,"Valentines Day Cheerios, 268 units",Full Stack,2,50,
19,Dept 95,CHZIT 6 FLVS CRCKR HLF MOD,Half Endcap,2,50,
19,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
19,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
19,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,1,50,
19,Dept 95,Rkt 8Ct Half Mod 440,Half Stack,1,50,
19,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,2,50,
20,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
20,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,1,50,
20,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,1,50,
21,Dept 14,Gotham Steel 18pc Removable Handle Cookware Set,Full Endcap,2,50,
21,Dept 19,BELLA + CANVAS Valentines Day Craft Tees EC,Full Endcap,1,50,
21,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,4,50,
21,Dept 40,43 pc Ricola cough drop (1/2 EC),Half Endcap,2,50,
21,Dept 40,EQ Omep CAPS 42ct 36pc PDQ,Full Endcap,1,50,
21,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
21,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,2,50,
21,Dept 92,Frosted Flakes & FMW Small Size [OPP] 180ct,Half Stack,1,50,
21,Dept 92,"Kellogg's $1 Cereal Cup, 960ct Dump Bin",Dump Bin,2,50,
21,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
21,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
21,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,1,50,
22,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,1,50,
22,Dept 14,Gotham Steel 18pc Removable Handle Cookware Set,Full Endcap,2,50,
22,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY HALF EC,Half Endcap,1,50,
22,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,1,50,
22,Dept 25,"DryGuy Boot and Shoe Dryer $44, 30pcs",Full Endcap,1,50,
22,Dept 40,EQ Omep CAPS 42ct 36pc PDQ,Full Endcap,1,50,
22,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,2,50,
22,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,2,50,
22,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,3,50,
22,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,3,50,
22,Dept 46,Neutrogena 25ct FF& Non FF MUR Wipes 100PC,4-way,1,50,
22,Dept 71,Mainstays Upholstered Twin Platform Bed,Full Stack,1,50,
22,Dept 79,Huggies Little Snugglers,Half Stack,1,50,
22,Dept 82,Duracell Battery 480CT ,Half Stack,1,50,
22,Dept 82,Energizer Battery 580PC ,Half Stack,1,50,
22,Dept 92, Heinz ,Full Stack,2,50,
22,Dept 92,Frosted Flakes & FMW Small Size [OPP] 180ct,Half Stack,1,50,
22,Dept 92,GV Salad Dressing Mixed 1200 units,Full Stack,1,50,
22,Dept 92,Kellogg Holiday Baking 108ct,Half Stack,1,50,
22,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,1,50,
22,Dept 92,Subway/BuffaloWildWings/ChickFilA/OliveGarden 424p ,Full Stack,1,50,
22,Dept 95,CHZIT 6 FLVS CRCKR HLF MOD,Half Endcap,1,50,
22,Dept 95,GV PC Party DRP 126ct,Full Stack,2,50,
22,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
22,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,3,50,
22,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,3,50,
23,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,1,50,
23,Dept 40,24 Piece Loratadine Equate Allergy,4-way,1,50,
23,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,1,50,
23,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,1,50,
23,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,1,50,
23,Dept 79,Huggies Little Snugglers,Half Stack,1,50,
24,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
24,Dept 02,Equate 5 Blade Razors -Men/Women Display - 4PDQs,4-way,1,50,
24,Dept 02,O'Keeffe's WH 7 oz Tube,Sidekick,1,50,
24,Dept 03,Pen + Gear 3 Ream Copy Paper Case,Half Stack,1,50,
24,Dept 08,"1 Qt Round Heated Pet Bowl, 56",Full Endcap,1,50,
24,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE HALF EC,Half Endcap,1,50,
24,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,2,50,
24,Dept 22,Fun Pillow 48 pc,Full Stack,2,50,
24,Dept 40,84pc Carmex,Sidekick,1,50,
24,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,2,50,
24,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,3,50,
24,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,1,50,
24,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,1,50,
24,Dept 74,MS 18PK HNGR DRKGRP,Full Stack,2,50,
24,Dept 74,MS 18PK HNGR MRNSUP,Full Stack,1,50,
24,Dept 74,MS 18PK HNGR MUSTDJ,Full Stack,1,50,
24,Dept 74,MS 18PK HNGR SLVHAI,Full Stack,2,50,
24,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,1,50,
25,Dept 02,Equate $3 JUMBO Pouf,Full Endcap,1,50,
25,Dept 20,Taylor Green Glass Scale - 24 pcs,Half Endcap,2,50,
25,Dept 40,84pc Carmex,Sidekick,1,50,
25,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
25,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,1,50,
25,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,Full Endcap,1,50,
25,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,1,50,
25,Dept 72,SPX 10OZ SNGL DUSTER (144 Units),Full Endcap,1,50,
25,Dept 82,Duracell Battery 480CT ,Half Stack,1,50,
25,Dept 92,7.25oz Mac & Cheese 720 CT,Half Stack,1,50,
25,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,1,50,
25,Dept 92,Subway/BuffaloWildWings/ChickFilA/OliveGarden 424p ,Full Stack,1,50,
25,Dept 95,GV PC Party DRP 126ct,Full Stack,1,50,
25,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
25,Dept 95,Red Bull Winter LTO,Half Stack,1,50,
25,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,2,50,
26,Dept 19,BELLA + CANVAS Valentines Day Craft Tees EC,Full Endcap,1,50,
26,Dept 31,168pc Ozark Trail Ski Accessories ,Half Stack,1,50,
26,Dept 40,"EQ Omeprazole 5 Trays, 120 units",Full Endcap,1,50,
26,Dept 74,MS 18PK HNGR SLVHAI,Full Stack,1,50,
26,Dept 92,7.25oz Mac & Cheese 720 CT,Half Stack,1,50,
26,Dept 92,Old El Paso Taco Hut - OPP & Bold Shells 426CT ,Full Stack,1,50,
26,Dept 92,Subway/BuffaloWildWings/ChickFilA/OliveGarden 424p ,Full Stack,1,50,
26,Dept 95,Limited Time Offer Valentines Ding Dong Heart,Half Endcap,1,50,
26,Dept 95,On The Border Café Tortilla Chip 152 units,Full Stack,1,50,
26,Dept 95,Utz Cheese Ball Barrels 100 units,Full Stack,3,50,
27,Dept 25,"DryGuy Boot and Shoe Dryer $44, 30pcs",Full Endcap,1,50,
27,Dept 40,14 Piece Afrin,Sidekick,1,50,
27,Dept 40,Equate 100 Ct Ibuprofen 60pc,Full Endcap,1,50,
27,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,Full Endcap,1,50,
27,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,1,50,
