Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
15,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
15,74,Tineco PWRHERO 11 Cordless Lightweight Stick Vacuu,Full Stack,2,37,
16,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
17,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
18,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
18,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
19,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
19,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
19,16,Great Value Ice Melt 40 pound Pet Friendly- 56PK,Full Stack,1,37,
19,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
19,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
20,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
21,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
21,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
21,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
22,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
22,9,HotHands Half Pallet,Half Stack,2,37,
22,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
22,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
22,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
24,11,MS OIL FILL HTR Black and White,Full Stack,2,37,
24,11,PLNS QUARTZ HTR Black and White,Full Stack,2,37,
24,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
25,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
26,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
27,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
27,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
28,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
28,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
28,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
29,9,HotHands Half Pallet,Half Stack,1,37,
30,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
31,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
32,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
32,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
32,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
32,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
33,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
34,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
34,16,Pit Boss 100% All-Natural Hardwood Competition Ble,Full Stack,1,37,
37,17,Mainstays Teddy,Full Stack,1,37,
39,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
39,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,2,37,
39,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
39,11,PLNS QUARTZ HTR Black and White,Full Stack,2,37,
39,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
39,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
40,16,Ergonomic Snow Shovel,Full Stack,1,37,
41,16,Pit Boss 100% All-Natural Hardwood Competition Ble,Full Stack,1,37,
41,16,"Pit Boss Classic Pellet Blend, 40lb",Full Stack,1,37,
42,9,HotHands Half Pallet,Half Stack,1,37,
43,16,Great Value Ice Melt 40 pound Pet Friendly- 56PK,Full Stack,1,37,
43,17,Mainstays Teddy,Full Stack,1,37,
43,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
45,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
45,11,MS OIL FILL HTR Black and White,Full Stack,3,37,
45,11,PLNS QUARTZ HTR Black and White,Full Stack,3,37,
45,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
45,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
46,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,2,37,
47,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
48,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
48,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
50,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
51,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
52,9,HotHands Half Pallet,Half Stack,2,37,
52,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
52,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
52,16,Pit Boss 100% All-Natural Hardwood Competition Ble,Full Stack,1,37,
52,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
54,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
54,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
54,16,Great Value Ice Melt 40 pound Pet Friendly- 56PK,Full Stack,2,37,
54,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
54,74,BISSELL Little Green Portable Carpet Cleaner 3369,Full Stack,2,37,
55,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
55,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
55,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
56,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
56,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
56,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
56,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
58,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
58,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
58,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
58,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
58,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
60,9,HotHands Half Pallet,Half Stack,1,37,
60,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
60,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
62,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
62,16,Great Value Ice Melt 40 pound Pet Friendly- 56PK,Full Stack,1,37,
62,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
63,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
63,9,HotHands Half Pallet,Half Stack,1,37,
63,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
63,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
63,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
64,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,3,37,
64,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
66,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
66,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
67,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
68,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
68,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
69,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
70,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
70,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
71,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
71,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,2,37,
71,11,MS OIL FILL HTR Black and White,Full Stack,3,37,
71,11,PLNS QUARTZ HTR Black and White,Full Stack,3,37,
71,16,Ergonomic Snow Shovel,Full Stack,1,37,
71,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
71,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
72,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
72,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,2,37,
72,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
72,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
72,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
72,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
73,9,HotHands Half Pallet,Half Stack,2,37,
73,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
73,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
73,14,Farberware Cutlery 45pc Pallet - Stainless Steel,Half Stack,1,37,
74,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
75,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
75,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
75,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
75,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
76,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
76,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
77,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
77,11,MS OIL FILL HTR Black and White,Full Stack,1,37,Dec delivery not available moved to Oct
77,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,Dec delivery not available moved to Oct
77,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
78,9,HotHands Half Pallet,Half Stack,1,37,
78,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
79,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
79,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
79,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
82,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
83,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
85,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
85,11,PLNS QUARTZ HTR Black and White,Full Stack,2,37,
85,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
88,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
88,9,HotHands Half Pallet,Half Stack,1,37,
88,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
88,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
88,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
88,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
89,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
89,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
91,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
92,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
92,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
92,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
94,16,Pit Boss 100% All-Natural Hardwood Competition Ble,Full Stack,1,37,
94,16,"Pit Boss Classic Pellet Blend, 40lb",Full Stack,1,37,
95,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
95,17,Mainstays Teddy,Full Stack,1,37,
95,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
96,16,Ergonomic Snow Shovel,Full Stack,1,37,
96,16,Great Value Ice Melt 40 pound Pet Friendly- 56PK,Full Stack,1,37,
97,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
101,9,HotHands Half Pallet,Half Stack,1,37,
101,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
101,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
101,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
102,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
102,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
105,9,HotHands Half Pallet,Half Stack,2,37,
107,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
108,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
109,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
110,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
111,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
111,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
111,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
111,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
111,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
114,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
114,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
115,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
115,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
115,17,Mainstays Teddy,Full Stack,1,37,
115,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
117,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
118,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
118,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,Dec delivery not available moved to Oct
119,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
120,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
120,9,HotHands Half Pallet,Half Stack,1,37,
120,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
120,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
120,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
125,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
125,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
125,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
125,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
125,74,BISSELL 3-in-1 Lightweight Corded Stick Vacuum,Full Stack,1,37,
127,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
127,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
127,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
127,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
128,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
130,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
130,14,Farberware Cutlery 45pc Pallet - Stainless Steel,Half Stack,1,37,
130,74,Tineco PWRHERO 11 Cordless Lightweight Stick Vacuu,Full Stack,1,37,
131,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
131,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
131,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
132,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
132,11,PLNS QUARTZ HTR Black and White,Full Stack,3,37,
132,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
133,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
133,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
133,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
133,17,Mainstays Teddy,Full Stack,1,37,
133,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
133,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
134,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
135,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
135,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
135,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
138,9,HotHands Half Pallet,Half Stack,1,37,
139,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
140,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
140,9,HotHands Half Pallet,Half Stack,1,37,
140,11,PLNS QUARTZ HTR Black and White,Full Stack,2,37,
140,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
141,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
143,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
144,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
144,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
145,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
145,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
146,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
146,9,HotHands Half Pallet,Half Stack,1,37,
146,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
146,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
146,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
146,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
147,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
147,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
149,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,Dec delivery not available moved to 1 in Oct & 1 in Nov
149,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
150,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
150,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
150,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
150,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
152,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
153,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
155,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
157,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
157,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
158,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
158,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
158,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
158,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
159,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
160,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
164,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
166,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
166,9,HotHands Half Pallet,Half Stack,1,37,
166,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
166,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
166,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
166,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
167,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
167,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
167,11,PLNS QUARTZ HTR Black and White,Full Stack,2,37,
167,17,"SCTS Wax Warmer Truck, 60PC Pallet",Full Stack,1,37,
168,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
168,9,HotHands Half Pallet,Half Stack,1,37,
168,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
168,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
168,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
168,16,Ergonomic Snow Shovel,Full Stack,1,37,
168,16,Great Value Ice Melt 40 pound Pet Friendly- 56PK,Full Stack,1,37,
168,17,Mainstays Teddy,Full Stack,1,37,
168,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
171,11,MS OIL FILL HTR Black and White,Full Stack,1,37,
171,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
172,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,2,37,
172,9,HotHands Half Pallet,Half Stack,1,37,
173,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
174,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
174,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
176,9,HotHands Half Pallet,Half Stack,1,37,
176,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
178,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
179,8,Ol Roy 13 oz Wet Dog Food Cans (8 flavors),Full Endcap,1,37,
179,9,HotHands Half Pallet,Half Stack,1,37,
179,11,Duck 160pc 10pk Window Kit,Half Stack,1,37,
179,11,PLNS QUARTZ HTR Black and White,Full Stack,1,37,
179,40,EQ Cough Cold Flu Season Pallet,Full Stack,1,37,Cancel due to corporate feature in Nov and Dec. 
180,11,HT 4ft 5000lm Shop Light 36 Unit EC,Full Endcap,1,37,
180,40,Spring Valley New Year Vitamin 8' Pallet Train,Full Stack,1,37,Cancel due to corporate feature in Q4
