4109,80,94,80,254
4702,91,108,91,290
4720,76,90,76,242
4724,65,77,65,208
4728,73,86,73,232
4729,108,128,108,343
4732,84,100,84,268
4736,108,128,108,343
4738,67,79,67,213
4740,100,119,100,319
4743,102,121,102,324
4745,98,115,98,311
4749,67,80,67,215
4763,95,112,95,302
4764,100,119,100,319
4768,78,92,78,247
4769,60,71,60,190
4770,108,128,108,343
4772,112,133,112,357
4776,81,96,81,257
4778,72,85,72,228
4781,58,69,58,185
4782,65,77,65,208
4783,100,119,100,319
4786,50,59,50,158
4787,67,80,67,215
4789,103,122,103,329
4790,111,131,111,353
4797,99,117,99,314
4798,95,113,95,304
4805,108,128,108,343
4815,82,98,82,263
4817,60,61,60,181
4820,64,75,64,202
4825,67,80,67,215
4828,96,114,96,305
4831,47,56,47,149
4836,98,116,98,312
4840,70,83,70,223
4853,87,103,87,278
4857,65,77,65,208
4860,71,84,71,225
4861,51,61,51,163
4870,95,113,95,304
4871,77,91,77,245
4873,20,41,20,81
4874,106,126,106,338
4875,75,89,75,239
4908,62,73,62,197
4915,88,104,88,280
4917,60,60,60,180
4920,79,93,79,251
4926,85,100,85,269
4930,89,106,89,285
4933,108,128,108,345
4936,78,92,78,247
4947,59,70,59,187
4950,102,121,102,324
4958,89,105,89,283
4973,50,59,50,158
4982,72,85,72,230
4987,60,71,60,190
4989,85,101,85,271
4990,42,50,42,134
4991,61,72,61,194
4994,95,113,95,304
4996,77,91,77,244
4998,96,114,96,305
4999,60,71,60,190
6181,108,128,108,343
6188,100,119,100,319
6189,75,89,75,240
6204,60,66,60,186
6212,77,91,77,244
6216,89,105,89,283
6217,113,133,113,359
6218,97,115,97,309
6219,101,119,101,321
6228,97,115,97,309
6236,84,99,84,266
6238,91,107,91,288
6239,49,57,49,154
6242,63,74,63,199
6252,101,120,101,323
6254,68,81,68,218
6255,105,124,105,335
6256,79,94,79,252
6262,110,130,110,350
6265,112,132,112,355
6275,42,49,42,132
6304,82,98,82,263
6307,60,64,60,184
6308,78,92,78,247
6309,102,121,102,326
6310,63,75,63,201
6311,71,84,71,225
6312,57,67,57,180
6313,100,118,100,317
6315,67,79,67,213
6319,49,58,49,156
6320,59,70,59,187
6321,60,60,60,180
6322,78,92,78,247
6324,70,82,70,221
6325,100,119,100,319
6326,98,116,98,312
6327,86,101,86,273
6333,88,105,88,281
6334,97,115,97,309
6336,100,119,100,319
6338,80,94,80,254
6339,95,112,95,302
6344,52,62,52,166
6348,57,67,57,180
6350,102,121,102,324
6352,87,103,87,278
6354,61,73,61,196
6357,95,113,95,304
6359,94,112,94,300
6361,78,92,78,247
6363,78,92,78,247
6364,78,93,78,249
6365,78,92,78,247
6368,96,114,96,307
6371,78,92,78,247
6372,79,93,79,251
6375,110,130,110,350
6379,75,89,75,240
6380,95,113,95,304
6381,114,135,114,362
6383,112,132,112,355
6385,20,41,20,81
6386,42,50,42,134
6402,92,108,92,292
6408,47,56,47,149
6409,95,112,95,302
6412,81,96,81,257
6413,78,92,78,247
6418,81,96,81,259
6419,85,101,85,271
6420,89,105,89,283
6421,67,79,67,213
6424,105,124,105,333
6425,85,100,85,269
6426,68,80,68,216
6427,58,69,58,185
6430,76,90,76,242
6431,106,126,106,338
6432,110,130,110,350
6433,60,65,60,185
6434,84,100,84,268
6435,66,78,66,209
6436,79,93,79,251
6437,95,112,95,302
6444,79,94,79,252
6445,100,119,100,319
6448,89,106,89,285
6452,99,117,99,316
6453,94,112,94,300
6454,113,134,113,360
6456,99,117,99,316
6458,109,129,109,347
6460,95,113,95,304
6461,60,71,60,190
6462,108,128,108,343
6463,110,131,110,352
6472,77,91,77,245
6479,105,124,105,333
6505,70,83,70,223
6510,73,87,73,233
6514,60,66,60,186
6517,89,106,89,285
6518,54,64,54,172
6520,52,62,52,166
6521,60,66,60,186
6524,88,105,88,281
6527,66,78,66,209
6528,82,97,82,261
6533,96,114,96,307
6536,101,120,101,323
6540,92,108,92,292
6547,112,132,112,355
6568,46,55,46,148
6569,96,114,96,307
6571,104,123,104,331
6575,109,129,109,347
6582,60,71,60,192
6604,43,50,43,136
6605,65,77,65,208
6612,108,128,108,343
6630,79,94,79,252
6631,87,103,87,278
6632,80,94,80,254
6633,67,80,67,215
6634,82,98,82,263
6635,74,88,74,237
6637,70,82,70,221
6643,52,62,52,166
6644,106,126,106,338
6646,101,120,101,323
6650,74,88,74,237
6657,112,132,112,355
6658,85,100,85,269
6660,70,82,70,221
6661,66,78,66,209
6663,79,93,79,251
6664,91,108,91,290
6667,60,65,60,185
6674,72,85,72,228
6676,114,135,114,364
6677,107,126,107,340
6685,73,87,73,233
6686,101,119,101,321
6867,96,114,96,305
6979,68,81,68,218
7189,65,77,65,208
7658,95,112,95,302
8104,84,99,84,266
8106,79,93,79,251
8107,86,101,86,273
8116,89,105,89,283
8117,97,115,97,309
8120,60,60,60,180
8128,95,112,95,302
8129,73,87,73,233
8130,50,59,50,160
8132,60,60,60,180
8133,59,70,59,189
8138,85,101,85,271
8141,95,113,95,304
8144,111,131,111,353
8145,99,117,99,316
8146,106,126,106,338
8149,78,93,78,249
8150,46,55,46,148
8151,60,71,60,190
8155,110,130,110,350
8157,58,69,58,185
8162,68,80,68,216
8163,72,85,72,230
8164,74,88,74,237
8165,101,120,101,323
8166,46,54,46,146
8167,60,61,66,187
8169,76,90,76,242
8172,73,87,73,233
8173,53,63,53,168
8175,104,123,104,331
8177,108,128,108,343
8183,74,88,74,237
8184,113,134,113,360
8185,58,68,58,184
8186,20,20,20,60
8188,77,91,77,244
8190,62,73,62,197
8191,100,118,100,317
8192,103,122,103,329
8194,94,112,94,300
8196,96,114,96,305
8202,56,66,56,177
8203,60,60,60,180
8208,112,133,112,357
8211,106,125,106,336
8213,109,130,109,348
8219,95,112,95,302
8220,52,62,52,166
8221,114,135,114,362
8222,91,108,91,290
8223,80,94,80,254
8225,110,131,110,352
8237,75,89,75,240
8238,68,81,68,218
8246,87,103,87,278
8247,60,60,60,180
8248,81,96,81,257
8251,60,71,60,190
8252,94,111,94,299
8253,83,98,83,264
8254,96,114,96,307
8256,72,85,72,230
8257,113,134,113,360
8263,114,135,114,364
8273,93,110,93,295
8275,91,108,91,290
8276,103,122,103,329
8278,108,128,108,345
8283,60,60,60,180
8286,79,94,79,252
8287,70,82,70,221
8288,109,129,109,347
8290,103,122,103,328
8298,95,113,95,304
8299,68,80,68,216
4704,158,188,158,505
4707,136,161,136,434
4710,142,168,142,453
4713,137,163,137,438
4718,126,149,126,402
4731,115,137,115,367
4739,122,144,122,388
4741,121,144,121,386
4750,147,174,147,467
4761,123,145,123,391
4774,167,197,167,530
4775,121,144,121,386
4777,137,162,137,436
4780,158,188,158,505
4785,130,154,130,415
4791,126,149,126,400
4795,148,175,148,472
4802,153,181,153,487
4804,171,203,171,546
4816,129,152,129,410
4818,133,158,133,424
4829,121,144,121,386
4830,128,151,128,407
4837,133,158,133,424
4847,145,172,145,462
4850,125,147,125,396
4851,169,200,169,537
4852,122,144,122,388
4855,165,196,165,527
4876,119,141,119,379
4878,145,172,145,462
4901,167,198,167,532
4905,118,139,118,374
4906,142,168,142,451
4938,164,195,164,523
4944,157,186,157,499
4946,148,175,148,472
4948,147,174,147,468
4952,119,140,119,378
4955,131,155,131,417
4962,127,150,127,403
4963,115,136,115,366
4972,135,160,135,431
6201,129,153,129,412
6202,121,144,121,386
6203,130,154,130,415
6213,151,179,151,480
6220,162,191,162,515
6244,116,137,116,369
6247,144,171,144,460
6249,115,136,115,366
6251,140,166,140,446
6259,160,189,160,510
6260,137,162,137,436
6261,150,177,150,477
6267,130,154,130,415
6269,151,179,151,482
6302,132,156,132,419
6305,171,202,171,544
6314,120,142,120,383
6328,149,177,149,475
6330,141,167,141,448
6331,169,200,169,539
6335,123,145,123,391
6341,125,148,125,398
6343,126,149,126,400
6345,146,172,146,463
6349,134,159,134,427
6351,153,181,153,487
6353,140,166,140,446
6355,166,197,166,529
6356,168,199,168,535
6358,120,142,120,383
6360,118,140,118,376
6366,169,200,169,537
6369,121,144,121,386
6373,123,146,123,393
6376,129,153,129,412
6382,151,179,151,480
6387,135,160,135,431
6401,154,182,154,489
6405,170,202,170,542
6406,156,184,156,496
6407,121,143,121,384
6414,150,178,150,479
6415,141,167,141,448
6422,130,154,130,415
6423,125,147,125,396
6429,138,163,138,439
6440,122,144,122,388
6441,160,189,160,510
6443,139,164,139,441
6450,148,175,148,472
6455,171,203,171,546
6464,167,198,167,532
6471,126,149,126,400
6474,143,170,143,456
6482,151,179,151,482
6485,163,193,163,520
6487,163,193,163,520
6503,170,202,170,542
6506,138,163,138,439
6507,155,183,155,492
6509,128,152,128,408
6512,138,163,138,439
6535,117,138,117,372
6539,149,177,149,475
6562,134,159,134,427
6565,165,196,165,527
6570,122,145,122,390
6572,140,165,140,444
6573,164,194,164,522
6606,156,184,156,496
6651,130,154,130,414
6652,154,182,154,489
6653,133,157,133,422
6655,168,198,168,534
6659,128,152,128,408
6666,157,186,157,501
6670,147,174,147,468
6672,148,175,148,470
6673,134,158,134,426
6675,157,186,157,499
6678,159,188,159,506
6683,134,159,134,427
6693,124,147,124,395
6779,168,198,168,534
6976,159,188,159,506
8102,128,151,128,407
8111,124,147,124,395
8112,115,136,115,366
8114,126,149,126,400
8115,134,158,134,426
8119,124,147,124,395
8123,137,163,137,438
8125,119,141,119,379
8135,118,140,118,376
8136,133,158,133,424
8139,136,161,136,432
8142,119,140,119,378
8147,144,171,144,460
8158,146,173,146,465
8161,130,154,130,415
8168,131,155,131,417
8174,124,147,124,395
8176,137,162,137,436
8180,155,184,155,494
8181,171,202,171,544
8182,115,137,115,367
8189,130,154,130,414
8193,127,150,127,403
8201,122,144,122,388
8207,169,200,169,537
8209,163,193,163,518
8210,142,168,142,451
8215,145,172,145,462
8226,134,158,134,426
8227,134,159,134,427
8228,165,196,165,527
8239,121,144,121,386
8241,139,164,139,441
8242,115,137,115,367
8243,148,175,148,470
8244,134,158,134,426
8259,137,162,137,436
8261,130,154,130,415
8262,148,175,148,470
8264,159,188,159,506
8265,151,179,151,480
8269,138,163,138,439
8270,137,163,137,438
8271,146,172,146,463
8274,128,151,128,407
8281,120,142,120,383
8282,165,195,165,525
8284,161,190,161,511
8285,128,151,128,407
8289,119,140,119,378
8291,121,144,121,386
8292,150,177,150,477
8294,135,160,135,429
8295,123,145,123,391
4711,177,210,177,565
4712,178,211,178,566
4722,178,211,178,566
4730,205,243,205,654
4742,180,213,180,573
4755,179,212,179,570
4771,182,215,182,578
4784,221,262,221,704
4794,189,223,189,601
4799,172,204,172,549
4801,219,260,219,698
4808,227,269,227,722
4824,217,257,217,692
4843,211,250,211,673
4872,195,231,195,621
4914,195,230,195,619
4939,181,214,181,577
4942,212,251,212,676
4961,178,211,178,568
4974,224,265,224,714
4983,197,233,197,626
4985,188,222,188,597
4992,198,234,198,630
6205,179,212,179,570
6245,174,206,174,554
6317,183,216,183,582
6329,198,234,198,630
6332,204,242,204,650
6342,194,229,194,616
6367,211,250,211,673
6384,219,260,219,698
6388,195,231,195,621
6403,201,238,201,640
6404,197,234,197,628
6417,188,222,188,597
6428,180,213,180,573
6439,196,232,196,623
6449,180,213,180,573
6457,202,239,202,644
6489,173,205,173,551
6501,183,216,183,582
6502,217,257,217,692
6556,182,216,182,580
6567,174,206,174,554
6581,198,234,198,630
6608,218,258,218,693
6609,188,222,188,597
6615,206,244,206,656
6620,172,204,172,549
6621,198,235,198,631
6622,204,241,204,649
6636,172,204,172,547
6662,225,266,225,716
6671,226,267,226,719
6679,179,212,179,570
6692,186,220,186,592
6781,185,219,185,589
8126,194,230,194,618
8152,222,263,222,707
8197,180,213,180,573
8205,227,269,227,724
8218,182,216,182,580
8224,186,221,186,594
8245,175,207,175,558
8250,179,212,179,570
8267,184,218,184,585
8268,176,209,176,561
8272,198,235,198,631
8277,186,221,186,594
8296,222,262,222,705
8297,227,269,227,724
4709,282,334,282,899
4767,275,325,275,875
4839,281,332,281,894
4846,243,288,243,774
4859,232,274,232,738
4879,231,274,231,736
4911,270,320,270,860
6235,264,312,264,839
6410,260,308,260,829
6549,277,327,277,880
6610,265,313,265,843
6613,250,296,250,796
6616,261,309,261,831
6617,264,312,264,839
6619,242,286,242,770
6628,241,286,241,769
6682,266,315,266,846
6684,244,289,244,777
6690,280,331,280,891
7676,279,330,279,889
8153,268,317,268,853
8160,264,312,264,839
8266,261,309,261,831
8280,229,271,229,729
8293,230,272,230,733
4721,306,362,306,975
4735,330,391,330,1052
4819,330,390,330,1050
6225,323,383,323,1030
6240,307,364,307,978
6246,289,343,289,921
6377,327,387,327,1042
6378,299,353,299,951
6614,288,341,288,918
8134,301,356,301,958
8156,289,343,289,921
8236,306,362,306,973
8279,299,354,299,952
4703,364,431,364,1158
4822,432,511,432,1375
4866,372,440,372,1184
4969,527,624,527,1678
6257,454,538,454,1447
6270,400,473,400,1273
6347,441,522,441,1404
6543,545,645,545,1735
6624,425,503,425,1352
6626,563,667,563,1793
6680,395,468,395,1258
6689,644,762,644,2051
