Store,Day of Week,Date,8 am -12 pm Dispense,12 pm - 4 pm Dispense,4 pm - 8 pm Dispense,10 pm-7 am Pick & Stage
124,Wednesday,11/8/2023,0,0,0,3
124,Thursday,11/9/2023,3,3,1,3
124,Friday,11/10/2023,1,1,1,0
124,Saturday,11/11/2023,1,1,1,0
124,Sunday,11/12/2023,1,1,1,0
124,Monday,11/13/2023,1,1,1,0
125,Wednesday,11/8/2023,0,0,0,3
125,Thursday,11/9/2023,3,3,1,3
125,Friday,11/10/2023,1,1,1,0
125,Saturday,11/11/2023,1,1,1,0
125,Sunday,11/12/2023,1,1,1,0
125,Monday,11/13/2023,1,1,1,0
126,Wednesday,11/8/2023,0,0,0,2
126,Thursday,11/9/2023,3,3,1,2
126,Friday,11/10/2023,1,1,1,0
126,Saturday,11/11/2023,1,1,1,0
126,Sunday,11/12/2023,1,1,1,0
126,Monday,11/13/2023,1,1,1,0
127,Wednesday,11/8/2023,0,0,0,2
127,Thursday,11/9/2023,3,3,1,2
127,Friday,11/10/2023,3,3,1,0
127,Saturday,11/11/2023,1,1,1,0
127,Sunday,11/12/2023,1,1,1,0
127,Monday,11/13/2023,1,1,1,0
128,Wednesday,11/8/2023,0,0,0,3
128,Thursday,11/9/2023,4,4,1,3
128,Friday,11/10/2023,1,1,1,0
128,Saturday,11/11/2023,1,1,1,0
128,Sunday,11/12/2023,1,1,1,0
128,Monday,11/13/2023,1,1,1,0
129,Wednesday,11/8/2023,0,0,0,3
129,Thursday,11/9/2023,3,3,1,3
129,Friday,11/10/2023,1,1,1,0
129,Saturday,11/11/2023,1,1,1,0
129,Sunday,11/12/2023,1,1,1,0
129,Monday,11/13/2023,1,1,1,0
130,Wednesday,11/8/2023,0,0,0,3
130,Thursday,11/9/2023,3,3,1,3
130,Friday,11/10/2023,1,1,1,0
130,Saturday,11/11/2023,1,1,1,0
130,Sunday,11/12/2023,1,1,1,0
130,Monday,11/13/2023,1,1,1,0
131,Wednesday,11/8/2023,0,0,0,3
131,Thursday,11/9/2023,3,3,1,3
131,Friday,11/10/2023,3,3,1,0
131,Saturday,11/11/2023,1,1,1,0
131,Sunday,11/12/2023,1,1,1,0
131,Monday,11/13/2023,1,1,1,0
132,Wednesday,11/8/2023,0,0,0,1
132,Thursday,11/9/2023,3,3,1,1
132,Friday,11/10/2023,1,1,1,0
132,Saturday,11/11/2023,1,1,1,0
132,Sunday,11/12/2023,1,1,1,0
132,Monday,11/13/2023,1,1,1,0
133,Wednesday,11/8/2023,0,0,0,1
133,Thursday,11/9/2023,1,1,1,1
133,Friday,11/10/2023,1,1,1,0
133,Saturday,11/11/2023,1,1,1,0
133,Sunday,11/12/2023,1,1,1,0
133,Monday,11/13/2023,1,1,1,0
134,Wednesday,11/8/2023,0,0,0,2
134,Thursday,11/9/2023,3,3,1,2
134,Friday,11/10/2023,1,1,1,0
134,Saturday,11/11/2023,1,1,1,0
134,Sunday,11/12/2023,1,1,1,0
134,Monday,11/13/2023,1,1,1,0
135,Wednesday,11/8/2023,0,0,0,2
135,Thursday,11/9/2023,1,1,1,2
135,Friday,11/10/2023,1,1,1,0
135,Saturday,11/11/2023,1,1,1,0
135,Sunday,11/12/2023,1,1,1,0
135,Monday,11/13/2023,1,1,1,0
136,Wednesday,11/8/2023,0,0,0,1
136,Thursday,11/9/2023,1,1,1,1
136,Friday,11/10/2023,1,1,1,0
136,Saturday,11/11/2023,1,1,1,0
136,Sunday,11/12/2023,1,1,1,0
136,Monday,11/13/2023,1,1,1,0
137,Wednesday,11/8/2023,0,0,0,2
137,Thursday,11/9/2023,3,3,1,2
137,Friday,11/10/2023,1,1,1,0
137,Saturday,11/11/2023,1,1,1,0
137,Sunday,11/12/2023,1,1,1,0
137,Monday,11/13/2023,1,1,1,0
138,Wednesday,11/8/2023,0,0,0,3
138,Thursday,11/9/2023,3,3,1,3
138,Friday,11/10/2023,1,1,1,0
138,Saturday,11/11/2023,1,1,1,0
138,Sunday,11/12/2023,1,1,1,0
138,Monday,11/13/2023,1,1,1,0
139,Wednesday,11/8/2023,0,0,0,2
139,Thursday,11/9/2023,1,1,1,2
139,Friday,11/10/2023,1,1,1,0
139,Saturday,11/11/2023,1,1,1,0
139,Sunday,11/12/2023,1,1,1,0
139,Monday,11/13/2023,1,1,1,0
140,Wednesday,11/8/2023,0,0,0,4
140,Thursday,11/9/2023,3,3,1,4
140,Friday,11/10/2023,1,1,1,0
140,Saturday,11/11/2023,1,1,1,0
140,Sunday,11/12/2023,1,1,1,0
140,Monday,11/13/2023,1,1,1,0
141,Wednesday,11/8/2023,0,0,0,2
141,Thursday,11/9/2023,3,3,1,2
141,Friday,11/10/2023,1,1,1,0
141,Saturday,11/11/2023,1,1,1,0
141,Sunday,11/12/2023,1,1,1,0
141,Monday,11/13/2023,1,1,1,0
143,Wednesday,11/8/2023,0,0,0,3
143,Thursday,11/9/2023,3,3,1,3
143,Friday,11/10/2023,3,3,1,0
143,Saturday,11/11/2023,1,1,1,0
143,Sunday,11/12/2023,1,1,1,0
143,Monday,11/13/2023,1,1,1,0
144,Wednesday,11/8/2023,0,0,0,3
144,Thursday,11/9/2023,1,1,1,3
144,Friday,11/10/2023,1,1,1,0
144,Saturday,11/11/2023,1,1,1,0
144,Sunday,11/12/2023,1,1,1,0
144,Monday,11/13/2023,1,1,1,0
145,Wednesday,11/8/2023,0,0,0,2
145,Thursday,11/9/2023,1,1,1,2
145,Friday,11/10/2023,1,1,1,0
145,Saturday,11/11/2023,1,1,1,0
145,Sunday,11/12/2023,1,1,1,0
145,Monday,11/13/2023,1,1,1,0
146,Wednesday,11/8/2023,0,0,0,2
146,Thursday,11/9/2023,1,1,1,2
146,Friday,11/10/2023,1,1,1,0
146,Saturday,11/11/2023,1,1,1,0
146,Sunday,11/12/2023,1,1,1,0
146,Monday,11/13/2023,1,1,1,0
147,Wednesday,11/8/2023,0,0,0,3
147,Thursday,11/9/2023,3,3,1,3
147,Friday,11/10/2023,1,1,1,0
147,Saturday,11/11/2023,1,1,1,0
147,Sunday,11/12/2023,1,1,1,0
147,Monday,11/13/2023,1,1,1,0
148,Wednesday,11/8/2023,0,0,0,3
148,Thursday,11/9/2023,3,3,1,3
148,Friday,11/10/2023,1,1,1,0
148,Saturday,11/11/2023,1,1,1,0
148,Sunday,11/12/2023,1,1,1,0
148,Monday,11/13/2023,1,1,1,0
149,Wednesday,11/8/2023,0,0,0,2
149,Thursday,11/9/2023,1,1,1,2
149,Friday,11/10/2023,1,1,1,0
149,Saturday,11/11/2023,1,1,1,0
149,Sunday,11/12/2023,1,1,1,0
149,Monday,11/13/2023,1,1,1,0
150,Wednesday,11/8/2023,0,0,0,2
150,Thursday,11/9/2023,3,3,1,2
150,Friday,11/10/2023,1,1,1,0
150,Saturday,11/11/2023,1,1,1,0
150,Sunday,11/12/2023,1,1,1,0
150,Monday,11/13/2023,1,1,1,0
151,Wednesday,11/8/2023,0,0,0,3
151,Thursday,11/9/2023,3,3,1,3
151,Friday,11/10/2023,1,1,1,0
151,Saturday,11/11/2023,1,1,1,0
151,Sunday,11/12/2023,1,1,1,0
151,Monday,11/13/2023,1,1,1,0
152,Wednesday,11/8/2023,0,0,0,2
152,Thursday,11/9/2023,3,3,1,2
152,Friday,11/10/2023,1,1,1,0
152,Saturday,11/11/2023,1,1,1,0
152,Sunday,11/12/2023,1,1,1,0
152,Monday,11/13/2023,1,1,1,0
153,Wednesday,11/8/2023,0,0,0,2
153,Thursday,11/9/2023,1,1,1,2
153,Friday,11/10/2023,1,1,1,0
153,Saturday,11/11/2023,1,1,1,0
153,Sunday,11/12/2023,1,1,1,0
153,Monday,11/13/2023,1,1,1,0
154,Wednesday,11/8/2023,0,0,0,3
154,Thursday,11/9/2023,1,1,1,3
154,Friday,11/10/2023,1,1,1,0
154,Saturday,11/11/2023,1,1,1,0
154,Sunday,11/12/2023,1,1,1,0
154,Monday,11/13/2023,1,1,1,0
155,Wednesday,11/8/2023,0,0,0,2
155,Thursday,11/9/2023,3,3,1,2
155,Friday,11/10/2023,1,1,1,0
155,Saturday,11/11/2023,1,1,1,0
155,Sunday,11/12/2023,1,1,1,0
155,Monday,11/13/2023,1,1,1,0
157,Wednesday,11/8/2023,0,0,0,4
157,Thursday,11/9/2023,3,3,1,4
157,Friday,11/10/2023,3,3,1,0
157,Saturday,11/11/2023,1,1,1,0
157,Sunday,11/12/2023,1,1,1,0
157,Monday,11/13/2023,1,1,1,0
158,Wednesday,11/8/2023,0,0,0,2
158,Thursday,11/9/2023,3,3,1,2
158,Friday,11/10/2023,1,1,1,0
158,Saturday,11/11/2023,1,1,1,0
158,Sunday,11/12/2023,1,1,1,0
158,Monday,11/13/2023,1,1,1,0
159,Wednesday,11/8/2023,0,0,0,2
159,Thursday,11/9/2023,3,3,1,2
159,Friday,11/10/2023,3,3,1,0
159,Saturday,11/11/2023,1,1,1,0
159,Sunday,11/12/2023,1,1,1,0
159,Monday,11/13/2023,1,1,1,0
160,Wednesday,11/8/2023,0,0,0,2
160,Thursday,11/9/2023,1,1,1,2
160,Friday,11/10/2023,1,1,1,0
160,Saturday,11/11/2023,1,1,1,0
160,Sunday,11/12/2023,1,1,1,0
160,Monday,11/13/2023,1,1,1,0
161,Wednesday,11/8/2023,0,0,0,2
161,Thursday,11/9/2023,1,1,1,2
161,Friday,11/10/2023,1,1,1,0
161,Saturday,11/11/2023,1,1,1,0
161,Sunday,11/12/2023,1,1,1,0
161,Monday,11/13/2023,1,1,1,0
162,Wednesday,11/8/2023,0,0,0,1
162,Thursday,11/9/2023,1,1,1,1
162,Friday,11/10/2023,1,1,1,0
162,Saturday,11/11/2023,1,1,1,0
162,Sunday,11/12/2023,1,1,1,0
162,Monday,11/13/2023,1,1,1,0
163,Wednesday,11/8/2023,0,0,0,3
163,Thursday,11/9/2023,3,3,1,3
163,Friday,11/10/2023,1,1,1,0
163,Saturday,11/11/2023,1,1,1,0
163,Sunday,11/12/2023,1,1,1,0
163,Monday,11/13/2023,1,1,1,0
164,Wednesday,11/8/2023,0,0,0,3
164,Thursday,11/9/2023,3,3,1,3
164,Friday,11/10/2023,1,1,1,0
164,Saturday,11/11/2023,1,1,1,0
164,Sunday,11/12/2023,1,1,1,0
164,Monday,11/13/2023,1,1,1,0
165,Wednesday,11/8/2023,0,0,0,2
165,Thursday,11/9/2023,3,3,1,2
165,Friday,11/10/2023,1,1,1,0
165,Saturday,11/11/2023,1,1,1,0
165,Sunday,11/12/2023,1,1,1,0
165,Monday,11/13/2023,1,1,1,0
166,Wednesday,11/8/2023,0,0,0,1
166,Thursday,11/9/2023,1,1,1,1
166,Friday,11/10/2023,1,1,1,0
166,Saturday,11/11/2023,1,1,1,0
166,Sunday,11/12/2023,1,1,1,0
166,Monday,11/13/2023,1,1,1,0
167,Wednesday,11/8/2023,0,0,0,2
167,Thursday,11/9/2023,1,1,1,2
167,Friday,11/10/2023,1,1,1,0
167,Saturday,11/11/2023,1,1,1,0
167,Sunday,11/12/2023,1,1,1,0
167,Monday,11/13/2023,1,1,1,0
168,Wednesday,11/8/2023,0,0,0,2
168,Thursday,11/9/2023,3,3,1,2
168,Friday,11/10/2023,1,1,1,0
168,Saturday,11/11/2023,1,1,1,0
168,Sunday,11/12/2023,1,1,1,0
168,Monday,11/13/2023,1,1,1,0
169,Wednesday,11/8/2023,0,0,0,2
169,Thursday,11/9/2023,3,3,1,2
169,Friday,11/10/2023,1,1,1,0
169,Saturday,11/11/2023,1,1,1,0
169,Sunday,11/12/2023,1,1,1,0
169,Monday,11/13/2023,1,1,1,0
170,Wednesday,11/8/2023,0,0,0,2
170,Thursday,11/9/2023,3,3,1,2
170,Friday,11/10/2023,1,1,1,0
170,Saturday,11/11/2023,1,1,1,0
170,Sunday,11/12/2023,1,1,1,0
170,Monday,11/13/2023,1,1,1,0
171,Wednesday,11/8/2023,0,0,0,2
171,Thursday,11/9/2023,3,3,1,2
171,Friday,11/10/2023,1,1,1,0
171,Saturday,11/11/2023,1,1,1,0
171,Sunday,11/12/2023,1,1,1,0
171,Monday,11/13/2023,1,1,1,0
172,Wednesday,11/8/2023,0,0,0,2
172,Thursday,11/9/2023,3,3,1,2
172,Friday,11/10/2023,1,1,1,0
172,Saturday,11/11/2023,1,1,1,0
172,Sunday,11/12/2023,1,1,1,0
172,Monday,11/13/2023,1,1,1,0
173,Wednesday,11/8/2023,0,0,0,1
173,Thursday,11/9/2023,1,1,1,1
173,Friday,11/10/2023,1,1,1,0
173,Saturday,11/11/2023,1,1,1,0
173,Sunday,11/12/2023,1,1,1,0
173,Monday,11/13/2023,1,1,1,0
174,Wednesday,11/8/2023,0,0,0,3
174,Thursday,11/9/2023,3,3,1,3
174,Friday,11/10/2023,1,1,1,0
174,Saturday,11/11/2023,1,1,1,0
174,Sunday,11/12/2023,1,1,1,0
174,Monday,11/13/2023,1,1,1,0
175,Wednesday,11/8/2023,0,0,0,3
175,Thursday,11/9/2023,3,3,1,3
175,Friday,11/10/2023,1,1,1,0
175,Saturday,11/11/2023,1,1,1,0
175,Sunday,11/12/2023,1,1,1,0
175,Monday,11/13/2023,1,1,1,0
176,Wednesday,11/8/2023,0,0,0,2
176,Thursday,11/9/2023,1,1,1,2
176,Friday,11/10/2023,1,1,1,0
176,Saturday,11/11/2023,1,1,1,0
176,Sunday,11/12/2023,1,1,1,0
176,Monday,11/13/2023,1,1,1,0
177,Wednesday,11/8/2023,0,0,0,3
177,Thursday,11/9/2023,3,3,1,3
177,Friday,11/10/2023,3,3,1,0
177,Saturday,11/11/2023,1,1,1,0
177,Sunday,11/12/2023,1,1,1,0
177,Monday,11/13/2023,1,1,1,0
178,Wednesday,11/8/2023,0,0,0,1
178,Thursday,11/9/2023,1,1,1,1
178,Friday,11/10/2023,1,1,1,0
178,Saturday,11/11/2023,1,1,1,0
178,Sunday,11/12/2023,1,1,1,0
178,Monday,11/13/2023,1,1,1,0
179,Wednesday,11/8/2023,0,0,0,3
179,Thursday,11/9/2023,3,3,1,3
179,Friday,11/10/2023,1,1,1,0
179,Saturday,11/11/2023,1,1,1,0
179,Sunday,11/12/2023,1,1,1,0
179,Monday,11/13/2023,1,1,1,0
180,Wednesday,11/8/2023,0,0,0,2
180,Thursday,11/9/2023,3,3,1,2
180,Friday,11/10/2023,3,3,1,0
180,Saturday,11/11/2023,1,1,1,0
180,Sunday,11/12/2023,1,1,1,0
180,Monday,11/13/2023,1,1,1,0
181,Wednesday,11/8/2023,0,0,0,2
181,Thursday,11/9/2023,1,1,1,2
181,Friday,11/10/2023,1,1,1,0
181,Saturday,11/11/2023,1,1,1,0
181,Sunday,11/12/2023,1,1,1,0
181,Monday,11/13/2023,1,1,1,0
182,Wednesday,11/8/2023,0,0,0,3
182,Thursday,11/9/2023,3,3,1,3
182,Friday,11/10/2023,1,1,1,0
182,Saturday,11/11/2023,1,1,1,0
182,Sunday,11/12/2023,1,1,1,0
182,Monday,11/13/2023,1,1,1,0
183,Wednesday,11/8/2023,0,0,0,2
183,Thursday,11/9/2023,1,1,1,2
183,Friday,11/10/2023,1,1,1,0
183,Saturday,11/11/2023,1,1,1,0
183,Sunday,11/12/2023,1,1,1,0
183,Monday,11/13/2023,1,1,1,0
184,Wednesday,11/8/2023,0,0,0,3
184,Thursday,11/9/2023,3,3,1,3
184,Friday,11/10/2023,1,1,1,0
184,Saturday,11/11/2023,1,1,1,0
184,Sunday,11/12/2023,1,1,1,0
184,Monday,11/13/2023,1,1,1,0
185,Wednesday,11/8/2023,0,0,0,2
185,Thursday,11/9/2023,3,3,1,2
185,Friday,11/10/2023,1,1,1,0
185,Saturday,11/11/2023,1,1,1,0
185,Sunday,11/12/2023,1,1,1,0
185,Monday,11/13/2023,1,1,1,0
186,Wednesday,11/8/2023,0,0,0,2
186,Thursday,11/9/2023,3,3,1,2
186,Friday,11/10/2023,1,1,1,0
186,Saturday,11/11/2023,1,1,1,0
186,Sunday,11/12/2023,1,1,1,0
186,Monday,11/13/2023,1,1,1,0
188,Wednesday,11/8/2023,0,0,0,3
188,Thursday,11/9/2023,3,3,1,3
188,Friday,11/10/2023,1,1,1,0
188,Saturday,11/11/2023,1,1,1,0
188,Sunday,11/12/2023,1,1,1,0
188,Monday,11/13/2023,1,1,1,0
189,Wednesday,11/8/2023,0,0,0,2
189,Thursday,11/9/2023,3,3,1,2
189,Friday,11/10/2023,1,1,1,0
189,Saturday,11/11/2023,1,1,1,0
189,Sunday,11/12/2023,1,1,1,0
189,Monday,11/13/2023,1,1,1,0
190,Wednesday,11/8/2023,0,0,0,2
190,Thursday,11/9/2023,1,1,1,2
190,Friday,11/10/2023,1,1,1,0
190,Saturday,11/11/2023,1,1,1,0
190,Sunday,11/12/2023,1,1,1,0
190,Monday,11/13/2023,1,1,1,0
192,Wednesday,11/8/2023,0,0,0,3
192,Thursday,11/9/2023,3,3,1,3
192,Friday,11/10/2023,1,1,1,0
192,Saturday,11/11/2023,1,1,1,0
192,Sunday,11/12/2023,1,1,1,0
192,Monday,11/13/2023,1,1,1,0
194,Wednesday,11/8/2023,0,0,0,3
194,Thursday,11/9/2023,3,3,1,3
194,Friday,11/10/2023,1,1,1,0
194,Saturday,11/11/2023,1,1,1,0
194,Sunday,11/12/2023,1,1,1,0
194,Monday,11/13/2023,1,1,1,0
195,Wednesday,11/8/2023,0,0,0,2
195,Thursday,11/9/2023,3,3,1,2
195,Friday,11/10/2023,1,1,1,0
195,Saturday,11/11/2023,1,1,1,0
195,Sunday,11/12/2023,1,1,1,0
195,Monday,11/13/2023,1,1,1,0
196,Wednesday,11/8/2023,0,0,0,2
196,Thursday,11/9/2023,3,3,1,2
196,Friday,11/10/2023,3,3,1,0
196,Saturday,11/11/2023,1,1,1,0
196,Sunday,11/12/2023,1,1,1,0
196,Monday,11/13/2023,1,1,1,0
197,Wednesday,11/8/2023,0,0,0,2
197,Thursday,11/9/2023,3,3,1,2
197,Friday,11/10/2023,1,1,1,0
197,Saturday,11/11/2023,1,1,1,0
197,Sunday,11/12/2023,1,1,1,0
197,Monday,11/13/2023,1,1,1,0
198,Wednesday,11/8/2023,0,0,0,2
198,Thursday,11/9/2023,3,3,1,2
198,Friday,11/10/2023,1,1,1,0
198,Saturday,11/11/2023,1,1,1,0
198,Sunday,11/12/2023,1,1,1,0
198,Monday,11/13/2023,1,1,1,0
199,Wednesday,11/8/2023,0,0,0,2
199,Thursday,11/9/2023,3,3,1,2
199,Friday,11/10/2023,1,1,1,0
199,Saturday,11/11/2023,1,1,1,0
199,Sunday,11/12/2023,1,1,1,0
199,Monday,11/13/2023,1,1,1,0
200,Wednesday,11/8/2023,0,0,0,2
200,Thursday,11/9/2023,3,3,1,2
200,Friday,11/10/2023,1,1,1,0
200,Saturday,11/11/2023,1,1,1,0
200,Sunday,11/12/2023,1,1,1,0
200,Monday,11/13/2023,1,1,1,0
201,Wednesday,11/8/2023,0,0,0,3
201,Thursday,11/9/2023,4,4,1,3
201,Friday,11/10/2023,1,1,1,0
201,Saturday,11/11/2023,1,1,1,0
201,Sunday,11/12/2023,1,1,1,0
201,Monday,11/13/2023,1,1,1,0
202,Wednesday,11/8/2023,0,0,0,2
202,Thursday,11/9/2023,3,3,1,2
202,Friday,11/10/2023,1,1,1,0
202,Saturday,11/11/2023,1,1,1,0
202,Sunday,11/12/2023,1,1,1,0
202,Monday,11/13/2023,1,1,1,0
203,Wednesday,11/8/2023,0,0,0,1
203,Thursday,11/9/2023,1,1,1,1
203,Friday,11/10/2023,1,1,1,0
203,Saturday,11/11/2023,1,1,1,0
203,Sunday,11/12/2023,1,1,1,0
203,Monday,11/13/2023,1,1,1,0
204,Wednesday,11/8/2023,0,0,0,2
204,Thursday,11/9/2023,1,1,1,2
204,Friday,11/10/2023,1,1,1,0
204,Saturday,11/11/2023,1,1,1,0
204,Sunday,11/12/2023,1,1,1,0
204,Monday,11/13/2023,1,1,1,0
205,Wednesday,11/8/2023,0,0,0,2
205,Thursday,11/9/2023,1,1,1,2
205,Friday,11/10/2023,1,1,1,0
205,Saturday,11/11/2023,1,1,1,0
205,Sunday,11/12/2023,1,1,1,0
205,Monday,11/13/2023,1,1,1,0
206,Wednesday,11/8/2023,0,0,0,3
206,Thursday,11/9/2023,3,3,1,3
206,Friday,11/10/2023,1,1,1,0
206,Saturday,11/11/2023,1,1,1,0
206,Sunday,11/12/2023,1,1,1,0
206,Monday,11/13/2023,1,1,1,0
207,Wednesday,11/8/2023,0,0,0,1
207,Thursday,11/9/2023,1,1,1,1
207,Friday,11/10/2023,1,1,1,0
207,Saturday,11/11/2023,1,1,1,0
207,Sunday,11/12/2023,1,1,1,0
207,Monday,11/13/2023,1,1,1,0
209,Wednesday,11/8/2023,0,0,0,1
209,Thursday,11/9/2023,1,1,1,1
209,Friday,11/10/2023,1,1,1,0
209,Saturday,11/11/2023,1,1,1,0
209,Sunday,11/12/2023,1,1,1,0
209,Monday,11/13/2023,1,1,1,0
210,Wednesday,11/8/2023,0,0,0,1
210,Thursday,11/9/2023,1,1,1,1
210,Friday,11/10/2023,1,1,1,0
210,Saturday,11/11/2023,1,1,1,0
210,Sunday,11/12/2023,1,1,1,0
210,Monday,11/13/2023,1,1,1,0
211,Wednesday,11/8/2023,0,0,0,2
211,Thursday,11/9/2023,1,1,1,2
211,Friday,11/10/2023,1,1,1,0
211,Saturday,11/11/2023,1,1,1,0
211,Sunday,11/12/2023,1,1,1,0
211,Monday,11/13/2023,1,1,1,0
212,Wednesday,11/8/2023,0,0,0,3
212,Thursday,11/9/2023,3,3,1,3
212,Friday,11/10/2023,3,3,1,0
212,Saturday,11/11/2023,1,1,1,0
212,Sunday,11/12/2023,1,1,1,0
212,Monday,11/13/2023,1,1,1,0
213,Wednesday,11/8/2023,0,0,0,2
213,Thursday,11/9/2023,1,1,1,2
213,Friday,11/10/2023,1,1,1,0
213,Saturday,11/11/2023,1,1,1,0
213,Sunday,11/12/2023,1,1,1,0
213,Monday,11/13/2023,1,1,1,0
214,Wednesday,11/8/2023,0,0,0,2
214,Thursday,11/9/2023,3,3,1,2
214,Friday,11/10/2023,3,3,1,0
214,Saturday,11/11/2023,1,1,1,0
214,Sunday,11/12/2023,1,1,1,0
214,Monday,11/13/2023,1,1,1,0
216,Wednesday,11/8/2023,0,0,0,3
216,Thursday,11/9/2023,3,3,1,3
216,Friday,11/10/2023,1,1,1,0
216,Saturday,11/11/2023,1,1,1,0
216,Sunday,11/12/2023,1,1,1,0
216,Monday,11/13/2023,1,1,1,0
217,Wednesday,11/8/2023,0,0,0,3
217,Thursday,11/9/2023,3,3,1,3
217,Friday,11/10/2023,1,1,1,0
217,Saturday,11/11/2023,1,1,1,0
217,Sunday,11/12/2023,1,1,1,0
217,Monday,11/13/2023,1,1,1,0
218,Wednesday,11/8/2023,0,0,0,2
218,Thursday,11/9/2023,3,3,1,2
218,Friday,11/10/2023,3,3,1,0
218,Saturday,11/11/2023,1,1,1,0
218,Sunday,11/12/2023,1,1,1,0
218,Monday,11/13/2023,1,1,1,0
219,Wednesday,11/8/2023,0,0,0,3
219,Thursday,11/9/2023,3,3,1,3
219,Friday,11/10/2023,1,1,1,0
219,Saturday,11/11/2023,1,1,1,0
219,Sunday,11/12/2023,1,1,1,0
219,Monday,11/13/2023,1,1,1,0
220,Wednesday,11/8/2023,0,0,0,4
220,Thursday,11/9/2023,3,3,1,4
220,Friday,11/10/2023,1,1,1,0
220,Saturday,11/11/2023,1,1,1,0
220,Sunday,11/12/2023,1,1,1,0
220,Monday,11/13/2023,1,1,1,0
221,Wednesday,11/8/2023,0,0,0,3
221,Thursday,11/9/2023,3,3,1,3
221,Friday,11/10/2023,1,1,1,0
221,Saturday,11/11/2023,1,1,1,0
221,Sunday,11/12/2023,1,1,1,0
221,Monday,11/13/2023,1,1,1,0
222,Wednesday,11/8/2023,0,0,0,2
222,Thursday,11/9/2023,1,1,1,2
222,Friday,11/10/2023,1,1,1,0
222,Saturday,11/11/2023,1,1,1,0
222,Sunday,11/12/2023,1,1,1,0
222,Monday,11/13/2023,1,1,1,0
224,Wednesday,11/8/2023,0,0,0,3
224,Thursday,11/9/2023,3,3,1,3
224,Friday,11/10/2023,1,1,1,0
224,Saturday,11/11/2023,1,1,1,0
224,Sunday,11/12/2023,1,1,1,0
224,Monday,11/13/2023,1,1,1,0
225,Wednesday,11/8/2023,0,0,0,2
225,Thursday,11/9/2023,1,1,1,2
225,Friday,11/10/2023,1,1,1,0
225,Saturday,11/11/2023,1,1,1,0
225,Sunday,11/12/2023,1,1,1,0
225,Monday,11/13/2023,1,1,1,0
226,Wednesday,11/8/2023,0,0,0,2
226,Thursday,11/9/2023,1,1,1,2
226,Friday,11/10/2023,1,1,1,0
226,Saturday,11/11/2023,1,1,1,0
226,Sunday,11/12/2023,1,1,1,0
226,Monday,11/13/2023,1,1,1,0
227,Wednesday,11/8/2023,0,0,0,2
227,Thursday,11/9/2023,3,3,1,2
227,Friday,11/10/2023,1,1,1,0
227,Saturday,11/11/2023,1,1,1,0
227,Sunday,11/12/2023,1,1,1,0
227,Monday,11/13/2023,1,1,1,0
228,Wednesday,11/8/2023,0,0,0,3
228,Thursday,11/9/2023,3,3,1,3
228,Friday,11/10/2023,3,3,1,0
228,Saturday,11/11/2023,1,1,1,0
228,Sunday,11/12/2023,1,1,1,0
228,Monday,11/13/2023,1,1,1,0
229,Wednesday,11/8/2023,0,0,0,2
229,Thursday,11/9/2023,3,3,1,2
229,Friday,11/10/2023,1,1,1,0
229,Saturday,11/11/2023,1,1,1,0
229,Sunday,11/12/2023,1,1,1,0
229,Monday,11/13/2023,1,1,1,0
230,Wednesday,11/8/2023,0,0,0,1
230,Thursday,11/9/2023,1,1,1,1
230,Friday,11/10/2023,1,1,1,0
230,Saturday,11/11/2023,1,1,1,0
230,Sunday,11/12/2023,1,1,1,0
230,Monday,11/13/2023,1,1,1,0
231,Wednesday,11/8/2023,0,0,0,2
231,Thursday,11/9/2023,3,3,1,2
231,Friday,11/10/2023,1,1,1,0
231,Saturday,11/11/2023,1,1,1,0
231,Sunday,11/12/2023,1,1,1,0
231,Monday,11/13/2023,1,1,1,0
232,Wednesday,11/8/2023,0,0,0,1
232,Thursday,11/9/2023,1,1,1,1
232,Friday,11/10/2023,1,1,1,0
232,Saturday,11/11/2023,1,1,1,0
232,Sunday,11/12/2023,1,1,1,0
232,Monday,11/13/2023,1,1,1,0
233,Wednesday,11/8/2023,0,0,0,2
233,Thursday,11/9/2023,1,1,1,2
233,Friday,11/10/2023,1,1,1,0
233,Saturday,11/11/2023,1,1,1,0
233,Sunday,11/12/2023,1,1,1,0
233,Monday,11/13/2023,1,1,1,0
234,Wednesday,11/8/2023,0,0,0,3
234,Thursday,11/9/2023,3,3,1,3
234,Friday,11/10/2023,3,3,1,0
234,Saturday,11/11/2023,1,1,1,0
234,Sunday,11/12/2023,1,1,1,0
234,Monday,11/13/2023,1,1,1,0
236,Wednesday,11/8/2023,0,0,0,2
236,Thursday,11/9/2023,1,1,1,2
236,Friday,11/10/2023,1,1,1,0
236,Saturday,11/11/2023,1,1,1,0
236,Sunday,11/12/2023,1,1,1,0
236,Monday,11/13/2023,1,1,1,0
237,Wednesday,11/8/2023,0,0,0,2
237,Thursday,11/9/2023,1,1,1,2
237,Friday,11/10/2023,1,1,1,0
237,Saturday,11/11/2023,1,1,1,0
237,Sunday,11/12/2023,1,1,1,0
237,Monday,11/13/2023,1,1,1,0
238,Wednesday,11/8/2023,0,0,0,2
238,Thursday,11/9/2023,1,1,1,2
238,Friday,11/10/2023,1,1,1,0
238,Saturday,11/11/2023,1,1,1,0
238,Sunday,11/12/2023,1,1,1,0
238,Monday,11/13/2023,1,1,1,0
239,Wednesday,11/8/2023,0,0,0,2
