Store,Dept,Inventory Dollars,Format
618,98,"$23,179.36",WM Supercenter
619,80,"$7,717.15",WM Supercenter
619,93,"$55,910.72",WM Supercenter
619,94,"$26,474.73",WM Supercenter
619,98,"$18,366.87",WM Supercenter
620,80,"$10,924.28",WM Supercenter
620,93,"$52,402.03",WM Supercenter
620,94,"$22,143.47",WM Supercenter
620,98,"$21,996.43",WM Supercenter
621,80,"$12,301.57",WM Supercenter
621,93,"$61,102.18",WM Supercenter
621,94,"$20,900.26",WM Supercenter
621,98,"$12,548.64",WM Supercenter
622,80,"$16,577.25",WM Supercenter
622,93,"$67,283.27",WM Supercenter
622,94,"$22,969.43",WM Supercenter
622,98,"$29,475.86",WM Supercenter
623,80,"$18,406.41",WM Supercenter
623,93,"$63,984.08",WM Supercenter
623,94,"$23,476.63",WM Supercenter
623,98,"$24,656.62",WM Supercenter
624,80,"$16,202.30",WM Supercenter
624,93,"$73,950.21",WM Supercenter
624,94,"$32,535.21",WM Supercenter
624,98,"$19,950.88",WM Supercenter
625,80,"$9,467.88",WM Supercenter
625,93,"$58,374.03",WM Supercenter
625,94,"$22,620.21",WM Supercenter
625,98,"$20,546.15",WM Supercenter
627,80,"$12,081.13",WM Supercenter
627,93,"$52,818.49",WM Supercenter
627,94,"$19,073.42",WM Supercenter
627,98,"$17,762.75",WM Supercenter
628,80,"$13,360.63",WM Supercenter
628,93,"$79,567.82",WM Supercenter
628,94,"$37,756.26",WM Supercenter
628,98,"$19,609.90",WM Supercenter
629,80,"$11,157.74",WM Supercenter
629,93,"$59,439.96",WM Supercenter
629,94,"$27,645.41",WM Supercenter
629,98,"$19,380.92",WM Supercenter
630,80,"$18,417.58",WM Supercenter
630,93,"$68,918.38",WM Supercenter
630,94,"$27,821.04",WM Supercenter
630,98,"$18,939.37",WM Supercenter
631,80,"$11,940.54",WM Supercenter
631,93,"$84,924.79",WM Supercenter
631,94,"$33,229.98",WM Supercenter
631,98,"$30,367.69",WM Supercenter
632,80,"$8,500.00",WM Supercenter
632,93,"$47,403.54",WM Supercenter
632,94,"$23,948.22",WM Supercenter
632,98,"$18,178.74",WM Supercenter
633,80,"$14,653.83",WM Supercenter
633,93,"$53,576.08",WM Supercenter
633,94,"$29,378.17",WM Supercenter
633,98,"$21,800.04",WM Supercenter
634,80,"$16,034.79",WM Supercenter
634,93,"$68,842.27",WM Supercenter
634,94,"$29,152.34",WM Supercenter
634,98,"$17,794.39",WM Supercenter
635,80,"$22,088.68",WM Supercenter
635,93,"$86,374.10",WM Supercenter
635,94,"$37,201.79",WM Supercenter
635,98,"$10,116.38",WM Supercenter
636,80,"$11,044.09",WM Supercenter
636,93,"$44,331.00",WM Supercenter
636,94,"$25,867.84",WM Supercenter
636,98,"$19,667.09",WM Supercenter
637,80,"$15,464.93",WM Supercenter
637,93,"$53,394.00",WM Supercenter
637,94,"$38,260.65",WM Supercenter
637,98,"$27,933.61",WM Supercenter
638,80,"$13,206.48",WM Supercenter
638,93,"$79,529.28",WM Supercenter
638,94,"$28,604.63",WM Supercenter
638,98,"$21,104.04",WM Supercenter
639,80,"$17,742.70",WM Supercenter
639,93,"$85,977.11",WM Supercenter
639,94,"$40,722.32",WM Supercenter
639,98,"$16,719.22",WM Supercenter
640,80,"$14,528.39",WM Supercenter
640,93,"$65,607.44",WM Supercenter
640,94,"$31,096.78",WM Supercenter
640,98,"$19,392.58",WM Supercenter
641,80,"$11,267.25",WM Supercenter
641,93,"$75,013.92",WM Supercenter
641,94,"$30,661.75",WM Supercenter
641,98,"$20,278.63",WM Supercenter
642,80,"$18,402.13",WM Supercenter
642,93,"$63,493.49",WM Supercenter
642,94,"$25,514.37",WM Supercenter
642,98,"$16,183.56",WM Supercenter
643,80,"$18,316.30",WM Supercenter
643,93,"$86,383.38",WM Supercenter
643,94,"$35,025.81",WM Supercenter
643,98,"$27,507.19",WM Supercenter
644,80,"$11,800.47",WM Supercenter
644,93,"$74,419.87",WM Supercenter
644,94,"$29,772.12",WM Supercenter
644,98,"$18,031.64",WM Supercenter
645,80,"$13,135.35",WM Supercenter
645,93,"$91,782.66",WM Supercenter
645,94,"$56,301.57",WM Supercenter
645,98,"$29,929.31",WM Supercenter
646,80,"$9,153.58",WM Supercenter
646,93,"$41,656.92",WM Supercenter
646,94,"$23,672.75",WM Supercenter
646,98,"$12,455.84",WM Supercenter
647,80,"$8,893.15",WM Supercenter
647,93,"$33,924.71",WM Supercenter
647,94,"$16,637.91",WM Supercenter
647,98,"$10,343.08",WM Supercenter
648,80,"$15,134.30",WM Supercenter
648,93,"$56,856.46",WM Supercenter
648,94,"$14,663.11",WM Supercenter
648,98,"$23,401.03",WM Supercenter
649,80,"$26,320.91",WM Supercenter
649,93,"$80,579.34",WM Supercenter
649,94,"$33,153.68",WM Supercenter
649,98,"$23,727.91",WM Supercenter
651,80,"$16,973.95",WM Supercenter
651,93,"$93,578.92",WM Supercenter
651,94,"$36,359.77",WM Supercenter
651,98,"$24,432.01",WM Supercenter
652,80,"$20,423.08",WM Supercenter
652,93,"$73,355.00",WM Supercenter
652,94,"$41,457.54",WM Supercenter
652,98,"$24,374.93",WM Supercenter
653,80,"$8,944.72",WM Supercenter
653,93,"$94,507.51",WM Supercenter
653,94,"$38,830.80",WM Supercenter
653,98,"$21,180.96",WM Supercenter
655,80,"$11,928.16",WM Supercenter
655,93,"$74,260.00",WM Supercenter
655,94,"$28,234.53",WM Supercenter
655,98,"$20,671.35",WM Supercenter
656,80,"$12,680.73",WM Supercenter
656,93,"$87,626.19",WM Supercenter
656,94,"$41,822.17",WM Supercenter
656,98,"$19,299.87",WM Supercenter
657,80,"$15,150.04",WM Supercenter
657,93,"$62,860.12",WM Supercenter
657,94,"$31,607.96",WM Supercenter
657,98,"$24,427.80",WM Supercenter
658,80,"$17,640.65",WM Supercenter
658,93,"$64,850.72",WM Supercenter
658,94,"$28,860.67",WM Supercenter
658,98,"$25,327.20",WM Supercenter
659,80,"$11,390.65",WM Supercenter
659,93,"$72,322.52",WM Supercenter
659,94,"$31,777.56",WM Supercenter
659,98,"$18,747.12",WM Supercenter
660,80,"$15,326.56",WM Supercenter
660,93,"$70,983.13",WM Supercenter
660,94,"$26,777.92",WM Supercenter
660,98,"$24,840.80",WM Supercenter
661,80,"$16,486.30",WM Supercenter
661,93,"$69,325.77",WM Supercenter
661,94,"$37,804.04",WM Supercenter
661,98,"$23,714.64",WM Supercenter
662,80,"$13,959.13",WM Supercenter
662,93,"$77,837.71",WM Supercenter
662,94,"$32,112.16",WM Supercenter
662,98,"$15,966.91",WM Supercenter
663,80,"$14,264.46",WM Supercenter
663,93,"$54,118.28",WM Supercenter
663,94,"$18,385.83",WM Supercenter
663,98,"$24,553.85",WM Supercenter
664,80,"$14,884.25",WM Supercenter
664,93,"$52,746.14",WM Supercenter
664,94,"$22,866.51",WM Supercenter
664,98,"$22,165.59",WM Supercenter
665,80,"$20,830.63",WM Supercenter
665,93,"$59,395.19",WM Supercenter
665,94,"$23,183.06",WM Supercenter
665,98,"$24,068.12",WM Supercenter
666,80,"$17,695.95",WM Supercenter
666,93,"$93,437.29",WM Supercenter
666,94,"$50,273.22",WM Supercenter
666,98,"$23,456.91",WM Supercenter
667,80,"$17,239.83",WM Supercenter
667,93,"$63,227.60",WM Supercenter
667,94,"$28,762.67",WM Supercenter
667,98,"$13,853.84",WM Supercenter
668,80,"$10,299.13",WM Supercenter
668,93,"$83,204.27",WM Supercenter
668,94,"$35,058.63",WM Supercenter
668,98,"$20,940.36",WM Supercenter
669,80,"$16,891.05",WM Supercenter
669,93,"$64,902.55",WM Supercenter
669,94,"$47,591.60",WM Supercenter
669,98,"$23,076.30",WM Supercenter
670,80,"$23,521.25",WM Supercenter
670,93,"$86,807.71",WM Supercenter
670,94,"$50,933.57",WM Supercenter
670,98,"$22,781.76",WM Supercenter
671,80,"$11,389.08",WM Supercenter
671,93,"$75,759.60",WM Supercenter
671,94,"$36,536.06",WM Supercenter
671,98,"$19,351.97",WM Supercenter
672,80,"$17,231.06",WM Supercenter
672,93,"$79,371.96",WM Supercenter
672,94,"$43,083.40",WM Supercenter
672,98,"$19,335.05",WM Supercenter
673,80,"$15,356.77",WM Supercenter
673,93,"$91,612.60",WM Supercenter
673,94,"$34,897.44",WM Supercenter
673,98,"$25,001.03",WM Supercenter
674,80,"$12,211.62",WM Supercenter
674,93,"$81,459.70",WM Supercenter
674,94,"$32,165.55",WM Supercenter
674,98,"$17,659.82",WM Supercenter
675,80,"$14,775.64",WM Supercenter
675,93,"$55,145.34",WM Supercenter
675,94,"$26,272.31",WM Supercenter
675,98,"$20,590.85",WM Supercenter
676,80,"$18,094.00",WM Supercenter
676,93,"$60,612.75",WM Supercenter
676,94,"$25,909.97",WM Supercenter
676,98,"$22,705.10",WM Supercenter
677,80,"$16,101.56",WM Supercenter
677,93,"$101,354.28",WM Supercenter
677,94,"$36,247.28",WM Supercenter
677,98,"$17,080.99",WM Supercenter
678,80,"$16,454.16",WM Supercenter
678,93,"$68,041.96",WM Supercenter
678,94,"$31,404.08",WM Supercenter
678,98,"$22,248.64",WM Supercenter
680,80,"$11,406.68",WM Supercenter
680,93,"$67,980.36",WM Supercenter
680,94,"$30,372.64",WM Supercenter
680,98,"$25,610.88",WM Supercenter
681,80,"$8,216.74",WM Supercenter
681,93,"$84,123.29",WM Supercenter
681,94,"$50,068.60",WM Supercenter
681,98,"$20,551.56",WM Supercenter
682,80,"$11,378.34",WM Supercenter
682,93,"$71,315.24",WM Supercenter
682,94,"$31,210.11",WM Supercenter
682,98,"$19,726.25",WM Supercenter
683,80,"$12,477.85",WM Supercenter
683,93,"$72,220.11",WM Supercenter
683,94,"$26,785.24",WM Supercenter
683,98,"$16,823.12",WM Supercenter
684,80,"$15,758.84",WM Supercenter
684,93,"$82,679.20",WM Supercenter
684,94,"$37,486.78",WM Supercenter
684,98,"$21,173.15",WM Supercenter
685,80,"$13,778.49",WM Supercenter
685,93,"$69,602.12",WM Supercenter
685,94,"$28,382.65",WM Supercenter
685,98,"$23,732.82",WM Supercenter
686,80,"$15,554.67",WM Supercenter
686,93,"$44,905.91",WM Supercenter
686,94,"$16,392.06",WM Supercenter
686,98,"$21,139.98",WM Supercenter
687,80,"$9,408.73",WM Supercenter
687,93,"$73,264.47",WM Supercenter
687,94,"$36,143.51",WM Supercenter
687,98,"$22,645.37",WM Supercenter
688,80,"$15,273.48",WM Supercenter
688,93,"$74,522.41",WM Supercenter
688,94,"$38,445.29",WM Supercenter
688,98,"$21,774.96",WM Supercenter
689,80,"$21,400.24",WM Supercenter
689,93,"$67,920.47",WM Supercenter
689,94,"$20,818.24",WM Supercenter
689,98,"$25,749.11",WM Supercenter
690,80,"$22,068.23",WM Supercenter
690,93,"$69,974.12",WM Supercenter
690,94,"$28,766.14",WM Supercenter
690,98,"$24,871.09",WM Supercenter
691,80,"$9,886.73",WM Supercenter
691,93,"$69,509.42",WM Supercenter
691,94,"$44,423.13",WM Supercenter
691,98,"$19,833.82",WM Supercenter
692,80,"$13,775.45",WM Supercenter
692,93,"$79,684.02",WM Supercenter
692,94,"$32,777.30",WM Supercenter
692,98,"$22,183.89",WM Supercenter
694,80,"$16,761.43",WM Supercenter
694,93,"$61,989.97",WM Supercenter
694,94,"$22,795.07",WM Supercenter
694,98,"$24,039.36",WM Supercenter
695,80,"$15,495.18",WM Supercenter
695,93,"$68,114.54",WM Supercenter
695,94,"$32,441.90",WM Supercenter
695,98,"$22,162.76",WM Supercenter
697,80,"$11,235.31",WM Supercenter
697,93,"$62,604.22",WM Supercenter
697,94,"$15,355.85",WM Supercenter
697,98,"$28,203.01",WM Supercenter
698,80,"$22,122.58",WM Supercenter
698,93,"$103,181.29",WM Supercenter
698,94,"$43,511.84",WM Supercenter
698,98,"$25,577.31",WM Supercenter
699,80,"$16,062.58",WM Supercenter
699,93,"$83,095.33",WM Supercenter
699,94,"$34,947.19",WM Supercenter
699,98,"$33,840.51",WM Supercenter
700,80,"$15,769.83",WM Supercenter
700,93,"$79,903.02",WM Supercenter
700,94,"$38,557.79",WM Supercenter
700,98,"$20,084.94",WM Supercenter
701,80,"$11,992.94",WM Supercenter
701,93,"$73,469.86",WM Supercenter
701,94,"$33,428.10",WM Supercenter
701,98,"$24,047.66",WM Supercenter
702,80,"$14,333.35",WM Supercenter
702,93,"$75,705.41",WM Supercenter
702,94,"$32,842.99",WM Supercenter
702,98,"$22,004.95",WM Supercenter
703,80,"$16,086.63",WM Supercenter
703,93,"$60,621.27",WM Supercenter
703,94,"$25,538.97",WM Supercenter
703,98,"$18,295.86",WM Supercenter
705,80,"$25,841.88",WM Supercenter
705,93,"$87,977.02",WM Supercenter
705,94,"$36,595.30",WM Supercenter
705,98,"$33,746.85",WM Supercenter
706,80,"$17,696.58",WM Supercenter
706,93,"$80,644.46",WM Supercenter
706,94,"$38,035.95",WM Supercenter
706,98,"$24,352.39",WM Supercenter
707,80,"$15,453.83",WM Supercenter
707,93,"$66,581.93",WM Supercenter
707,94,"$19,792.36",WM Supercenter
707,98,"$18,175.46",WM Supercenter
708,80,"$19,474.88",WM Supercenter
708,93,"$110,890.26",WM Supercenter
708,94,"$32,257.71",WM Supercenter
708,98,"$23,313.88",WM Supercenter
709,80,"$22,188.95",WM Supercenter
709,93,"$64,035.06",WM Supercenter
709,94,"$22,383.82",WM Supercenter
709,98,"$26,238.66",WM Supercenter
710,80,"$14,483.47",WM Supercenter
710,93,"$66,014.20",WM Supercenter
710,94,"$28,386.82",WM Supercenter
710,98,"$20,533.37",WM Supercenter
711,80,"$18,483.73",WM Supercenter
711,93,"$78,361.91",WM Supercenter
711,94,"$36,573.44",WM Supercenter
711,98,"$30,023.40",WM Supercenter
712,80,"$21,839.72",WM Supercenter
712,93,"$90,385.87",WM Supercenter
712,94,"$31,747.82",WM Supercenter
712,98,"$21,211.03",WM Supercenter
714,80,"$24,817.83",WM Supercenter
714,93,"$52,730.39",WM Supercenter
714,94,"$17,045.76",WM Supercenter
714,98,"$6,329.59",WM Supercenter
715,80,"$18,054.66",WM Supercenter
715,93,"$95,063.84",WM Supercenter
715,94,"$37,312.52",WM Supercenter
715,98,"$22,323.99",WM Supercenter
716,80,"$12,058.04",WM Supercenter
716,93,"$73,295.74",WM Supercenter
716,94,"$24,341.50",WM Supercenter
716,98,"$15,894.23",WM Supercenter
718,80,"$33,131.78",WM Supercenter
718,93,"$92,948.22",WM Supercenter
718,94,"$53,784.73",WM Supercenter
718,98,"$28,565.84",WM Supercenter
719,80,"$26,377.43",WM Supercenter
719,93,"$80,764.05",WM Supercenter
719,94,"$32,106.65",WM Supercenter
719,98,"$25,731.16",WM Supercenter
720,80,"$7,711.31",WM Supercenter
720,93,"$52,899.09",WM Supercenter
720,94,"$15,533.45",WM Supercenter
720,98,"$18,865.49",WM Supercenter
721,80,"$17,822.10",WM Supercenter
721,93,"$77,382.88",WM Supercenter
721,94,"$39,999.24",WM Supercenter
721,98,"$26,512.50",WM Supercenter
722,80,"$9,442.37",WM Supercenter
722,93,"$71,788.78",WM Supercenter
722,94,"$30,942.41",WM Supercenter
722,98,"$18,819.91",WM Supercenter
723,80,"$16,817.41",WM Supercenter
723,93,"$66,272.35",WM Supercenter
723,94,"$25,842.21",WM Supercenter
723,98,"$21,124.76",WM Supercenter
724,80,"$9,653.99",WM Supercenter
724,93,"$55,401.09",WM Supercenter
724,94,"$27,554.12",WM Supercenter
724,98,"$21,489.60",WM Supercenter
725,80,"$22,187.76",WM Supercenter
725,93,"$102,799.48",WM Supercenter
725,94,"$56,348.09",WM Supercenter
725,98,"$32,237.38",WM Supercenter
726,80,"$11,954.13",WM Supercenter
726,93,"$59,775.70",WM Supercenter
726,94,"$22,946.45",WM Supercenter
726,98,"$23,739.03",WM Supercenter
727,80,"$11,926.27",WM Supercenter
727,93,"$47,369.51",WM Supercenter
727,94,"$26,428.29",WM Supercenter
727,98,"$21,000.08",WM Supercenter
728,80,"$14,651.77",WM Supercenter
728,93,"$71,830.57",WM Supercenter
728,94,"$22,202.93",WM Supercenter
728,98,"$17,160.01",WM Supercenter
729,80,"$17,110.38",WM Supercenter
729,93,"$58,925.77",WM Supercenter
729,94,"$24,902.70",WM Supercenter
729,98,"$20,051.17",WM Supercenter
730,80,"$15,575.94",WM Supercenter
730,93,"$53,999.37",WM Supercenter
730,94,"$20,706.19",WM Supercenter
730,98,"$23,851.26",WM Supercenter
731,80,"$16,607.94",WM Supercenter
731,93,"$71,625.81",WM Supercenter
731,94,"$33,344.66",WM Supercenter
731,98,"$17,450.72",WM Supercenter
733,80,"$12,886.22",WM Supercenter
733,93,"$59,915.36",WM Supercenter
733,94,"$25,946.74",WM Supercenter
733,98,"$18,123.81",WM Supercenter
734,80,"$16,016.97",WM Supercenter
734,93,"$71,573.09",WM Supercenter
734,94,"$36,435.39",WM Supercenter
734,98,"$25,234.76",WM Supercenter
735,80,"$10,419.36",WM Supercenter
735,93,"$65,909.00",WM Supercenter
735,94,"$25,841.10",WM Supercenter
735,98,"$19,108.83",WM Supercenter
736,80,"$14,868.79",WM Supercenter
736,93,"$61,246.06",WM Supercenter
736,94,"$25,350.43",WM Supercenter
736,98,"$16,157.51",WM Supercenter
737,80,"$14,639.89",WM Supercenter
737,93,"$45,902.76",WM Supercenter
737,94,"$16,297.99",WM Supercenter
737,98,"$20,290.07",WM Supercenter
738,80,"$17,365.05",WM Supercenter
738,93,"$67,636.95",WM Supercenter
738,94,"$30,916.46",WM Supercenter
738,98,"$22,644.52",WM Supercenter
739,80,"$19,581.37",WM Supercenter
739,93,"$80,553.56",WM Supercenter
739,94,"$32,212.21",WM Supercenter
739,98,"$27,415.66",WM Supercenter
740,80,"$18,628.04",WM Supercenter
740,93,"$47,611.55",WM Supercenter
740,94,"$18,049.28",WM Supercenter
740,98,"$16,934.55",WM Supercenter
741,80,"$18,569.94",WM Supercenter
741,93,"$56,149.14",WM Supercenter
741,94,"$33,793.61",WM Supercenter
741,98,"$24,225.18",WM Supercenter
742,80,"$22,660.88",WM Supercenter
742,93,"$72,195.83",WM Supercenter
742,94,"$35,542.50",WM Supercenter
742,98,"$24,998.59",WM Supercenter
743,80,"$23,499.72",WM Supercenter
743,93,"$83,727.59",WM Supercenter
743,94,"$35,326.76",WM Supercenter
743,98,"$29,515.74",WM Supercenter
744,80,"$13,261.50",WM Supercenter
744,93,"$67,480.46",WM Supercenter
744,94,"$30,379.60",WM Supercenter
744,98,"$23,098.69",WM Supercenter
745,80,"$15,873.05",WM Supercenter
745,93,"$105,010.74",WM Supercenter
745,94,"$41,842.35",WM Supercenter
745,98,"$22,114.39",WM Supercenter
746,80,"$24,535.98",WM Supercenter
746,93,"$62,527.77",WM Supercenter
746,94,"$25,779.90",WM Supercenter
746,98,"$23,784.08",WM Supercenter
748,80,"$14,428.19",WM Supercenter
748,93,"$45,964.39",WM Supercenter
748,94,"$19,501.79",WM Supercenter
748,98,"$15,850.51",WM Supercenter
749,80,"$11,292.60",WM Supercenter
749,93,"$49,500.53",WM Supercenter
749,94,"$18,036.02",WM Supercenter
749,98,"$22,683.65",WM Supercenter
750,80,"$5,724.57",WM Supercenter
750,93,"$33,422.02",WM Supercenter
750,94,"$15,139.10",WM Supercenter
750,98,"$9,629.36",WM Supercenter
751,80,"$5,947.58",WM Supercenter
751,93,"$40,148.71",WM Supercenter
751,94,"$13,541.71",WM Supercenter
751,98,"$10,966.48",WM Supercenter
752,80,"$18,278.99",WM Supercenter
752,93,"$59,141.51",WM Supercenter
752,94,"$29,808.31",WM Supercenter
752,98,"$22,319.99",WM Supercenter
753,80,"$12,145.44",WM Supercenter
753,93,"$72,127.78",WM Supercenter
753,94,"$35,347.27",WM Supercenter
753,98,"$23,070.67",WM Supercenter
754,80,"$10,555.79",WM Supercenter
754,93,"$63,404.54",WM Supercenter
754,94,"$25,781.99",WM Supercenter
754,98,"$20,792.22",WM Supercenter
755,80,"$18,227.94",WM Supercenter
755,93,"$63,256.62",WM Supercenter
755,94,"$27,242.44",WM Supercenter
755,98,"$21,352.01",WM Supercenter
756,80,"$15,763.60",WM Supercenter
756,93,"$37,351.89",WM Supercenter
756,94,"$16,066.30",WM Supercenter
756,98,"$20,439.87",WM Supercenter
757,80,"$11,770.14",WM Supercenter
757,93,"$57,920.12",WM Supercenter
757,94,"$16,823.29",WM Supercenter
757,98,"$18,017.31",WM Supercenter
758,80,"$12,059.33",WM Supercenter
758,93,"$95,211.54",WM Supercenter
758,94,"$44,337.78",WM Supercenter
758,98,"$16,199.92",WM Supercenter
759,80,"$10,562.25",WM Supercenter
759,93,"$43,824.38",WM Supercenter
759,94,"$28,787.54",WM Supercenter
759,98,"$6,723.07",WM Supercenter
761,80,"$16,371.96",WM Supercenter
761,93,"$55,300.07",WM Supercenter
761,94,"$26,865.47",WM Supercenter
761,98,"$16,875.38",WM Supercenter
762,80,"$29,122.18",WM Supercenter
762,93,"$89,425.14",WM Supercenter
762,94,"$29,418.57",WM Supercenter
762,98,"$26,854.55",WM Supercenter
764,80,"$10,594.39",WM Supercenter
764,93,"$68,913.78",WM Supercenter
764,94,"$27,174.13",WM Supercenter
764,98,"$20,073.12",WM Supercenter
765,80,"$9,537.08",WM Supercenter
765,93,"$62,775.20",WM Supercenter
765,94,"$21,335.56",WM Supercenter
765,98,"$21,904.07",WM Supercenter
766,80,"$8,765.78",WM Supercenter
766,93,"$82,497.36",WM Supercenter
766,94,"$39,637.13",WM Supercenter
766,98,"$21,762.35",WM Supercenter
767,80,"$33,236.42",WM Supercenter
767,93,"$103,392.27",WM Supercenter
767,94,"$33,226.69",WM Supercenter
767,98,"$27,690.48",WM Supercenter
768,80,"$18,486.64",WM Supercenter
768,93,"$72,057.28",WM Supercenter
768,94,"$45,176.32",WM Supercenter
768,98,"$23,960.52",WM Supercenter
769,80,"$18,530.10",WM Supercenter
769,93,"$79,338.85",WM Supercenter
769,94,"$54,974.68",WM Supercenter
769,98,"$22,827.03",WM Supercenter
770,80,"$11,520.74",WM Supercenter
770,93,"$59,940.57",WM Supercenter
770,94,"$16,080.04",WM Supercenter
770,98,"$24,169.53",WM Supercenter
771,80,"$16,580.78",WM Supercenter
771,93,"$76,944.90",WM Supercenter
771,94,"$37,721.64",WM Supercenter
771,98,"$21,989.78",WM Supercenter
772,80,"$11,432.11",WM Supercenter
772,93,"$68,799.41",WM Supercenter
772,94,"$38,935.91",WM Supercenter
772,98,"$23,760.42",WM Supercenter
773,80,"$14,731.03",WM Supercenter
773,93,"$63,502.12",WM Supercenter
773,94,"$19,756.26",WM Supercenter
773,98,"$17,027.89",WM Supercenter
774,80,"$16,186.52",WM Supercenter
774,93,"$62,515.66",WM Supercenter
774,94,"$44,982.57",WM Supercenter
774,98,"$19,720.38",WM Supercenter
775,80,"$14,456.49",WM Supercenter
775,93,"$65,966.69",WM Supercenter
775,94,"$25,328.77",WM Supercenter
775,98,"$22,895.89",WM Supercenter
776,80,"$14,736.58",WM Supercenter
776,93,"$60,215.89",WM Supercenter
776,94,"$29,895.63",WM Supercenter
776,98,"$23,198.01",WM Supercenter
777,80,"$15,893.02",WM Supercenter
777,93,"$104,430.69",WM Supercenter
777,94,"$41,908.33",WM Supercenter
777,98,"$30,753.32",WM Supercenter
778,80,"$22,023.91",WM Supercenter
778,93,"$61,847.87",WM Supercenter
778,94,"$37,532.78",WM Supercenter
778,98,"$24,305.47",WM Supercenter
779,80,"$25,123.74",WM Supercenter
779,93,"$78,309.50",WM Supercenter
779,94,"$31,017.10",WM Supercenter
779,98,"$23,701.83",WM Supercenter
780,80,"$17,546.93",WM Supercenter
780,93,"$59,924.91",WM Supercenter
780,94,"$29,081.64",WM Supercenter
780,98,"$22,779.31",WM Supercenter
781,80,"$11,671.05",WM Supercenter
781,93,"$59,699.41",WM Supercenter
781,94,"$23,300.80",WM Supercenter
781,98,"$20,300.55",WM Supercenter
782,80,"$9,484.12",WM Supercenter
782,93,"$54,429.94",WM Supercenter
782,94,"$18,996.83",WM Supercenter
782,98,"$23,428.06",WM Supercenter
784,80,"$11,390.30",WM Supercenter
784,93,"$51,542.07",WM Supercenter
784,94,"$27,643.08",WM Supercenter
784,98,"$20,549.82",WM Supercenter
785,80,"$11,068.60",WM Supercenter
785,93,"$57,020.95",WM Supercenter
785,94,"$24,324.01",WM Supercenter
785,98,"$23,408.85",WM Supercenter
786,80,"$19,000.04",WM Supercenter
786,93,"$60,387.89",WM Supercenter
786,94,"$23,602.87",WM Supercenter
786,98,"$29,858.30",WM Supercenter
787,80,"$9,628.14",WM Supercenter
787,93,"$87,929.33",WM Supercenter
787,94,"$36,667.62",WM Supercenter
787,98,"$23,194.15",WM Supercenter
788,80,"$16,425.90",WM Supercenter
788,93,"$45,534.84",WM Supercenter
788,94,"$14,483.73",WM Supercenter
788,98,"$8,013.16",WM Supercenter
789,80,"$14,889.47",WM Supercenter
789,93,"$70,761.08",WM Supercenter
789,94,"$31,808.09",WM Supercenter
789,98,"$19,574.77",WM Supercenter
790,80,"$12,352.83",WM Supercenter
790,93,"$55,933.50",WM Supercenter
790,94,"$29,208.17",WM Supercenter
790,98,"$23,643.03",WM Supercenter
791,80,"$5,744.19",WM Supercenter
791,93,"$62,335.35",WM Supercenter
791,94,"$22,647.44",WM Supercenter
791,98,"$21,886.22",WM Supercenter
793,80,"$16,747.84",WM Supercenter
793,93,"$52,999.23",WM Supercenter
793,94,"$27,157.28",WM Supercenter
793,98,"$20,021.24",WM Supercenter
794,80,"$16,057.38",WM Supercenter
794,93,"$74,142.76",WM Supercenter
794,94,"$35,107.80",WM Supercenter
794,98,"$21,897.42",WM Supercenter
795,80,"$17,337.31",WM Supercenter
795,93,"$37,486.36",WM Supercenter
795,94,"$16,993.72",WM Supercenter
795,98,"$5,319.62",WM Supercenter
796,80,"$16,992.02",WM Supercenter
796,93,"$68,241.45",WM Supercenter
796,94,"$34,578.97",WM Supercenter
796,98,"$26,823.63",WM Supercenter
797,80,"$19,646.72",WM Supercenter
797,93,"$71,058.92",WM Supercenter
797,94,"$29,293.09",WM Supercenter
797,98,"$22,465.46",WM Supercenter
798,80,"$7,837.32",WM Supercenter
798,93,"$37,844.29",WM Supercenter
798,94,"$17,956.76",WM Supercenter
798,98,"$10,884.58",WM Supercenter
799,80,"$9,008.88",WM Supercenter
799,93,"$73,345.55",WM Supercenter
799,94,"$35,715.62",WM Supercenter
799,98,"$21,382.26",WM Supercenter
800,80,"$14,978.49",WM Supercenter
800,93,"$71,859.73",WM Supercenter
800,94,"$29,811.44",WM Supercenter
800,98,"$18,965.16",WM Supercenter
801,80,"$9,838.70",WM Supercenter
801,93,"$39,374.09",WM Supercenter
801,94,"$20,681.20",WM Supercenter
801,98,"$17,508.36",WM Supercenter
802,80,"$11,178.52",WM Supercenter
802,93,"$62,933.94",WM Supercenter
802,94,"$31,286.01",WM Supercenter
802,98,"$20,287.56",WM Supercenter
803,80,"$2,530.36",WM Supercenter
803,93,"$50,615.86",WM Supercenter
803,94,"$25,236.16",WM Supercenter
803,98,"$9,871.49",WM Supercenter
804,80,"$16,550.89",WM Supercenter
804,93,"$73,167.15",WM Supercenter
804,94,"$28,348.28",WM Supercenter
804,98,"$27,489.84",WM Supercenter
805,80,"$20,191.79",WM Supercenter
805,93,"$80,548.25",WM Supercenter
805,94,"$44,923.46",WM Supercenter
805,98,"$25,119.46",WM Supercenter
806,80,"$14,728.85",WM Supercenter
806,93,"$86,440.06",WM Supercenter
806,94,"$43,955.32",WM Supercenter
806,98,"$29,389.32",WM Supercenter
807,80,"$16,111.33",WM Supercenter
807,93,"$66,900.38",WM Supercenter
807,94,"$33,537.01",WM Supercenter
807,98,"$28,936.84",WM Supercenter
808,80,"$15,785.19",WM Supercenter
808,93,"$78,250.56",WM Supercenter
