Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
258,41,1259,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202227,87.70%,86.66%,13.5,90.70%,88.80%,90.10%,80.10%
259,41,591,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Degrading,Driver Supply Focus,202227,83.33%,100.00%,6.1,85.70%,87.50%,100.00%,66.70%
259,41,1426,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202227,78.46%,74.04%,14.8,83.50%,89.90%,83.10%,42.80%
259,41,1478,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,66.47%,66.01%,21.1,59.70%,76.50%,73.40%,55.10%
259,41,3894,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202227,70.09%,57.79%,16.5,53.80%,79.40%,86.70%,87.50%
260,41,720,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202227,78.40%,75.49%,16.2,62.20%,76.60%,83.70%,87.50%
260,41,1210,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202227,96.30%,86.21%,6.4,100.00%,88.90%,100.00%,100.00%
260,41,2628,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,50.00%,47.83%,30.2,42.00%,62.50%,66.70%,100.00%
494,59,4524,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,83.53%,83.15%,11.3,84.20%,82.40%,80.80%,87.00%
494,59,4524,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202227,84.52%,90.31%,9,88.00%,82.70%,77.40%,90.30%
1,14,853,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202227,68.35%,67.02%,25.3,41.70%,35.70%,78.60%,84.60%
1,14,853,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202227,69.89%,54.79%,18.9,55.00%,67.20%,81.10%,79.30%
1,14,866,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202227,82.13%,81.54%,11.3,72.60%,83.80%,87.20%,90.20%
1,14,934,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202227,84.44%,82.35%,12.9,94.40%,66.70%,90.00%,75.00%
1,14,991,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202227,89.40%,86.89%,10.2,83.50%,93.20%,93.20%,90.10%
1,14,1212,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202227,73.53%,61.07%,19.5,45.50%,87.50%,80.00%,74.50%
1,14,1212,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202227,77.07%,65.87%,19.4,69.00%,77.00%,79.30%,86.50%
1,14,2748,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202227,61.11%,64.86%,37.7,75.00%,41.70%,44.40%,100.00%
1,14,2748,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202227,81.25%,77.78%,9.6,90.30%,79.30%,64.70%,84.20%
1,14,4333,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202227,75.81%,75.86%,18.7,89.50%,42.90%,65.50%,83.90%
1,14,4333,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202227,78.50%,73.79%,19.7,83.70%,70.70%,64.30%,88.80%
1,14,4581,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202227,85.33%,86.13%,14.4,76.30%,84.10%,91.30%,93.70%
1,14,6173,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202227,86.41%,93.10%,9.6,84.60%,83.70%,93.80%,88.90%
2,14,562,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202227,87.43%,80.00%,14.4,84.70%,97.60%,75.00%,92.00%
2,14,562,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202227,90.71%,85.64%,14.4,80.70%,92.50%,94.60%,96.60%
2,14,1158,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202227,84.38%,96.69%,9.4,89.10%,88.90%,76.90%,80.70%
2,14,1711,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202227,54.22%,61.31%,57.5,31.30%,77.90%,82.90%,29.20%
2,14,1711,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202227,55.12%,63.10%,38.6,29.40%,76.20%,75.50%,23.90%
2,14,2723,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202227,67.52%,98.80%,8.3,56.80%,77.10%,60.70%,70.30%
3,14,301,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202227,89.87%,91.46%,12.7,90.00%,95.80%,84.60%,87.50%
3,14,1201,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202227,70.73%,50.00%,38,62.50%,75.00%,100.00%,72.20%
3,14,2713,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Recovering,Store Focus,202227,85.71%,93.33%,22.3,100.00%,100.00%,50.00%,100.00%
3,14,2713,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202227,76.04%,63.40%,19.1,67.50%,73.30%,88.80%,88.70%
7,14,604,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,78.63%,67.78%,22.4,44.50%,100.00%,95.30%,92.30%
7,14,1134,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202227,82.95%,98.90%,7.3,66.70%,100.00%,84.20%,82.10%
7,14,2114,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202227,72.99%,94.37%,6.4,67.70%,63.80%,88.90%,78.10%
8,14,700,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,76.19%,89.81%,13,81.80%,89.70%,69.80%,61.80%
8,14,1101,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202227,80.85%,91.16%,12.5,74.50%,78.70%,83.10%,85.50%
8,14,4318,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,86.05%,73.07%,17.1,77.00%,93.50%,89.70%,83.70%
8,14,5348,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,75.51%,73.67%,18.5,60.10%,82.50%,73.20%,85.30%
10,14,730,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202227,82.93%,73.56%,15.1,69.20%,90.00%,86.70%,90.50%
10,14,733,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202227,72.36%,83.33%,27.7,76.60%,62.80%,54.50%,79.30%
10,14,733,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,69.38%,83.85%,18.3,75.70%,76.60%,39.40%,89.70%
11,14,764,UBER,Scheduled Express Delivery ,4,At Risk,Degrading,Store Focus,202227,86.36%,76.00%,7.5,83.30%,100.00%,100.00%,60.00%
11,14,764,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202227,61.25%,53.41%,23.2,63.00%,63.60%,46.70%,68.80%
11,14,2306,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,83.93%,88.20%,12.5,69.30%,90.60%,85.40%,96.60%
13,14,1229,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202227,61.46%,52.14%,31,48.90%,68.60%,87.50%,83.30%
13,14,1481,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202227,61.86%,69.13%,18,32.60%,75.40%,93.50%,84.20%
13,14,1481,UBER,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202227,57.14%,62.71%,27.4,47.90%,66.00%,85.70%,58.30%
13,14,4497,POINTPICKUP,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202227,87.84%,84.91%,12.6,84.20%,80.90%,88.50%,94.60%
13,14,4497,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202227,83.35%,77.72%,13.6,74.20%,84.50%,85.90%,94.60%
13,14,5262,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,64.08%,59.63%,28.9,58.90%,69.00%,36.00%,75.00%
13,14,5262,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,75.53%,65.96%,19.3,70.30%,85.20%,57.60%,80.70%
14,14,990,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202227,71.58%,70.22%,18.1,74.70%,69.30%,61.90%,77.30%
14,14,990,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202227,84.27%,69.89%,16.6,86.10%,82.90%,86.00%,82.90%
14,14,1224,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202227,69.95%,62.67%,17.9,62.50%,65.40%,65.00%,86.80%
14,14,1224,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,79.10%,60.52%,19,70.10%,80.00%,72.70%,87.50%
14,14,3484,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,80.49%,92.15%,13.4,81.00%,80.80%,69.50%,90.20%
14,14,3484,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202227,87.87%,87.81%,15,91.80%,88.30%,89.90%,80.60%
14,14,3785,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202227,84.78%,87.48%,11,85.50%,86.40%,83.10%,84.00%
14,14,3785,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202227,89.03%,86.30%,14,91.50%,91.50%,91.70%,82.60%
15,14,818,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202227,86.88%,90.88%,8.6,82.70%,90.70%,83.50%,89.20%
15,14,919,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202227,86.02%,82.57%,13.8,89.50%,80.90%,85.00%,89.70%
15,14,919,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202227,74.65%,81.82%,12.5,73.70%,74.50%,75.00%,76.00%
15,14,944,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202227,74.22%,86.15%,13.9,71.70%,77.30%,73.30%,74.70%
15,14,1032,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,84.74%,78.83%,11.5,75.40%,88.20%,81.60%,92.10%
15,14,1362,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202227,78.66%,94.92%,16.4,80.20%,82.50%,75.50%,74.40%
15,14,1362,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202227,82.59%,96.49%,11.8,83.10%,89.20%,68.10%,87.10%
15,14,3075,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202227,85.68%,95.77%,10.5,75.10%,89.40%,85.80%,92.50%
15,14,3119,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202227,90.40%,95.60%,7.3,89.70%,97.50%,85.10%,89.90%
15,14,5845,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202227,84.43%,93.45%,12.2,83.60%,90.30%,80.40%,78.90%
15,14,5872,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202227,67.51%,82.84%,12.7,63.30%,72.20%,62.50%,69.40%
15,14,5872,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202227,86.79%,94.93%,8.1,88.60%,88.00%,80.00%,88.60%
138,14,495,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,84.88%,89.01%,15.9,84.60%,91.70%,72.20%,88.40%
544,72,4504,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202227,73.60%,85.08%,15.5,63.60%,84.50%,77.40%,55.10%
545,72,5623,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202227,74.50%,85.81%,10.1,82.30%,74.50%,63.70%,80.10%
545,72,5740,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202227,88.60%,87.76%,12.2,82.90%,92.30%,85.80%,91.70%
545,72,5744,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202227,71.43%,88.89%,19.1,100.00%,,50.00%,
44,5,1801,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202227,76.49%,65.78%,19.1,62.70%,69.10%,90.20%,84.80%
44,5,3284,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,82.45%,69.21%,13.2,82.90%,88.90%,88.10%,70.30%
44,5,3631,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,63.56%,78.37%,14.8,59.40%,73.80%,73.90%,47.70%
44,5,4279,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,77.45%,77.14%,14.6,80.00%,100.00%,78.60%,73.70%
44,5,5147,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202227,86.60%,79.20%,16.3,85.30%,86.50%,92.30%,84.00%
45,5,3764,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202227,84.17%,96.50%,6.1,88.40%,82.90%,72.40%,90.60%
46,5,3828,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,88.78%,91.60%,9.5,78.30%,85.70%,95.00%,95.60%
49,5,471,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202227,84.72%,86.45%,14.5,86.90%,88.10%,86.10%,78.40%
49,5,4503,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202227,70.92%,65.38%,23.8,59.20%,80.80%,70.20%,72.80%
49,5,5810,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Driver Supply Focus,202227,90.30%,96.86%,8.6,89.80%,89.60%,92.80%,89.00%
50,5,2649,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202227,72.37%,68.76%,20.9,67.60%,75.90%,78.90%,67.50%
51,5,2918,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,63.41%,49.09%,17.9,55.70%,63.20%,67.50%,68.00%
51,5,3406,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202227,80.78%,90.50%,18.4,83.10%,89.00%,64.90%,83.00%
52,5,206,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202227,95.81%,93.07%,13.2,100.00%,95.60%,100.00%,85.70%
52,5,467,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,82.32%,78.13%,17.1,78.10%,80.90%,82.00%,87.60%
52,5,2427,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202227,68.42%,67.53%,21.4,72.70%,79.20%,62.40%,57.20%
53,5,426,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202227,77.11%,61.48%,14.1,68.20%,79.70%,85.20%,75.50%
53,5,2105,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202227,92.12%,78.86%,16.4,91.30%,94.60%,95.20%,87.60%
53,5,2996,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202227,86.32%,78.26%,15.2,93.90%,94.30%,86.00%,61.90%
53,5,5889,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202227,87.48%,93.85%,7.9,83.70%,90.80%,89.70%,85.50%
55,5,5191,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202227,92.08%,76.43%,17.3,97.20%,82.80%,95.90%,93.50%
56,5,2086,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,84.32%,79.25%,15.7,74.10%,92.30%,85.60%,86.30%
74,5,535,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202227,58.18%,49.21%,31.1,64.70%,53.80%,60.00%,53.30%
74,5,535,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,83.15%,57.08%,17.6,82.50%,83.90%,84.80%,81.50%
76,5,746,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,85.79%,75.31%,14,80.90%,92.70%,91.10%,78.30%
81,5,781,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,82.35%,81.25%,10.5,68.30%,86.00%,95.60%,84.60%
81,5,813,POINTPICKUP,Scheduled Express Delivery ,8,Executive Review,Recovering,Store Focus,202227,76.92%,98.00%,9.9,100.00%,80.00%,66.70%,70.00%
81,5,1303,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,86.00%,78.47%,20.3,87.50%,85.90%,70.20%,94.50%
81,5,1303,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,80.69%,80.53%,13.8,79.50%,80.70%,66.90%,93.30%
82,5,1129,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202227,84.65%,83.19%,13.5,95.50%,81.60%,68.60%,89.50%
82,5,1253,SPARK,Scheduled Standard Delivery,38,Executive Review,Recovering,Store Focus,202227,84.73%,77.45%,11.2,91.20%,81.70%,84.60%,81.80%
82,5,2133,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202227,86.27%,91.59%,9.8,85.40%,78.30%,95.20%,88.20%
82,5,2991,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,81.53%,64.91%,14.1,77.60%,78.80%,89.20%,80.50%
82,5,2991,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202227,80.30%,65.03%,15.5,78.90%,76.70%,89.80%,76.80%
82,5,4130,UBER,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202227,81.18%,67.71%,18.7,90.90%,85.30%,71.40%,66.70%
82,5,4163,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,72.73%,52.15%,16.1,82.60%,82.40%,100.00%,64.00%
82,5,4163,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202227,86.05%,69.59%,11.5,91.90%,90.40%,85.00%,80.00%
82,5,4219,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202227,55.69%,71.88%,17.9,53.20%,79.30%,45.50%,49.20%
82,5,4219,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,87.92%,73.47%,13.1,83.70%,96.90%,91.90%,84.60%
82,5,4554,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202227,78.93%,75.29%,9.7,82.90%,79.20%,81.90%,74.90%
83,5,475,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202227,89.47%,86.08%,9.8,93.80%,96.00%,93.80%,84.80%
83,5,1185,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202227,58.82%,56.29%,33.5,70.40%,76.60%,54.50%,32.80%
83,5,1185,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202227,62.47%,64.07%,25.9,77.60%,67.00%,58.40%,44.90%
83,5,3169,POINTPICKUP,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202227,75.18%,68.08%,24.2,82.20%,71.40%,86.10%,64.40%
83,5,3170,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202227,78.80%,74.01%,11.1,71.40%,84.70%,85.40%,76.70%
83,5,3569,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202227,67.97%,55.42%,23.4,75.00%,88.90%,50.00%,60.30%
83,5,5479,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202227,90.92%,79.18%,12.8,90.90%,94.60%,91.00%,86.60%
83,5,5480,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202227,82.27%,58.37%,12.6,76.60%,84.30%,93.10%,81.80%
479,5,940,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202227,91.46%,85.38%,9.9,89.40%,92.40%,89.50%,94.50%
561,64,3198,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202227,73.35%,51.50%,17.3,92.40%,65.90%,71.80%,73.60%
561,64,3341,SPARK,Scheduled Standard Delivery,47,Executive Review,Degrading,Store Focus,202227,74.12%,83.20%,10.1,70.20%,79.00%,78.20%,70.40%
561,64,7224,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,90.05%,84.19%,12.7,89.00%,93.50%,91.00%,86.70%
583,5,5823,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202227,83.28%,83.97%,15.7,74.50%,87.70%,84.50%,86.40%
154,16,1967,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202227,91.82%,90.91%,14.1,88.30%,95.80%,93.70%,90.40%
154,16,2174,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202227,81.70%,81.59%,15.7,85.70%,96.10%,81.10%,67.50%
154,16,2228,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202227,94.12%,94.44%,5.3,100.00%,100.00%,100.00%,83.30%
154,16,2386,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202227,90.85%,92.19%,10.1,87.50%,89.20%,94.50%,93.20%
154,16,2386,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202227,82.66%,92.80%,9.7,78.40%,86.00%,91.00%,75.20%
154,16,5278,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202227,78.14%,79.60%,27.2,72.50%,91.80%,80.10%,66.40%
154,16,5278,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202227,76.92%,80.75%,19.6,69.40%,91.70%,71.80%,70.30%
156,16,2012,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202227,90.21%,87.45%,9.6,92.20%,89.70%,91.90%,88.60%
156,16,2158,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202227,81.66%,76.25%,18,86.60%,84.60%,92.30%,69.60%
156,16,2629,POINTPICKUP,Scheduled Express Delivery ,27,Executive Review,Degrading,Store Focus,202227,82.67%,80.41%,11.6,75.00%,82.40%,81.00%,90.50%
156,16,3409,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202227,91.43%,87.87%,9,92.70%,84.90%,93.80%,95.80%
156,16,4387,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202227,85.42%,67.43%,17.3,78.60%,70.40%,82.80%,100.00%
157,16,1762,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202227,81.74%,67.61%,11.7,67.30%,89.90%,90.60%,79.70%
157,16,2222,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202227,76.68%,77.74%,14.6,69.10%,76.90%,71.40%,85.40%
157,16,3114,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202227,66.33%,63.65%,21.4,64.00%,69.80%,68.90%,64.80%
157,16,3535,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202227,83.13%,74.71%,12.7,75.40%,85.50%,73.80%,92.90%
157,16,3535,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202227,91.39%,79.32%,10.3,81.60%,98.10%,92.90%,94.50%
