Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
5,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
5,80,FC DILL PICKLE HUMS - 96 Units,Bunker,1,6,
5,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
7,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
7,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
7,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
7,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
7,17,BHG Plugin/ 454 pcs,Quarter Stack,1,6,
7,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
8,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
8,8,"PetArmor Plus 3+1, 15 CT ",SDK,1,6,
8,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
8,9,Blitzball and Bat - 100 pieces,Half Stack,2,6,
8,9,ESPN $5 Ball Bin - 120 units,Full Stack,1,6,
8,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
8,12,"3pcGood Brush Set,5pc Good Brush Set Asmt",SDK,2,6,Cancel - item no longer part of mod. New items not available for this time frame.
8,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
8,95,OTB Café Style 16.5oz,Full Stack,1,6,
9,9,650L STEELCORE/48,SDK,1,6,
9,10,Rain-X All Season 2-in-1,Full Stack,1,6,
9,12,Best Brushes 2pc set & 4pc set Asmt,SDK,1,6,Cancel - item no longer part of mod. New items not available for this time frame.
9,16,Garden assorted concrete statuaries,Full Stack,1,6,
9,79,Infantino Q1 Rubber Ducks 96ct,SDK,1,6,
9,82,Energizer Assorted Battery (580 units) 1/2,Half Stack,1,6,
9,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
9,92,"Reese’s Puffs Bunnies , 126",Half Stack,1,6,
9,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,1,6,
9,95,Hershey 24oz Syrup ,Half Stack,1,6,
10,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
10,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
10,40,EQ Ibuprofen Tab 100,Full EC,1,6,
10,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,1,6,
10,95,OTB Café Style 16.5oz,Full Stack,1,6,
11,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
11,9,700L FLASHLIGHT PDQ/60,PDQ,2,6,
11,9,"Cyclone Neoprene 6"" Football Waterproof - 120 pack",Half Stack,2,6,
11,9,"Hydro Force OCEANA 10' Inflatable, 8 units",Full Stack,2,6,
11,9,Neon Volleyball/120 units,Full Stack,2,6,
11,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
11,14,MainStays 12Cup Programmable Coffee,Full EC,1,6,
11,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
11,16,Garden assorted concrete statuaries,Full Stack,1,6,
11,17,BHG Plugin/ 454 pcs,Quarter Stack,1,6,
11,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
11,31,Piranha PFS Kids Sunglasses Clip Strip/24 PC,SDK,2,6,
11,31,Piranha PFS Sunglasses High Volume/574 PC,Full Stack,1,6,
11,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
11,40,EQ Ibuprofen Tab 100,Full EC,1,6,
11,40,Equate MPS 2x12oz PDQ 12pcs,4-way,1,6,
11,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
11,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
11,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,1,6,
12,9,"Cyclone Neoprene 6"" Football Waterproof - 120 pack",Half Stack,1,6,
12,9,"Igloo Overland 50QT Marine Hard Cooler,  3 units",Full EC,2,6,
12,9,"Overland 25QT Marine Chest Cooler, White, 6 units",Full EC,2,6,
12,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
12,40,EQ Ibuprofen Tab 100,Full EC,1,6,
12,40,Equate MPS 2x12oz PDQ 12pcs,4-way,1,6,
12,79,Infantino Q1 Rubber Ducks 96ct,SDK,1,6,
12,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
12,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,2,6,
12,95,Mac's 11oz BBQ and Original Barrel Mixed 16,Full EC,1,6,
12,95,OTB Café Style 16.5oz,Full Stack,2,6,
12,95,Sensible Portions 14oz Veggie Straws 192ct,Full Stack,1,6,
13,2,Aveeno HBL 22pc PDQ,Full EC,1,6,
13,10,Rain-X All Season 2-in-1,Full Stack,1,6,
13,12,120PC GARAGE SALE DI,4-way,1,6,
13,16,Garden assorted concrete statuaries,Full Stack,1,6,
13,17,BHG Plugin/ 454 pcs,Quarter Stack,1,6,
13,40,EQ Ibuprofen Tab 100,Full EC,1,6,
13,79,Infantino Q1 Rubber Ducks 96ct,SDK,1,6,
13,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
14,7,Nerf Dungeons & Dragons ,Half Stack,1,6,
14,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
14,9,1000L STEELCORE/48,SDK,1,6,
14,9,650L STEELCORE/48,SDK,1,6,
14,9,"Cyclone Neoprene 6"" Football Waterproof - 120 pack",Half Stack,1,6,
14,14,Hamilton Beach .9 Microwave - Red,Half EC,2,6,
14,14,Hamilton Beach .9 Microwave - Stainless Steel,Half EC,2,6,
14,14,Mainstays 0.7CF Microwave Black,Half EC,2,6,
14,14,MAINSTAYS 0.7CF MICROWAVE WHITE,Half EC,2,6,
14,17,BHG Plugin/ 454 pcs,Quarter Stack,1,6,
14,40,"Allegra, Nasacort & Xyzal 42pc PDQ",Full EC,1,6,
14,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
14,40,Cortizone Anti-itch 20pc PDQ,Full EC,1,6,
14,40,EQ Ibuprofen Tab 100,Full EC,1,6,
14,92,"Malt O Meal $5 Bag Cereal, 138 units",Full Stack,1,6,
14,92,"Reese’s Puffs Bunnies , 126",Half Stack,1,6,
14,95,GV Cones  244ct,Half Stack,1,6,
14,95,OTB Café Style 16.5oz,Full Stack,1,6,
15,9,"Overland 25QT Marine Chest Cooler, White, 6 units",Full EC,2,6,
15,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
15,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
15,40,EQ Ibuprofen Tab 100,Full EC,1,6,
15,92,2304 Piece Fruity King,Half Stack,1,6,
15,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
15,95,Mac's 11oz BBQ and Original Barrel Mixed 16,Full EC,1,6,
16,2,Aveeno HBL 22pc PDQ,Full EC,1,6,
16,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
16,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
16,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
16,14,Mainstays 0.7CF Microwave Black,Half EC,1,6,
16,14,MAINSTAYS 0.7CF MICROWAVE WHITE,Half EC,1,6,
16,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
16,17,BHG Plugin/ 454 pcs,Quarter Stack,1,6,
16,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
16,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
16,92,"Malt O Meal $5 Bag Cereal, 138 units",Full Stack,1,6,
16,95,OTB Café Style 16.5oz,Full Stack,1,6,
16,95,Sensible Portions 14oz Veggie Straws 192ct,Full Stack,1,6,
17,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
17,9,Blitzball and Bat - 100 pieces,Half Stack,1,6,
17,14,MainStays 12Cup Programmable Coffee,Full EC,1,6,
17,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
17,40,EQ Ibuprofen Tab 100,Full EC,1,6,
17,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
17,79,"Dreambaby Stroller Fan, 16 units",SDK,2,6,
17,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
17,95,GV Cones  244ct,Half Stack,1,6,
17,95,Hershey 24oz Syrup ,Half Stack,1,6,
17,95,OTB Café Style 16.5oz,Full Stack,1,6,
18,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
18,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
18,9,Slingshot SC PDQ - 12pcs,Half EC,1,6,
18,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
18,16,Garden assorted concrete statuaries,Full Stack,1,6,
18,17,BHG Plugin/ 454 pcs,Quarter Stack,1,6,
18,40,EQ Ibuprofen Tab 100,Full EC,1,6,
18,95,GV Cones  244ct,Half Stack,1,6,
18,95,Hershey 24oz Syrup ,Half Stack,1,6,
19,7,Hot Wheels 5-Alarm Fire Smash Through,Full EC,1,6,
19,7,Model Kits 253Pc Plt,Full Stack,1,6,
19,9,"Overland 25QT Marine Chest Cooler, White, 6 units",Full EC,1,6,
19,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
19,40,"Allegra, Nasacort & Xyzal 42pc PDQ",Full EC,1,6,
19,40,EQ Ibuprofen Tab 100,Full EC,1,6,
19,40,Mucinex Sinus 32PC PDQ,SDK,1,6,
19,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
19,40,ZzzQuil,SDK,1,6,
19,74,COKE 6 CAN FRIDGE,Half EC,2,6,
19,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
19,92,"Malt O Meal $5 Bag Cereal, 138 units",Full Stack,1,6,
19,92,Oregon Pie Filling Assorted PDQ,PDQ,1,6,
19,92,Peeps 192ct Short,Half Stack,1,6,
19,92,"Reese’s Puffs Bunnies , 126",Half Stack,1,6,
19,95,Hershey 24oz Syrup ,Half Stack,1,6,
19,95,Sensible Portions 14oz Veggie Straws 192ct,Full Stack,1,6,
20,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
20,8,Rubber and Rope Twist Dog Toy 24 pieces,SDK,1,6,
20,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
20,8,"Zesty Paws Stay Green Bites, 18 CT",SDK,1,6,
20,9,ESPN $5 Ball Bin - 120 units,Full Stack,1,6,
20,9,Neon Volleyball/120 units,Full Stack,1,6,
20,9,TNT 2pk Confetti Cannons - 18 units per case pack,PDQ,2,6,
20,12,"3pcGood Brush Set,5pc Good Brush Set Asmt",SDK,1,6,Cancel - item no longer part of mod. New items not available for this time frame.
20,12,Best Brushes 2pc set & 4pc set Asmt,SDK,1,6,Cancel - item no longer part of mod. New items not available for this time frame.
20,14,MainStays 12Cup Programmable Coffee,Full EC,1,6,
20,14,MS 12qt SS Stock Pot w Glass Lid,Full EC,1,6,
20,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
20,17,Fuzzy Bolster,Full Stack,1,6,
20,17,Woodwick  Medium Jar 120pcs,Half Stack,1,6,
20,40,EQ Ibuprofen Tab 100,Full EC,1,6,
20,40,Equate MPS 2x12oz PDQ 12pcs,4-way,1,6,
20,92,Oregon Pie Filling Assorted PDQ,PDQ,1,6,
20,92,Peeps 192ct Short,Half Stack,1,6,
20,95,Hershey 24oz Syrup ,Half Stack,1,6,
20,95,OTB Café Style 16.5oz,Full Stack,1,6,
21,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
21,40,10PC ALLEGRA KIDS,SDK,1,6,
21,40,Aleve Pills 90CT PDQ Tray,Half EC,1,6,
21,40,"Allegra, Nasacort & Xyzal 42pc PDQ",Full EC,1,6,
21,40,Astepro Allergy Relief 12PC PDQ,SDK,1,6,
21,40,EQ Ibuprofen Tab 100,Full EC,1,6,
21,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
21,92,"St. Patrick's Day Lucky Charms, 252 units",Full Stack,1,6,
21,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,1,6,
21,95,Mac's 11oz BBQ and Original Barrel Mixed 16,Full EC,1,6,
21,95,Sensible Portions 14oz Veggie Straws 192ct,Full Stack,1,6,
22,7,Nerf Dungeons & Dragons ,Half Stack,1,6,
22,9,Blitzball and Bat - 100 pieces,Half Stack,1,6,
22,9,ESPN $5 Ball Bin - 120 units,Full Stack,1,6,
22,9,"Igloo Overland 50QT Marine Hard Cooler,  3 units",Full EC,1,6,
22,9,"Overland 25QT Marine Chest Cooler, White, 6 units",Full EC,1,6,
22,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,2,6,
22,11,HART 25pc Impact Drive Bit Set (PH2),SDK,1,6,
22,12,120PC GARAGE SALE DI,4-way,1,6,
22,12,Best Brushes 2pc set & 4pc set Asmt,SDK,2,6,Cancel - item no longer part of mod. New items not available for this time frame.
22,14,Hamilton Beach .9 Microwave - Red,Half EC,1,6,
22,14,Hamilton Beach .9 Microwave - Stainless Steel,Half EC,1,6,
22,14,Mainstays 0.7CF Microwave Black,Half EC,1,6,
22,14,MAINSTAYS 0.7CF MICROWAVE WHITE,Half EC,1,6,
22,14,MainStays 12Cup Programmable Coffee,Full EC,1,6,
22,17,Bhg 2.5Oz Wxmltscog/1064,Full Stack,1,6,
22,40,24CT PRO PDQ DISPLAY,Full EC,1,6,
22,40,24pc Icy Hot PRO + Aspercreme Wellness PDQ,4ft Wall Section,1,6,
22,40,Aleve Pills 90CT PDQ Tray,Half EC,1,6,
22,40,ALEVE X PW 18PC,SDK,1,6,
22,40,"Allegra, Nasacort & Xyzal 42pc PDQ",Full EC,1,6,
22,40,Astepro Allergy Relief 12PC PDQ,SDK,2,6,
22,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
22,40,Cortizone Anti-itch 20pc PDQ,Full EC,1,6,
22,40,Equate MPS 2x12oz PDQ 12pcs,4-way,1,6,
22,40,Excedrin ES & Mig 20pcs,SDK,1,6,
22,40,Mucinex Sinus 32PC PDQ,SDK,1,6,
22,40,PRIMATENE MIST ASTHMA 8PC PDQ,SDK,1,6,
22,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
22,40,ZzzQuil,SDK,1,6,
22,79,Infantino Q1 Rubber Ducks 96ct,SDK,1,6,
22,80,FC DILL PICKLE HUMS - 96 Units,Bunker,1,6,
22,82,Duracell Assorted Batteries (552 units) 1/2,Half Stack,1,6,
22,82,Energizer Assorted Battery (580 units) 1/2,Half Stack,1,6,
22,92,"GMI Bag Cereal, 140 units",Full Stack,1,6,
22,92,Heinz Art of the Burger 484 units,Full Stack,2,6,
22,92,"Malt O Meal $5 Bag Cereal, 138 units",Full Stack,2,6,
22,92,"Reese’s Puffs Bunnies , 126",Half Stack,1,6,
22,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,2,6,
22,95,Fruit Snack Characters,Full Stack,1,6,
22,95,GV Cones  244ct,Half Stack,1,6,
22,95,Hershey 24oz Syrup ,Half Stack,1,6,
22,95,Mac's 11oz BBQ and Original Barrel Mixed 16,Full EC,1,6,
22,95,OTB Café Style 16.5oz,Full Stack,1,6,
23,7,Model Kits 253Pc Plt,Full Stack,1,6,
23,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
23,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
23,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
23,14,Imusa 6 Cup Cooked Rice Cooker - 24,Half EC,1,6,
23,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
23,17,BHG Plugin/ 454 pcs,Quarter Stack,1,6,
23,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
23,40,EQ Ibuprofen Tab 100,Full EC,1,6,
23,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
23,95,Sensible Portions 14oz Veggie Straws 192ct,Full Stack,1,6,
24,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
24,14,Hamilton Beach .9 Microwave - Red,Half EC,2,6,
24,14,Hamilton Beach .9 Microwave - Stainless Steel,Half EC,2,6,
24,14,Mainstays 0.7CF Microwave Black,Half EC,1,6,
24,14,MAINSTAYS 0.7CF MICROWAVE WHITE,Half EC,2,6,
24,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
24,17,Fuzzy Bolster,Full Stack,1,6,
24,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
24,40,"Allegra, Nasacort & Xyzal 42pc PDQ",Full EC,1,6,
24,40,Astepro Allergy Relief 12PC PDQ,SDK,1,6,
24,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
24,40,EQ Ibuprofen Tab 100,Full EC,1,6,
24,40,Mucinex Sinus 32PC PDQ,SDK,1,6,
24,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
24,71,MS 6IN MATTRESS TWIN,Full EC,1,6,
24,79,Infantino Q1 Rubber Ducks 96ct,SDK,1,6,
24,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
25,7,Hot Wheels Double Loop Dash,Full EC,1,6,
25,9,Blitzball and Bat - 100 pieces,Half Stack,1,6,
25,9,"Cyclone Neoprene 6"" Football Waterproof - 120 pack",Half Stack,2,6,
25,12,Best Brushes 2pc set & 4pc set Asmt,SDK,1,6,Cancel - item no longer part of mod. New items not available for this time frame.
25,14,Mainstays 0.7CF Microwave Black,Half EC,1,6,
25,14,MainStays 12Cup Programmable Coffee,Full EC,1,6,
25,14,MS 12qt SS Stock Pot w Glass Lid,Full EC,1,6,
25,14,MS 8qt SS Multi-Cooker/Steamer,Full EC,1,6,
25,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
25,17,Mainstays 5x7 Decorative Area Rugs 18pc PDQ,Full EC,1,6,
25,79,Infantino Q1 Rubber Ducks 96ct,SDK,1,6,
25,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,2,6,
26,14,Mainstays 0.7CF Microwave Black,Half EC,1,6,
26,40,EQ Ibuprofen Tab 100,Full EC,1,6,
26,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
26,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,1,6,
26,95,GV Cones  244ct,Half Stack,1,6,
26,95,Hershey 24oz Syrup ,Half Stack,1,6,
27,7,Model Kits 253Pc Plt,Full Stack,1,6,
27,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,1,6,
27,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
27,92,"Malt O Meal $5 Bag Cereal, 138 units",Full Stack,1,6,
27,95,Mac's 11oz BBQ and Original Barrel Mixed 16,Full EC,1,6,
27,95,OTB Café Style 16.5oz,Full Stack,1,6,
28,16,Garden assorted concrete statuaries,Full Stack,1,6,
28,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
28,40,EQ Ibuprofen Tab 100,Full EC,1,6,
28,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
28,92,"Reese’s Puffs Bunnies , 126",Half Stack,1,6,
30,9,Blitzball and Bat - 100 pieces,Half Stack,1,6,
30,9,ESPN $5 Ball Bin - 120 units,Full Stack,1,6,
30,16,Garden assorted concrete statuaries,Full Stack,1,6,
30,40,EQ Ibuprofen Tab 100,Full EC,1,6,
30,92,"Reese’s Puffs Bunnies , 126",Half Stack,1,6,
30,95,OTB Café Style 16.5oz,Full Stack,1,6,
31,12,"3pcGood Brush Set,5pc Good Brush Set Asmt",SDK,1,6,Cancel - item no longer part of mod. New items not available for this time frame.
31,21,2024 Road Atlas/36 pc feature,Quarter Stack,1,6,
31,79,"Dreambaby Stroller Fan, 16 units",SDK,2,6,
31,95,23oz Utz CheeseBall Barrel 100ct,Full Stack,1,6,
31,95,OTB Café Style 16.5oz,Full Stack,1,6,
32,9,Blitzball and Bat - 100 pieces,Half Stack,4,6,
32,9,"Cyclone Neoprene 6"" Football Waterproof - 120 pack",Half Stack,4,6,
32,9,Neon Volleyball/120 units,Full Stack,3,6,
32,9,Slingshot SC PDQ - 12pcs,Half EC,2,6,
32,31,Piranha PFS Kids Sunglasses Clip Strip/24 PC,SDK,2,6,
32,31,Piranha PFS Sunglasses High Volume/574 PC,Full Stack,1,6,
33,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
33,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
33,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
33,95,Mac's 11oz BBQ and Original Barrel Mixed 16,Full EC,1,6,
33,95,OTB Café Style 16.5oz,Full Stack,1,6,
34,8,Doggie Brands Plush Dog Toy 60pc,SDK,1,6,Delivery delay - store will receive wk 11
34,8,VL 2pack Dino Dog Toy Plush 24 pack,SDK,1,6,
34,12,120PC GARAGE SALE DI,4-way,1,6,
34,16,96 PCS SHEPHERD HOOK DISPLAY,Half Stack,2,6,
34,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
34,40,Cortizone Anti-itch 20pc PDQ,Full EC,1,6,
34,40,EQ Ibuprofen Tab 100,Full EC,1,6,
34,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
35,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,1,6,
35,14,Mainstays 0.7CF Microwave Black,Half EC,1,6,
35,40,EQ Ibuprofen Tab 100,Full EC,1,6,
35,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
35,95,Sensible Portions 14oz Veggie Straws 192ct,Full Stack,1,6,
36,9,Neon Volleyball/120 units,Full Stack,1,6,
36,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
36,40,EQ Ibuprofen Tab 100,Full EC,1,6,
36,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
36,95,OTB Café Style 16.5oz,Full Stack,1,6,
37,7,Model Kits 253Pc Plt,Full Stack,1,6,
37,9,ESPN $5 Ball Bin - 120 units,Full Stack,1,6,
37,40,10PC ALLEGRA KIDS,SDK,1,6,
37,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
37,40,EQ Ibuprofen Tab 100,Full EC,1,6,
37,40,ZzzQuil,SDK,1,6,
37,92,"Malt O Meal $5 Bag Cereal, 138 units",Full Stack,1,6,
37,92,Peeps 192ct Short,Half Stack,1,6,
37,95,"Old Trapper Jerky 10oz mini loaded 72-OF,48-pep,36-teri",Full Stack,1,6,
37,95,Sensible Portions 14oz Veggie Straws 192ct,Full Stack,1,6,
39,14,Mainstays 0.7CF Microwave Black,Half EC,1,6,
39,14,MAINSTAYS 0.7CF MICROWAVE WHITE,Half EC,2,6,
39,14,MainStays 12Cup Programmable Coffee,Full EC,1,6,
39,17,Fuzzy Bolster,Full Stack,1,6,
39,17,Mainstays 5x7 Indoor/Outdoor Utility Rug; 34P PDQ,Full EC,1,6,
39,40,Aleve Pills 90CT PDQ Tray,Half EC,2,6,
39,40,"Allegra, Nasacort & Xyzal 42pc PDQ",Full EC,1,6,
39,40,Claritin 24HR Allergy Relief 14PC PDQ,Full EC,1,6,
39,40,Cortizone Anti-itch 20pc PDQ,Full EC,2,6,
39,40,ZYRTEC 10MG TAB 30CT - 14PC PDQ,4-way,1,6,
39,92,Heinz Art of the Burger 484 units,Full Stack,1,6,
39,92,"Reese’s Puffs Bunnies , 126",Half Stack,1,6,
39,95,Fruit Snack Characters,Full Stack,1,6,
39,95,Hershey 24oz Syrup ,Half Stack,1,6,
41,2,Aveeno HBL 22pc PDQ,Full EC,1,6,
41,9,"Cyclone Neoprene 6"" Football Waterproof - 120 pack",Half Stack,1,6,
41,9,"Red, White & Blue MiUSA Igloo 5 Gallon Jug",Full EC,2,6,
41,10,Rain-X All Season 2-in-1,Full Stack,1,6,
41,14,The Pioneer Woman Prairie Signature 12-Piece Cast,Full EC,1,6,
41,31,Piranha PFS Sunglasses High Volume/574 PC,Full Stack,1,6,
