Store,DSL Gen,DSL Start date,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date,Digital Lock Install Date,Digital Lock Survey Date,Next Gen Cash Recycler Install Date,Initial Change Order Delivery Date
3208,Gen 3,2/9/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,TBD,TBD,TBD,Completed,Completed
3209,Gen 3,8/17/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/2025,8/6/2026,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3210,Gen 3,9/7/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/2028,7/1/2029,,Completed,Completed,7/7/2024,LIVE,Completed,Completed,Completed
3212,Gen 3,9/7/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/2027,10/1/2028,,Completed,Completed,TBD,TBD,TBD,12/17/2024,12/9/2024
3213,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,4/2/2025,3/24/2025
3214,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,7/9/2024,LIVE,Completed,Completed,Completed
3215,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/2028,7/1/2029,,Completed,Completed,TBD,TBD,TBD,12/11/2024,12/2/2024
3216,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,9/15/2024,TBD,TBD,Completed,Completed
3217,Gen 3,5/18/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,7/15/2024,TBD,TBD,TBD,TBD
3218,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,3/17/2024,LIVE,Completed,TBD,TBD
3219,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,8/14/2024,TBD,TBD,Completed,Completed
3220,Gen 3,3/2/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,9/2/2024,TBD,TBD,4/29/2025,4/21/2025
3221,Gen 3,1/26/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6038,8/15/2024,10/24/2025,2/24/2027,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
3222,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,Completed,Completed,9/18/2024,TBD,TBD,2/4/2025,1/27/2025
3223,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,TBD,TBD,TBD,12/16/2024,12/9/2024
3224,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,6/2/2024,LIVE,Completed,3/21/2025,3/10/2025
3225,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,5/29/2024,TBD,TBD,3/6/2025,2/24/2025
3226,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,9/30/2024,LIVE,Completed,3/12/2025,3/3/2025
3227,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/2025,3/8/2027,7/8/2028,8/19/2024,8/19/2024,TBD,TBD,TBD,Completed,Completed
3228,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3229,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,Completed,Completed,9/4/2024,TBD,TBD,TBD,TBD
3230,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6018,3/17/2025,11/13/2026,3/13/2028,Completed,Completed,7/31/2024,TBD,TBD,Completed,Completed
3231,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,Completed,Completed,5/14/2024,TBD,TBD,TBD,TBD
3232,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,9/10/2024,1/17/2025,Completed,Completed,Completed
3233,Gen 3,7/13/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/2025,8/6/2026,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3234,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,6/24/2024,6/24/2024,8/11/2024,TBD,TBD,1/17/2025,1/6/2025
3235,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,7/14/2024,LIVE,Completed,12/18/2024,12/9/2024
3236,Gen 3,9/7/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/2027,10/1/2028,,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
3237,Gen 3,6/8/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/2025,8/6/2026,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3238,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,Completed,Completed,TBD,TBD,TBD,3/13/2025,3/4/2025
3239,Gen 3,5/4/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,TBD,LIVE,Completed,TBD,TBD
3241,Gen 3,4/6/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/2025,10/30/2026,,Completed,Completed,TBD,TBD,TBD,4/28/2025,4/21/2025
3243,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/2028,7/1/2029,,7/22/2024,7/22/2024,7/8/2024,1/14/2025,Completed,Completed,Completed
3245,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/2025,8/6/2026,6/24/2024,6/24/2024,TBD,TBD,TBD,Completed,Completed
3247,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7039,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,TBD,TBD,TBD,Completed,Completed
3248,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,TBD,LIVE,Completed,TBD,TBD
3250,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,TBD,TBD,TBD,12/18/2024,12/9/2024
3251,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/2025,5/24/2026,7/15/2024,7/15/2024,9/18/2024,TBD,TBD,12/4/2024,Completed
3252,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/2027,10/1/2028,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3253,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3254,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,TBD,LIVE,Completed,TBD,TBD
3255,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/2028,7/1/2029,,Completed,Completed,7/24/2024,TBD,TBD,12/18/2024,12/10/2024
3258,Gen 3,3/2/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,TBD,LIVE,Completed,TBD,TBD
3259,Gen 3,7/13/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/2027,10/1/2028,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3260,Gen 3,3/2/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,9/25/2024,TBD,TBD,TBD,TBD
3261,Gen 3,4/6/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,7/21/2024,1/10/2025,Completed,TBD,TBD
3262,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/2025,5/24/2026,Completed,Completed,9/10/2024,TBD,TBD,12/5/2024,Completed
3265,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,7/7/2024,LIVE,Completed,TBD,TBD
3266,Gen 3,8/3/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/2027,10/1/2028,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3267,Gen 3,6/8/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,8/5/2024,8/5/2024,TBD,1/16/2025,Completed,Completed,Completed
3268,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7039,11/1/2026,2/1/2028,,6/24/2024,6/24/2024,TBD,TBD,TBD,Completed,Completed
3269,Gen 3,9/1/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6030,7/20/2024,11/24/2025,3/24/2027,8/5/2024,8/5/2024,TBD,TBD,TBD,Completed,Completed
3270,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,7/22/2024,7/22/2024,7/15/2024,1/8/2025,Completed,12/16/2024,12/9/2024
3271,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/2024,4/2/2026,8/2/2027,8/19/2024,8/19/2024,TBD,TBD,TBD,4/2/2025,3/25/2025
3273,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,Completed,Completed,TBD,1/10/2025,Completed,3/27/2025,3/17/2025
3274,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,5/15/2024,TBD,TBD,3/6/2025,2/24/2025
3275,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,TBD,TBD,TBD,TBD,TBD
3276,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/2027,1/1/2029,,8/19/2024,8/19/2024,TBD,LIVE,Completed,TBD,TBD
3277,Gen 3,1/12/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,TBD,LIVE,Completed,TBD,TBD
3278,Gen 3,6/8/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,8/5/2024,8/5/2024,TBD,1/8/2025,Completed,Completed,Completed
3279,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,9/17/2024,LIVE,Completed,Completed,Completed
3280,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6038,8/15/2024,10/24/2025,2/24/2027,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
3281,Gen 3,9/7/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3282,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/2025,5/24/2026,7/15/2024,7/15/2024,9/3/2024,TBD,TBD,12/4/2024,Completed
3283,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,TBD,TBD
3284,Gen 2,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,3/3/2024,LIVE,Completed,Completed,Completed
3285,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,6/17/2024,LIVE,Completed,3/28/2025,3/17/2025
3286,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,6/4/2024,LIVE,Completed,2/26/2025,2/17/2025
3287,Gen 3,6/8/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,TBD,TBD,TBD,2/24/2025,2/17/2025
3288,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,TBD,TBD,TBD,3/31/2025,3/25/2025
3289,Gen 3,1/11/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,7/22/2024,7/22/2024,8/12/2024,TBD,TBD,1/11/2025,1/6/2025
3290,Gen 3,6/8/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/2027,1/1/2029,,8/19/2024,8/19/2024,TBD,1/30/2025,Completed,TBD,TBD
3291,Gen 3,5/4/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6080,4/1/2027,7/1/2028,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3292,Gen 3,5/4/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6080,4/1/2027,7/1/2028,,Completed,Completed,TBD,1/20/2025,Completed,Completed,Completed
3293,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,TBD,TBD,TBD,12/16/2024,12/9/2024
3294,Gen 3,10/5/2025,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/2025,10/31/2026,2/29/2028,6/24/2024,6/24/2024,5/14/2024,1/20/2025,Completed,Completed,Completed
3295,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,TBD,TBD,TBD,TBD,TBD
3296,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,9/23/2024,LIVE,Completed,3/20/2025,3/10/2025
3297,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,9/17/2024,TBD,TBD,Completed,Completed
3298,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,9/22/2024,TBD,TBD,3/24/2025,3/18/2025
3299,Gen 3,TBD,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/2025,10/4/2026,2/4/2028,Completed,Completed,TBD,TBD,TBD,Completed,Completed
