7290,POSTMATES,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,79.50%,81%,12,73.00%,81.50%,86.40%,77.60%
410,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202201,83.50%,68%,10.9,77.90%,94.40%,84.20%,81.10%
431,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,84.10%,80%,9.3,67.50%,91.90%,87.30%,87.60%
491,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202201,81.50%,76%,19.4,81.50%,87.30%,96.80%,69.50%
655,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202201,89.70%,91%,11,87.50%,100.00%,83.30%,90.00%
3362,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,58.10%,51%,12.5,45.20%,78.10%,58.10%,47.40%
333,ROADIE,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,87.50%,79%,6.3,88.10%,95.30%,92.00%,76.80%
694,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202201,83.00%,66%,9.8,79.50%,84.70%,89.80%,76.70%
709,POSTMATES,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,84.90%,75%,10.4,82.70%,94.60%,85.40%,76.10%
709,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,85.40%,73%,9.3,88.70%,98.60%,84.90%,71.40%
1165,POSTMATES,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202201,79.70%,77%,13.9,94.20%,95.60%,89.10%,42.00%
1675,POINTPICKUP,Scheduled Express Delivery ,8,Executive Review,Recovering,Driver Supply Focus,202201,89.50%,91%,5.9,100.00%,100.00%,100.00%,77.80%
4118,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,-,Store Focus,202201,85.70%,96%,9.4,,76.90%,85.70%,100.00%
4118,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,-,Store Focus,202201,85.70%,96%,9.4,,76.90%,85.70%,100.00%
4118,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,-,Store Focus,202201,85.70%,96%,9.4,,76.90%,85.70%,100.00%
4118,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,72.90%,71%,15.9,67.40%,73.90%,62.70%,80.60%
299,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202201,86.70%,80%,9.3,92.10%,85.80%,90.20%,78.30%
299,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202201,81.60%,75%,8.2,97.10%,88.30%,72.70%,62.20%
5236,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,81.60%,68%,12.7,86.90%,81.50%,86.60%,72.20%
1113,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,81.50%,71%,12.7,82.70%,90.40%,75.50%,75.80%
1426,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202201,75.80%,72%,11,73.10%,77.50%,75.70%,76.00%
1478,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,68.10%,73%,9.9,76.70%,80.00%,51.10%,63.40%
2638,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202201,60.30%,62%,16,83.40%,87.60%,42.80%,23.50%
719,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,90.80%,78%,9.9,87.80%,92.50%,93.40%,90.00%
720,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202201,80.80%,95%,10.3,89.50%,82.80%,50.00%,76.20%
720,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,85.00%,83%,9.6,81.50%,89.50%,83.50%,83.30%
1210,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202201,78.20%,76%,13,89.40%,84.10%,73.00%,59.10%
1210,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202201,78.30%,75%,13.9,91.50%,81.00%,81.00%,54.50%
2628,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,74.80%,68%,12.3,85.60%,94.70%,64.80%,60.10%
2783,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202201,69.20%,62%,19.1,87.50%,83.00%,76.00%,30.90%
3894,DOORDASH,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202201,87.90%,71%,9.4,74.30%,94.30%,92.50%,93.00%
3894,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202201,77.70%,66%,7.7,64.70%,92.70%,67.20%,88.50%
5452,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,64.80%,57%,12,54.30%,80.00%,66.70%,51.20%
853,POINTPICKUP,Scheduled Standard Delivery,19,Executive Review,Recovering,Driver Supply Focus,202201,89.80%,96%,7.1,92.80%,88.40%,90.60%,88.20%
991,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202201,84.20%,84%,6.9,95.90%,95.80%,91.00%,70.30%
2748,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202201,88.00%,90%,11.6,72.70%,90.20%,87.50%,91.40%
1158,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,89.30%,89%,9.3,89.10%,93.00%,88.80%,86.30%
1711,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202201,80.30%,66%,18.1,83.50%,52.20%,88.30%,92.60%
300,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202201,88.50%,88%,7.9,86.70%,91.00%,87.60%,88.60%
2713,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Degrading,Driver Supply Focus,202201,91.10%,98%,5.6,83.10%,92.60%,92.40%,93.80%
2713,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202201,91.10%,98%,5,86.40%,100.00%,85.10%,90.30%
483,ROADIE,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202201,87.40%,85%,10.7,94.60%,93.50%,83.70%,77.90%
930,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202201,91.80%,93%,6.4,91.70%,95.10%,95.20%,85.90%
355,POINTPICKUP,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202201,87.70%,85%,7.5,91.30%,84.10%,93.80%,82.40%
715,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,87.60%,81%,9.1,78.30%,88.20%,84.20%,96.70%
764,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Recovering,Driver Supply Focus,202201,90.80%,93%,8.4,91.80%,88.90%,91.80%,90.90%
2306,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,81.30%,86%,6.9,78.40%,87.10%,83.30%,78.80%
1229,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202201,94.30%,92%,8.6,89.20%,88.90%,97.90%,96.70%
1481,POSTMATES,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202201,73.00%,77%,15.5,77.50%,85.60%,77.10%,56.70%
3271,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202201,80.30%,77%,18.6,90.80%,88.20%,68.10%,69.70%
4497,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202201,87.30%,87%,6.9,88.10%,89.10%,83.90%,89.40%
5262,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,78.10%,71%,16.1,71.20%,93.80%,76.20%,77.60%
5262,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,78.10%,71%,16.1,71.20%,93.80%,76.20%,77.60%
981,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202201,87.90%,100%,4.3,100.00%,88.00%,87.50%,79.20%
3184,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,76.50%,63%,12.5,69.90%,73.60%,89.10%,78.90%
3990,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202201,58.30%,53%,15.7,44.80%,65.10%,69.00%,52.60%
4504,POINTPICKUP,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202201,76.20%,88%,17.1,67.70%,86.10%,84.60%,64.50%
4580,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202201,71.10%,71%,12.3,72.70%,85.10%,72.30%,49.20%
4672,ROADIE,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202201,71.50%,78%,13,83.30%,61.50%,75.00%,28.60%
4673,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,72.00%,52%,15.5,84.50%,63.70%,75.60%,70.30%
4756,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,77.10%,42%,21.4,82.80%,66.80%,76.80%,80.90%
5062,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,84.70%,65%,9.6,89.70%,89.00%,76.90%,82.90%
5100,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202201,72.40%,70%,17.1,74.10%,80.20%,60.90%,75.60%
5248,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202201,71.20%,69%,12,62.80%,83.80%,70.90%,62.50%
5256,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,77.70%,80%,10.6,69.30%,87.00%,63.20%,89.40%
4657,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,74.80%,55%,17.5,81.50%,76.80%,76.20%,66.20%
5740,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,77.80%,68%,13.4,77.40%,88.30%,64.70%,78.80%
5744,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202201,75.50%,55%,13.1,69.10%,81.10%,81.80%,48.80%
3285,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,88.80%,81%,6.3,87.20%,98.70%,90.40%,81.00%
3631,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,91.40%,84%,6.5,84.80%,99.20%,94.00%,87.40%
5147,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Driver Supply Focus,202201,87.80%,91%,5.6,87.70%,90.70%,83.90%,89.20%
827,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202201,81.80%,100%,9.9,66.70%,66.70%,100.00%,85.70%
228,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202201,91.70%,75%,8.3,93.50%,94.10%,88.20%,91.10%
353,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Driver Supply Focus,202201,88.30%,98%,7.8,95.50%,95.00%,85.20%,82.40%
371,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,84.90%,86%,6.8,89.50%,89.70%,81.00%,78.80%
590,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202201,88.50%,84%,11,91.70%,95.90%,77.90%,90.70%
471,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202201,81.40%,94%,7.5,82.50%,84.90%,75.40%,80.20%
896,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202201,84.20%,65%,11.9,72.60%,85.70%,94.60%,83.90%
3014,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Driver Supply Focus,202201,83.00%,96%,5.8,85.50%,93.30%,80.00%,74.50%
3432,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202201,83.80%,84%,7.4,88.60%,93.90%,78.40%,79.40%
5288,SPARK,Scheduled Standard Delivery,31,Executive Review,Recovering,Store Focus,202201,81.10%,71%,10.1,93.90%,89.60%,84.10%,59.50%
5810,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202201,63.50%,75%,9.8,76.00%,78.20%,56.50%,40.70%
2918,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202201,94.20%,90%,6.3,89.50%,96.90%,92.50%,96.30%
2427,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202201,90.40%,85%,6.9,87.80%,94.00%,93.10%,85.80%
3286,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,91.70%,80%,7.6,84.00%,97.30%,96.50%,86.60%
1118,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Driver Supply Focus,202201,93.00%,91%,8.4,96.60%,95.40%,94.60%,86.50%
5613,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202201,74.10%,82%,9.9,75.40%,81.10%,75.20%,64.00%
536,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,79.90%,76%,11.3,65.80%,94.80%,83.20%,77.50%
939,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,84.20%,76%,6.2,88.20%,94.20%,78.80%,75.60%
1129,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,88.80%,80%,7.7,88.00%,87.50%,89.00%,90.80%
1129,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202201,89.40%,80%,6.6,92.30%,90.20%,87.50%,88.20%
1253,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202201,79.80%,90%,5.2,71.20%,78.60%,97.00%,79.40%
2133,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202201,89.50%,91%,5.3,90.00%,89.80%,83.30%,95.50%
4554,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,80.70%,84%,6.6,78.60%,84.90%,80.50%,75.20%
3169,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,79.80%,64%,13.7,83.30%,75.10%,72.10%,89.50%
3569,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202201,85.00%,84%,12.4,80.60%,91.70%,93.50%,79.40%
5479,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,93.60%,82%,8.8,87.80%,95.50%,96.70%,92.10%
5479,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,90.50%,80%,6.2,80.00%,100.00%,97.20%,80.40%
5480,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,82.60%,67%,10,75.90%,88.30%,91.50%,73.40%
940,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,90.50%,73%,8.4,74.60%,93.40%,93.90%,96.30%
5247,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,89.20%,77%,11.2,73.00%,91.40%,94.70%,91.90%
2975,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202201,76.20%,66%,12.6,76.00%,89.30%,61.60%,74.70%
2976,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,70.90%,50%,14.7,79.40%,70.30%,52.20%,70.70%
3204,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202201,53.70%,47%,14.3,52.80%,47.50%,56.90%,61.20%
3341,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202201,82.10%,84%,5.2,83.00%,90.70%,79.60%,75.30%
4182,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,74.80%,49%,16.3,89.90%,77.00%,53.40%,78.80%
5278,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202201,86.30%,86%,9.7,82.70%,92.80%,87.70%,81.00%
2012,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,81.30%,81%,9.6,67.60%,83.20%,89.70%,84.50%
2118,POINTPICKUP,Scheduled Express Delivery ,24,Executive Review,Degrading,Store Focus,202201,85.70%,86%,9.5,50.00%,100.00%,100.00%,80.00%
2158,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202201,79.80%,84%,7.9,67.20%,86.80%,85.60%,86.00%
2629,POINTPICKUP,Scheduled Express Delivery ,20,Executive Review,Recovering,Store Focus,202201,89.50%,77%,8.7,94.10%,,100.00%,0.00%
2629,POINTPICKUP,Scheduled Express Delivery ,20,Executive Review,Recovering,Store Focus,202201,89.50%,77%,8.7,94.10%,,100.00%,0.00%
2629,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,84.50%,74%,9,72.40%,90.00%,92.20%,82.80%
3409,ASSOCIATE DELIVERY BY WALMART,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,83.10%,79%,0.7,84.90%,84.30%,85.00%,78.20%
4387,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202201,86.00%,80%,7.2,73.80%,90.20%,92.70%,87.60%
1970,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202201,83.40%,64%,14.5,76.20%,87.20%,85.00%,89.10%
2222,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,71.40%,80%,13.2,81.90%,90.20%,54.30%,57.70%
3114,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,48.80%,73%,14.2,45.80%,64.80%,42.60%,30.80%
2122,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,82.10%,87%,8.9,74.30%,83.70%,88.80%,88.20%
2128,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,72.70%,65%,15,56.60%,81.60%,94.60%,68.60%
2336,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202201,69.20%,89%,7.6,59.10%,82.80%,66.70%,61.90%
2341,DOORDASH,Scheduled Standard Delivery,42,Executive Review,Degrading,Driver Supply Focus,202201,66.40%,91%,8,51.70%,66.30%,84.50%,79.50%
2021,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202201,87.50%,84%,10.6,64.80%,88.20%,94.90%,95.90%
2366,ROADIE,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202201,86.40%,84%,9.3,89.10%,88.80%,79.30%,88.30%
2953,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202201,89.80%,88%,8,81.30%,92.20%,93.50%,90.30%
5448,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,80.30%,77%,12.4,89.30%,90.60%,85.40%,64.30%
1964,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,77.50%,61%,13.8,83.00%,80.50%,89.70%,57.10%
1964,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,80.20%,63%,12.6,78.20%,88.00%,87.20%,67.50%
2261,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,74.50%,57%,14.7,65.40%,65.20%,87.50%,75.60%
2283,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202201,82.10%,62%,10.9,85.30%,85.00%,75.80%,83.40%
2747,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202201,85.20%,96%,5,82.60%,91.50%,94.70%,72.20%
3301,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,76.80%,83%,5.6,63.00%,92.90%,85.10%,63.00%
1856,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202201,79.90%,93%,6.5,71.20%,91.50%,76.80%,79.60%
2013,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,67.70%,74%,11.3,80.00%,73.60%,65.00%,59.30%
5076,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202201,74.50%,90%,6.9,64.40%,87.70%,72.20%,74.20%
1868,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202201,85.60%,87%,9,94.40%,92.00%,80.90%,76.70%
1868,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,80.40%,85%,9,80.60%,95.70%,78.80%,71.50%
1939,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,74.10%,67%,13.7,71.20%,69.90%,75.70%,76.50%
1939,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202201,33.60%,65%,14.2,31.80%,30.30%,34.40%,36.80%
2046,POINTPICKUP,Scheduled Express Delivery ,12,Executive Review,Degrading,Driver Supply Focus,202201,84.90%,91%,5.4,88.90%,86.40%,85.70%,81.00%
2046,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,81.30%,84%,6.5,77.90%,76.30%,88.20%,80.60%
2202,POSTMATES,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202201,80.50%,97%,14.2,53.80%,92.90%,83.30%,79.20%
2202,POSTMATES,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,73.60%,82%,9.5,52.60%,87.20%,75.10%,73.80%
2639,POINTPICKUP,Scheduled Express Delivery ,8,Executive Review,Degrading,Driver Supply Focus,202201,80.60%,96%,5.9,80.00%,79.20%,80.00%,83.30%
2682,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,81.00%,74%,12.4,83.50%,88.60%,74.60%,76.30%
1698,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,81.60%,65%,11.8,87.00%,92.60%,72.80%,77.20%
1749,POINTPICKUP,Scheduled Express Delivery ,10,Executive Review,Recovering,Driver Supply Focus,202201,88.30%,93%,7,92.70%,85.90%,90.40%,86.20%
1749,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202201,82.40%,90%,5.1,81.80%,92.20%,77.60%,77.40%
1762,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,56.10%,82%,11.8,58.60%,66.70%,52.10%,15.40%
1788,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202201,86.80%,90%,6.3,82.80%,89.20%,92.80%,81.50%
1788,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202201,74.80%,93%,6,54.90%,82.80%,82.40%,77.10%
2055,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202201,85.10%,66%,14.9,80.60%,92.30%,88.90%,77.10%
2055,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,36.20%,64%,10.2,34.60%,50.60%,33.80%,24.70%
2130,POINTPICKUP,Scheduled Express Delivery ,24,Executive Review,Degrading,Store Focus,202201,79.50%,81%,8.4,75.00%,95.20%,60.00%,40.00%
2130,POINTPICKUP,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202201,69.70%,87%,8.4,68.70%,86.00%,68.30%,48.10%
2153,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202201,91.90%,86%,9.4,100.00%,90.30%,100.00%,81.30%
2153,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202201,80.90%,77%,10,82.80%,81.00%,80.00%,78.60%
2153,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,84.50%,88%,9.2,70.40%,100.00%,92.90%,75.90%
2330,ROADIE,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,87.00%,79%,9.1,77.90%,96.20%,80.70%,90.60%
3535,DOORDASH,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202201,85.90%,86%,7.3,70.30%,91.40%,87.00%,94.20%
1796,POINTPICKUP,Scheduled Express Delivery ,16,Executive Review,Recovering,Store Focus,202201,80.50%,98%,10.6,93.30%,86.70%,82.80%,64.70%
1796,POINTPICKUP,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202201,70.10%,83%,11,64.30%,83.50%,71.80%,58.10%
1796,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202201,63.10%,80%,9.2,79.20%,72.40%,65.10%,32.60%
2399,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,83.50%,77%,13.2,81.80%,91.30%,90.40%,72.20%
2399,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202201,86.30%,80%,8.6,80.50%,100.00%,93.00%,74.00%
1191,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,82.80%,77%,11.7,88.00%,80.80%,84.20%,75.00%
1287,POINTPICKUP,Scheduled Standard Delivery,45,Executive Review,Degrading,Store Focus,202201,62.00%,49%,16.2,75.70%,58.20%,37.90%,59.20%
2137,POSTMATES,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202201,52.10%,47%,15.1,59.00%,64.20%,22.80%,52.40%
