Store,Market,Region,Feature Name ,"Feature Size (Half pallet, pallet, endcap, etc..)",Delivery Week
1152,426,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1154,506,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1155,310,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1156,306,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1158,2,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1161,339,40,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1163,125,13,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1172,98,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1173,98,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1179,294,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1180,243,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1183,41,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1185,83,5,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1186,60,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1188,339,40,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1192,141,13,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1193,135,42,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1197,301,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1198,506,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1200,391,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1201,3,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1204,66,13,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1206,130,13,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1209,305,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1213,104,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1214,406,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1216,53,5,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1218,366,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1221,409,44,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1222,14,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1223,97,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1224,14,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1225,101,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1226,149,12,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1227,30,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1229,13,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1231,379,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1236,302,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1240,367,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1241,418,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1242,294,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1243,312,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1244,35,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1247,258,41,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1248,144,12,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1249,74,5,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1255,309,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1256,266,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1261,310,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1270,39,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1271,138,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1273,389,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1275,482,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1276,444,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1277,438,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1279,59,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1281,42,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1282,407,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1285,418,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1286,41,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1294,247,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1298,302,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1299,364,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1300,302,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1301,312,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1304,247,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1306,387,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1313,77,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1314,24,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1317,294,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1318,122,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1319,122,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1320,122,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1324,366,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1325,366,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1331,223,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1332,426,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1333,222,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1336,311,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1337,304,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1339,41,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1344,315,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1347,87,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1349,109,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1350,315,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1351,317,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1353,128,13,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1355,302,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1356,251,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1358,36,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1359,36,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1364,365,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1366,440,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1372,299,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1375,97,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1376,152,41,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1378,247,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1382,39,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1383,29,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1385,305,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1386,262,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1389,414,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1391,94,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1400,21,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1405,61,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1407,221,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1415,421,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1417,364,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1419,248,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1422,204,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1424,290,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1427,218,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1428,204,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1430,439,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1432,204,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1434,391,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1435,413,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1440,403,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1441,221,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1444,98,3,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1446,436,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1447,419,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1448,213,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1449,439,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1450,316,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1451,275,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1453,440,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1454,275,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1459,249,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1464,305,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1466,121,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1467,121,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1468,136,12,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1470,421,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1472,423,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1473,421,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1474,365,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1476,243,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1477,317,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1481,13,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1482,112,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1483,430,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1486,314,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1488,22,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1491,413,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1492,376,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1493,14,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1496,415,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1500,430,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1501,112,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1502,301,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1510,225,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1511,553,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1512,371,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1514,340,40,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1516,70,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1518,482,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1519,218,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1521,225,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1524,290,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1527,301,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1528,415,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1529,233,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1531,270,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1533,369,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1534,427,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1535,430,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1539,213,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1540,201,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1541,107,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1542,196,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1543,430,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1545,412,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1546,426,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1547,246,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1549,368,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1551,435,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1552,308,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1553,264,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1554,452,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1557,482,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1560,396,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1561,145,12,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1562,424,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1566,247,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1567,427,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1569,259,41,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1570,248,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1573,405,46,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1574,447,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1577,424,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1579,296,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1580,249,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1587,450,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1590,553,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1591,234,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1593,202,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1595,217,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1597,356,44,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1599,362,40,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1601,482,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1607,237,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1610,192,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1611,205,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1611,205,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1613,308,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1614,297,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1617,381,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1618,238,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1619,192,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1622,213,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1623,226,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1624,447,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1626,352,44,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1627,427,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1628,213,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1630,457,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1631,288,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1634,419,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1635,442,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1637,432,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1638,7,14,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1641,301,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1643,439,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1649,427,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1651,453,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1652,312,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1653,320,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1655,482,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1656,228,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1659,379,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1661,302,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1662,304,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1663,294,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1664,299,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1667,247,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1669,438,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1670,168,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1672,436,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1674,280,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1680,110,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1682,288,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1686,403,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1688,289,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1689,376,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1690,275,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1693,445,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1694,124,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1696,412,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1699,401,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1702,92,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1707,208,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1708,401,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1709,248,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1710,140,13,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1714,320,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1715,285,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1717,508,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1719,204,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1720,25,2,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1721,418,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1723,413,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1726,315,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1728,239,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1731,192,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1733,203,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1734,246,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1738,421,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1739,227,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1743,258,41,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1744,192,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1750,222,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1754,203,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1756,462,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1759,288,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1763,311,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1768,582,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1771,202,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1773,288,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1774,310,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1775,478,60,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1776,442,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1777,168,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1781,190,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1786,423,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1787,414,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1788,183,16,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1789,452,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1790,197,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1792,231,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1793,477,60,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1798,205,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1803,87,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1804,248,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1805,463,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1806,189,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1809,202,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1811,288,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1813,192,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1815,449,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1816,297,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1819,436,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1825,286,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1829,37,4,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1830,191,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1831,191,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1832,463,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1833,291,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1835,190,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1836,202,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1837,59,6,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1842,298,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1848,264,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1853,461,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1859,463,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1860,284,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1861,422,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1862,462,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1864,422,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1867,293,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1868,180,16,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1872,383,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1874,118,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1875,282,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1877,581,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1879,445,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1880,468,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1883,208,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1885,229,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1886,234,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1887,232,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1888,401,54,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1890,285,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1892,268,25,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1899,461,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1901,383,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1904,292,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1905,400,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1907,184,16,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1909,195,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1913,207,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1914,445,57,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1916,108,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1918,156,16,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1923,200,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1927,214,20,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1928,205,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1931,440,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1935,237,22,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1936,196,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1940,188,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1943,433,47,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1946,187,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1953,297,26,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1955,263,53,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1957,105,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1959,164,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1961,225,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1962,247,21,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1964,161,16,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1966,194,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1967,154,16,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1968,281,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1969,290,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1972,511,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1973,194,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1976,190,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1981,508,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1984,154,16,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1985,508,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1987,205,19,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1988,455,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1996,553,9,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
1999,424,52,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
2002,451,56,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
2003,174,17,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
2009,281,75,D79 Baby- Store of the Feature,Modern Moments Vignette,WK2
