Store,Market,Region,Feature Name ,"Feature Size (Half pallet, pallet, endcap, etc..)",Delivery Week
876,127,42,Cascade Platinum Plus,Standard Store Fixture,Current
877,309,26,Cascade Platinum Plus,Standard Store Fixture,Current
878,24,2,Cascade Platinum Plus,Standard Store Fixture,Current
879,152,41,Cascade Platinum Plus,Standard Store Fixture,Current
880,50,5,Cascade Platinum Plus,Standard Store Fixture,Current
881,41,4,Cascade Platinum Plus,Standard Store Fixture,Current
882,425,53,Cascade Platinum Plus,Standard Store Fixture,Current
884,249,25,Cascade Platinum Plus,Standard Store Fixture,Current
885,433,47,Cascade Platinum Plus,Standard Store Fixture,Current
886,426,52,Cascade Platinum Plus,Standard Store Fixture,Current
887,141,13,Cascade Platinum Plus,Standard Store Fixture,Current
888,334,42,Cascade Platinum Plus,Standard Store Fixture,Current
889,27,3,Cascade Platinum Plus,Standard Store Fixture,Current
890,91,9,Cascade Platinum Plus,Standard Store Fixture,Current
891,279,25,Cascade Platinum Plus,Standard Store Fixture,Current
892,414,52,Cascade Platinum Plus,Standard Store Fixture,Current
894,356,44,Cascade Platinum Plus,Standard Store Fixture,Current
895,336,40,Cascade Platinum Plus,Standard Store Fixture,Current
896,49,5,Cascade Platinum Plus,Standard Store Fixture,Current
898,73,46,Cascade Platinum Plus,Standard Store Fixture,Current
899,27,3,Cascade Platinum Plus,Standard Store Fixture,Current
900,70,46,Cascade Platinum Plus,Standard Store Fixture,Current
901,77,6,Cascade Platinum Plus,Standard Store Fixture,Current
902,251,25,Cascade Platinum Plus,Standard Store Fixture,Current
904,1,14,Cascade Platinum Plus,Standard Store Fixture,Current
905,379,54,Cascade Platinum Plus,Standard Store Fixture,Current
906,384,46,Cascade Platinum Plus,Standard Store Fixture,Current
907,32,3,Cascade Platinum Plus,Standard Store Fixture,Current
908,90,9,Cascade Platinum Plus,Standard Store Fixture,Current
909,125,13,Cascade Platinum Plus,Standard Store Fixture,Current
910,442,53,Cascade Platinum Plus,Standard Store Fixture,Current
911,128,13,Cascade Platinum Plus,Standard Store Fixture,Current
913,425,53,Cascade Platinum Plus,Standard Store Fixture,Current
914,322,42,Cascade Platinum Plus,Standard Store Fixture,Current
915,62,6,Cascade Platinum Plus,Standard Store Fixture,Current
916,141,13,Cascade Platinum Plus,Standard Store Fixture,Current
918,46,5,Cascade Platinum Plus,Standard Store Fixture,Current
919,15,14,Cascade Platinum Plus,Standard Store Fixture,Current
920,554,59,Cascade Platinum Plus,Standard Store Fixture,Current
921,388,54,Cascade Platinum Plus,Standard Store Fixture,Current
922,243,25,Cascade Platinum Plus,Standard Store Fixture,Current
923,482,25,Cascade Platinum Plus,Standard Store Fixture,Current
924,378,54,Cascade Platinum Plus,Standard Store Fixture,Current
925,114,9,Cascade Platinum Plus,Standard Store Fixture,Current
927,71,46,Cascade Platinum Plus,Standard Store Fixture,Current
928,98,3,Cascade Platinum Plus,Standard Store Fixture,Current
929,107,9,Cascade Platinum Plus,Standard Store Fixture,Current
931,92,9,Cascade Platinum Plus,Standard Store Fixture,Current
932,16,3,Cascade Platinum Plus,Standard Store Fixture,Current
933,263,53,Cascade Platinum Plus,Standard Store Fixture,Current
934,1,14,Cascade Platinum Plus,Standard Store Fixture,Current
935,130,13,Cascade Platinum Plus,Standard Store Fixture,Current
936,273,25,Cascade Platinum Plus,Standard Store Fixture,Current
937,26,2,Cascade Platinum Plus,Standard Store Fixture,Current
938,8,14,Cascade Platinum Plus,Standard Store Fixture,Current
939,76,5,Cascade Platinum Plus,Standard Store Fixture,Current
940,479,5,Cascade Platinum Plus,Standard Store Fixture,Current
941,116,9,Cascade Platinum Plus,Standard Store Fixture,Current
942,89,9,Cascade Platinum Plus,Standard Store Fixture,Current
943,91,9,Cascade Platinum Plus,Standard Store Fixture,Current
944,15,14,Cascade Platinum Plus,Standard Store Fixture,Current
945,71,46,Cascade Platinum Plus,Standard Store Fixture,Current
947,350,44,Cascade Platinum Plus,Standard Store Fixture,Current
948,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
950,145,12,Cascade Platinum Plus,Standard Store Fixture,Current
951,85,6,Cascade Platinum Plus,Standard Store Fixture,Current
952,27,3,Cascade Platinum Plus,Standard Store Fixture,Current
953,378,54,Cascade Platinum Plus,Standard Store Fixture,Current
954,141,13,Cascade Platinum Plus,Standard Store Fixture,Current
955,91,9,Cascade Platinum Plus,Standard Store Fixture,Current
956,92,9,Cascade Platinum Plus,Standard Store Fixture,Current
957,279,25,Cascade Platinum Plus,Standard Store Fixture,Current
958,263,53,Cascade Platinum Plus,Standard Store Fixture,Current
959,89,9,Cascade Platinum Plus,Standard Store Fixture,Current
960,93,3,Cascade Platinum Plus,Standard Store Fixture,Current
961,129,13,Cascade Platinum Plus,Standard Store Fixture,Current
962,389,54,Cascade Platinum Plus,Standard Store Fixture,Current
963,48,5,Cascade Platinum Plus,Standard Store Fixture,Current
964,505,46,Cascade Platinum Plus,Standard Store Fixture,Current
965,438,53,Cascade Platinum Plus,Standard Store Fixture,Current
967,104,9,Cascade Platinum Plus,Standard Store Fixture,Current
968,116,9,Cascade Platinum Plus,Standard Store Fixture,Current
970,143,13,Cascade Platinum Plus,Standard Store Fixture,Current
971,438,53,Cascade Platinum Plus,Standard Store Fixture,Current
972,479,5,Cascade Platinum Plus,Standard Store Fixture,Current
973,92,9,Cascade Platinum Plus,Standard Store Fixture,Current
974,92,9,Cascade Platinum Plus,Standard Store Fixture,Current
975,350,44,Cascade Platinum Plus,Standard Store Fixture,Current
976,135,42,Cascade Platinum Plus,Standard Store Fixture,Current
977,98,3,Cascade Platinum Plus,Standard Store Fixture,Current
978,406,47,Cascade Platinum Plus,Standard Store Fixture,Current
979,438,53,Cascade Platinum Plus,Standard Store Fixture,Current
980,378,54,Cascade Platinum Plus,Standard Store Fixture,Current
981,138,14,Cascade Platinum Plus,Standard Store Fixture,Current
982,425,53,Cascade Platinum Plus,Standard Store Fixture,Current
984,391,54,Cascade Platinum Plus,Standard Store Fixture,Current
985,418,52,Cascade Platinum Plus,Standard Store Fixture,Current
986,388,54,Cascade Platinum Plus,Standard Store Fixture,Current
987,105,9,Cascade Platinum Plus,Standard Store Fixture,Current
988,104,9,Cascade Platinum Plus,Standard Store Fixture,Current
989,128,13,Cascade Platinum Plus,Standard Store Fixture,Current
990,14,14,Cascade Platinum Plus,Standard Store Fixture,Current
992,356,44,Cascade Platinum Plus,Standard Store Fixture,Current
993,407,47,Cascade Platinum Plus,Standard Store Fixture,Current
994,104,9,Cascade Platinum Plus,Standard Store Fixture,Current
995,251,25,Cascade Platinum Plus,Standard Store Fixture,Current
996,251,25,Cascade Platinum Plus,Standard Store Fixture,Current
998,485,59,Cascade Platinum Plus,Standard Store Fixture,Current
999,86,6,Cascade Platinum Plus,Standard Store Fixture,Current
1001,389,54,Cascade Platinum Plus,Standard Store Fixture,Current
1002,580,25,Cascade Platinum Plus,Standard Store Fixture,Current
1003,262,25,Cascade Platinum Plus,Standard Store Fixture,Current
1004,115,9,Cascade Platinum Plus,Standard Store Fixture,Current
1005,426,52,Cascade Platinum Plus,Standard Store Fixture,Current
1006,27,3,Cascade Platinum Plus,Standard Store Fixture,Current
1007,438,53,Cascade Platinum Plus,Standard Store Fixture,Current
1008,378,54,Cascade Platinum Plus,Standard Store Fixture,Current
1009,333,40,Cascade Platinum Plus,Standard Store Fixture,Current
1010,309,26,Cascade Platinum Plus,Standard Store Fixture,Current
1011,29,4,Cascade Platinum Plus,Standard Store Fixture,Current
1012,444,53,Cascade Platinum Plus,Standard Store Fixture,Current
1013,251,25,Cascade Platinum Plus,Standard Store Fixture,Current
1014,361,40,Cascade Platinum Plus,Standard Store Fixture,Current
1015,505,46,Cascade Platinum Plus,Standard Store Fixture,Current
1016,129,13,Cascade Platinum Plus,Standard Store Fixture,Current
1017,38,4,Cascade Platinum Plus,Standard Store Fixture,Current
1018,28,3,Cascade Platinum Plus,Standard Store Fixture,Current
1019,389,54,Cascade Platinum Plus,Standard Store Fixture,Current
1020,425,53,Cascade Platinum Plus,Standard Store Fixture,Current
1021,339,40,Cascade Platinum Plus,Standard Store Fixture,Current
1022,45,5,Cascade Platinum Plus,Standard Store Fixture,Current
1023,311,20,Cascade Platinum Plus,Standard Store Fixture,Current
1024,30,3,Cascade Platinum Plus,Standard Store Fixture,Current
1025,141,13,Cascade Platinum Plus,Standard Store Fixture,Current
1026,580,25,Cascade Platinum Plus,Standard Store Fixture,Current
1027,306,4,Cascade Platinum Plus,Standard Store Fixture,Current
1028,278,25,Cascade Platinum Plus,Standard Store Fixture,Current
1029,104,9,Cascade Platinum Plus,Standard Store Fixture,Current
1030,38,4,Cascade Platinum Plus,Standard Store Fixture,Current
1032,15,14,Cascade Platinum Plus,Standard Store Fixture,Current
1033,243,25,Cascade Platinum Plus,Standard Store Fixture,Current
1035,42,4,Cascade Platinum Plus,Standard Store Fixture,Current
1036,294,2,Cascade Platinum Plus,Standard Store Fixture,Current
1037,36,4,Cascade Platinum Plus,Standard Store Fixture,Current
1038,425,53,Cascade Platinum Plus,Standard Store Fixture,Current
1039,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
1040,65,6,Cascade Platinum Plus,Standard Store Fixture,Current
1041,569,6,Cascade Platinum Plus,Standard Store Fixture,Current
1042,85,6,Cascade Platinum Plus,Standard Store Fixture,Current
1043,350,44,Cascade Platinum Plus,Standard Store Fixture,Current
1044,45,5,Cascade Platinum Plus,Standard Store Fixture,Current
1048,257,41,Cascade Platinum Plus,Standard Store Fixture,Current
1051,71,46,Cascade Platinum Plus,Standard Store Fixture,Current
1052,11,14,Cascade Platinum Plus,Standard Store Fixture,Current
1053,242,41,Cascade Platinum Plus,Standard Store Fixture,Current
1054,411,47,Cascade Platinum Plus,Standard Store Fixture,Current
1055,583,5,Cascade Platinum Plus,Standard Store Fixture,Current
1056,353,44,Cascade Platinum Plus,Standard Store Fixture,Current
1057,10,14,Cascade Platinum Plus,Standard Store Fixture,Current
1058,388,54,Cascade Platinum Plus,Standard Store Fixture,Current
1059,138,14,Cascade Platinum Plus,Standard Store Fixture,Current
1060,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
1061,28,3,Cascade Platinum Plus,Standard Store Fixture,Current
1062,63,6,Cascade Platinum Plus,Standard Store Fixture,Current
1063,7,14,Cascade Platinum Plus,Standard Store Fixture,Current
1064,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
1065,325,42,Cascade Platinum Plus,Standard Store Fixture,Current
1066,143,13,Cascade Platinum Plus,Standard Store Fixture,Current
1068,92,9,Cascade Platinum Plus,Standard Store Fixture,Current
1069,138,14,Cascade Platinum Plus,Standard Store Fixture,Current
1070,18,2,Cascade Platinum Plus,Standard Store Fixture,Current
1071,341,25,Cascade Platinum Plus,Standard Store Fixture,Current
1073,81,5,Cascade Platinum Plus,Standard Store Fixture,Current
1074,136,12,Cascade Platinum Plus,Standard Store Fixture,Current
1075,149,12,Cascade Platinum Plus,Standard Store Fixture,Current
1076,32,3,Cascade Platinum Plus,Standard Store Fixture,Current
1077,97,3,Cascade Platinum Plus,Standard Store Fixture,Current
1079,94,3,Cascade Platinum Plus,Standard Store Fixture,Current
1080,124,4,Cascade Platinum Plus,Standard Store Fixture,Current
1081,93,3,Cascade Platinum Plus,Standard Store Fixture,Current
1082,98,3,Cascade Platinum Plus,Standard Store Fixture,Current
1083,101,3,Cascade Platinum Plus,Standard Store Fixture,Current
1084,91,9,Cascade Platinum Plus,Standard Store Fixture,Current
1085,104,9,Cascade Platinum Plus,Standard Store Fixture,Current
1087,107,9,Cascade Platinum Plus,Standard Store Fixture,Current
1088,143,13,Cascade Platinum Plus,Standard Store Fixture,Current
1089,119,2,Cascade Platinum Plus,Standard Store Fixture,Current
1090,101,3,Cascade Platinum Plus,Standard Store Fixture,Current
1091,7,14,Cascade Platinum Plus,Standard Store Fixture,Current
1093,246,21,Cascade Platinum Plus,Standard Store Fixture,Current
1094,361,40,Cascade Platinum Plus,Standard Store Fixture,Current
1095,388,54,Cascade Platinum Plus,Standard Store Fixture,Current
1096,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
1097,309,26,Cascade Platinum Plus,Standard Store Fixture,Current
1098,84,6,Cascade Platinum Plus,Standard Store Fixture,Current
1100,137,12,Cascade Platinum Plus,Standard Store Fixture,Current
1101,8,14,Cascade Platinum Plus,Standard Store Fixture,Current
1103,59,6,Cascade Platinum Plus,Standard Store Fixture,Current
1104,104,9,Cascade Platinum Plus,Standard Store Fixture,Current
1105,326,42,Cascade Platinum Plus,Standard Store Fixture,Current
1106,141,13,Cascade Platinum Plus,Standard Store Fixture,Current
1107,134,13,Cascade Platinum Plus,Standard Store Fixture,Current
1108,135,42,Cascade Platinum Plus,Standard Store Fixture,Current
1109,135,42,Cascade Platinum Plus,Standard Store Fixture,Current
1110,135,42,Cascade Platinum Plus,Standard Store Fixture,Current
1111,21,2,Cascade Platinum Plus,Standard Store Fixture,Current
1112,16,3,Cascade Platinum Plus,Standard Store Fixture,Current
1113,258,41,Cascade Platinum Plus,Standard Store Fixture,Current
1114,328,42,Cascade Platinum Plus,Standard Store Fixture,Current
1115,147,12,Cascade Platinum Plus,Standard Store Fixture,Current
1116,349,44,Cascade Platinum Plus,Standard Store Fixture,Current
1117,51,5,Cascade Platinum Plus,Standard Store Fixture,Current
1118,55,5,Cascade Platinum Plus,Standard Store Fixture,Current
1120,360,40,Cascade Platinum Plus,Standard Store Fixture,Current
1121,21,2,Cascade Platinum Plus,Standard Store Fixture,Current
1122,18,2,Cascade Platinum Plus,Standard Store Fixture,Current
1123,35,2,Cascade Platinum Plus,Standard Store Fixture,Current
1124,137,12,Cascade Platinum Plus,Standard Store Fixture,Current
1125,278,25,Cascade Platinum Plus,Standard Store Fixture,Current
1126,506,6,Cascade Platinum Plus,Standard Store Fixture,Current
1128,134,13,Cascade Platinum Plus,Standard Store Fixture,Current
1129,82,5,Cascade Platinum Plus,Standard Store Fixture,Current
1130,39,2,Cascade Platinum Plus,Standard Store Fixture,Current
1131,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
1132,298,26,Cascade Platinum Plus,Standard Store Fixture,Current
1133,309,26,Cascade Platinum Plus,Standard Store Fixture,Current
1134,7,14,Cascade Platinum Plus,Standard Store Fixture,Current
1135,38,4,Cascade Platinum Plus,Standard Store Fixture,Current
1136,131,13,Cascade Platinum Plus,Standard Store Fixture,Current
1137,60,6,Cascade Platinum Plus,Standard Store Fixture,Current
1138,441,53,Cascade Platinum Plus,Standard Store Fixture,Current
1139,259,41,Cascade Platinum Plus,Standard Store Fixture,Current
1140,259,41,Cascade Platinum Plus,Standard Store Fixture,Current
1141,249,25,Cascade Platinum Plus,Standard Store Fixture,Current
1142,243,25,Cascade Platinum Plus,Standard Store Fixture,Current
1143,30,3,Cascade Platinum Plus,Standard Store Fixture,Current
1144,42,4,Cascade Platinum Plus,Standard Store Fixture,Current
1146,36,4,Cascade Platinum Plus,Standard Store Fixture,Current
1147,328,42,Cascade Platinum Plus,Standard Store Fixture,Current
1148,349,44,Cascade Platinum Plus,Standard Store Fixture,Current
1149,367,46,Cascade Platinum Plus,Standard Store Fixture,Current
1150,85,6,Cascade Platinum Plus,Standard Store Fixture,Current
1151,362,40,Cascade Platinum Plus,Standard Store Fixture,Current
1152,426,52,Cascade Platinum Plus,Standard Store Fixture,Current
1153,32,3,Cascade Platinum Plus,Standard Store Fixture,Current
1154,506,6,Cascade Platinum Plus,Standard Store Fixture,Current
1155,310,26,Cascade Platinum Plus,Standard Store Fixture,Current
1156,306,4,Cascade Platinum Plus,Standard Store Fixture,Current
1157,243,25,Cascade Platinum Plus,Standard Store Fixture,Current
1159,123,2,Cascade Platinum Plus,Standard Store Fixture,Current
1160,243,25,Cascade Platinum Plus,Standard Store Fixture,Current
1161,339,40,Cascade Platinum Plus,Standard Store Fixture,Current
1162,580,25,Cascade Platinum Plus,Standard Store Fixture,Current
1164,41,4,Cascade Platinum Plus,Standard Store Fixture,Current
1165,256,41,Cascade Platinum Plus,Standard Store Fixture,Current
1166,300,26,Cascade Platinum Plus,Standard Store Fixture,Current
1167,435,53,Cascade Platinum Plus,Standard Store Fixture,Current
1168,141,13,Cascade Platinum Plus,Standard Store Fixture,Current
1169,127,42,Cascade Platinum Plus,Standard Store Fixture,Current
1170,256,41,Cascade Platinum Plus,Standard Store Fixture,Current
1171,115,9,Cascade Platinum Plus,Standard Store Fixture,Current
1172,98,3,Cascade Platinum Plus,Standard Store Fixture,Current
1173,98,3,Cascade Platinum Plus,Standard Store Fixture,Current
1174,14,14,Cascade Platinum Plus,Standard Store Fixture,Current
1176,441,53,Cascade Platinum Plus,Standard Store Fixture,Current
1177,340,40,Cascade Platinum Plus,Standard Store Fixture,Current
1179,294,2,Cascade Platinum Plus,Standard Store Fixture,Current
1180,243,25,Cascade Platinum Plus,Standard Store Fixture,Current
1181,23,2,Cascade Platinum Plus,Standard Store Fixture,Current
1182,94,3,Cascade Platinum Plus,Standard Store Fixture,Current
1183,41,4,Cascade Platinum Plus,Standard Store Fixture,Current
1184,20,2,Cascade Platinum Plus,Standard Store Fixture,Current
1185,83,5,Cascade Platinum Plus,Standard Store Fixture,Current
1186,60,6,Cascade Platinum Plus,Standard Store Fixture,Current
1187,410,44,Cascade Platinum Plus,Standard Store Fixture,Current
1189,258,41,Cascade Platinum Plus,Standard Store Fixture,Current
1190,257,41,Cascade Platinum Plus,Standard Store Fixture,Current
1191,296,26,Cascade Platinum Plus,Standard Store Fixture,Current
1192,141,13,Cascade Platinum Plus,Standard Store Fixture,Current
1193,135,42,Cascade Platinum Plus,Standard Store Fixture,Current
1194,122,2,Cascade Platinum Plus,Standard Store Fixture,Current
1195,143,13,Cascade Platinum Plus,Standard Store Fixture,Current
1197,301,26,Cascade Platinum Plus,Standard Store Fixture,Current
1198,506,6,Cascade Platinum Plus,Standard Store Fixture,Current
1199,388,54,Cascade Platinum Plus,Standard Store Fixture,Current
1200,391,54,Cascade Platinum Plus,Standard Store Fixture,Current
1201,3,14,Cascade Platinum Plus,Standard Store Fixture,Current
1202,438,53,Cascade Platinum Plus,Standard Store Fixture,Current
1203,116,9,Cascade Platinum Plus,Standard Store Fixture,Current
1204,66,13,Cascade Platinum Plus,Standard Store Fixture,Current
1205,101,3,Cascade Platinum Plus,Standard Store Fixture,Current
1207,15,14,Cascade Platinum Plus,Standard Store Fixture,Current
1209,305,4,Cascade Platinum Plus,Standard Store Fixture,Current
1212,1,14,Cascade Platinum Plus,Standard Store Fixture,Current
1213,104,9,Cascade Platinum Plus,Standard Store Fixture,Current
1214,406,47,Cascade Platinum Plus,Standard Store Fixture,Current
1215,120,2,Cascade Platinum Plus,Standard Store Fixture,Current
1216,53,5,Cascade Platinum Plus,Standard Store Fixture,Current
1217,294,2,Cascade Platinum Plus,Standard Store Fixture,Current
1218,366,46,Cascade Platinum Plus,Standard Store Fixture,Current
1219,101,3,Cascade Platinum Plus,Standard Store Fixture,Current
1220,90,9,Cascade Platinum Plus,Standard Store Fixture,Current
1221,409,44,Cascade Platinum Plus,Standard Store Fixture,Current
1222,14,14,Cascade Platinum Plus,Standard Store Fixture,Current
1223,97,3,Cascade Platinum Plus,Standard Store Fixture,Current
1224,14,14,Cascade Platinum Plus,Standard Store Fixture,Current
1226,149,12,Cascade Platinum Plus,Standard Store Fixture,Current
1227,30,3,Cascade Platinum Plus,Standard Store Fixture,Current
1228,269,25,Cascade Platinum Plus,Standard Store Fixture,Current
1230,364,46,Cascade Platinum Plus,Standard Store Fixture,Current
1231,379,54,Cascade Platinum Plus,Standard Store Fixture,Current
1232,81,5,Cascade Platinum Plus,Standard Store Fixture,Current
1233,258,41,Cascade Platinum Plus,Standard Store Fixture,Current
1234,257,41,Cascade Platinum Plus,Standard Store Fixture,Current
1235,86,6,Cascade Platinum Plus,Standard Store Fixture,Current
1236,302,26,Cascade Platinum Plus,Standard Store Fixture,Current
1237,299,26,Cascade Platinum Plus,Standard Store Fixture,Current
1238,310,26,Cascade Platinum Plus,Standard Store Fixture,Current
1239,217,21,Cascade Platinum Plus,Standard Store Fixture,Current
1240,367,46,Cascade Platinum Plus,Standard Store Fixture,Current
1241,418,52,Cascade Platinum Plus,Standard Store Fixture,Current
1242,294,2,Cascade Platinum Plus,Standard Store Fixture,Current
1243,312,75,Cascade Platinum Plus,Standard Store Fixture,Current
1244,35,2,Cascade Platinum Plus,Standard Store Fixture,Current
1245,114,9,Cascade Platinum Plus,Standard Store Fixture,Current
1247,258,41,Cascade Platinum Plus,Standard Store Fixture,Current
1248,144,12,Cascade Platinum Plus,Standard Store Fixture,Current
1249,74,5,Cascade Platinum Plus,Standard Store Fixture,Current
1252,380,54,Cascade Platinum Plus,Standard Store Fixture,Current
1255,309,26,Cascade Platinum Plus,Standard Store Fixture,Current
1256,266,25,Cascade Platinum Plus,Standard Store Fixture,Current
1257,74,5,Cascade Platinum Plus,Standard Store Fixture,Current
1259,258,41,Cascade Platinum Plus,Standard Store Fixture,Current
1260,143,13,Cascade Platinum Plus,Standard Store Fixture,Current
1261,310,26,Cascade Platinum Plus,Standard Store Fixture,Current
1263,254,41,Cascade Platinum Plus,Standard Store Fixture,Current
1264,222,21,Cascade Platinum Plus,Standard Store Fixture,Current
1265,340,40,Cascade Platinum Plus,Standard Store Fixture,Current
1266,130,13,Cascade Platinum Plus,Standard Store Fixture,Current
1267,441,53,Cascade Platinum Plus,Standard Store Fixture,Current
1268,300,26,Cascade Platinum Plus,Standard Store Fixture,Current
1270,39,2,Cascade Platinum Plus,Standard Store Fixture,Current
1271,138,14,Cascade Platinum Plus,Standard Store Fixture,Current
1272,74,5,Cascade Platinum Plus,Standard Store Fixture,Current
1273,389,54,Cascade Platinum Plus,Standard Store Fixture,Current
1274,441,53,Cascade Platinum Plus,Standard Store Fixture,Current
1275,482,25,Cascade Platinum Plus,Standard Store Fixture,Current
1276,444,53,Cascade Platinum Plus,Standard Store Fixture,Current
1277,438,53,Cascade Platinum Plus,Standard Store Fixture,Current
1279,59,6,Cascade Platinum Plus,Standard Store Fixture,Current
1280,388,54,Cascade Platinum Plus,Standard Store Fixture,Current
1281,42,4,Cascade Platinum Plus,Standard Store Fixture,Current
1282,407,47,Cascade Platinum Plus,Standard Store Fixture,Current
1283,93,3,Cascade Platinum Plus,Standard Store Fixture,Current
1284,16,3,Cascade Platinum Plus,Standard Store Fixture,Current
1285,418,52,Cascade Platinum Plus,Standard Store Fixture,Current
1286,41,4,Cascade Platinum Plus,Standard Store Fixture,Current
1287,296,26,Cascade Platinum Plus,Standard Store Fixture,Current
1289,221,21,Cascade Platinum Plus,Standard Store Fixture,Current
1290,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
1291,367,46,Cascade Platinum Plus,Standard Store Fixture,Current
1292,312,75,Cascade Platinum Plus,Standard Store Fixture,Current
1293,30,3,Cascade Platinum Plus,Standard Store Fixture,Current
1294,247,21,Cascade Platinum Plus,Standard Store Fixture,Current
1295,350,44,Cascade Platinum Plus,Standard Store Fixture,Current
1296,569,6,Cascade Platinum Plus,Standard Store Fixture,Current
1297,93,3,Cascade Platinum Plus,Standard Store Fixture,Current
1298,302,26,Cascade Platinum Plus,Standard Store Fixture,Current
1299,364,46,Cascade Platinum Plus,Standard Store Fixture,Current
1300,302,26,Cascade Platinum Plus,Standard Store Fixture,Current
1302,311,20,Cascade Platinum Plus,Standard Store Fixture,Current
1303,81,5,Cascade Platinum Plus,Standard Store Fixture,Current
1304,247,21,Cascade Platinum Plus,Standard Store Fixture,Current
1305,441,53,Cascade Platinum Plus,Standard Store Fixture,Current
1306,387,46,Cascade Platinum Plus,Standard Store Fixture,Current
1307,262,25,Cascade Platinum Plus,Standard Store Fixture,Current
1308,380,54,Cascade Platinum Plus,Standard Store Fixture,Current
1309,312,75,Cascade Platinum Plus,Standard Store Fixture,Current
1310,251,25,Cascade Platinum Plus,Standard Store Fixture,Current
1311,16,3,Cascade Platinum Plus,Standard Store Fixture,Current
1312,310,26,Cascade Platinum Plus,Standard Store Fixture,Current
1313,77,6,Cascade Platinum Plus,Standard Store Fixture,Current
1314,24,2,Cascade Platinum Plus,Standard Store Fixture,Current
1316,439,53,Cascade Platinum Plus,Standard Store Fixture,Current
1317,294,2,Cascade Platinum Plus,Standard Store Fixture,Current
1318,122,2,Cascade Platinum Plus,Standard Store Fixture,Current
1319,122,2,Cascade Platinum Plus,Standard Store Fixture,Current
1320,122,2,Cascade Platinum Plus,Standard Store Fixture,Current
1321,299,26,Cascade Platinum Plus,Standard Store Fixture,Current
1322,308,26,Cascade Platinum Plus,Standard Store Fixture,Current
1323,278,25,Cascade Platinum Plus,Standard Store Fixture,Current
1324,366,46,Cascade Platinum Plus,Standard Store Fixture,Current
1325,366,46,Cascade Platinum Plus,Standard Store Fixture,Current
1326,429,47,Cascade Platinum Plus,Standard Store Fixture,Current
1327,243,25,Cascade Platinum Plus,Standard Store Fixture,Current
1328,364,46,Cascade Platinum Plus,Standard Store Fixture,Current
1329,247,21,Cascade Platinum Plus,Standard Store Fixture,Current
1330,222,21,Cascade Platinum Plus,Standard Store Fixture,Current
1331,223,21,Cascade Platinum Plus,Standard Store Fixture,Current
1332,426,52,Cascade Platinum Plus,Standard Store Fixture,Current
1333,222,21,Cascade Platinum Plus,Standard Store Fixture,Current
1334,372,46,Cascade Platinum Plus,Standard Store Fixture,Current
1335,315,75,Cascade Platinum Plus,Standard Store Fixture,Current
1336,311,20,Cascade Platinum Plus,Standard Store Fixture,Current
1337,304,4,Cascade Platinum Plus,Standard Store Fixture,Current
1338,16,3,Cascade Platinum Plus,Standard Store Fixture,Current
1339,41,4,Cascade Platinum Plus,Standard Store Fixture,Current
1340,20,2,Cascade Platinum Plus,Standard Store Fixture,Current
1341,254,41,Cascade Platinum Plus,Standard Store Fixture,Current
1342,128,13,Cascade Platinum Plus,Standard Store Fixture,Current
1344,315,75,Cascade Platinum Plus,Standard Store Fixture,Current
1345,314,75,Cascade Platinum Plus,Standard Store Fixture,Current
1346,143,13,Cascade Platinum Plus,Standard Store Fixture,Current
1347,87,6,Cascade Platinum Plus,Standard Store Fixture,Current
1348,300,26,Cascade Platinum Plus,Standard Store Fixture,Current
1349,109,9,Cascade Platinum Plus,Standard Store Fixture,Current
1350,315,75,Cascade Platinum Plus,Standard Store Fixture,Current
1351,317,20,Cascade Platinum Plus,Standard Store Fixture,Current
1352,300,26,Cascade Platinum Plus,Standard Store Fixture,Current
1353,128,13,Cascade Platinum Plus,Standard Store Fixture,Current
1354,301,26,Cascade Platinum Plus,Standard Store Fixture,Current
1355,302,26,Cascade Platinum Plus,Standard Store Fixture,Current
1356,251,25,Cascade Platinum Plus,Standard Store Fixture,Current
1357,387,46,Cascade Platinum Plus,Standard Store Fixture,Current
1358,36,4,Cascade Platinum Plus,Standard Store Fixture,Current
1359,36,4,Cascade Platinum Plus,Standard Store Fixture,Current
1360,317,20,Cascade Platinum Plus,Standard Store Fixture,Current
1361,426,52,Cascade Platinum Plus,Standard Store Fixture,Current
1362,15,14,Cascade Platinum Plus,Standard Store Fixture,Current
1363,21,2,Cascade Platinum Plus,Standard Store Fixture,Current
1364,365,57,Cascade Platinum Plus,Standard Store Fixture,Current
1365,436,53,Cascade Platinum Plus,Standard Store Fixture,Current
1366,440,53,Cascade Platinum Plus,Standard Store Fixture,Current
1367,32,3,Cascade Platinum Plus,Standard Store Fixture,Current
1368,218,21,Cascade Platinum Plus,Standard Store Fixture,Current
1369,364,46,Cascade Platinum Plus,Standard Store Fixture,Current
1370,365,57,Cascade Platinum Plus,Standard Store Fixture,Current
1371,580,25,Cascade Platinum Plus,Standard Store Fixture,Current
1372,299,26,Cascade Platinum Plus,Standard Store Fixture,Current
