Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
7,Dept 82,BIC 5pk Classic Lighter PDQ,Full Endcap,1,23,
7,Dept 92,30Z MIR WHP,Half Stack,1,23,
7,Dept 92,HLLMNNS MAYO 30OZ,Full Stack,1,23,Item replacement - same product but 36oz at an extra value.
7,Dept 92,KRAFT HEINZ MIXED GR,Full Stack,1,23,
8,Dept 08,"Vibrant Life 2.5 Waterer, 36 units",Full Endcap,1,23,
8,Dept 13,Downy Laundry Beads 5.7oz 20 units,SK,1,23,
8,Dept 14,Foil Red Blue,Half Stack,1,23,
8,Dept 82,60ct TWANG BEER SALT SIDE KICK,Sidekick,1,23,
8,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
8,Dept 95,96CS MOD 60Z KAJ MIXED MOD 384 CT,Full Stack,1,23,
8,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
9,Dept 03,KINDERMAT 1IN - 12 UNITS,Full Endcap,2,23,
9,Dept 13,Downy Laundry Beads 5.7oz 20 units,SK,1,23,
9,Dept 23,Licensed Beer Straw Hats 48pcs,Full Endcap,1,23,
9,Dept 40,EOS 56PC,Sidekick,2,23,
9,Dept 46,"EQ 30ct non-metal elastic, 144 pc",Sidekick,1,23,
9,Dept 46,"EQ Salon Files & Emery Boards, 128 PC",Sidekick,1,23,
9,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,23,
10,Dept 03,KINDERMAT 1IN - 12 UNITS,Full Endcap,2,23,
10,Dept 03,KINDERMAT 2IN- 12 UNITS,Full Endcap,2,23,
10,Dept 13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,2,23,
10,Dept 13,Clorox Toilet Bowl Cleaner Manual Rain Clean 115x2,Half Stack,2,23,
10,Dept 13,Dawn PW/EZ Half Pallet,Half Stack,1,23,
10,Dept 13,Suavitel Base 105oz Shipper,Full Stack,1,23,
10,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
10,Dept 46,"EQ Nail Polish Remover 6oz, 4 Endcap Displays",Full Endcap,1,23,
10,Dept 74,"MS 18PK HNGR BRORG, 180pcs",Full Stack,1,23,
10,Dept 74,"MS 18PK HNGR CARGRN, 180pcs",Full Stack,1,23,
10,Dept 92,30Z MIR WHP,Half Stack,1,23,
10,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,23,
10,Dept 93,GV 8LB B/S BRST,Bunker,1,23,
10,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,2,23,
10,Dept 95,GMI 16ct Cereal Bars 1/2 Pallet,Half Stack,1,23,
10,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
11,Dept 02,EOS 24pc Body Lotion,Sidekick,1,23,
11,Dept 02,"Gold Bond Healing, 32pcs",Sidekick,1,23,
11,Dept 03,KINDERMAT 2IN- 12 UNITS,Full Endcap,1,23,
11,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Dump Bin,1,23,
11,Dept 08,PetArmor Plus Flea Tick 15ct,Full Endcap,1,23,
11,Dept 14,"IMUSA 8 CUP Rice Cooker, 20 units",Full Endcap,1,23,
11,Dept 20,"$10 Beach Towel 2pk, 256",Dump Bin,1,23,
11,Dept 31,576PC $3.50 SUNGLASSES,Full Stack,1,23,
11,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,23,
11,Dept 40,EOS 48PC SK,Sidekick,2,23,
11,Dept 46,"EQ Continuous Spray Water Bottle, 32 pc",Sidekick,2,23,
11,Dept 46,"EQ Salon Files & Emery Boards, 128 PC",Sidekick,2,23,
11,Dept 46,"Equate Super Lice Kit, 4.05 fl oz, 45pc/tray",4-way,1,23,
11,Dept 46,Garnier 36PC Fructis Personal Size S&C PDQ,PDQ,1,23,
11,Dept 46,MAYBELLINE Mascara,Sidekick,1,23,
11,Dept 46,"Suave Hair Styling, 24pc",Sidekick,1,23,
11,Dept 56,"Spectracide Bag-a-Bug Japanese Beetle Trap, Dual L",Sidekick,1,23,
11,Dept 74,"MS 18PK HNGR RYLSPC, 180pcs",Full Stack,1,23,
11,Dept 74,"MS 18PK HNGR SCBDYW, 180pcs",Full Stack,1,23,
11,Dept 82,60ct TWANG BEER SALT SIDE KICK,Sidekick,2,23,
11,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,23,
11,Dept 92,TACO BELL MIX HPAL 624CT (feature has multi price,Half Stack,1,23,
11,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
12,Dept 03,KINDERMAT 2IN- 12 UNITS,Full Endcap,2,23,
12,Dept 09,Gatorade Rookie Bottles Shipper 24 pieces,Sidekick,2,23,
12,Dept 11,Lasko OPP White Box Fan,Full Stack,1,23,
12,Dept 13,Dawn PW/EZ Half Pallet,Half Stack,1,23,
12,Dept 13,Raid FIK/W&H 32ct,Full Endcap,2,23,
12,Dept 17,"MS Shag 36""x56"" Rug EC - 36 pc",Full Endcap,1,23,Cancel - increase cost /retail due to tariffs.
12,Dept 20,334pc MS Clear Shower Liner and O-Ring,Half Stack,1,23,
12,Dept 22,Essential Cooling Body Pillows 3colors,Dump Bin,2,23,
12,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,23,May delivery - delayed 5 days
12,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,2,23,
12,Dept 46,"EQ 30ct non-metal elastic, 144 pc",Sidekick,2,23,
12,Dept 46,"EQ Salon Files & Emery Boards, 128 PC",Sidekick,2,23,
12,Dept 82,60ct TWANG BEER SALT SIDE KICK,Sidekick,2,23,
12,Dept 92,30Z MIR WHP,Half Stack,1,23,
12,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells",Full Stack,2,23,
12,Dept 92,MULTI SAUCE 4-SIDED,Full Stack,2,23,
12,Dept 92,TACO BELL MIX HPAL 624CT (feature has multi price,Half Stack,2,23,
12,Dept 93,GV 8LB B/S BRST,Bunker,2,23,
13,Dept 08,"Vibrant Life 2.5 Waterer, 36 units",Full Endcap,1,23,
13,Dept 09,"Lifoam 24can Styrofoam Envirocooler, 64pcs",Full Stack,2,23,
13,Dept 22,Essential Cooling Body Pillows 3colors,Dump Bin,1,23,
13,Dept 46,"EQ Nail Polish Remover 6oz, 4 Endcap Displays",Full Endcap,1,23,
13,Dept 46,"Equate Super Lice Kit, 4.05 fl oz, 45pc/tray",4-way,1,23,
13,Dept 92,30Z MIR WHP,Half Stack,1,23,
13,Dept 92,KRAFT HEINZ MIXED GR,Full Stack,1,23,
13,Dept 93,GV 8LB B/S BRST,Bunker,1,23,
13,Dept 95,96CS MOD 60Z KAJ MIXED MOD 384 CT,Full Stack,2,23,
14,Dept 02,EOS 24pc Body Lotion,Sidekick,2,23,
14,Dept 02,EQ Mens 5BLD DISP Razor PDQ,4-way,1,23,
14,Dept 03,KINDERMAT 2IN- 12 UNITS,Full Endcap,2,23,
14,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Dump Bin,1,23,
14,Dept 09,Colour Flames Sidekick,Sidekick,1,23,
14,Dept 09,"Ozark Trail OPP Chair - Black, 36 units",Half Stack,2,23,
14,Dept 11,Lasko OPP White Box Fan,Full Stack,1,23,
14,Dept 13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,23,
14,Dept 14,Foil Red Blue,Half Stack,1,23,
14,Dept 20,"$10 Beach Towel 2pk, 256",Dump Bin,1,23,
14,Dept 20,Bath Towel Bundle 50,Full Endcap,1,23,
14,Dept 20,BHG Beach Blanket 64,Dump Bin,1,23,
14,Dept 22,Essential Cooling Body Pillows 3colors,Dump Bin,1,23,
14,Dept 22,Licensed Embossed Throw/80 Units,Full Endcap,1,23,
14,Dept 22,MS 14/17pc Mega BTC BIAB Set,Full Endcap,1,23,
14,Dept 22,"MS 7pc BIAB with Reusable tote, 40 units",PDQ,1,23,
14,Dept 24,Hanes Kids 328pc $5 Underwear,Half Stack,1,23,
14,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
14,Dept 46,"EQ Everyday Dandruff Shampoo, 28.2fl Assortment",Full Endcap,1,23,
14,Dept 46,"EQ Salon Files & Emery Boards, 128 PC",Sidekick,1,23,
14,Dept 46,"Equate Super Lice Kit, 4.05 fl oz, 45pc/tray",4-way,1,23,
14,Dept 46,MAYBELLINE Mascara,Sidekick,1,23,
14,Dept 46,"Suave Hair Styling, 24pc",Sidekick,1,23,
14,Dept 67,Blue Partyware EC mix 65CT,PDQ,1,23,
14,Dept 67,Red Partyware EC mix 65CT,PDQ,1,23,
14,Dept 71,DISNEY STITCH COMPRESSED CHAIR 18,Full Endcap,1,23,
14,Dept 92,30Z MIR WHP,Half Stack,1,23,
14,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells",Full Stack,1,23,
14,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,23,
14,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,23,
14,Dept 92,KRAFT HEINZ MIXED GR,Full Stack,1,23,
14,Dept 95,96CS MOD 60Z KAJ MIXED MOD 384 CT,Full Stack,1,23,
14,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
15,Dept 02,EQ Mens 5BLD DISP Razor PDQ,4-way,1,23,
15,Dept 05,Crosley Powell 7-in-1 Record Player - AQUA (2),Half Endcap,1,23,
15,Dept 05,Crosley Powell 7-in-1 Record Player RED (2),Half Endcap,1,23,
15,Dept 08,PetArmor Plus Flea Tick 15ct,Full Endcap,2,23,
15,Dept 08,"Vibrant Life 2.5 Waterer, 36 units",Full Endcap,1,23,
15,Dept 09,14ft Trampoline 6PC,Full Stack,1,23,
15,Dept 09,Colour Flames Sidekick,Sidekick,2,23,
15,Dept 09,"Ozark Trail 10x10 Staight Leg Canopy, 12 units",Half Stack,1,23,
15,Dept 09,"Ozark Trail OPP Chair - Black, 36 units",Half Stack,1,23,
15,Dept 13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,23,
15,Dept 13,Raid FIK/W&H 32ct,Full Endcap,1,23,
15,Dept 14,Foil Red Blue,Half Stack,1,23,
15,Dept 17,"MS Shag 36""x56"" Rug EC - 36 pc",Full Endcap,1,23,Cancel - increase cost /retail due to tariffs.
15,Dept 20,18pk washcloths 216,Full Endcap,1,23,
15,Dept 22,Essential Cooling Body Pillows 3colors,Dump Bin,1,23,
15,Dept 22,"MS 7pc BIAB with Reusable tote, 40 units",PDQ,1,23,
15,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,23,May delivery - delayed 5 days
15,Dept 29,Reebok Seamless Women's 6pk  Underwear -  144 pcs,Half Stack,1,23,
15,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
15,Dept 46,"EQ Nail Polish Remover 6oz, 4 Endcap Displays",Full Endcap,1,23,
15,Dept 46,"Equate Super Lice Kit, 4.05 fl oz, 45pc/tray",4-way,1,23,
15,Dept 46,Garnier 36PC Fructis Personal Size S&C PDQ,PDQ,1,23,
15,Dept 56,"Spectracide Bag-a-Bug Japanese Beetle Trap, Dual L",Sidekick,1,23,
15,Dept 71,DISNEY STITCH COMPRESSED CHAIR 18,Full Endcap,1,23,
15,Dept 71,"MS 6"" Memory Foam Mattress, Twin, Medium Firm",Full Endcap,1,23,
15,Dept 71,MS Swivel Chair Olive,Full Stack,1,23,Cancel - packaging issues
15,Dept 74,"MS 18PK HNGR DRKGRP, 180pcs",Full Stack,1,23,
15,Dept 74,"MS 18PK HNGR RYLSPC, 180pcs",Full Stack,1,23,
15,Dept 74,"MS 18PK HNGR SLVHAI, 180pcs",Full Stack,1,23,
15,Dept 74,"MS 18PK HNGR VICBLU, 180pcs",Full Stack,1,23,
15,Dept 92,30Z MIR WHP,Half Stack,1,23,
15,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells",Full Stack,1,23,
15,Dept 92,Ben RR Vty 384Ct Half Pal Display,Half Stack,1,23,
15,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,23,
15,Dept 92,HLLMNNS MAYO 30OZ,Full Stack,1,23,Item replacement - same product but 36oz at an extra value.
15,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,23,
15,Dept 92,KRAFT HEINZ MIXED GR,Full Stack,1,23,
15,Dept 92,"Malt-O-Meal Bagged Cereal, 140 ct",Full Stack,1,23,
15,Dept 92,TACO BELL MIX HPAL 624CT (feature has multi price,Half Stack,2,23,
15,Dept 93,GV 8LB B/S BRST,Bunker,1,23,
15,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
15,Dept 95,96CS MOD 60Z KAJ MIXED MOD 384 CT,Full Stack,1,23,
15,Dept 95,Fruit Shapes 22ct w/ Mott’s,Half Stack,1,23,
15,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
15,Dept 95,Pringles 12ct Snackstack - 96 Units,Half Stack,1,23,
15,Dept 95,RKT 8CT 1/2 MOD,Half Stack,1,23,
15,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,23,
16,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Dump Bin,1,23,
16,Dept 09,14ft Trampoline 6PC,Full Stack,1,23,
16,Dept 13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,2,23,
16,Dept 13,Dawn PW/EZ Half Pallet,Half Stack,1,23,
16,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,23,May delivery - delayed 5 days
16,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
16,Dept 74,"MS 18PK HNGR SLVHAI, 180pcs",Full Stack,2,23,
16,Dept 92,HLLMNNS MAYO 30OZ,Full Stack,1,23,Item replacement - same product but 36oz at an extra value.
16,Dept 92,KRAFT HEINZ MIXED GR,Full Stack,1,23,
16,Dept 92,"Malt-O-Meal Bagged Cereal, 140 ct",Full Stack,1,23,
16,Dept 93,GV 8LB B/S BRST,Bunker,1,23,
16,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
16,Dept 95,96CS MOD 60Z KAJ MIXED MOD 384 CT,Full Stack,1,23,
16,Dept 95,Fruit Shapes 22ct w/ Mott’s,Half Stack,1,23,
16,Dept 95,GMI 16ct Cereal Bars,Half Stack,1,23,
16,Dept 95,GMI Nature Valley Bulk,Half Stack,1,23,
16,Dept 95,Pringles 12ct Snackstack - 96 Units,Half Stack,2,23,
16,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,23,
17,Dept 23,Licensed Beer Straw Hats 48pcs,Full Endcap,1,23,
18,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
18,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
19,Dept 02,EQ Mens 5BLD DISP Razor PDQ,4-way,1,23,
19,Dept 05,Crosley Powell 7-in-1 Record Player - AQUA (2),Half Endcap,2,23,
19,Dept 05,Crosley Powell 7-in-1 Record Player RED (2),Half Endcap,2,23,
19,Dept 07,"Hot Wheels 5-Pack, 36pcs",Sidekick,1,23,
19,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Dump Bin,1,23,
19,Dept 09,14ft Trampoline 6PC,Full Stack,1,23,
19,Dept 09,"Athletic Works Beach Volleyballs, 60pcs",Full Endcap,1,23,
19,Dept 09,Colour Flames Sidekick,Sidekick,1,23,
19,Dept 09,"Ozark Trail OPP Chair - Black, 36 units",Half Stack,1,23,
19,Dept 11,Command Value Pack Endcap,Full Endcap,1,23,
19,Dept 13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,2,23,
19,Dept 13,Clorox Toilet Bowl Cleaner Manual Rain Clean 115x2,Half Stack,2,23,
19,Dept 13,Dawn PW/EZ Half Pallet,Half Stack,1,23,
19,Dept 13,Downy Laundry Beads 5.7oz 20 units,SK,1,23,
19,Dept 13,Swiffer Sweeper Starter Kit PDQ,Half Endcap,1,23,
19,Dept 13,TIDE SIMPLY 105oz/117oz 28 unit,Half Stack,1,23,
19,Dept 14,Foil Red Blue,Half Stack,2,23,
19,Dept 14,"IMUSA 8 CUP Rice Cooker, 20 units",Full Endcap,1,23,
19,Dept 17,MS $7 OPP Door Mirror,Half Stack,2,23,
19,Dept 20,"$10 Beach Towel 2pk, 256",Dump Bin,1,23,
19,Dept 20,18pk washcloths 216,Full Endcap,1,23,
19,Dept 22,Essential Cooling Body Pillows 3colors,Dump Bin,1,23,
19,Dept 22,Licensed Embossed Throw/80 Units,Full Endcap,1,23,
19,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
19,Dept 46,"EQ Continuous Spray Water Bottle, 32 pc",Sidekick,2,23,
19,Dept 46,"EQ Nail Polish Remover 6oz, 4 Endcap Displays",Full Endcap,1,23,
19,Dept 46,"EQ Salon Files & Emery Boards, 128 PC",Sidekick,1,23,
19,Dept 46,Garnier 36PC Fructis Personal Size S&C PDQ,PDQ,1,23,
19,Dept 46,Makeup Sponge 24pc,Sidekick,2,23,
19,Dept 67,Blue Partyware EC mix 65CT,PDQ,1,23,
19,Dept 67,Red Partyware EC mix 65CT,PDQ,1,23,
19,Dept 71,DISNEY STITCH COMPRESSED CHAIR 18,Full Endcap,1,23,
19,Dept 74,"Sterilite 3DR Med Cart, White and Blue",Full Stack,1,23,
19,Dept 82,60ct TWANG BEER SALT SIDE KICK,Sidekick,1,23,
19,Dept 82,Airbroom 40pc,Half Stack,1,23,
19,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells",Full Stack,1,23,
19,Dept 92,"BTS Quaker Protein Instant Oatmeal, 184 ct",Half Stack,1,23,
19,Dept 92,Coffeemate Kilo 35.5Oz 168 ct,Half Stack,2,23,
19,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,23,
19,Dept 92,HLLMNNS MAYO 30OZ,Full Stack,1,23,Item replacement - same product but 36oz at an extra value.
19,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,23,
19,Dept 92,KRAFT HEINZ MIXED GR,Full Stack,1,23,
19,Dept 92,"Malt-O-Meal Bagged Cereal, 140 ct",Full Stack,1,23,
19,Dept 92,MULTI SAUCE 4-SIDED,Full Stack,1,23,
19,Dept 92,TACO BELL MIX HPAL 624CT (feature has multi price,Half Stack,2,23,
19,Dept 93,GV 8LB B/S BRST,Bunker,1,23,
19,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
19,Dept 95,96CS MOD 60Z KAJ MIXED MOD 384 CT,Full Stack,2,23,
19,Dept 95,Gatorade 12oz 12pack,Full Stack,2,23,
19,Dept 95,Gatorade Zero Sugar 28oz,Full Stack,1,23,
19,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
19,Dept 95,Red Bull 12oz 4pk Summer LTO Half Pallet,Half Stack,2,23,
19,Dept 95,Red Bull 8oz 12 pack Innovation Half Pallet,Half Stack,2,23,
21,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Dump Bin,1,23,
21,Dept 11,Lasko OPP White Box Fan,Full Stack,1,23,
21,Dept 13,Dawn PW/EZ Half Pallet,Half Stack,1,23,
21,Dept 13,Raid FIK/W&H 32ct,Full Endcap,1,23,
21,Dept 14,Foil Red Blue,Half Stack,1,23,
21,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
21,Dept 46,"EQ Nail Polish Remover 6oz, 4 Endcap Displays",Full Endcap,1,23,
21,Dept 71,MS Swivel Chair Olive,Full Stack,1,23,Cancel - packaging issues
21,Dept 82,60ct TWANG BEER SALT SIDE KICK,Sidekick,1,23,
21,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,23,
21,Dept 95,42PK MOTTS NSA 20PK POUCH,Half Stack,1,23,
21,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
21,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
22,Dept 03,KINDERMAT 1IN - 12 UNITS,Full Endcap,1,23,
22,Dept 03,KINDERMAT 2IN- 12 UNITS,Full Endcap,1,23,
22,Dept 08,"Vibrant Life 2.5 Waterer, 36 units",Full Endcap,1,23,
22,Dept 09,14ft Trampoline 6PC,Full Stack,1,23,
22,Dept 09,"Lifoam 24can Styrofoam Envirocooler, 64pcs",Full Stack,2,23,
22,Dept 09,"Ozark Trail 10x10 Staight Leg Canopy, 12 units",Half Stack,4,23,
22,Dept 09,"Ozark Trail OPP Chair - Black, 36 units",Half Stack,2,23,
22,Dept 13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,4,23,
22,Dept 17,48pc OPP Floor Lamp,Full Endcap,1,23,
22,Dept 17,MS $7 OPP Door Mirror,Half Stack,2,23,
22,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
22,Dept 46,"EQ Everyday Dandruff Shampoo, 28.2fl Assortment",Full Endcap,1,23,
22,Dept 46,"EQ Nail Polish Remover 6oz, 4 Endcap Displays",Full Endcap,1,23,
22,Dept 71,"MS 6"" Memory Foam Mattress, Twin, Medium Firm",Full Endcap,3,23,
22,Dept 82,Airbroom 40pc,Half Stack,1,23,
22,Dept 92,30Z MIR WHP,Half Stack,1,23,
22,Dept 92,"BTS Cheerios Protein/Blended, 264 pc",Full Stack,1,23,
22,Dept 92,"Malt-O-Meal Bagged Cereal, 140 ct",Full Stack,1,23,
22,Dept 92,"Sweet Tooth Cereal, 258 pc",Full Stack,1,23,
22,Dept 93,GV 8LB B/S BRST,Bunker,2,23,
22,Dept 95,GMI 16ct Cereal Bars,Half Stack,1,23,
22,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,1,23,
22,Dept 95,"PRINGLE'S SHORT PALLET 364ct 126 Orig, 112 SCO",Half Stack,2,23,
22,Dept 95,RKT 8CT 1/2 MOD,Half Stack,1,23,
22,Dept 95,"Sprite and Takis Partnership Assortment, 166pcs",Full Endcap,1,23,
23,Dept 09,Coleman Tailgate Grill on Wheels,Full Stack,1,23,
23,Dept 14,"IMUSA 8 CUP Rice Cooker, 20 units",Full Endcap,1,23,
23,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
24,Dept 02,EQ Mens 5BLD DISP Razor PDQ,4-way,1,23,
24,Dept 02,"Gold Bond Healing, 32pcs",Sidekick,1,23,
24,Dept 09,"Lifoam 24can Styrofoam Envirocooler, 64pcs",Full Stack,1,23,
24,Dept 13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,2,23,
24,Dept 46,Garnier 36PC Fructis Personal Size S&C PDQ,PDQ,2,23,
24,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells",Full Stack,1,23,
24,Dept 92,KRAFT HEINZ MIXED GR,Full Stack,1,23,
24,Dept 95,96CS 60Z CS TRAY MIXED MOD 384 CT,Full Stack,1,23,
24,Dept 95,96CS MOD 60Z KAJ MIXED MOD 384 CT,Full Stack,1,23,
24,Dept 95,Hawaiian Punch 1 Gallon Variety 48 pc,Full Stack,2,23,
24,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,23,
25,Dept 08,PetArmor Plus Flea Tick 15ct,Full Endcap,2,23,
25,Dept 08,"Vibrant Life 2.5 Waterer, 36 units",Full Endcap,1,23,
25,Dept 09,Colour Flames Sidekick,Sidekick,1,23,
25,Dept 09,"Lifoam 24can Styrofoam Envirocooler, 64pcs",Full Stack,3,23,
25,Dept 09,"Ozark Trail OPP Chair - Black, 36 units",Half Stack,2,23,
25,Dept 13,Swiffer Sweeper Starter Kit PDQ,Half Endcap,1,23,
25,Dept 14,Foil Red Blue,Half Stack,2,23,
25,Dept 17,MS $7 OPP Door Mirror,Half Stack,2,23,
25,Dept 23,Men's Hanes 12 Pack Socks 96 piece,Half Stack,1,23,
25,Dept 40,Equate 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,23,
25,Dept 46,"EQ Nail Polish Remover 6oz, 4 Endcap Displays",Full Endcap,1,23,
25,Dept 46,"EQ Salon Files & Emery Boards, 128 PC",Sidekick,1,23,
25,Dept 46,Makeup Sponge 24pc,Sidekick,1,23,
25,Dept 56,"Spectracide Bag-a-Bug Japanese Beetle Trap, Dual L",Sidekick,1,23,
