4969,23,10/20/22,536450874173,https://www.fedex.com/fedextrack/?trknbr=536450874173
6314,23,10/20/22,279398743465,https://www.fedex.com/fedextrack/?trknbr=279398743465
6366,17,10/20/22,279409172320,https://www.fedex.com/fedextrack/?trknbr=279409172320
6366,6,10/20/22,279409172672,https://www.fedex.com/fedextrack/?trknbr=279409172672
4825,31,10/25/22,,
6867,19,10/25/22,,
4875,13,10/25/22,,
4999,12,10/25/22,,
6336,12,10/25/22,,
6652,5,10/25/22,,
4948,3,10/25/22,,
8202,1,10/25/22,,
6620,24,10/25/22,,
6528,19,10/25/22,,
6424,16,10/25/22,,
4836,15,10/25/22,,
6479,15,10/25/22,,
8136,11,10/25/22,,
4855,10,10/25/22,,
8196,9,10/25/22,,
4989,8,10/25/22,,
6426,8,10/25/22,,
6556,8,10/25/22,,
6655,6,10/25/22,,
4731,5,10/25/22,,
4802,5,10/25/22,,
4952,5,10/25/22,,
6431,4,10/25/22,,
8147,2,10/25/22,,
6518,1,10/25/22,,
4870,32,10/25/22,,
8197,17,10/25/22,,
8299,13,10/25/22,,
4947,3,10/25/22,,
6418,14,10/25/22,,
8180,8,10/25/22,,
8190,7,10/25/22,,
6421,5,10/25/22,,
6644,29,10/25/22,,
4109,19,10/25/22,,
6672,9,10/25/22,,
8104,35,10/25/22,,
6307,21,10/25/22,,
4972,47,10/25/22,,
6543,74,10/25/22,,
8177,36,10/25/22,,
6677,50,10/26/22,,
8126,43,10/26/22,,
6369,52,10/26/22,,
6202,32,10/26/22,,
4777,37,10/26/22,,
6429,25,10/26/22,,
4720,18,10/26/22,,
8291,38,10/26/22,,
8259,37,10/26/22,,
8211,33,10/26/22,,
6189,29,10/26/22,,
8252,69,10/26/22,,
8213,42,10/26/22,,
6485,29,10/26/22,,
4768,22,10/26/22,,
4946,18,10/26/22,,
6781,33,10/26/22,,
6212,32,10/26/22,,
6325,32,10/26/22,,
6536,30,10/26/22,,
6407,20,10/27/22,,
8192,57,10/27/22,,
6246,33,10/27/22,,
6673,21,10/27/22,,
4917,19,10/27/22,,
8130,34,10/27/22,,
6405,33,10/27/22,,
6474,24,10/27/22,,
6381,19,10/27/22,,
6634,19,10/27/22,,
6334,13,10/27/22,,
6686,13,10/27/22,,
6643,11,10/27/22,,
6305,54,10/27/22,,
6236,31,10/27/22,,
6204,30,10/27/22,,
6685,28,10/27/22,,
6312,27,10/27/22,,
6247,26,10/27/22,,
6383,17,10/27/22,,
6456,12,10/27/22,,
4791,10,10/27/22,,
8114,39,10/27/22,,
6458,33,10/27/22,,
6454,32,10/27/22,,
8125,31,10/27/22,,
4879,24,10/28/22,,
8201,21,10/28/22,,
6667,10,10/28/22,,
6633,8,10/28/22,,
6385,4,10/28/22,,
8102,34,10/28/22,,
8107,26,10/28/22,,
6562,17,10/28/22,,
6331,15,10/28/22,,
4982,11,10/28/22,,
6386,10,10/28/22,,
4729,9,10/28/22,,
4962,6,10/28/22,,
4728,38,10/28/22,,
4901,24,10/28/22,,
6510,17,10/28/22,,
6302,16,10/28/22,,
8279,14,10/28/22,,
6373,12,10/28/22,,
4950,10,10/28/22,,
6570,5,10/28/22,,
6690,38,10/28/22,,
6434,35,10/28/22,,
4933,28,10/28/22,,
6380,26,10/28/22,,
6188,23,10/28/22,,
4798,19,10/28/22,,
4741,17,10/28/22,,
4987,17,10/28/22,,
4712,16,10/28/22,,
4853,14,10/28/22,,
8185,10,10/28/22,,
4973,1,10/28/22,,
6674,51,10/28/22,,
8181,28,10/28/22,,
7658,25,10/28/22,,
8120,25,10/31/22,,
6313,24,10/31/22,,
6571,24,10/31/22,,
8219,24,10/31/22,,
6228,22,10/31/22,,
8266,19,10/31/22,,
4914,17,10/31/22,,
6506,8,10/31/22,,
4840,4,10/31/22,,
6569,4,10/31/22,,
6509,3,10/31/22,,
8263,36,10/31/22,,
8277,28,10/31/22,,
8163,19,10/31/22,,
8182,16,10/31/22,,
4795,12,10/31/22,,
6375,11,10/31/22,,
7189,11,10/31/22,,
4860,9,10/31/22,,
6324,8,10/31/22,,
6661,8,10/31/22,,
4871,5,10/31/22,,
4799,32,10/31/22,,
6693,18,10/31/22,,
6443,17,10/31/22,,
6463,16,10/31/22,,
8175,15,10/31/22,,
8283,15,10/31/22,,
6630,13,10/31/22,,
6352,10,10/31/22,,
4781,8,10/31/22,,
6533,5,10/31/22,,
6635,5,10/31/22,,
8117,4,10/31/22,,
6779,25,10/31/22,,
4780,24,10/31/22,,
8203,21,10/31/22,,
6408,19,10/31/22,,
6453,15,10/31/22,,
6433,12,10/31/22,,
6632,9,10/31/22,,
4710,7,10/31/22,,
6539,3,10/31/22,,
4843,31,10/31/22,,
8251,26,10/31/22,,
4938,25,11/1/22,,
6348,25,11/1/22,,
8294,22,11/1/22,,
8166,21,11/1/22,,
8289,19,11/1/22,,
4724,18,11/1/22,,
8248,18,11/1/22,,
6371,17,11/1/22,,
4996,10,11/1/22,,
4778,8,11/1/22,,
6425,8,11/1/22,,
4908,7,11/1/22,,
6613,44,11/1/22,,
8150,33,11/1/22,,
6218,31,11/1/22,,
6460,25,11/1/22,,
8275,22,11/1/22,,
4787,19,11/1/22,,
6351,17,11/1/22,,
4958,15,11/1/22,,
8149,15,11/1/22,,
4991,13,11/1/22,,
8132,12,11/1/22,,
4920,7,11/1/22,,
4738,6,11/1/22,,
6403,46,11/1/22,,
4764,34,11/1/22,,
8293,27,11/1/22,,
6489,23,11/1/22,,
4990,18,11/1/22,,
4721,16,11/1/22,,
6326,14,11/1/22,,
6377,13,11/1/22,,
4994,12,11/1/22,,
6315,9,11/1/22,,
4750,5,11/1/22,,
8186,1,11/1/22,,
8119,31,11/2/22,,
6606,25,11/2/22,,
8290,25,11/2/22,,
4789,21,11/2/22,,
6203,20,11/2/22,,
6238,18,11/2/22,,
7676,17,11/2/22,,
8261,17,11/2/22,,
6605,15,11/2/22,,
4872,14,11/2/22,,
6216,13,11/2/22,,
6609,13,11/2/22,,
8167,12,11/2/22,,
6573,11,11/2/22,,
8158,10,11/2/22,,
6507,9,11/2/22,,
6220,7,11/2/22,,
8292,7,11/2/22,,
8162,5,11/2/22,,
6339,4,11/2/22,,
6422,24,11/2/22,,
6621,23,11/2/22,,
6676,20,11/2/22,,
4876,18,11/2/22,,
6450,17,11/2/22,,
8239,17,11/2/22,,
4703,16,11/2/22,,
6435,13,11/2/22,,
6239,12,11/2/22,,
8243,11,11/2/22,,
4776,10,11/2/22,,
8254,10,11/2/22,,
6432,9,11/2/22,,
6646,6,11/2/22,,
6321,4,11/2/22,,
6267,3,11/2/22,,
6252,2,11/2/22,,
8218,58,11/2/22,,
4782,34,11/2/22,,
6540,29,11/2/22,,
6680,29,11/2/22,,
6322,28,11/2/22,,
8236,28,11/3/22,,
6608,26,11/3/22,,
6582,25,11/3/22,,
4906,17,11/3/22,,
4730,15,11/3/22,,
6344,14,11/3/22,,
8264,14,11/3/22,,
8288,14,11/3/22,,
6358,12,11/3/22,,
4992,11,11/3/22,,
6976,10,11/3/22,,
4736,5,11/3/22,,
6472,5,11/3/22,,
4770,3,11/3/22,,
6663,3,11/3/22,,
4816,2,11/3/22,,
6376,2,11/3/22,,
6689,38,11/3/22,,
6363,35,11/3/22,,
8270,21,11/3/22,,
6520,20,11/3/22,,
6653,20,11/3/22,,
8142,19,11/3/22,,
4829,14,11/3/22,,
6256,13,11/3/22,,
6637,13,11/3/22,,
6462,11,11/3/22,,
6365,9,11/3/22,,
6338,8,11/3/22,,
4739,7,11/3/22,,
6413,6,11/3/22,,
4702,5,11/3/22,,
4732,4,11/3/22,,
4963,2,11/3/22,,
4985,50,11/3/22,,
4735,27,11/3/22,,
6219,27,11/3/22,,
8245,25,11/3/22,,
4713,24,11/3/22,,
8285,23,11/3/22,,
6213,22,11/3/22,,
6205,21,11/3/22,,
8144,21,11/3/22,,
8207,18,11/4/22,,
8241,15,11/4/22,,
6260,14,11/4/22,,
8169,12,11/4/22,,
6354,11,11/4/22,,
6658,11,11/4/22,,
6670,11,11/4/22,,
6245,9,11/4/22,,
6444,9,11/4/22,,
6320,8,11/4/22,,
8295,8,11/4/22,,
4939,7,11/4/22,,
6259,7,11/4/22,,
6521,7,11/4/22,,
8139,7,11/4/22,,
4944,3,11/4/22,,
6419,2,11/4/22,,
8135,2,11/4/22,,
6604,32,11/4/22,,
6610,29,11/4/22,,
8225,25,11/4/22,,
8246,25,11/4/22,,
6503,22,11/4/22,,
6439,21,11/4/22,,
8210,21,11/4/22,,
4837,19,11/4/22,,
4851,17,11/4/22,,
6612,17,11/4/22,,
6341,15,11/4/22,,
8194,15,11/4/22,,
4797,13,11/4/22,,
8273,13,11/4/22,,
6269,12,11/4/22,,
