4704,Yes,GCI,Yes,GCI,Yes,Yes,GCI,No,NA,No,GCI,48,
4781,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,48,
4804,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,51
4851,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,49
4908,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,50
6267,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,48,
6310,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,48,
6453,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,48,
6460,Yes,GCI,Yes,GCI,Yes,Yes,GCI,Yes,GCI,No,GCI,48,
4819,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,48,
4836,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,52
4926,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,48,
6332,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,No,GCI,48,
6619,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,50
6692,Yes,GCI,Yes,GCI,Yes,No,NA,No,NA,No,Lifetime (DJ),48,51
8112,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,48,
8153,Yes,GCI,Yes,GCI,Yes,Yes,GCI,No,NA,No,GCI,48,
8197,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,51
8283,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,48,
8298,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,52
6238,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,Yes,GCI,48,
6369,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,51
6461,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,51
6506,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),48,51
6658,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,48,
8128,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,48,
8296,Yes,GCI,Yes,GCI,Yes,No,NA,No,NA,No,Lifetime (DJ),48,50
4930,Yes,GCI,Yes,GCI,Yes,No,NA,No,NA,No,Lifetime (DJ),6,49
4720,Yes,GCI,Yes,GCI,Yes,Yes,GCI,Yes,GCI,No,GCI,49,
4763,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,No,GCI,49,
4936,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,49,
4985,Yes,GCI,Yes,GCI,Yes,Yes,GCI,No,NA,No,GCI,49,
6244,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,Yes,GCI,49,
6302,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,49,
6317,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,Yes,GCI,49,
6334,Yes,GCI,Yes,GCI,Yes,No,NA,No,NA,No,Lifetime (DJ),49,51
6342,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,Yes,GCI,49,
6347,Yes,GCI,Yes,GCI,Yes,Yes,GCI,Yes,GCI,No,GCI,49,
6360,Yes,GCI,Yes,GCI,Yes,Yes,GCI,No,NA,No,GCI,49,
6384,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,52
6430,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,49,
6450,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,49,
6556,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,49,
6612,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,49,
6644,Yes,GCI,Yes,GCI,Yes,No,NA,No,NA,No,Lifetime (DJ),49,49
6670,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,51
6673,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,49,
6676,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,No,GCI,49,
8135,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,49,
8139,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,49,
8185,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,49,
8194,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,50
8264,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,Yes,GCI,49,
8291,Yes,GCI,Yes,GCI,No,No,NA,Yes,GCI,Yes,GCI,49,
4780,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,49,
4831,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,49,
4872,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,50
4911,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,Yes,GCI,49,
4983,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,51
6246,Yes,GCI,Yes,GCI,Yes,No,NA,No,NA,No,Lifetime (DJ),49,52
6345,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,51
6413,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,49,
6452,Yes,GCI,Yes,GCI,Yes,Yes,GCI,Yes,GCI,No,GCI,49,
6462,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,49,
6533,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,Yes,GCI,49,
6608,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,49,
6610,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,50
6628,Yes,GCI,Yes,GCI,No,Yes,GCI,No,NA,No,GCI,49,
6636,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,49,
6685,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,51
6867,Yes,GCI,Yes,GCI,Yes,No,NA,Yes,GCI,No,GCI,49,
8107,Yes,GCI,Yes,GCI,No,No,NA,No,NA,No,Lifetime (DJ),49,50
8123,Yes,GCI,Yes,GCI,No,Yes,GCI,Yes,GCI,No,GCI,49,
