Company,Pay Period End,Tracking #,Address,City,State,Zip Code,FedEx URL,
2915,6/6/2025,289487096992,3990 Nesconset Hwy,East Setauket,NY,11733,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487096992,
2088,6/6/2025,289487096010,4133 Veterans Memorial Dr,Batavia,NY,14020,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487096010,
2104,6/6/2025,289487099855,1201 Route 300,Newburgh,NY,12550,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487099855,
2583,6/6/2025,289487101057,1123 Jerusalem Ave,Uniondale,NY,11553,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487101057,
3329,6/6/2025,289487104722,7494 Us Highway 11,Potsdam,NY,13676,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487104722,
1830,6/6/2025,289487099112,297 Grant Ave,Auburn,NY,13021,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487099112,
2286,6/6/2025,289487100510,161 Centereach Mall,Centereach,NY,11720,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487100510,
2917,6/6/2025,289487103277,1850 Veterans Hwy,Islandia,NY,11749,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487103277,
1909,6/6/2025,289487103770,1540 Military Rd,Niagara Falls,NY,14304,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487103770,
2504,6/6/2025,289487103417,601 Frank Sottile Blvd,Kingston,NY,12401-1550,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487103417,
2234,6/6/2025,289487104295,5815 Rome Taberg Rd,Rome,NY,13440,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487104295,
2264,6/6/2025,289487103597,1320 Altamont Ave,Schenectady,NY,12303,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487103597,
2637,6/6/2025,289487103325,288 Larkin Dr,Monroe,NY,10950,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487103325,
1976,6/6/2025,289487104560,1400 County Rd 64,Horseheads,NY,14845,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487104560,
1619,6/6/2025,289487102112,1200 Marketplace Dr,Rochester,NY,14623,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487102112,
2844,6/6/2025,289487103509,1549 Route 9,Clifton Park,NY,12065-5614,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487103509,
2135,6/6/2025,289487109437,139 Merchant Pl,Cobleskill,NY,12043,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109437,
1810,6/6/2025,289487102833,26 W Merritt Blvd,Fishkill,NY,12524,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487102833,
1966,6/6/2025,289487104869,4235 Veteran Dr,Geneseo,NY,14454,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487104869,
1677,6/6/2025,289487104387,4765 Commercial Dr,New Hartford,NY,13413,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487104387,
2159,6/6/2025,289487105968,1869 Plaza Dr,Olean,NY,14760,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487105968,
2116,6/6/2025,289487104777,891 Route #9,Queensbury,NY,12804,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487104777,
2424,6/6/2025,289487111069,1134 Wicker St,Ticonderoga,NY,12883,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487111069,
1940,6/6/2025,289487105512,279 Troy Rd,East Greenbush,NY,12144,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487105512,
2152,6/6/2025,289487104788,141 Washington Ave Extension,Albany,NY,12205,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487104788,
2906,6/6/2025,289487105420,1890 Old Country Rd,Riverhead,NY,11901,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487105420,
3334,6/6/2025,289487107982,3222 State Route 11,Malone,NY,12953,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487107982,
3420,6/6/2025,289487105291,1220 Old Country Rd,Westbury,NY,11590,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487105291,
2370,6/6/2025,289487105019,760 Hoosick Rd,Troy,NY,12180,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487105019,
1949,6/6/2025,289487107240,10401 Bennett Rd,Fredonia,NY,14063,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487107240,
2093,6/6/2025,289487108224,710 Horatio St,Utica,NY,13502,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487108224,
2351,6/6/2025,289487109389,30 Catskill Cmns,Catskill,NY,12414-1755,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109389,
2547,6/6/2025,289487108485,41 Anawana Lake Rd,Monticello,NY,12701,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487108485,
3607,6/6/2025,289487106780,13858 State Route 31,Albion,NY,14411,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487106780,
4184,6/6/2025,289487107397,3335 Hempstead Tpke,Levittown,NY,11756,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487107397,
4570,6/6/2025,289487107489,7500 Route 209,Napanoch,NY,12458,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487107489,
1731,6/6/2025,289487106909,990 State Route 5 And 20,Geneva,NY,14456,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487106909,
5027,6/6/2025,289487106200,4975 Transit Rd,Lancaster,NY,14043,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487106200,
5240,6/6/2025,289487106997,135 Fairgrounds Memorial Pkwy,Ithaca,NY,14850,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487106997,
5282,6/6/2025,289487107261,3800 Dewey Ave,Greece,NY,14616,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487107261,
5295,6/6/2025,289487109140,965 Broadhollow Rd,Farmingdale,NY,11735,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109140,
6096,6/6/2025,289487109426,300 Enterprise Road,Johnstown,NY,12095,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109426,
5498,6/6/2025,289487112514,7155 State Route 12,Lowville,NY,13367,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487112514,
6356,6/6/2025,289487108875,56 W Merritt Blvd,Fishkill,NY,12524,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487108875,
6038,6/6/2025,289487109665,8827 Old River Rd,Marcy,NY,13403,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109665,
6428,6/6/2025,289487108474,2950 Horseblock Rd,Medford,NY,11763,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487108474,
6440,6/6/2025,289487110670,579 Troy Schenectady Rd,Latham,NY,12110,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110670,
6406,6/6/2025,289487107170,1580 Military Road,Niagara Falls,NY,14304,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487107170,
6539,6/6/2025,289487109849,21341 Sam'S Dr,Watertown,NY,13601,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109849,
6674,6/6/2025,289487109882,333 Saw Mill River Rd,Elmsford,NY,10523,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109882,
6838,6/6/2025,289487110316,8827 Old River Rd,Marcy,NY,13403-3030,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110316,
8331,6/6/2025,289487108577,901 Boulevard East,Yaphank,NY,11980,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487108577,
3583,6/6/2025,289487110176,311 Route 9W,Glenmont,NY,12077,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110176,
5242,6/6/2025,289487110393,8064 Brewereton Road,Cicero,NY,13039,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110393,
4403,6/6/2025,289487109091,24 Quaker Ridge Blvd,Queensbury,NY,12804,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487109091,
5202,6/6/2025,289487110897,85 Crooked Hill Rd,Commack,NY,11725,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110897,
5293,6/6/2025,289487110121,77 Green Acres Rd,Valley Stream,NY,11581,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110121,
4597,6/6/2025,289487111220,886 Niagara Falls Blvd,North Tonawanda,NY,14120,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487111220,
3842,6/6/2025,289487112087,425 State Route 31,Macedon,NY,14502,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487112087,
6423,6/6/2025,289487111713,300 N Galleria Dr,Middletown,NY,10941,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487111713,
6431,6/6/2025,289487111920,830 County Road 64 Ste 2,Elmira,NY,14903,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487111920,
5497,6/6/2025,289487111323,25737 Us Route #11,Evans Mills,NY,13637,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487111323,
6673,6/6/2025,289487112433,3735 Union Rd,Cheektowaga,NY,14225,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487112433,
6366,6/6/2025,289487113771,2441 Vestal Pkwy E,Vestal,NY,13850,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487113771,
6201,6/6/2025,289487110923,801 Frank Sottile Blvd,Kingston,NY,12401,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110923,
6041,6/6/2025,289487114610,180 High St,Sharon Springs,NY,13459,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487114610,
6456,6/6/2025,289487113006,#7 Consumer Square,Plattsburgh,NY,12901,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487113006,
6896,6/6/2025,289487114116,300 Enterprise Rd,Johnstown,NY,12095-3345,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487114116,
6738,6/6/2025,289487110809,8827 Old River Rd,Marcy,NY,13403-3030,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487110809,
5732,6/6/2025,289487113245,2 Gannett Dr,Johnson City,NY,13790,https://www.fedex.com/apps/fedextrack/?tracknumbers=289487113245,
11244,6/6/2025,289581172433,45 W 25TH ST,NEW YORK,NY,10010,https://www.fedex.com/apps/fedextrack/?tracknumbers=289581172433,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
