Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
31,40,Goody's Headache Powder 48pc PDQ,4-way,1,46,
31,92,Bush Blackeyed Peas,Half EC,1,46,
31,92,KRUSTEAZ PANCAKE 10LB,Half EC,1,46,
31,92,MRS BUTTER 64 OZ,Half EC,1,46,
31,92,SM COCOA CAN 45.68OZ,Half EC,1,46,
31,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
31,95,Martinelli Display 5 Flavor Pallet 672pc,Full Stack,1,46,
32,2,BIC Shv Cntr Disp Mix,4-way,3,46,
32,7,Lincoln Logs Country Campfire Ranch Endcap,Full EC,1,46,
32,9,16.4OZ PROPANE 2PK,Full EC,1,46,
32,9,28QT Enviro Foam Cooler,Half Stack,2,46,
32,9,AQUATAINER 7GAL,Full EC,1,46,
32,40,80ct FAk PDQ,Full EC,1,46,
32,40,Tums 29 pc PDQ,Full EC,1,46,
32,95,60ct Cheetos Holiday Tins,Full Stack,2,46,
32,95,Kool-Aid Freeze Pops Pallet,Full Stack,1,46,
32,95,SOH Family Size Pretzels Half Pallet (132 units),Half Stack,1,46,
33,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,1,46,
33,14,Cinsa 15qt Steamer,Full EC,1,46,
33,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
33,95,Circus Time $1 Butter Popcorn (672 Ct),Full Stack,1,46,
33,95,"Country Archer Beef Jerky, Mango Habanero 7oz",SDK,1,46,
34,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,1,46,
34,40,17 PC Pepto Liquids PDQ,Full EC,1,46,
34,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
34,95,Wonderful Pistachios Plant Protein 312pc HP,Half Stack,1,46,
35,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,1,46,
35,40,13PC ZzzQuil Mxd PDQ,Full EC,1,46,
35,40,15pc Tylenol 24 PDQ,4-way,1,46,
35,40,60PCEQ IBU TAB 100,Full EC,1,46,
35,40,80ct FAk PDQ,Full EC,1,46,
35,40,Salonpas 14pc PDQ,4-way,1,46,
35,95,"198ct GV Potato Chip (Asstd PC Core, Prop65) DRP",Full Stack,1,46,
35,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
35,95,Kettle Brand Potato Chips Full Pallet (320 units),Full Stack,1,46,
35,95,Sensible Portions 14oz Veggie Straws 192ct pallet,Full Stack,1,46,
35,95,SOH Family Size Pretzels Half Pallet (132 units),Half Stack,1,46,
35,95,Wonderful Pistachios Plant Protein 312pc HP,Half Stack,1,46,
36,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,1,46,
36,95,Circus Time $1 Butter Popcorn (672 Ct),Full Stack,1,46,
37,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,2,46,
37,8,TC 247 Scoop 35lb,Full Stack,1,46,
37,8,TC INST ACTION 20#,Full EC,1,46,
37,40,12pc Aspercreme and Icy Hot Mixed PDQ,Full EC,1,46,
37,40,15pc Tylenol 24 PDQ,4-way,1,46,
37,40,17 PC Pepto Liquids PDQ,Full EC,1,46,
37,40,24PC EQ DS SR GUAFN,SDK,1,46,
37,40,Aleve Arthritis Pain Gel 8pc,SDK,1,46,
37,40,Biofreeze 16pc XL Patch,Full EC,1,46,
37,40,"BioFreeze 32pc PDQ: Gel, RollOn, Foam",Full EC,1,46,
37,40,Cortizone 2oz 8pc PDQ,Full EC,1,46,
37,40,EMERGEN-C 18PC PDQ,4-way,1,46,
37,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,46,
37,40,Salonpas 14pc PDQ,4-way,1,46,
37,92,VEL 2LB ORIG HP 240 CT,Half Stack,1,46,
37,92,WM GMI REINDEER CEREAL FS,Full EC,1,46,
37,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
37,95,Circus Time $1 Butter Popcorn (672 Ct),Full Stack,1,46,
39,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,1,46,
39,2,Listerine 108pc PocketPaks Sidekick:,SDK,1,46,
39,8,Bullibone Dog Chew Toy Sidekick,SDK,1,46,
39,12,384pc Winter Prep - GE Expanding & Insulating Foam,Half Stack,1,46,
39,14,TR 12QT SS Stock Pot,Half EC,2,46,
39,40,60PCEQ IBU TAB 100,Full EC,2,46,
39,40,80ct FAk PDQ,Full EC,2,46,
39,40,Cortizone 2oz 8pc PDQ,Full EC,2,46,
39,92,VEL 2LB ORIG HP 240 CT,Half Stack,1,46,
39,92,VEL 2LB ORIG HP 240 CT,Half Stack,1,46,
39,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
39,95,SOH Family Size Pretzels Half Pallet (132 units),Half Stack,1,46,
40,9,SPLATRBALL BLASTER KIT,Full EC,1,46,
40,40,24PC EQ DS SR GUAFN,SDK,1,46,
40,40,60PCEQ IBU TAB 100,Full EC,1,46,
40,40,80ct FAk PDQ,Full EC,1,46,
40,40,Aleve Arthritis Pain Gel 8pc,SDK,1,46,
40,40,Biofreeze 16pc XL Patch,Full EC,1,46,
40,40,EQ Ibuprofen Tablet 2x250ct,Full EC,1,46,
40,82,Snuggie Fleece 48PC Half Pallet,Half Stack,1,46,
40,82,Snuggie Sherpa 36PC Half Pallet,Half Stack,1,46,
40,92,480PC JARRITOS MAND/TAMD,Full Stack,1,46,
41,8,Nerf Pet Treat shooter,SDK,1,46,
41,9,16.4OZ PROPANE 2PK,Full EC,1,46,
41,9,Laser Football & Mini Football,Full Stack,1,46,
41,9,LIFETIME SLED,Full Stack,1,46,
41,11,Pine Mountain 6pk/3hr Firelog,Full Stack,1,46,
41,14,468PC CKL STRKT 22PLASTIC2,Full Stack,1,46,
41,17,120PC YANKEE CNDL HP,Half Stack,1,46,
41,41,Promo Fleece/Pant Combo Half Pallet,Half Stack,1,46,
41,71,Big Joe Joey Assortment,Half EC,2,46,
41,90,"PB Monkey Bread, GarlicButter PullApart Assortment",Bunker,1,46,
41,92,Idahoan Mashed Potatoes 26oz,Full EC,1,46,
41,92,"Rice Chex, Corn Chex, Wheat Chex - Family Size",Full Stack,1,46,
41,92,SM COCOA CAN 45.68OZ,Half EC,1,46,
41,95,"198ct GV Potato Chip (Asstd PC Core, Prop65) DRP",Full Stack,1,46,
41,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
41,95,Kool-Aid Freeze Pops Pallet,Full Stack,1,46,
41,95,Sensible Portions 14oz Veggie Straws 192ct pallet,Full Stack,1,46,
42,7,Play Day Jumbo Bowling,Half Stack,3,46,
42,8,TC 247 Scoop 35lb,Full Stack,1,46,
42,40,13PC ZzzQuil Mxd PDQ,Full EC,1,46,
42,40,60PCEQ IBU TAB 100,Full EC,1,46,
42,40,80ct FAk PDQ,Full EC,2,46,
42,40,Aleve PDQ 22pc,Half EC,1,46,
42,92,GV 30OZ MAYONNAISE,Half EC,1,46,
42,92,GV RANCH DRSG 16Z,Half EC,1,46,
42,95,"198ct GV Potato Chip (Asstd PC Core, Prop65) DRP",Full Stack,2,46,
42,95,Circus Time $1 Butter Popcorn (672 Ct),Full Stack,1,46,
43,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,1,46,
43,40,13PC ZzzQuil Mxd PDQ,Full EC,1,46,
43,40,15pc Tylenol 24 PDQ,4-way,1,46,
43,40,24PC EQ DS SR GUAFN,SDK,1,46,
43,40,24pc. EQ Omeprazole PDQ,Full EC,1,46,
43,40,60PCEQ IBU TAB 100,Full EC,1,46,
43,40,Emc 16Pc Pdq,Full EC,1,46,
43,40,Salonpas 14pc PDQ,4-way,1,46,
43,92,GV RANCH DRSG 16Z,Half EC,1,46,
43,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
43,95,Kettle Brand Potato Chips Full Pallet (320 units),Full Stack,1,46,
43,95,Martinelli Display 5 Flavor Pallet 672pc,Full Stack,2,46,
43,95,Sensible Portions 14oz Veggie Straws 192ct pallet,Full Stack,1,46,
44,40,80ct FAk PDQ,Full EC,1,46,
44,40,Aleve Arthritis Pain Gel 8pc,SDK,1,46,
44,40,Aleve Pills 90ct PDQ Tray,Half EC,1,46,
45,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,3,46,
45,7,Play Day Jumbo Bowling,Half Stack,2,46,
45,9,16.4OZ PROPANE 2PK,Full EC,2,46,
45,14,468PC CKL STRKT 22PLASTIC2,Full Stack,1,46,
45,17,Teddy Action Alley Pallet,Full Stack,1,46,
45,40,24pc IH PRO + ASP Wellness PDQ,4-way,2,46,
45,40,80ct FAk PDQ,Full EC,1,46,
45,40,EQ Ibuprofen Tablet 2x250ct,Full EC,4,46,
45,95,Circus Time $1 Butter Popcorn (672 Ct),Full Stack,2,46,
45,95,Martinelli Display 5 Flavor Pallet 672pc,Full Stack,2,46,
46,5,Crosley Jukebox,Full Stack,1,46,
46,5,RockJam 61-Key Keyboard Piano with Sheet Music Sta,Full EC,1,46,
46,14,Bella Cotton Candy Maker,Full EC,1,46,
46,40,24pc IH PRO + ASP Wellness PDQ,4-way,1,46,
46,40,EMERGEN-C 18PC PDQ,4-way,1,46,
46,40,Tums 29 pc PDQ,Full EC,1,46,
46,71,Big Joe Joey Assortment,Half EC,1,46,
46,95,60ct Cheetos Holiday Tins,Full Stack,2,46,
46,95,Circus Time $1 Butter Popcorn (672 Ct),Full Stack,1,46,
47,40,Emc 16Pc Pdq,Full EC,1,46,
47,80,DNL VRTY 6OZ (Gourmet Meat Variety Pack),Bunker,1,46,
47,80,FORMAGGIO ART WRAPS (Gourmet Meat Panino),Bunker,1,46,
47,80,ROTH CRANCINN CHEVRE (Holiday Goat Cheese),Bunker,1,46,
47,92,Arby's Sauce & Arby's Horsey Sauce Assortment,Full EC,1,46,
47,92,Bush Blackeyed Peas,Half EC,1,46,
47,92,"Rice Chex, Corn Chex, Wheat Chex - Family Size",Full Stack,1,46,
47,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
47,95,Circus Time $1 Butter Popcorn (672 Ct),Full Stack,1,46,
47,95,Mac's BBQ and Original Barrel Mixed Pallet 160 CT,Full Stack,1,46,
48,40,Aleve Pills 90ct PDQ Tray,Half EC,1,46,
48,40,Tums 29 pc PDQ,Full EC,1,46,
48,92,VEL 2LB ORIG HP 240 CT,Half Stack,1,46,
48,95,"198ct GV Potato Chip (Asstd PC Core, Prop65) DRP",Full Stack,1,46,
48,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
49,95,Mac's BBQ and Original Barrel Mixed Pallet 160 CT,Full Stack,1,46,
50,17,MS 15X29 BOOT TRAY 20 PK PDQ,Full EC,1,46,
50,40,13PC ZzzQuil Mxd PDQ,Full EC,1,46,
50,40,60PCEQ IBU TAB 100,Full EC,1,46,
50,40,Aleve PDQ 22pc,Half EC,1,46,
50,40,Aleve Pills 90ct PDQ Tray,Half EC,1,46,
50,92,"Rice Chex, Corn Chex, Wheat Chex - Family Size",Full Stack,1,46,
50,95,"198ct GV Potato Chip (Asstd PC Core, Prop65) DRP",Full Stack,2,46,
50,95,60ct Cheetos Holiday Tins,Full Stack,1,46,
51,92,VEL 2LB ORIG HP 240 CT,Half Stack,1,46,
52,2,Equate 5x Flushable Wipes 240 PC Endcap,Full EC,1,46,
52,7,253PC MODEL KIT FEAT,Full Stack,1,46,
52,92,Frosted Flakes Pandora - Avatar 2 LTO Pallet,Half Stack,1,46,
54,7,HW Monster Jam 1:64 Diecast Dump Bin,Half Stack,2,46,
54,9,$5 Ball Bin VPI,Half Stack,1,46,
54,12,384pc Winter Prep - GE Expanding & Insulating Foam,Half Stack,1,46,
54,14,Vasconia 27.5qt Steamer / 16,Full EC,1,46,
54,14,Vasconia 32qt Steamer /16,Full EC,1,46,
54,40,Aleve Pills 90ct PDQ Tray,Half EC,1,46,
54,82,Calming Heat Heating and Massaging Pad 36PC HP,Half Stack,1,46,
54,92,480PC JARRITOS MAND/TAMD,Full Stack,1,46,
54,95,"198ct GV Potato Chip (Asstd PC Core, Prop65) DRP",Full Stack,1,46,
54,95,60ct Cheetos Holiday Tins,Full Stack,2,46,
54,95,Mac's BBQ and Original Barrel Mixed Pallet 160 CT,Full Stack,1,46,
