CLUB ID,URL
6679,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6679.pdf
6779,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6779.pdf
6867,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6867.pdf
6414,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6414.pdf
7189,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-7189.pdf
7191,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-7191.pdf
7658,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-7658.pdf
7676,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-7676.pdf
8111,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8111.pdf
8116,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8116.pdf
8117,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8117.pdf
8120,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8120.pdf
8123,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8123.pdf
8125,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8125.pdf
4797,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-4797.pdf
4798,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-4798.pdf
8130,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8130.pdf
8132,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8132.pdf
8133,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8133.pdf
8135,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8135.pdf
8136,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8136.pdf
8138,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8138.pdf
8139,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8139.pdf
8141,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8141.pdf
4831,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-4831.pdf
8149,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8149.pdf
8150,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8150.pdf
8152,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8152.pdf
8155,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8155.pdf
8157,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8157.pdf
8162,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8162.pdf
6443,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6443.pdf
8165,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8165.pdf
6540,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6540.pdf
6573,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6573.pdf
8172,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8172.pdf
8173,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8173.pdf
4996,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-4996.pdf
8180,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8180.pdf
8182,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8182.pdf
