Store,Dept,Inventory Dollars,Format
1505,98,26518.8,WM Supercenter
1506,80,2802.19,WM Supercenter
1506,93,28192.91,WM Supercenter
1506,94,18101.54,WM Supercenter
1506,98,9655.16,WM Supercenter
1507,80,9857.6,WM Supercenter
1507,93,74146.35,WM Supercenter
1507,94,26741.96,WM Supercenter
1507,98,16427.27,WM Supercenter
1508,80,19713.74,WM Supercenter
1508,93,71663.43,WM Supercenter
1508,94,33329.35,WM Supercenter
1508,98,25132.49,WM Supercenter
1509,80,9767.21,WM Supercenter
1509,93,46822.63,WM Supercenter
1509,94,21188.67,WM Supercenter
1509,98,10672.44,WM Supercenter
1510,80,13145.96,WM Supercenter
1510,93,57636.94,WM Supercenter
1510,94,24676,WM Supercenter
1510,98,17414.08,WM Supercenter
1511,80,26934.9,WM Supercenter
1511,93,100196.7,WM Supercenter
1511,94,42747.5,WM Supercenter
1511,98,23403.87,WM Supercenter
1512,80,13633.38,WM Supercenter
1512,93,47302.63,WM Supercenter
1512,94,23673.06,WM Supercenter
1512,98,11794.59,WM Supercenter
1513,80,19202.59,WM Supercenter
1513,93,57169.53,WM Supercenter
1513,94,26226.02,WM Supercenter
1513,98,18326.35,WM Supercenter
1514,80,28561.08,WM Supercenter
1514,93,118612.93,WM Supercenter
1514,94,50014.37,WM Supercenter
1514,98,24341.93,WM Supercenter
1515,80,8191.07,WM Supercenter
1515,93,51130.68,WM Supercenter
1515,94,17419.93,WM Supercenter
1515,98,21931.14,WM Supercenter
1516,80,9588.69,WM Supercenter
1516,93,63376.66,WM Supercenter
1516,94,14225.16,WM Supercenter
1516,98,21274.43,WM Supercenter
1517,80,3303.87,WM Supercenter
1517,93,72690.41,WM Supercenter
1517,94,47384.74,WM Supercenter
1517,98,15279.94,WM Supercenter
1518,80,25852.42,WM Supercenter
1518,93,79508.29,WM Supercenter
1518,94,44286.31,WM Supercenter
1518,98,21202.72,WM Supercenter
1519,80,12751.43,WM Supercenter
1519,93,77062.64,WM Supercenter
1519,94,22647.35,WM Supercenter
1519,98,19627.36,WM Supercenter
1520,80,13459.28,WM Supercenter
1520,93,86633.46,WM Supercenter
1520,94,38825.36,WM Supercenter
1520,98,22621.96,WM Supercenter
1521,80,13736.75,WM Supercenter
1521,93,57136.33,WM Supercenter
1521,94,20889.13,WM Supercenter
1521,98,22794.11,WM Supercenter
1522,80,17414.74,WM Supercenter
1522,93,96612.6,WM Supercenter
1522,94,37527.76,WM Supercenter
1522,98,20260.7,WM Supercenter
1523,80,22858.28,WM Supercenter
1523,93,65731.35,WM Supercenter
1523,94,29283.76,WM Supercenter
1523,98,19940.75,WM Supercenter
1524,80,14696.58,WM Supercenter
1524,93,76722.13,WM Supercenter
1524,94,35275.45,WM Supercenter
1524,98,18618.96,WM Supercenter
1525,80,28251.24,WM Supercenter
1525,93,69175.7,WM Supercenter
1525,94,24691.37,WM Supercenter
1525,98,16094.27,WM Supercenter
1526,80,9666.38,WM Supercenter
1526,93,48305.89,WM Supercenter
1526,94,27132.62,WM Supercenter
1526,98,20730.35,WM Supercenter
1527,80,13170.19,WM Supercenter
1527,93,69237.76,WM Supercenter
1527,94,31409.13,WM Supercenter
1527,98,21721.08,WM Supercenter
1528,80,9408.03,WM Supercenter
1528,93,73531.97,WM Supercenter
1528,94,21199.13,WM Supercenter
1528,98,23392.55,WM Supercenter
1529,80,14782.08,WM Supercenter
1529,93,70311.59,WM Supercenter
1529,94,15701.52,WM Supercenter
1529,98,26446.11,WM Supercenter
1530,80,10419.16,WM Supercenter
1530,93,74472.86,WM Supercenter
1530,94,24708.96,WM Supercenter
1530,98,15507,WM Supercenter
1531,80,14127.41,WM Supercenter
1531,93,61254.44,WM Supercenter
1531,94,30781.41,WM Supercenter
1531,98,20627.68,WM Supercenter
1532,80,13477.37,WM Supercenter
1532,93,61509.79,WM Supercenter
1532,94,24582.33,WM Supercenter
1532,98,21113.69,WM Supercenter
1533,80,7706.55,WM Supercenter
1533,93,75133.37,WM Supercenter
1533,94,27130.55,WM Supercenter
1533,98,18879.13,WM Supercenter
1534,80,18754.36,WM Supercenter
1534,93,104853.59,WM Supercenter
1534,94,40383.93,WM Supercenter
1534,98,31566.95,WM Supercenter
1535,80,11917.07,WM Supercenter
1535,93,84670.68,WM Supercenter
1535,94,40951.7,WM Supercenter
1535,98,25978.54,WM Supercenter
1536,80,18988.64,WM Supercenter
1536,93,96402.27,WM Supercenter
1536,94,44587.59,WM Supercenter
1536,98,20380.15,WM Supercenter
1537,80,15.15,Wal-Mart
1537,93,898.47,Wal-Mart
1537,94,-486.66,Wal-Mart
1537,98,1353.5,Wal-Mart
1538,80,13851.92,WM Supercenter
1538,93,56039.36,WM Supercenter
1538,94,24330.12,WM Supercenter
1538,98,19932.88,WM Supercenter
1539,80,12901.67,WM Supercenter
1539,93,93139.05,WM Supercenter
1539,94,27587.09,WM Supercenter
1539,98,18777.39,WM Supercenter
1540,80,17927.05,WM Supercenter
1540,93,79683.85,WM Supercenter
1540,94,30309.26,WM Supercenter
1540,98,17318.73,WM Supercenter
1541,80,32736.26,WM Supercenter
1541,93,102700.85,WM Supercenter
1541,94,56217.3,WM Supercenter
1541,98,37848.19,WM Supercenter
1542,80,13146.09,WM Supercenter
1542,93,93387.31,WM Supercenter
1542,94,33475.45,WM Supercenter
1542,98,21688.08,WM Supercenter
1543,80,22312.38,WM Supercenter
1543,93,66550.65,WM Supercenter
1543,94,12853.22,WM Supercenter
1543,98,25580.76,WM Supercenter
1544,80,31149.54,WM Supercenter
1544,93,94082.99,WM Supercenter
1544,94,30268.97,WM Supercenter
1544,98,23147,WM Supercenter
1545,80,15079.75,WM Supercenter
1545,93,89518.92,WM Supercenter
1545,94,33370.71,WM Supercenter
1545,98,20208.36,WM Supercenter
1546,80,112.38,Wal-Mart
1546,93,7408.06,Wal-Mart
1546,94,477.26,Wal-Mart
1546,98,2243.87,Wal-Mart
1547,80,15046.77,WM Supercenter
1547,93,69129.19,WM Supercenter
1547,94,24565.43,WM Supercenter
1547,98,18251.19,WM Supercenter
1548,80,1738.51,WM Supercenter
1548,93,51183.73,WM Supercenter
1548,94,22257.05,WM Supercenter
1548,98,12146.2,WM Supercenter
1549,80,22344.56,WM Supercenter
1549,93,67704.05,WM Supercenter
1549,94,30350.04,WM Supercenter
1549,98,24701.68,WM Supercenter
1550,80,-0.66,Wal-Mart
1550,93,-51.95,Wal-Mart
1550,94,-1106.21,Wal-Mart
1550,98,-21.93,Wal-Mart
1551,80,10260.71,WM Supercenter
1551,93,58562.42,WM Supercenter
1551,94,25861.4,WM Supercenter
1551,98,24272.6,WM Supercenter
1552,80,22047.13,WM Supercenter
1552,93,61600.1,WM Supercenter
1552,94,21825.22,WM Supercenter
1552,98,20169.08,WM Supercenter
1553,80,17600.14,WM Supercenter
1553,93,58147.12,WM Supercenter
1553,94,27886.43,WM Supercenter
1553,98,38396.83,WM Supercenter
1554,80,19860.79,WM Supercenter
1554,93,92065.56,WM Supercenter
1554,94,50449.81,WM Supercenter
1554,98,29049.62,WM Supercenter
1555,80,15572.25,WM Supercenter
1555,93,70396.47,WM Supercenter
1555,94,33427.18,WM Supercenter
1555,98,25742,WM Supercenter
1556,80,17045.34,WM Supercenter
1556,93,61028.01,WM Supercenter
1556,94,30707.93,WM Supercenter
1556,98,20255.94,WM Supercenter
1557,80,13940.57,WM Supercenter
1557,93,68459.39,WM Supercenter
1557,94,29874.89,WM Supercenter
1557,98,20904.19,WM Supercenter
1558,80,30211.29,WM Supercenter
1558,93,67272.24,WM Supercenter
1558,94,23147.14,WM Supercenter
1558,98,21965.15,WM Supercenter
1559,80,2169.71,Wal-Mart
1559,93,-1208.17,Wal-Mart
1559,94,-40207.49,Wal-Mart
1559,98,-2990.42,Wal-Mart
1560,80,13239.05,WM Supercenter
1560,93,102837.79,WM Supercenter
1560,94,35445.19,WM Supercenter
1560,98,29507.02,WM Supercenter
1561,80,19164.93,WM Supercenter
1561,93,73234.87,WM Supercenter
1561,94,25435.81,WM Supercenter
1561,98,19255.06,WM Supercenter
1562,80,323.08,Wal-Mart
1562,93,15049.39,Wal-Mart
1562,94,18894.91,Wal-Mart
1562,98,5102.71,Wal-Mart
1563,80,13182.4,WM Supercenter
1563,93,81002.36,WM Supercenter
1563,94,33451.46,WM Supercenter
1563,98,26616.53,WM Supercenter
1564,80,18014.83,WM Supercenter
1564,93,110912.05,WM Supercenter
1564,94,34482.7,WM Supercenter
1564,98,27151.16,WM Supercenter
1565,80,27777.73,WM Supercenter
1565,93,100193.42,WM Supercenter
1565,94,32279.63,WM Supercenter
1565,98,22530.09,WM Supercenter
1566,80,11946.41,WM Supercenter
1566,93,63583.96,WM Supercenter
1566,94,23723.17,WM Supercenter
1566,98,19270.25,WM Supercenter
1567,80,21970.95,WM Supercenter
1567,93,86392.87,WM Supercenter
1567,94,27516,WM Supercenter
1567,98,27270.72,WM Supercenter
1568,80,19801.45,WM Supercenter
1568,93,105719.75,WM Supercenter
1568,94,30831.71,WM Supercenter
1568,98,23932.9,WM Supercenter
1569,80,13181.42,WM Supercenter
1569,93,70559.8,WM Supercenter
1569,94,24225.6,WM Supercenter
1569,98,17257.54,WM Supercenter
1570,80,9759.68,WM Supercenter
1570,93,54137.62,WM Supercenter
1570,94,22061.16,WM Supercenter
1570,98,20458.45,WM Supercenter
1571,80,10645.94,WM Supercenter
1571,93,52354.16,WM Supercenter
1571,94,16596.13,WM Supercenter
1571,98,23679.61,WM Supercenter
1572,80,13826.12,WM Supercenter
1572,93,70781.04,WM Supercenter
1572,94,30554.64,WM Supercenter
1572,98,20171.19,WM Supercenter
1573,80,14907.95,WM Supercenter
1573,93,72406.19,WM Supercenter
1573,94,32862.65,WM Supercenter
1573,98,20742.28,WM Supercenter
1574,80,13484.49,WM Supercenter
1574,93,66341.5,WM Supercenter
1574,94,41195.28,WM Supercenter
1574,98,29328.92,WM Supercenter
1575,80,23914.83,WM Supercenter
1575,93,99683.45,WM Supercenter
1575,94,35467.6,WM Supercenter
1575,98,31054.28,WM Supercenter
1576,80,-40.9,Wal-Mart
1576,93,7762.05,Wal-Mart
1576,94,-1786.89,Wal-Mart
1576,98,14007.99,Wal-Mart
1577,80,11313.42,WM Supercenter
1577,93,73594.33,WM Supercenter
1577,94,29279.44,WM Supercenter
1577,98,21985.55,WM Supercenter
1578,80,11169.9,WM Supercenter
1578,93,51360.18,WM Supercenter
1578,94,14506.38,WM Supercenter
1578,98,25134.33,WM Supercenter
1579,80,9393.29,WM Supercenter
1579,93,51015.44,WM Supercenter
1579,94,17652.53,WM Supercenter
1579,98,15973.03,WM Supercenter
1580,80,18562.79,WM Supercenter
1580,93,87202.93,WM Supercenter
1580,94,32578.81,WM Supercenter
1580,98,26223.46,WM Supercenter
1581,80,10312.08,WM Supercenter
1581,93,68099.19,WM Supercenter
1581,94,27841.4,WM Supercenter
1581,98,27580.17,WM Supercenter
1583,80,473.28,Wal-Mart
1583,93,13841.68,Wal-Mart
1583,94,710.35,Wal-Mart
1583,98,5227.18,Wal-Mart
1584,80,15414.55,WM Supercenter
1584,93,95401.5,WM Supercenter
1584,94,34435.16,WM Supercenter
1584,98,28742.02,WM Supercenter
1585,80,8392.44,WM Supercenter
1585,93,87245.05,WM Supercenter
1585,94,29809.72,WM Supercenter
1585,98,26019.16,WM Supercenter
1586,80,20081.38,WM Supercenter
1586,93,61208.68,WM Supercenter
1586,94,28404.91,WM Supercenter
1586,98,20078.78,WM Supercenter
1587,80,204.82,Wal-Mart
1587,93,11315.38,Wal-Mart
1587,94,-8389.71,Wal-Mart
1587,98,2803.77,Wal-Mart
1588,80,13968.17,WM Supercenter
1588,93,83498.92,WM Supercenter
1588,94,34178.57,WM Supercenter
1588,98,34238.88,WM Supercenter
1589,80,15507.28,WM Supercenter
1589,93,74164.28,WM Supercenter
1589,94,37425.93,WM Supercenter
1589,98,19725.48,WM Supercenter
1590,80,19572.01,WM Supercenter
1590,93,169418.04,WM Supercenter
1590,94,45753.44,WM Supercenter
1590,98,35779.53,WM Supercenter
1591,80,17090.11,WM Supercenter
1591,93,82717,WM Supercenter
1591,94,29141.32,WM Supercenter
1591,98,18890.49,WM Supercenter
1592,80,13143.47,WM Supercenter
1592,93,55138.79,WM Supercenter
1592,94,27769.29,WM Supercenter
1592,98,20463.14,WM Supercenter
1593,80,11943.43,WM Supercenter
1593,93,74891.38,WM Supercenter
1593,94,24756.11,WM Supercenter
1593,98,14108.63,WM Supercenter
1594,80,13988.23,WM Supercenter
1594,93,90893.62,WM Supercenter
1594,94,24425,WM Supercenter
1594,98,17527.4,WM Supercenter
1595,80,12757.59,WM Supercenter
1595,93,67093.24,WM Supercenter
1595,94,30202.32,WM Supercenter
1595,98,15354.94,WM Supercenter
1596,80,13605.3,WM Supercenter
1596,93,56851.55,WM Supercenter
1596,94,22109.3,WM Supercenter
1596,98,20490.6,WM Supercenter
1597,80,14378.42,WM Supercenter
1597,93,64600.17,WM Supercenter
1597,94,18977.66,WM Supercenter
1597,98,24805.5,WM Supercenter
1598,80,14253.66,WM Supercenter
1598,93,44537.23,WM Supercenter
1598,94,25233.75,WM Supercenter
1598,98,21475.63,WM Supercenter
1599,80,10684.34,WM Supercenter
1599,93,51247.69,WM Supercenter
1599,94,24061.87,WM Supercenter
1599,98,14393.83,WM Supercenter
1600,80,15222.98,WM Supercenter
1600,93,83272.93,WM Supercenter
1600,94,32338.14,WM Supercenter
1600,98,18826.61,WM Supercenter
1601,80,16916.7,WM Supercenter
1601,93,57050.76,WM Supercenter
1601,94,28445.38,WM Supercenter
1601,98,14282.67,WM Supercenter
1602,80,13733.98,WM Supercenter
1602,93,83211.14,WM Supercenter
1602,94,31895.09,WM Supercenter
1602,98,24889.14,WM Supercenter
1603,80,2894.92,WM Supercenter
1603,93,50298.99,WM Supercenter
1603,94,22083.8,WM Supercenter
1603,98,11695.95,WM Supercenter
1604,80,23262,WM Supercenter
1604,93,83739.34,WM Supercenter
1604,94,30635.94,WM Supercenter
1604,98,24876.23,WM Supercenter
1605,80,11059.05,WM Supercenter
1605,93,89140.91,WM Supercenter
1605,94,29999.47,WM Supercenter
1605,98,19705.75,WM Supercenter
1606,80,13802.87,WM Supercenter
1606,93,74561.89,WM Supercenter
1606,94,26239.63,WM Supercenter
1606,98,21099.87,WM Supercenter
1607,80,14816.43,WM Supercenter
1607,93,81601.54,WM Supercenter
1607,94,29653.3,WM Supercenter
1607,98,18669.72,WM Supercenter
1608,80,18317.29,WM Supercenter
1608,93,92503.43,WM Supercenter
1608,94,44708.52,WM Supercenter
1608,98,24671.95,WM Supercenter
1609,80,17214,WM Supercenter
1609,93,71053.35,WM Supercenter
1609,94,18096.56,WM Supercenter
1609,98,21262.09,WM Supercenter
1610,80,-13.96,Wal-Mart
1610,93,-23.82,Wal-Mart
1610,94,516.86,Wal-Mart
1610,98,-156.12,Wal-Mart
1611,80,16382.68,WM Supercenter
1611,93,77035.52,WM Supercenter
1611,94,18487.76,WM Supercenter
1611,98,22280.86,WM Supercenter
1612,80,20192.01,WM Supercenter
1612,93,78544.19,WM Supercenter
1612,94,36180.45,WM Supercenter
1612,98,35871.07,WM Supercenter
1613,80,9388.39,WM Supercenter
1613,93,67044.31,WM Supercenter
1613,94,24949.43,WM Supercenter
1613,98,17185.52,WM Supercenter
1614,80,13666.54,WM Supercenter
1614,93,47200.65,WM Supercenter
1614,94,16468.46,WM Supercenter
1614,98,18999.2,WM Supercenter
1615,80,-67.78,Wal-Mart
1615,93,7418.65,Wal-Mart
1615,94,-261.94,Wal-Mart
1615,98,1637.99,Wal-Mart
1616,80,-22.86,Wal-Mart
1616,93,6335.71,Wal-Mart
1616,94,5910.52,Wal-Mart
1616,98,3974.57,Wal-Mart
1617,80,12366.8,WM Supercenter
1617,93,89571.98,WM Supercenter
1617,94,33160.48,WM Supercenter
1617,98,19839.91,WM Supercenter
1618,80,26273.26,WM Supercenter
1618,93,73558.66,WM Supercenter
1618,94,18899.25,WM Supercenter
1618,98,24261.51,WM Supercenter
1619,80,12122.06,WM Supercenter
1619,93,91826.18,WM Supercenter
1619,94,39725.35,WM Supercenter
1619,98,23360.5,WM Supercenter
1620,80,10422.78,WM Supercenter
1620,93,69502.37,WM Supercenter
1620,94,19357.7,WM Supercenter
1620,98,19918.59,WM Supercenter
1621,80,2835.54,WM Supercenter
1621,93,42278.18,WM Supercenter
1621,94,16799.8,WM Supercenter
1621,98,10795.84,WM Supercenter
1622,80,13293.97,WM Supercenter
1622,93,52697.13,WM Supercenter
1622,94,18801.34,WM Supercenter
1622,98,20224.11,WM Supercenter
1623,80,18397.17,WM Supercenter
1623,93,108119.19,WM Supercenter
1623,94,43151.55,WM Supercenter
1623,98,25694.87,WM Supercenter
1624,80,14586.98,WM Supercenter
1624,93,71879.85,WM Supercenter
1624,94,30149.64,WM Supercenter
1624,98,27271.78,WM Supercenter
1625,80,4796.44,WM Supercenter
1625,93,37031.14,WM Supercenter
1625,94,17046.12,WM Supercenter
1625,98,18141.71,WM Supercenter
1626,80,19905.86,WM Supercenter
1626,93,92690.46,WM Supercenter
1626,94,39134.36,WM Supercenter
1626,98,23860.04,WM Supercenter
1627,80,10282.07,WM Supercenter
1627,93,84682.51,WM Supercenter
1627,94,36405.65,WM Supercenter
1627,98,16829.83,WM Supercenter
1628,80,16471.22,WM Supercenter
1628,93,69284.64,WM Supercenter
1628,94,13363.31,WM Supercenter
1628,98,16388.62,WM Supercenter
1629,80,192.18,Wal-Mart
1629,93,7984.51,Wal-Mart
1629,94,-356.33,Wal-Mart
1629,98,-3000.23,Wal-Mart
1630,80,3850.7,WM Supercenter
1630,93,57434.49,WM Supercenter
1630,94,27213.11,WM Supercenter
1630,98,12507.99,WM Supercenter
1631,80,18878.79,WM Supercenter
1631,93,76622.23,WM Supercenter
1631,94,26302.23,WM Supercenter
1631,98,18581.27,WM Supercenter
1632,80,20593.57,WM Supercenter
1632,93,71612.53,WM Supercenter
1632,94,31573.24,WM Supercenter
1632,98,22728.48,WM Supercenter
1633,80,11753.18,WM Supercenter
1633,93,69549.29,WM Supercenter
1633,94,22744.2,WM Supercenter
1633,98,21623.05,WM Supercenter
1634,80,8387.42,WM Supercenter
1634,93,62551.66,WM Supercenter
1634,94,25324.95,WM Supercenter
1634,98,20799.55,WM Supercenter
1635,80,8759.46,WM Supercenter
1635,93,61173.55,WM Supercenter
1635,94,29729.29,WM Supercenter
1635,98,17643.2,WM Supercenter
1636,80,8218.52,WM Supercenter
1636,93,85845.83,WM Supercenter
1636,94,31479.51,WM Supercenter
1636,98,17945.33,WM Supercenter
1637,80,21135.68,WM Supercenter
1637,93,82065.69,WM Supercenter
1637,94,27953.86,WM Supercenter
1637,98,24278.99,WM Supercenter
1638,80,13990.41,WM Supercenter
1638,93,59127.59,WM Supercenter
1638,94,16041.78,WM Supercenter
1638,98,16858.01,WM Supercenter
1639,80,3939.96,WM Supercenter
1639,93,41551.45,WM Supercenter
1639,94,20608.07,WM Supercenter
1639,98,10028.73,WM Supercenter
1640,80,10294.96,WM Supercenter
1640,93,82884.58,WM Supercenter
1640,94,35460.16,WM Supercenter
1640,98,19614.85,WM Supercenter
1641,80,35124.3,WM Supercenter
1641,93,48601.19,WM Supercenter
1641,94,17264.35,WM Supercenter
1641,98,22040.28,WM Supercenter
1642,80,15401.75,WM Supercenter
1642,93,60741.93,WM Supercenter
1642,94,19968.79,WM Supercenter
1642,98,17207.42,WM Supercenter
1643,80,9623.62,WM Supercenter
1643,93,66890.12,WM Supercenter
1643,94,30605.48,WM Supercenter
1643,98,27195.11,WM Supercenter
1644,80,8849.07,WM Supercenter
1644,93,75921.72,WM Supercenter
1644,94,27407.66,WM Supercenter
1644,98,19256.95,WM Supercenter
1645,80,16130.75,WM Supercenter
1645,93,112549.13,WM Supercenter
1645,94,56002.74,WM Supercenter
1645,98,29968.89,WM Supercenter
1646,80,13714.89,WM Supercenter
1646,93,59935.27,WM Supercenter
1646,94,25099.35,WM Supercenter
1646,98,25881.57,WM Supercenter
1647,80,10776.51,WM Supercenter
1647,93,62995.93,WM Supercenter
1647,94,17829.63,WM Supercenter
1647,98,17737.66,WM Supercenter
1648,80,14433.01,WM Supercenter
1648,93,50831.62,WM Supercenter
1648,94,29321.3,WM Supercenter
1648,98,21950.26,WM Supercenter
1649,80,8195.99,WM Supercenter
1649,93,73947.31,WM Supercenter
1649,94,28113.2,WM Supercenter
1649,98,21888.96,WM Supercenter
1650,80,8151.02,WM Supercenter
1650,93,53204.08,WM Supercenter
1650,94,27308.1,WM Supercenter
1650,98,23512.59,WM Supercenter
1651,80,11796.19,WM Supercenter
1651,93,74702.18,WM Supercenter
1651,94,30359.26,WM Supercenter
1651,98,19428.67,WM Supercenter
1652,80,12266.4,WM Supercenter
1652,93,68710.33,WM Supercenter
1652,94,23218.72,WM Supercenter
1652,98,18687.28,WM Supercenter
1653,80,12317.88,WM Supercenter
1653,93,63748.29,WM Supercenter
1653,94,21924.25,WM Supercenter
1653,98,27543.24,WM Supercenter
1654,80,10513.39,WM Supercenter
1654,93,75444.53,WM Supercenter
1654,94,31660.01,WM Supercenter
1654,98,23950.61,WM Supercenter
1655,80,10337,WM Supercenter
1655,93,83778.26,WM Supercenter
1655,94,24153.46,WM Supercenter
1655,98,19894.26,WM Supercenter
1656,80,19092.63,WM Supercenter
1656,93,80510.02,WM Supercenter
1656,94,29505.11,WM Supercenter
1656,98,22345.21,WM Supercenter
1657,80,13446.76,WM Supercenter
1657,93,60090.09,WM Supercenter
1657,94,22762.35,WM Supercenter
1657,98,20749.66,WM Supercenter
1658,80,23333.74,WM Supercenter
1658,93,93825.84,WM Supercenter
1658,94,34885.21,WM Supercenter
1658,98,19345.84,WM Supercenter
1659,80,15542.53,WM Supercenter
1659,93,77847.31,WM Supercenter
1659,94,32499.26,WM Supercenter
1659,98,19713.29,WM Supercenter
1660,80,17231.84,WM Supercenter
1660,93,52069.07,WM Supercenter
1660,94,19211.57,WM Supercenter
1660,98,23593.39,WM Supercenter
1661,80,11613.86,WM Supercenter
1661,93,60075.12,WM Supercenter
1661,94,18822.06,WM Supercenter
1661,98,14669.56,WM Supercenter
1662,80,16469.83,WM Supercenter
1662,93,71859.92,WM Supercenter
1662,94,20670.63,WM Supercenter
1662,98,19149.99,WM Supercenter
1663,80,10983.59,WM Supercenter
1663,93,82415.42,WM Supercenter
1663,94,24242.95,WM Supercenter
1663,98,18426.57,WM Supercenter
1664,80,6601,WM Supercenter
1664,93,83260.48,WM Supercenter
1664,94,34618.67,WM Supercenter
1664,98,22004.89,WM Supercenter
1665,80,14494.69,WM Supercenter
1665,93,70360.3,WM Supercenter
1665,94,24416.78,WM Supercenter
1665,98,18962.89,WM Supercenter
1666,80,15798.47,WM Supercenter
1666,93,46541.53,WM Supercenter
1666,94,13512.73,WM Supercenter
1666,98,20780.02,WM Supercenter
1667,80,12268.9,WM Supercenter
1667,93,84228.94,WM Supercenter
1667,94,34851.61,WM Supercenter
1667,98,17163.21,WM Supercenter
1668,80,14982.59,WM Supercenter
1668,93,67110.15,WM Supercenter
1668,94,27545.68,WM Supercenter
1668,98,21877.08,WM Supercenter
1669,80,10367.94,WM Supercenter
1669,93,80885.44,WM Supercenter
1669,94,39849.54,WM Supercenter
1669,98,20245.15,WM Supercenter
1670,80,28.41,Wal-Mart
1670,93,11424.44,Wal-Mart
1670,94,-999.98,Wal-Mart
1670,98,-5666.75,Wal-Mart
1671,80,18318.4,WM Supercenter
1671,93,65777.48,WM Supercenter
1671,94,27893.14,WM Supercenter
1671,98,24148.85,WM Supercenter
1672,80,12847.55,WM Supercenter
1672,93,62021.55,WM Supercenter
1672,94,25542.94,WM Supercenter
1672,98,18024.45,WM Supercenter
1673,80,13675.18,WM Supercenter
1673,93,80209.58,WM Supercenter
1673,94,21973.62,WM Supercenter
1673,98,22240.15,WM Supercenter
1674,80,14169.93,WM Supercenter
1674,93,81619.6,WM Supercenter
1674,94,29670.63,WM Supercenter
1674,98,22513.14,WM Supercenter
1675,80,9368.42,WM Supercenter
1675,93,45813.47,WM Supercenter
1675,94,17825.89,WM Supercenter
1675,98,14926.85,WM Supercenter
1676,80,15802.66,WM Supercenter
1676,93,78665,WM Supercenter
1676,94,26195.77,WM Supercenter
1676,98,17846.42,WM Supercenter
1677,80,13268.55,WM Supercenter
1677,93,96548.76,WM Supercenter
1677,94,45273.73,WM Supercenter
1677,98,21724.95,WM Supercenter
1678,80,6686.61,WM Supercenter
1678,93,39055.39,WM Supercenter
1678,94,19716.54,WM Supercenter
1678,98,15789.41,WM Supercenter
1679,80,20275.83,WM Supercenter
1679,93,76817.89,WM Supercenter
1679,94,32908.24,WM Supercenter
1679,98,26607.12,WM Supercenter
1680,80,22244.03,WM Supercenter
1680,93,144889.28,WM Supercenter
1680,94,39445.8,WM Supercenter
1680,98,43533.38,WM Supercenter
1681,80,10305.88,WM Supercenter
1681,93,42145.15,WM Supercenter
1681,94,25063.74,WM Supercenter
1681,98,17747.42,WM Supercenter
1682,80,14933.33,WM Supercenter
1682,93,70244.79,WM Supercenter
1682,94,25434.59,WM Supercenter
1682,98,18783.36,WM Supercenter
1683,80,3447.01,WM Supercenter
1683,93,37332.56,WM Supercenter
1683,94,18752.61,WM Supercenter
1683,98,12564.75,WM Supercenter
1684,93,2760.07,Wal-Mart
1684,94,-357.05,Wal-Mart
1684,98,1533.06,Wal-Mart
1685,80,13210.9,WM Supercenter
1685,93,62874.52,WM Supercenter
1685,94,20770.53,WM Supercenter
1685,98,21153.56,WM Supercenter
1686,80,19913.52,WM Supercenter
1686,93,69426.01,WM Supercenter
1686,94,38211.15,WM Supercenter
1686,98,24574.77,WM Supercenter
1687,80,12749.15,WM Supercenter
1687,93,72667.58,WM Supercenter
1687,94,24943.57,WM Supercenter
1687,98,19467.65,WM Supercenter
1688,80,10328.97,WM Supercenter
1688,93,67140.25,WM Supercenter
1688,94,29068.2,WM Supercenter
1688,98,17933.68,WM Supercenter
1689,80,14694.69,WM Supercenter
1689,93,65274.42,WM Supercenter
1689,94,24887.44,WM Supercenter
1689,98,20060.64,WM Supercenter
1690,80,15118.53,WM Supercenter
1690,93,102813.43,WM Supercenter
1690,94,28647,WM Supercenter
1690,98,23126.09,WM Supercenter
1691,80,-9.48,Wal-Mart
1691,93,4139.29,Wal-Mart
1691,94,329.49,Wal-Mart
1691,98,3009.56,Wal-Mart
1692,80,14939.02,WM Supercenter
1692,93,41638.53,WM Supercenter
1692,94,16891.18,WM Supercenter
1692,98,19134.99,WM Supercenter
1693,80,-5007.5,Wal-Mart
1693,93,2180.76,Wal-Mart
1693,94,39200.63,Wal-Mart
1693,98,-727.89,Wal-Mart
1694,80,8644.25,WM Supercenter
1694,93,55270.35,WM Supercenter
1694,94,13732.99,WM Supercenter
1694,98,16282.5,WM Supercenter
1695,80,9265.2,WM Supercenter
1695,93,62946.67,WM Supercenter
1695,94,27584.93,WM Supercenter
1695,98,15988.74,WM Supercenter
1696,80,11979.93,WM Supercenter
1696,93,58179.99,WM Supercenter
1696,94,25366.49,WM Supercenter
1696,98,20168.89,WM Supercenter
1697,80,103.71,Wal-Mart
1697,93,6828.27,Wal-Mart
1697,94,-66.92,Wal-Mart
1697,98,1349,Wal-Mart
1698,80,10184.22,WM Supercenter
1698,93,52988.3,WM Supercenter
1698,94,21606.42,WM Supercenter
1698,98,18236.86,WM Supercenter
1699,80,13418.9,WM Supercenter
1699,93,70560.65,WM Supercenter
1699,94,35871.16,WM Supercenter
1699,98,23730.59,WM Supercenter
1700,80,12485.6,WM Supercenter
1700,93,74352.31,WM Supercenter
1700,94,39070.03,WM Supercenter
1700,98,24994.84,WM Supercenter
1701,80,34.88,Wal-Mart
1701,93,1743.1,Wal-Mart
